bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.456174,,,,,,,,,,,,,1f458a66-1588-4ad8-95c0-d6238de4db48,2071,,"[113.6, 46.4]",3930184,65,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tomáš Souček,4870.0,Center Defensive Midfield,107,Czech Republic,912,['26651435-fcb5-4ba5-94bd-f5a1c1209752'],25,,Right Foot,,"[120.0, 42.5, 1.9]",True,"[{'location': [107.7, 56.1], 'player': {'id': 30438, 'name': 'Ferdi Erenay Kadıoğlu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [102.0, 36.8], 'player': {'id': 134209, 'name': 'Barış Alper Yılmaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': False}, {'location': [108.6, 41.4], 'player': {'id': 12555, 'name': 'Okay Yokuşlu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [115.1, 43.9], 'player': {'id': 30310, 'name': 'Fehmi Mert Günok'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [119.2, 43.6], 'player': {'id': 133305, 'name': 'Samet Akaydin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [118.2, 41.9], 'player': {'id': 23558, 'name': 'Merih Demiral'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [119.2, 40.0], 'player': {'id': 10826, 'name': 'Mert Müldür'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [115.1, 38.9], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [116.5, 44.2], 'player': {'id': 21226, 'name': 'Tomáš Chorý'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [116.4, 46.9], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}]",,,Goal,0.1198459,Half Volley,Open Play,,,,,Czech Republic,912,00:20:25.114,Shot,,,,,113.6,46.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.089751,,,,,,,,,,,,,ecd038c9-c076-4974-b0bf-0baf5ea4a6c4,2199,,"[111.8, 34.4]",3930184,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kenan Yildiz,151813.0,Left Wing,114,Turkey,909,"['156dcf6f-8ff0-4e51-83a8-97e7619938b6', '2a53728c-4966-4531-affa-e311b4d7d287', 'afa8432d-4106-4e74-8ab0-2cb5a1a73161']",15,,Left Foot,,"[112.4, 35.2]",,"[{'location': [103.8, 37.2], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [110.5, 33.5], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [102.7, 43.4], 'player': {'id': 28034, 'name': 'Lukáš Provod'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [93.2, 55.9], 'player': {'id': 134272, 'name': 'David Jurásek'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [117.7, 37.8], 'player': {'id': 46046, 'name': 'Matěj Kovář'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [112.5, 40.4], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [112.7, 35.7], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [102.3, 37.7], 'player': {'id': 134209, 'name': 'Barış Alper Yılmaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [109.1, 39.9], 'player': {'id': 116587, 'name': 'Arda Güler'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",44636694-569d-4d0b-b977-a614f57b56d7,,Blocked,0.1691182,Normal,Open Play,,,,,Turkey,909,00:27:15.108,Shot,True,,,,111.8,34.4,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.249076,,,,,,,,,,,,,32ab630e-cd27-46ff-9f9d-186c4ce5e710,2423,,"[111.9, 32.5]",3930184,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ondřej Lingr,27826.0,Left Center Midfield,127,Czech Republic,912,['1175f5a1-4d52-4716-9e64-5af250bd6caa'],33,,Right Foot,,"[112.8, 36.1]",True,"[{'location': [97.6, 58.3], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [114.9, 35.7], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [108.3, 48.2], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [109.1, 40.9], 'player': {'id': 21226, 'name': 'Tomáš Chorý'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [99.0, 35.3], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [102.5, 40.9], 'player': {'id': 49689, 'name': 'Muhammed Kerem Aktürkoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [109.7, 42.4], 'player': {'id': 30438, 'name': 'Ferdi Erenay Kadıoğlu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [113.5, 38.7], 'player': {'id': 23558, 'name': 'Merih Demiral'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [113.8, 36.8], 'player': {'id': 12555, 'name': 'Okay Yokuşlu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 32.7], 'player': {'id': 133305, 'name': 'Samet Akaydin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 25.4], 'player': {'id': 12293, 'name': 'Kaan Ayhan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [115.4, 24.3], 'player': {'id': 10826, 'name': 'Mert Müldür'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [117.8, 17.6], 'player': {'id': 134272, 'name': 'David Jurásek'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.7, 37.7], 'player': {'id': 30310, 'name': 'Fehmi Mert Günok'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",81a73069-4b1b-4086-bd6b-c7cd926cbbc6,,Wayward,0.10603972,Normal,Open Play,,,,,Czech Republic,912,00:34:33.053,Shot,,,,,111.9,32.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,1.139159,,,,,,,,,,,,,52bdd02d-5595-45fe-8eb2-c44c65dffcc5,2447,,"[112.7, 34.1]",3930184,79,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ondřej Lingr,27826.0,Left Center Midfield,127,Czech Republic,912,"['16c0df7f-f4cc-405d-9b0b-30cf20624ab4', 'e5245678-39b7-48c3-bc6a-c3f4da9f06d1']",54,True,Head,,"[120.0, 31.3, 2.7]",,"[{'location': [112.1, 49.6], 'player': {'id': 21226, 'name': 'Tomáš Chorý'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 49.6], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.2, 56.4], 'player': {'id': 30438, 'name': 'Ferdi Erenay Kadıoğlu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [101.6, 31.6], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': False}, {'location': [108.2, 42.6], 'player': {'id': 23558, 'name': 'Merih Demiral'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [110.1, 40.0], 'player': {'id': 133305, 'name': 'Samet Akaydin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [111.4, 40.5], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [97.6, 40.7], 'player': {'id': 12293, 'name': 'Kaan Ayhan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [112.5, 40.4], 'player': {'id': 12555, 'name': 'Okay Yokuşlu'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [113.5, 34.2], 'player': {'id': 10826, 'name': 'Mert Müldür'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [106.5, 17.7], 'player': {'id': 134272, 'name': 'David Jurásek'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.5, 39.5], 'player': {'id': 30310, 'name': 'Fehmi Mert Günok'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",95977325-bc41-4413-9765-d92be03b6126,,Off T,0.07450897,Normal,Open Play,,,,,Czech Republic,912,00:34:54.568,Shot,True,,,,112.7,34.1,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.991782,,,,,,,,,,,,,04f7f7c2-04f8-46c8-a8d2-686ca5efb9a0,2616,,"[95.4, 36.3]",3930184,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Okay Yokuşlu,12555.0,Left Defensive Midfield,135,Turkey,909,['5d11d5dd-7063-4d46-b08e-f2fe768df523'],8,,Right Foot,,"[120.0, 41.2, 3.6]",True,"[{'location': [100.4, 22.3], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.3, 32.4], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [105.8, 28.9], 'player': {'id': 27826, 'name': 'Ondřej Lingr'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [102.1, 33.7], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.6, 35.3], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.6, 41.1], 'player': {'id': 28272, 'name': 'Ladislav Krejčí'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.2, 44.5], 'player': {'id': 39143, 'name': 'Matěj Jurásek'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [91.1, 30.3], 'player': {'id': 7039, 'name': 'Hakan Çalhanoğlu'}, 'position': {'id': 19, 'name': 'Center Attacking Midfield'}, 'teammate': True}, {'location': [118.3, 39.6], 'player': {'id': 46046, 'name': 'Matěj Kovář'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [110.2, 43.5], 'player': {'id': 3648, 'name': 'Cenk Tosun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [107.5, 45.0], 'player': {'id': 134209, 'name': 'Barış Alper Yılmaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [107.9, 23.7], 'player': {'id': 49689, 'name': 'Muhammed Kerem Aktürkoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.7, 30.8], 'player': {'id': 12293, 'name': 'Kaan Ayhan'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': True}]",7a955dc3-f077-4c85-bd64-ef4f68c2c196,,Off T,0.040461615,Normal,Open Play,,,,,Turkey,909,00:41:08.043,Shot,,,,,95.4,36.3,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.055787,,,,,,,,,,,,,cffd2423-428f-47dd-8b6f-b025e1fbd01a,2770,,"[98.5, 28.7]",3930184,90,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Matěj Jurásek,39143.0,Left Wing Back,141,Czech Republic,912,"['20cf14a6-5818-4131-acf8-3de954129097', '9dfb3a2f-8b63-4ae0-8110-fae61ba25d96']",0,,Right Foot,,"[100.5, 29.6]",,"[{'location': [103.0, 52.8], 'player': {'id': 27826, 'name': 'Ondřej Lingr'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [107.3, 37.3], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': True}, {'location': [104.1, 45.4], 'player': {'id': 21226, 'name': 'Tomáš Chorý'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [103.2, 37.3], 'player': {'id': 29484, 'name': 'Jan Kuchta'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.1, 51.2], 'player': {'id': 49689, 'name': 'Muhammed Kerem Aktürkoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': False}, {'location': [95.9, 61.9], 'player': {'id': 30438, 'name': 'Ferdi Erenay Kadıoğlu'}, 'position': {'id': 6, 'name': 'Left Back'}, 'teammate': False}, {'location': [105.9, 43.6], 'player': {'id': 23558, 'name': 'Merih Demiral'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [97.5, 41.5], 'player': {'id': 22212, 'name': 'Orkun Kökçü'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [96.7, 35.2], 'player': {'id': 12293, 'name': 'Kaan Ayhan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [103.3, 35.4], 'player': {'id': 12555, 'name': 'Okay Yokuşlu'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [100.7, 29.7], 'player': {'id': 133305, 'name': 'Samet Akaydin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [99.8, 25.7], 'player': {'id': 10826, 'name': 'Mert Müldür'}, 'position': {'id': 2, 'name': 'Right Back'}, 'teammate': False}, {'location': [118.7, 39.3], 'player': {'id': 30310, 'name': 'Fehmi Mert Günok'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",,,Blocked,0.026611561,Normal,Open Play,,,,,Czech Republic,912,00:45:00.610,Shot,,,,,98.5,28.7,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.745138,,,,,,,,,,,,,96c03d73-9de0-4699-b7ff-4b55929f5338,2790,,"[99.1, 45.5]",3930184,91,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Barış Alper Yılmaz,134209.0,Right Wing,142,Turkey,909,['755959ec-b1f6-42f5-969b-23bb360dac8e'],50,,Left Foot,,"[117.5, 40.9, 0.2]",,"[{'location': [105.5, 48.9], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [104.5, 49.7], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 38.2], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [91.2, 40.7], 'player': {'id': 27826, 'name': 'Ondřej Lingr'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [99.3, 47.7], 'player': {'id': 39143, 'name': 'Matěj Jurásek'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [107.0, 47.9], 'player': {'id': 49689, 'name': 'Muhammed Kerem Aktürkoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [92.5, 35.5], 'player': {'id': 22212, 'name': 'Orkun Kökçü'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.6, 29.2], 'player': {'id': 3648, 'name': 'Cenk Tosun'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [118.5, 40.8], 'player': {'id': 46046, 'name': 'Matěj Kovář'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.8, 59.8], 'player': {'id': 12293, 'name': 'Kaan Ayhan'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}]",970ed255-c513-4338-88bf-f8d370c28fdb,,Saved,0.103810854,Normal,Open Play,,,,,Turkey,909,00:46:50.399,Shot,,,,,99.1,45.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.735568,,,,,,,,,,,,,b1c0ef3d-61c1-44fb-ba83-27d645a9ee0c,2853,,"[105.3, 34.5]",3930184,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Cenk Tosun,3648.0,Center Forward,146,Turkey,909,['bebb8479-e66a-4afb-8173-f4db5c0fbc0c'],45,,Right Foot,,"[120.0, 42.8, 1.0]",,"[{'location': [102.5, 34.5], 'player': {'id': 134209, 'name': 'Barış Alper Yılmaz'}, 'position': {'id': 17, 'name': 'Right Wing'}, 'teammate': True}, {'location': [103.7, 38.1], 'player': {'id': 22212, 'name': 'Orkun Kökçü'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.7, 35.5], 'player': {'id': 49689, 'name': 'Muhammed Kerem Aktürkoğlu'}, 'position': {'id': 21, 'name': 'Left Wing'}, 'teammate': True}, {'location': [102.4, 35.6], 'player': {'id': 4870, 'name': 'Tomáš Souček'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [106.9, 34.3], 'player': {'id': 16570, 'name': 'Vladimír Coufal'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [108.0, 35.1], 'player': {'id': 16469, 'name': 'Tomáš Holeš'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [108.6, 40.6], 'player': {'id': 81330, 'name': 'Robin Hranáč'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [108.6, 46.6], 'player': {'id': 39143, 'name': 'Matěj Jurásek'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [108.6, 50.3], 'player': {'id': 133305, 'name': 'Samet Akaydin'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.4, 38.7], 'player': {'id': 46046, 'name': 'Matěj Kovář'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",a5bdbd12-d822-4e9b-a1ee-c0439bdbd8f2,,Goal,0.08598739,Normal,Open Play,,,,,Turkey,909,00:48:45.057,Shot,,,,,105.3,34.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,True,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e8b8480d-bb90-483e-a180-c949300ae814,68,,"[17.1, 50.1]",3930184,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İsmail Yüksek,78241.0,Left Defensive Midfield,8,Czech Republic,912,['4cb7f844-d9d4-4993-801a-8fbf2c07dc5b'],56,,,,,,,,,,,,,,,,,Turkey,909,00:01:56.967,Block,,,,,17.1,50.1,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,68ca8cea-cba9-455b-bd97-983e6c5d017b,246,,"[6.7, 56.8]",3930184,6,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Vladimír Coufal,16570.0,Right Wing Back,22,Turkey,909,['7079f09a-e537-4c3d-8587-2c141f629542'],30,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:30.209,Block,,,,,6.7,56.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7c2ccfd6-81be-490d-bfaa-2e3559618a8c,352,,"[17.6, 62.8]",3930184,9,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Vladimír Coufal,16570.0,Right Wing Back,25,Turkey,909,['d424b7f5-933e-4f73-b358-8313dd1a49a1'],18,,,,,,,,,,,,,,,,,Czech Republic,912,00:09:18.012,Block,,,,,17.6,62.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,f8547353-7b2e-4840-9dce-e2a0c79fcf2f,360,,"[101.0, 10.3]",3930184,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kenan Yildiz,151813.0,Left Wing,26,Czech Republic,912,['0601c6dc-38af-4be6-80af-666f72ec1815'],21,,,,,,,,,,,,,,,,,Turkey,909,00:09:21.452,Block,,,,,101.0,10.3,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4c3468b7-4b4c-41b4-a8ec-d391a08a0cc4,451,,"[64.1, 54.0]",3930184,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomáš Souček,4870.0,Right Defensive Midfield,28,Turkey,909,['bdfce77c-2c6f-4b56-8409-13eb1bb0763d'],37,,,,,,,,,,,,,,,,,Czech Republic,912,00:11:37.289,Block,,,,,64.1,54.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,9440747f-a905-489b-99c9-9678ac60f445,577,,"[22.1, 21.2]",3930184,14,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Merih Demiral,23558.0,Left Center Back,36,Czech Republic,912,['b2ff338b-83dd-48b1-8393-7f0daea11495'],38,,,,,,,,,,,,,,,,,Turkey,909,00:14:38.465,Block,,,,,22.1,21.2,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3d9709fd-847f-46f7-a638-91c2f54d6966,853,,"[6.8, 43.9]",3930184,22,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,İsmail Yüksek,78241.0,Left Defensive Midfield,45,Czech Republic,912,['b9a81a88-2dd3-4b10-aee3-7f7af3763291'],57,,,,,,,,,,,,,,,,,Turkey,909,00:22:57.906,Block,,,,,6.8,43.9,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,39ced63b-4f57-427e-b73f-2b6868e8300c,856,,"[112.2, 29.5]",3930184,22,,,True,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomáš Souček,4870.0,Center Defensive Midfield,45,Czech Republic,912,,59,,,,,,,,,,,,,,,,,Czech Republic,912,00:22:59.672,Block,,,,,112.2,29.5,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,824bb076-f190-4edb-8e0b-0f8503142d7d,1025,,"[7.4, 52.8]",3930184,26,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Holeš,16469.0,Right Center Back,48,Turkey,909,['b8ae8f29-f932-4030-9147-43efc558c0ca'],28,,,,,,,,,,,,,,,,,Czech Republic,912,00:26:28.983,Block,,,,,7.4,52.8,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3241303e-f6aa-44d5-b37b-acec78f6a2aa,1034,,"[5.4, 42.6]",3930184,26,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,48,Turkey,909,['283ce6b6-33a6-48f6-80ec-66e96ba3c261'],34,,,,,,,,,,,,,,,,,Czech Republic,912,00:26:34.941,Block,,,,,5.4,42.6,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e87df4fc-318f-4df1-bcf9-cde50da63f2f,1193,,"[79.7, 7.7]",3930184,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kenan Yildiz,151813.0,Left Wing,58,Czech Republic,912,['3d47a98f-b3b5-41ad-aff1-cf3532ad7cc7'],51,,,,,,,,,,,,,,,,,Turkey,909,00:30:51.729,Block,,,,,79.7,7.7,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de8077b1-435e-4a42-a096-f64e137dab7c,1227,,"[3.4, 32.0]",3930184,31,,,True,,,,,,,,,,,,,,,,,,,,,1,From Corner,Ladislav Krejčí,28272.0,Left Center Back,60,Turkey,909,['32f725f9-c369-43dc-a895-918d6d40bd2b'],55,,,,,,,,,,,,,,,,,Czech Republic,912,00:31:55.629,Block,,,,,3.4,32.0,,,Czech Republic vs Turkey,Czech Republic,Turkey
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,da400dd4-0dee-4edf-949d-a142de4c8cb2,1418,,"[22.3, 21.1]",3930184,41,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Provod,28034.0,Left Center Midfield,69,Turkey,909,['2a14f82b-6363-4722-a1ae-3c94199c5cf1'],35,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:35.380,Block,,,,,22.3,21.1,,,Czech Republic vs Turkey,Czech Republic,Turkey
