50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,"[77.5, 13.2]",,,,,,,,,,,,0.852075,,,,,,,,,,,,3ddd844e-1c1f-4c4a-bfc5-2f7440e18cd3,1390,,,"[77.3, 13.2]",3930169,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,81,Switzerland,773,"['16e93efb-8223-48cb-b8d9-028b80e66126', 'f219ebe8-c84e-4335-a600-43544a3f4b4c']",42,,,,,,,,,,,,,,,,Switzerland,773,00:41:42.818,Carry,,,,,,,77.3,13.2,77.5,13.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[84.9, 15.6]",,,,,,,,,,,,0.165445,,,,,,,,,,,,3e8e2200-246f-487c-815a-eba7bd547812,1393,,,"[84.9, 15.6]",3930169,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Granit Xhaka,3500.0,Left Defensive Midfield,81,Switzerland,773,"['1210d7af-6b96-4c26-81fe-0abd147e297f', '601fed81-d5dd-4878-aace-2760cbddde56']",44,,,,,,,,,,,,,,,,Switzerland,773,00:41:44.401,Carry,,,,,,,84.9,15.6,84.9,15.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[85.1, 4.0]",,,,,,,,,,,,1.342211,,,,,,,,,,,,1f1da6e9-ae59-4b7d-87e1-1ce1eb6db0b2,1396,,,"[84.9, 4.2]",3930169,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Michel Aebischer,16016.0,Left Wing Back,81,Switzerland,773,"['439fa5e8-2eef-408d-9191-5dea8b2977bd', '8d73d0c6-23aa-4a4e-8004-09259bc5abb5']",45,,,,,,,,,,,,,,,,Switzerland,773,00:41:45.550,Carry,,,,,,,84.9,4.2,85.1,4.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[70.2, 8.9]",,,,,,,,,,,,0.911445,,,,,,,,,,,,80a57573-3186-4706-9b1f-ff0b276b7034,1405,,,"[69.7, 9.0]",3930169,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,82,Switzerland,773,"['cd03a03a-f754-4eb1-b774-19e89686ca78', 'ebce043f-c056-40f9-ac08-591d1262c469']",55,,,,,,,,,,,,,,,,Switzerland,773,00:41:55.052,Carry,,,,,,,69.7,9.0,70.2,8.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[87.9, 7.7]",,,,,,,,,,,,1.724442,,,,,,,,,,,,452510be-dd19-47e0-8077-3b35721666a8,1408,,,"[84.6, 4.7]",3930169,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michel Aebischer,16016.0,Left Wing Back,82,Switzerland,773,"['37ccd6af-d247-46d3-8f5a-d699409dafb5', 'a2f84418-bb3f-487a-bf1b-9a2c6bceead2']",57,,,,,,,,,,,,,,,,Switzerland,773,00:41:57.207,Carry,,,,,,,84.6,4.7,87.9,7.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[83.4, 16.5]",,,,,,,,,,,,0.887369,,,,,,,,,,,,31b4ff2e-f57e-44c1-a620-2cc98a0e3cae,1411,,,"[83.4, 16.5]",3930169,41,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Granit Xhaka,3500.0,Left Defensive Midfield,82,Switzerland,773,"['ad754cc6-ac93-48a4-aa25-b65fc74dd0dc', 'd773f3ae-e1b0-4f99-a129-ee2aedd8f026']",59,,,,,,,,,,,,,,,,Switzerland,773,00:41:59.896,Carry,,,,,,,83.4,16.5,83.4,16.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[86.9, 8.1]",,,,,,,,,,,,0.423791,,,,,,,,,,,,17a93165-b1f0-4d98-8cbb-0e4cc56ac2df,1414,,,"[86.9, 8.7]",3930169,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michel Aebischer,16016.0,Left Wing Back,82,Switzerland,773,"['1b936803-e357-4877-aa10-2b46f2f2bd24', '3b8bd34e-9382-481f-8871-e49498a34f50']",1,,,,,,,,,,,,,,,,Switzerland,773,00:42:01.916,Carry,,,,,,,86.9,8.7,86.9,8.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[110.7, 23.4]",,,,,,,,,,,,4.401835,,,,,,,,,,,,61a4b0da-85ee-48f6-bca2-fa546f8ccc15,1417,,,"[100.3, 4.3]",3930169,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Dan Ndoye,45190.0,Right Center Forward,82,Switzerland,773,"['1eb26ac1-5fc2-42af-900b-92ee4e998f51', 'c5419706-2464-46f8-9b42-0726d761235e']",3,,,,,,,,,,,,,,,,Switzerland,773,00:42:03.180,Carry,,,,,,,100.3,4.3,110.7,23.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[70.5, 6.8]",,,,,,,,,,,,1.440298,,,,,,,,,,,,b7772115-fd63-438e-837f-bdfff27bb788,1421,,,"[68.3, 7.0]",3930169,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,82,Switzerland,773,"['5c32a9b5-7341-4848-b598-e9159ef11b90', '6da4c651-5796-4f98-9174-331877b7c074']",14,,,,,,,,,,,,,,,,Switzerland,773,00:42:14.289,Carry,,,,,,,68.3,7.0,70.5,6.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[82.8, 7.6]",,,,,,,,,,,,0.854584,,,,,,,,,,,,4d5b4789-6aa7-4120-9c3e-54eb74a1ae0d,1424,,,"[83.5, 4.9]",3930169,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Michel Aebischer,16016.0,Left Wing Back,82,Switzerland,773,"['797f0e95-f6f3-46fd-8e21-e2334c93c967', 'e880a327-feda-4806-ba7a-9f5cb470dee2']",16,,,,,,,,,,,,,,,,Switzerland,773,00:42:16.858,Carry,,,,,,,83.5,4.9,82.8,7.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[92.4, 66.4]",,,,,,,,,,,,1.40311,,,,,,,,,,,,65c531cd-b027-4493-9889-7b3d753de602,1432,,,"[89.5, 61.0]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Che Adams,9466.0,Right Center Forward,83,Scotland,942,"['1cf6d96b-35d2-4ed4-b25a-7358893c6f3f', '288f858e-fb57-4b6a-a7a0-2e69aece6b40', '65db760f-6b20-4c9b-a116-63463d904f0a']",4,,,,,,,,,,,,,,,,Scotland,942,00:43:04.040,Carry,True,,,,,,89.5,61.0,92.4,66.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[29.7, 7.7]",,,,,,,,,,,,1.308591,,,,,,,,,,,,ec3fc596-f342-4e0d-a0cd-e5317f878969,1436,,,"[29.7, 11.5]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Michel Aebischer,16016.0,Left Wing Back,84,Switzerland,773,"['2b89739f-9ca0-4d33-a868-07ac86063091', '70a87c86-f8f2-4b81-8a18-bbd297f40763']",6,,,,,,,,,,,,,,,,Switzerland,773,00:43:06.164,Carry,,,,,,,29.7,11.5,29.7,7.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[39.5, 4.0]",,,,,,,,,,,,0.20833,,,,,,,,,,,,46959ce2-75a6-4579-a497-2a30ad160d88,1440,,,"[39.5, 4.0]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ruben Vargas,30401.0,Left Center Forward,84,Switzerland,773,"['2fbfe815-54cd-4989-b3da-cb7f305334c9', '5170003a-95be-458e-acd9-d80d19d51d9c', 'b4787c71-3cbb-4800-aa83-9dfbf01b4f4c']",8,,,,,,,,,,,,,,,,Switzerland,773,00:43:08.438,Carry,True,,,,,,39.5,4.0,39.5,4.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[63.7, 34.0]",,,,,,,,,,,,0.185501,,,,,,,,,,,,96e71222-4ed6-4629-a96b-cd455d3c9237,1444,,,"[62.5, 33.4]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Ndoye,45190.0,Right Center Forward,84,Switzerland,773,"['00c4b5ff-e612-482d-9b5d-dd2f322ff135', '1b3c37fc-3e6d-4c1c-afba-c6828c4a57f6', '741e61f4-4910-43bb-a0c9-570d9aae56f7', '7c8aad20-c823-4dce-9f0d-9d633c9039f8']",12,,,,,,,,,,,,,,,,Switzerland,773,00:43:12.709,Carry,True,,,,,,62.5,33.4,63.7,34.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[70.4, 39.0]",,,,,,,,,,,,1.313445,,,,,,,,,,,,22779eb0-331e-4c73-99bc-289f2cfc809f,1447,,,"[63.7, 34.0]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Dan Ndoye,45190.0,Right Center Forward,84,Switzerland,773,"['00c4b5ff-e612-482d-9b5d-dd2f322ff135', '1b3c37fc-3e6d-4c1c-afba-c6828c4a57f6', '2221cd06-e1f6-4cab-b993-a9bec108c6f5', '5a59cd4a-c92a-494e-83ac-71ca3031a746', '7c8aad20-c823-4dce-9f0d-9d633c9039f8']",12,,,,,,,,,,,,,,,,Switzerland,773,00:43:12.895,Carry,True,,,,,,63.7,34.0,70.4,39.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[15.4, 34.3]",,,,,,,,,,,,1.091716,,,,,,,,,,,,c615d9cf-1d68-4726-bf70-eaa50c882428,1452,,,"[15.4, 34.3]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angus Gunn,22379.0,Goalkeeper,85,Scotland,942,"['9612a62e-9f95-4460-baf0-0e05d80740ec', 'ab49be5b-ed1a-4adc-b131-214ac0a05894']",17,,,,,,,,,,,,,,,,Scotland,942,00:43:17.087,Carry,,,,,,,15.4,34.3,15.4,34.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[26.4, 19.4]",,,,,,,,,,,,0.87889,,,,,,,,,,,,f226e328-a809-4026-894d-33fad68de6da,1455,,,"[26.7, 19.9]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,85,Scotland,942,"['d457266d-48ae-44a1-89d0-298f99a18bd1', 'e2cdb5b4-0224-430c-8b9b-604841cfff70']",19,,,,,,,,,,,,,,,,Scotland,942,00:43:19.296,Carry,,,,,,,26.7,19.9,26.4,19.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[35.9, 26.7]",,,,,,,,,,,,0.940675,,,,,,,,,,,,88cbd6fa-124f-48cd-a9da-b6bd2bdc7227,1458,,,"[35.9, 26.7]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['574ed8cf-d707-4d5a-9b25-770e6f3e2405', 'db825cc2-aa93-49c4-b8e7-e2086e1097a1']",21,,,,,,,,,,,,,,,,Scotland,942,00:43:21.318,Carry,,,,,,,35.9,26.7,35.9,26.7,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[43.7, 26.0]",,,,,,,,,,,,0.040000003,,,,,,,,,,,,6329eb75-aa43-4e74-9012-f3175373293a,1461,,,"[43.7, 26.0]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,85,Scotland,942,"['42a5fc5f-cc29-4248-9ea8-25a772c224d2', 'd018517b-d989-46cf-8526-301af947305b']",23,,,,,,,,,,,,,,,,Scotland,942,00:43:23.025,Carry,,,,,,,43.7,26.0,43.7,26.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[34.1, 26.0]",,,,,,,,,,,,0.0092,,,,,,,,,,,,dcb29b9b-7b0b-463c-b9b3-ef67bbc4b4f9,1464,,,"[34.2, 25.5]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['5fe5c034-a32b-466c-9d9d-8f2b3a09d85f', '809a7c9c-9a83-4915-a546-9b20c3505afe']",23,,,,,,,,,,,,,,,,Scotland,942,00:43:23.997,Carry,,,,,,,34.2,25.5,34.1,26.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[49.0, 51.9]",,,,,,,,,,,,3.619654,,,,,,,,,,,,043e011d-565d-4c02-b016-48d11b931236,1467,,,"[37.8, 41.6]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,85,Scotland,942,"['01ad2958-1568-41d1-82a4-e7dfb5416d47', 'bd2a2feb-07e6-44ce-8e10-346a286c6a78']",25,,,,,,,,,,,,,,,,Scotland,942,00:43:25.174,Carry,,,,,,,37.8,41.6,49.0,51.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[38.9, 56.0]",,,,,,,,,,,,1.489975,,,,,,,,,,,,b38f4a11-e784-4eef-92cd-c253657eceaf,1470,,,"[38.9, 56.0]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Hendry,11116.0,Right Center Back,85,Scotland,942,"['1c033039-d8ad-496b-975c-37a407e8785e', 'e5dea551-f221-446f-8125-0cdd9daeaf4e']",30,,,,,,,,,,,,,,,,Scotland,942,00:43:30.256,Carry,,,,,,,38.9,56.0,38.9,56.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[34.3, 40.8]",,,,,,,,,,,,0.8,,,,,,,,,,,,172b3bb0-c65c-485d-9bb2-d1b697719eea,1473,,,"[34.3, 40.8]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,85,Scotland,942,"['b62ffc27-26b6-4894-a7ff-a32083ed297a', 'ca9801e3-2d69-4288-acd9-bcd4816a005f']",33,,,,,,,,,,,,,,,,Scotland,942,00:43:33.180,Carry,,,,,,,34.3,40.8,34.3,40.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[42.6, 22.4]",,,,,,,,,,,,3.622717,,,,,,,,,,,,e7a880a9-6b22-4286-8771-d5484023275c,1476,,,"[37.3, 21.9]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['58299f80-04ed-4856-af08-f09a38e697a5', '8d0ca464-42a8-42d8-825d-ad87a53963f1']",35,,,,,,,,,,,,,,,,Scotland,942,00:43:35.060,Carry,,,,,,,37.3,21.9,42.6,22.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[42.5, 22.2]",,,,,,,,,,,,2.787926,,,,,,,,,,,,8cd37e2b-55b6-44bf-97c8-4430b82e9869,1481,,,"[43.0, 22.4]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['1ec8374f-bba8-4cbe-b4f4-65e10ca086f2', 'beac938a-8421-4596-9ee6-2ea2bbd7ea65']",40,,,,,,,,,,,,,,,,Scotland,942,00:43:40.404,Carry,,,,,,,43.0,22.4,42.5,22.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[43.5, 4.0]",,,,,,,,,,,,1.004484,,,,,,,,,,,,2e46a189-0616-4065-a46b-de5b6f7e80ee,1484,,,"[43.5, 4.0]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,85,Scotland,942,"['0023f054-873a-4783-8975-3f1465798c6f', '87d8cde9-d107-4b20-8cac-689d15aba912']",44,,,,,,,,,,,,,,,,Scotland,942,00:43:44.742,Carry,,,,,,,43.5,4.0,43.5,4.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[35.0, 18.0]",,,,,,,,,,,,1.475157,,,,,,,,,,,,24a18586-1084-493e-a1d0-acd922c5a30c,1487,,,"[33.6, 10.6]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['071a0a3c-7542-45bb-a8cd-7efe1b726504', 'ca2085e2-f307-466b-a80a-ffbbfbd6b931']",47,,,,,,,,,,,,,,,,Scotland,942,00:43:47.095,Carry,,,,,,,33.6,10.6,35.0,18.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[46.7, 17.4]",,,,,,,,,,,,0.439619,,,,,,,,,,,,03277a56-92d8-4371-86fe-37e00bc40c21,1490,,,"[47.8, 17.0]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,85,Scotland,942,"['4e0b9492-1f89-49a3-8fb0-7c476a1f0d07', '9f026b3a-d773-499b-b7a2-2c6f5ce8e567']",49,,,,,,,,,,,,,,,,Scotland,942,00:43:49.591,Carry,,,,,,,47.8,17.0,46.7,17.4,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[46.1, 3.6]",,,,,,,,,,,,1.725136,,,,,,,,,,,,694cd48b-62e1-4386-ba75-e3755fc9428d,1493,,,"[46.1, 3.6]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,85,Scotland,942,"['77c713d2-59b6-415a-81c3-25430d0f3778', 'a9a3f875-db9f-4ed2-ae61-45637d541682']",51,,,,,,,,,,,,,,,,Scotland,942,00:43:51.313,Carry,,,,,,,46.1,3.6,46.1,3.6,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[39.3, 18.5]",,,,,,,,,,,,2.932956,,,,,,,,,,,,02d1c980-4269-4368-95fc-50074059af48,1496,,,"[34.0, 11.7]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['44c2cb03-bbcd-4a21-856d-11f7c7a6a204', 'efaea4c0-e105-4d5f-9650-c0df3b25ccb6']",54,,,,,,,,,,,,,,,,Scotland,942,00:43:54.100,Carry,,,,,,,34.0,11.7,39.3,18.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[42.6, 30.5]",,,,,,,,,,,,0.457786,,,,,,,,,,,,ea980057-cfa4-4e92-af74-2b72226f4a8a,1499,,,"[43.0, 34.8]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Billy Gilmour,31067.0,Right Defensive Midfield,85,Scotland,942,"['13ae0f38-8e10-47ba-87f9-db9987d6fc00', 'c4c60806-6e24-4f36-9c92-4d0c65853f8f', 'ffb4a5d0-37ca-4ab1-a0bb-f192ca674392']",58,,,,,,,,,,,,,,,,Scotland,942,00:43:58.248,Carry,True,,,,,,43.0,34.8,42.6,30.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[28.1, 40.0]",,,,,,,,,,,,1.006935,,,,,,,,,,,,dbb02e50-99b6-4652-a261-497c3e782377,1503,,,"[27.9, 39.3]",3930169,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,85,Scotland,942,"['4ed4c712-5c1d-44ca-9a7f-6b14cbbe1844', '8c0c77e7-6405-4234-aaa4-619465ca5cb2']",59,,,,,,,,,,,,,,,,Scotland,942,00:43:59.835,Carry,,,,,,,27.9,39.3,28.1,40.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[35.2, 70.2]",,,,,,,,,,,,0.04,,,,,,,,,,,,5253c701-3f82-4527-a443-e6ccfb2fde35,1506,,,"[36.6, 71.6]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jack Hendry,11116.0,Right Center Back,85,Scotland,942,"['235e6313-29bb-468e-8307-0587d1a513e1', '9e367c65-5e1b-49ca-bf39-1069186f308b']",2,,,,,,,,,,,,,,,,Scotland,942,00:44:02.633,Carry,,,,,,,36.6,71.6,35.2,70.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[8.7, 41.0]",,,,,,,,,,,,2.151452,,,,,,,,,,,,6b713af9-6a7b-4f8b-a4ae-904c387270ab,1509,,,"[8.0, 51.3]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angus Gunn,22379.0,Goalkeeper,85,Scotland,942,"['668db7df-0013-434d-be63-0d0b87365008', 'c32c323b-9206-409c-ac8a-b1569faa6f10']",5,,,,,,,,,,,,,,,,Scotland,942,00:44:05.116,Carry,,,,,,,8.0,51.3,8.7,41.0,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[31.4, 23.1]",,,,,,,,,,,,5.149437,,,,,,,,,,,,e5971356-5795-4c83-943e-d94fae2f441b,1512,,,"[15.4, 23.1]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['a8b96bc3-3b77-4756-a237-d0643237fe53', 'ecf361ac-9fe4-4eae-96a6-ece39ff29fb2']",8,,,,,,,,,,,,,,,,Scotland,942,00:44:08.736,Carry,,,,,,,15.4,23.1,31.4,23.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[38.6, 26.2]",,,,,,,,,,,,1.679365,,,,,,,,,,,,cdee0c9e-18aa-4178-b7d6-b12a3c684436,1515,,,"[43.7, 23.3]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,85,Scotland,942,"['5131efb2-a73f-4d6b-b39c-9aa0827d1acb', 'bb52f3eb-eb49-4f6a-bed5-3f8f138bdb0e']",14,,,,,,,,,,,,,,,,Scotland,942,00:44:14.612,Carry,,,,,,,43.7,23.3,38.6,26.2,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[27.4, 46.8]",,,,,,,,,,,,1.034558,,,,,,,,,,,,c4a6ac5e-7c17-4e38-bc18-e5203401a109,1518,,,"[27.0, 47.3]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,85,Scotland,942,"['84958a1a-84ce-4856-bcb3-276f36d9a84c', 'ecb3753b-ae80-4682-91c3-afb990370700']",17,,,,,,,,,,,,,,,,Scotland,942,00:44:17.449,Carry,,,,,,,27.0,47.3,27.4,46.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[36.5, 21.1]",,,,,,,,,,,,2.333436,,,,,,,,,,,,1a061d73-c45e-4437-ba29-92f3a031914b,1521,,,"[27.7, 24.8]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['674885a1-5643-4b60-a903-168e0e636336', 'ede3bc99-33bb-42f2-ae9e-ba178e5b3f48']",19,,,,,,,,,,,,,,,,Scotland,942,00:44:19.993,Carry,,,,,,,27.7,24.8,36.5,21.1,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[47.2, 22.5]",,,,,,,,,,,,1.927499,,,,,,,,,,,,cbb97448-93c7-496b-9556-8dbca7615dcc,1524,,,"[45.7, 27.8]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,85,Scotland,942,"['e2c41e8f-0a93-45c6-8a72-56226dcbd21a', 'ee8d57b1-cc84-4e0b-beb1-99f7f063de10']",23,,,,,,,,,,,,,,,,Scotland,942,00:44:23.124,Carry,,,,,,,45.7,27.8,47.2,22.5,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[43.9, 5.8]",,,,,,,,,,,,1.504658,,,,,,,,,,,,a8022192-73b7-4f51-838d-927126914c1f,1527,,,"[43.1, 5.6]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,85,Scotland,942,"['01a4495e-3af4-469c-8167-04efe18aa2ed', '7882e9f0-b8d8-4869-b2a5-5199e83feded']",26,,,,,,,,,,,,,,,,Scotland,942,00:44:26.219,Carry,,,,,,,43.1,5.6,43.9,5.8,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[43.1, 19.9]",,,,,,,,,,,,1.580658,,,,,,,,,,,,245b480d-cd6e-457f-9282-3193a5a064bf,1530,,,"[41.5, 19.9]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kieran Tierney,10540.0,Left Center Back,85,Scotland,942,"['628f7df7-8f7d-4e5e-9fbb-721bac2f6433', 'd9d209a1-cc24-44c7-92e3-b06b4ebdc70b']",29,,,,,,,,,,,,,,,,Scotland,942,00:44:29.956,Carry,,,,,,,41.5,19.9,43.1,19.9,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[45.7, 55.3]",,,,,,,,,,,,2.748356,,,,,,,,,,,,491689c9-0da9-45e7-ae7c-86619aa01ad0,1533,,,"[42.8, 48.0]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Grant Campbell Hanley,9481.0,Center Back,85,Scotland,942,"['449a95a6-cf4d-4999-ac7a-06a8ec26db0c', 'd816be80-71e7-4510-8dff-4651f79161a4']",33,,,,,,,,,,,,,,,,Scotland,942,00:44:33.088,Carry,,,,,,,42.8,48.0,45.7,55.3,Scotland vs Switzerland,Scotland,Switzerland
,,,,,,"[42.6, 71.0]",,,,,,,,,,,,0.666942,,,,,,,,,,,,d03d989c-a9fb-4571-ab70-9dbe54c81320,1536,,,"[52.5, 72.8]",3930169,44,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Anthony Ralston,22308.0,Right Wing Back,85,Scotland,942,"['4b62450b-b00c-45d4-980d-3b019309a940', 'ccd92104-53e9-49fb-9a21-206cb15a6b48', 'effcd82a-03ae-4a26-8941-c163d0c05015']",37,,,,,,,,,,,,,,,,Scotland,942,00:44:37.054,Carry,True,,,,,,52.5,72.8,42.6,71.0,Scotland vs Switzerland,Scotland,Switzerland
