50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.842243,,,,,,,,,,,,,,524feabb-565f-4ba2-b9aa-ea08b70ce3a6,107,,,"[71.1, 73.8]",3930172,2,,,,,-1.8647763,,Right Foot,,,"[67.8, 62.9]",Ground Pass,,11.388591,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,8,Spain,772,['f7b30ac7-7805-445d-932f-56c6a2103c72'],44,,,,,,,,,,,,,,,,,,Spain,772,00:02:44.865,Pass,,,,,,,71.1,73.8,67.8,62.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.213748,,,,,,,,,,,,,,4fda1b7e-5fbb-48f9-804f-c5ef90506be7,110,,,"[66.4, 50.2]",3930172,2,,,,,-2.9669204,,Right Foot,,,"[56.2, 48.4]",Ground Pass,,10.357606,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,8,Spain,772,['813c3139-04d5-4719-9507-999a99c3e2e0'],47,,,,,,,,,,,,,,,,,,Spain,772,00:02:47.104,Pass,,,,,,,66.4,50.2,56.2,48.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.241818,,,,,,,,,,,,,,7006c2c8-3186-41ba-a488-b5b561118ad4,113,,,"[56.2, 48.4]",3930172,2,,,,,-1.6508389,,Right Foot,,,"[54.7, 29.7]",Ground Pass,,18.760063,,,Aymeric Laporte,4353.0,,,,,,1,From Free Kick,Robin Aime Robert Le Normand,22128.0,Right Center Back,8,Spain,772,['92d920e1-0ad5-41c2-bdf0-5e7bb3180624'],48,,,,,,,,,,,,,,,,,,Spain,772,00:02:48.545,Pass,,,,,,,56.2,48.4,54.7,29.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.348274,,,,,,,,,,,,,,0cce7590-6f65-420e-97f1-6405ea7d4502,116,,,"[64.8, 17.3]",3930172,2,,,,,-0.58403045,,Left Foot,,,"[88.1, 1.9]",Ground Pass,,27.929375,,,Marc Cucurella Saseta,17620.0,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,8,Spain,772,['ec9feadd-a054-4eff-bff8-6ba035ddcdf5'],52,,,,,,,,,,,,,,,,,,Spain,772,00:02:52.919,Pass,,,,,,,64.8,17.3,88.1,1.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.068163,,,,,,,,,,,,,,83a022a6-9678-4fd4-a3f4-52bd7ad541f6,119,,,"[90.3, 1.9]",3930172,2,,,,,0.6175923,,Right Foot,,,"[101.0, 9.5]",Ground Pass,,13.124405,,,Nicholas Williams Arthuer,68574.0,,,,,,1,From Free Kick,Marc Cucurella Saseta,17620.0,Left Back,8,Spain,772,['06c9cade-8b18-452c-b233-b09d28008307'],54,,,,,,,,,,,,,,,,,,Spain,772,00:02:54.881,Pass,,,,,,,90.3,1.9,101.0,9.5,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.890339,,,,,,,,,,,,,,b824c187-2513-4a7b-9f34-61282867f7b5,138,,,"[99.6, 17.5]",3930172,3,,,,,-3.1045725,,Right Foot,,,"[64.5, 16.2]",Ground Pass,,35.124065,,,Aymeric Laporte,4353.0,,,,,,1,From Free Kick,Marc Cucurella Saseta,17620.0,Left Back,8,Spain,772,"['2fa2afe6-c234-4605-b936-8c810b8ec2c8', 'a0c057e9-ff17-44cf-b269-5c366f78fa30', 'c5027049-e0aa-4108-be07-f4b3dd50d457']",3,,,,,,,,,,,,,,,,,,Spain,772,00:03:03.523,Pass,True,,,,,,99.6,17.5,64.5,16.2,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.404516,,,,,,,,,,,,,,548fd9f9-bf58-4039-b2bf-6f113ae5e5b5,141,,,"[64.1, 18.3]",3930172,3,,,,,1.6133238,,Right Foot,,,"[63.3, 37.1]",Ground Pass,,18.817013,,,Robin Aime Robert Le Normand,22128.0,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,8,Spain,772,['fa6182d3-d036-4461-967f-f94c03ee9af8'],5,,,,,,,,,,,,,,,,,,Spain,772,00:03:05.884,Pass,,,,,,,64.1,18.3,63.3,37.1,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.929129,,,,,,,,,,,,,,7544bc42-435b-409c-8d79-b8481007e2b1,144,,,"[63.7, 42.6]",3930172,3,,,,,1.0115111,,Right Foot,,,"[71.9, 55.7]",Ground Pass,,15.454773,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Free Kick,Robin Aime Robert Le Normand,22128.0,Right Center Back,8,Spain,772,['5fc1eb3b-807b-467d-bee0-33aa18a7e920'],8,,,,,,,,,,,,,,,,,,Spain,772,00:03:08.698,Pass,,,,,,,63.7,42.6,71.9,55.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.242084,,,,,,,,,,,,,,6bcc3823-102d-41ed-976b-96b983687a62,147,,,"[71.9, 60.7]",3930172,3,,,,,0.52639234,,Right Foot,,,"[86.7, 69.3]",Ground Pass,,17.117243,,,Lamine Yamal Nasraoui Ebana,316046.0,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,8,Spain,772,['2bd82abe-1558-418a-b3fa-db8d7cae02a8'],10,,,,,,,,,,,,,,,,,,Spain,772,00:03:10.783,Pass,,,,,,,71.9,60.7,86.7,69.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.796063,,,,,,,,,,,,,,65262383-d6e9-4e13-a9dd-5ddb18b1c43f,150,,,"[98.1, 66.6]",3930172,3,,,,,-1.7165445,,Left Foot,,,"[96.5, 55.7]",Ground Pass,,11.016806,,,Pedro González López,30486.0,,,,,,1,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,8,Spain,772,['bf8889b4-bec9-44ec-91b6-c8305679e9c1'],14,,,,,,,,,,,,,,,,,,Spain,772,00:03:14.523,Pass,,,,,,,98.1,66.6,96.5,55.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.100583,,,,,,,,,,,,,,5f26b09c-2751-4f5a-af22-6cc35c9e468a,158,,,"[30.8, 38.3]",3930172,3,,,,,-0.37822068,,Right Foot,,,"[45.9, 32.3]",Ground Pass,,16.248384,,Incomplete,Gianluca Scamacca,10992.0,,,,,,1,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,8,Spain,772,"['5f8a9c72-8cab-4c71-85f0-b7b450ae3468', '6525d195-47bf-46a9-8d10-7ec2bfe7f77c', 'e015be0a-df7e-4733-95ec-e4e72c5d899c']",18,,,,,,,,,,,,,,,,,,Italy,914,00:03:18.160,Pass,True,,,,,,30.8,38.3,45.9,32.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.332109,,,,,,,,,,,,,,5f8a9c72-8cab-4c71-85f0-b7b450ae3468,160,,,"[74.2, 47.8]",3930172,3,,,,,0.1013465,,Right Foot,,,"[80.1, 48.4]",Ground Pass,,5.93043,,,Rodrigo Hernández Cascante,6765.0,,,,,Recovery,1,From Free Kick,Robin Aime Robert Le Normand,22128.0,Right Center Back,8,Spain,772,"['3552cebd-390f-43f5-ba8b-40b4610ba4f3', '5f26b09c-2751-4f5a-af22-6cc35c9e468a']",19,,,,,,,,,,,,,,,,,,Spain,772,00:03:19.261,Pass,,,,,,,74.2,47.8,80.1,48.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.180242,,,,,,,,,,,,,,b55ad6f3-fbc0-4d9d-8e7b-23ae264f4fe1,163,,,"[79.9, 49.8]",3930172,3,,,,,2.8656814,,Left Foot,,,"[63.3, 54.5]",Ground Pass,,17.252537,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,8,Spain,772,['43433942-81b7-491f-88d5-8a10aaa96bc0'],19,,,,,,,,,,,,,,,,,,Spain,772,00:03:19.792,Pass,,,,,,,79.9,49.8,63.3,54.5,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.85951,,,,,,,,,,,,,,0c584875-bbd5-48d6-bad9-61a23f3eb737,166,,,"[56.4, 55.1]",3930172,3,,,,,-0.3416155,,Right Foot,,,"[65.4, 51.9]",Ground Pass,,9.551963,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,8,Spain,772,['6c39fccb-ce56-428c-b602-04d65ec3aa3b'],23,,,,,,,,,,,,,,,,,,Spain,772,00:03:23.604,Pass,,,,,,,56.4,55.1,65.4,51.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.902493,,,,,,,,,,,,,,e96b011b-4415-4af8-978b-60cc7ff8fa06,169,,,"[65.4, 51.9]",3930172,3,,,,,0.18998829,,Right Foot,,,"[75.8, 53.9]",Ground Pass,,10.590562,,,Pedro González López,30486.0,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,8,Spain,772,['0f8a21f8-5a62-4bc5-ab9e-2eec72456ab2'],25,,,,,,,,,,,,,,,,,,Spain,772,00:03:25.180,Pass,,,,,,,65.4,51.9,75.8,53.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.724096,,,,,,,,,,,,,,1ff85430-5fcb-4689-aec6-f989198ad5c5,173,,,"[75.2, 56.6]",3930172,3,,,,,-2.7805874,,Right Foot,,,"[65.4, 52.9]",Ground Pass,,10.475209,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Free Kick,Pedro González López,30486.0,Center Attacking Midfield,8,Spain,772,['3cc005ad-3d20-477f-970f-0b10cf86eb96'],26,,,,,,,,,,,,,,,,,,Spain,772,00:03:26.616,Pass,,,,,,,75.2,56.6,65.4,52.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.651414,,,,,,,,,,,,,,db2f0169-ce75-4e18-b7ef-214a4fe8934b,176,,,"[68.6, 51.7]",3930172,3,,,,,-1.6073335,,Right Foot,,,"[67.2, 13.4]",Ground Pass,,38.32558,,,Marc Cucurella Saseta,17620.0,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,8,Spain,772,['67a4241f-266c-4686-89b3-f1d19191624b'],29,,,,,,,,,,,,,,,,,,Spain,772,00:03:29.259,Pass,,,,,,,68.6,51.7,67.2,13.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.237182,,,,,,,,,,,,,,35871e70-2cf4-4f4d-ba72-22f821dc26fc,179,,,"[68.4, 15.0]",3930172,3,,,,,2.4047,,Left Foot,,,"[57.6, 24.8]",Ground Pass,,14.583552,,,Aymeric Laporte,4353.0,,,,,,1,From Free Kick,Marc Cucurella Saseta,17620.0,Left Back,8,Spain,772,['d51bf78c-83a0-43d8-99fd-690732b85ae2'],31,,,,,,,,,,,,,,,,,,Spain,772,00:03:31.907,Pass,,,,,,,68.4,15.0,57.6,24.8,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.858789,,,,,,,,,,,,,,f0579f13-b618-45f5-b92b-3387bc380555,183,,,"[65.2, 25.0]",3930172,3,,,,,1.6008625,,Left Foot,,,"[64.8, 38.3]",Ground Pass,,13.306014,,,Rodrigo Hernández Cascante,6765.0,,,,,,1,From Free Kick,Aymeric Laporte,4353.0,Left Center Back,8,Spain,772,['fca1a5e6-0f0b-42ad-b23f-4280b5b3f26d'],35,,,,,,,,,,,,,,,,,,Spain,772,00:03:35.367,Pass,,,,,,,65.2,25.0,64.8,38.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.011488,,,,,,,,,,,,,,c1549f47-ff12-4af0-9035-a0a49d578f8a,186,,,"[67.8, 39.0]",3930172,3,,,,,-0.3686959,,Right Foot,,,"[85.4, 32.2]",Ground Pass,,18.867962,,,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Free Kick,Rodrigo Hernández Cascante,6765.0,Right Defensive Midfield,8,Spain,772,['7fa14e30-8d1c-4012-acc2-d779b10671d0'],37,,,,,,,,,,,,,,,,,,Spain,772,00:03:37.610,Pass,,,,,,,67.8,39.0,85.4,32.2,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,21793756-c319-443b-bfa3-f180494107df,189,,,"[78.9, 39.6]",3930172,3,,,,,1.6655818,,Right Foot,,,"[76.2, 68.0]",Ground Pass,,28.528057,,,Daniel Carvajal Ramos,5721.0,,,,,,1,From Free Kick,Álvaro Borja Morata Martín,3477.0,Center Forward,8,Spain,772,['54e855d6-737c-4452-9f6c-d555102f8a7d'],40,,,,,,,,,,,,,,,,,,Spain,772,00:03:40.011,Pass,,,,,,,78.9,39.6,76.2,68.0,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.249428,,,,,,,,,,,,,,95703ecc-73e7-4b46-885b-4debcf31e3ef,192,,,"[76.4, 73.0]",3930172,3,,,,,0.34464732,,Right Foot,,,"[88.1, 77.2]",Ground Pass,,12.431009,,,Lamine Yamal Nasraoui Ebana,316046.0,,,,,,1,From Free Kick,Daniel Carvajal Ramos,5721.0,Right Back,8,Spain,772,['6ed173ef-d851-4373-b118-5abe74c18783'],42,,,,,,,,,,,,,,,,,,Spain,772,00:03:42.487,Pass,,,,,,,76.4,73.0,88.1,77.2,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.099789,,,,,,,,,,,,,,cbe52584-c29c-4107-b132-fb850573a3b0,195,,,"[112.9, 73.2]",3930172,3,,,,,-1.601438,,Right Foot,True,,"[112.1, 47.1]",Low Pass,,26.112257,,Incomplete,Álvaro Borja Morata Martín,3477.0,,,,,,1,From Free Kick,Lamine Yamal Nasraoui Ebana,316046.0,Right Wing,8,Spain,772,"['a278ea56-4136-4748-989c-9e29299f2925', 'b0df9bea-6d6f-4135-a7a3-3a968c850ae3']",47,,,,,,,,,,,,,,,,,,Spain,772,00:03:47.540,Pass,,,,,,,112.9,73.2,112.1,47.1,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.218958,,,,,,,,,,,,,,a278ea56-4136-4748-989c-9e29299f2925,197,,,"[8.0, 33.0]",3930172,3,,,,,-1.2838576,,Left Foot,,,"[13.4, 14.7]",Low Pass,,19.080095,,,Lorenzo Pellegrini,6963.0,,,,,Recovery,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,9,Italy,914,"['865e9901-00d4-4dab-bf98-498784fa9c2d', 'cbe52584-c29c-4107-b132-fb850573a3b0']",48,,,,,,,,,,,,,,,,,,Italy,914,00:03:48.640,Pass,,,,,,,8.0,33.0,13.4,14.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.32993,,,,,,,,,,,,,,aba9d2a9-b62d-4f6b-b49b-5e1b80b4f65f,199,,,"[13.4, 14.7]",3930172,3,,,,,3.0146198,,Head,,,"[8.7, 15.3]",High Pass,,4.738143,,,Federico Dimarco,12255.0,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Wing,9,Italy,914,['543a68f9-e511-4149-88f0-fec2484881b6'],49,,,,,,,,,,,,,,,,,,Italy,914,00:03:49.979,Pass,,,,,,,13.4,14.7,8.7,15.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.757747,,,,,,,,,,,,,,a5508be1-939c-4cf0-a4de-bbb5a4265648,202,,,"[8.7, 15.3]",3930172,3,,,,,0.38437483,,Left Foot,,,"[26.5, 22.5]",High Pass,,19.201042,,,Nicolò Barella,8181.0,,,,,,1,Regular Play,Federico Dimarco,12255.0,Left Back,9,Italy,914,['63c7bab5-c17b-4279-bd80-6df44d61fad1'],51,,,,,,,,,,,,,,,,,,Italy,914,00:03:51.389,Pass,,,,,,,8.7,15.3,26.5,22.5,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.266573,,,,,,,,,,,,,,e3d137e6-7df4-4c21-bb91-c97625870ba7,205,,,"[28.1, 26.4]",3930172,3,,,,,0.54475474,,Right Foot,,,"[48.4, 38.7]",Low Pass,,23.735628,,Unknown,Gianluca Scamacca,10992.0,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,9,Italy,914,['752c78ae-8eed-4ceb-8fc0-87909c562f04'],53,,,,,,,,,,,,,,,,,,Italy,914,00:03:53.897,Pass,,,,,,,28.1,26.4,48.4,38.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.647028,,,,,,,,,,,,,,6e1a70b7-e084-411e-ab41-e9da3e9e9da7,210,,,"[49.2, 38.9]",3930172,4,,True,,,1.1888775,,Right Foot,,,"[63.9, 75.5]",Ground Pass,,39.44173,,,Davide Frattesi,30926.0,,,,,Free Kick,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,['0911130d-8644-4dc4-b895-65a84fc7c062'],16,,,,,,,,,,,,,,,,,,Italy,914,00:04:16.632,Pass,,,,,,,49.2,38.9,63.9,75.5,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.653335,,,,,,,,,,,,,,6266c3ec-7438-4316-8f1a-bd4b5530a261,212,,,"[64.1, 75.5]",3930172,4,,,,,-0.04720899,,Right Foot,,,"[76.8, 74.9]",Ground Pass,,12.714166,,,Federico Chiesa,7156.0,,,,,,1,From Free Kick,Davide Frattesi,30926.0,Right Center Midfield,10,Italy,914,['c1da7b21-b21a-4af3-b04e-2b56692b1b51'],19,,,,,,,,,,,,,,,,,,Italy,914,00:04:19.793,Pass,,,,,,,64.1,75.5,76.8,74.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.143368,,,,,,,,,,,,,,795bffed-7cb6-4b11-a6d6-33d7c421b4bc,216,,,"[77.3, 70.9]",3930172,4,,,,,-1.0979956,,Left Foot,,,"[86.2, 53.5]",High Pass,,19.544052,,Incomplete,Gianluca Scamacca,10992.0,,,,,,1,From Free Kick,Federico Chiesa,7156.0,Right Wing,10,Italy,914,"['159188e4-2365-4e7c-bc90-9db069c54e44', 'de5a45ec-b81e-4060-8a98-fa18a1e3a7f6']",21,,,,,,,,,,,,,,,,,,Italy,914,00:04:21.453,Pass,,,,,,,77.3,70.9,86.2,53.5,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.729825,,,,,,,,,,,,,,5102bd64-a587-4ebd-bcdc-dc3fe44f8fa2,219,,,"[33.9, 27.6]",3930172,4,,,,,0.31127974,,Right Foot,,,"[45.4, 31.3]",Ground Pass,,12.080563,,Incomplete,,,,,,,Recovery,1,From Free Kick,Robin Aime Robert Le Normand,22128.0,Right Center Back,10,Italy,914,['5d246944-3107-4ff8-bf5b-b7187c94e8e1'],23,,,,,,,,,,,,,,,,,,Spain,772,00:04:23.110,Pass,,,,,,,33.9,27.6,45.4,31.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,3.007752,,,,,,,,,,,,,,3600e558-78d3-476a-9c5e-712c18a2729f,223,,,"[71.1, 48.1]",3930172,4,,,,,-1.3846363,,Left Foot,,,"[79.5, 3.5]",High Pass,,45.38414,,,Federico Dimarco,12255.0,,True,,,,1,From Free Kick,Nicolò Barella,8181.0,Left Center Midfield,10,Italy,914,['fb4fbc9c-97ab-4606-8a4d-99f91e446703'],25,,,,,,,,,,,,,,,,,,Italy,914,00:04:25.319,Pass,,,,,,,71.1,48.1,79.5,3.5,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.563153,,,,,,,,,,,,,,13ddfa6a-02a6-45a4-ad55-625a60eb02a1,226,,,"[78.9, 3.5]",3930172,4,,,,,2.725154,,Left Foot,,,"[63.3, 10.4]",Ground Pass,,17.057842,,,Riccardo Calafiori,41768.0,,,,,,1,From Free Kick,Federico Dimarco,12255.0,Left Back,10,Italy,914,['699f8fee-d31f-49dc-8006-b250779a39e4'],29,,,,,,,,,,,,,,,,,,Italy,914,00:04:29.457,Pass,,,,,,,78.9,3.5,63.3,10.4,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.659213,,,,,,,,,,,,,,c094b2cc-e413-4d0c-b037-65ac0ed7756a,229,,,"[63.3, 10.4]",3930172,4,,,,,-0.1798535,,Right Foot,,,"[66.6, 9.8]",Ground Pass,,3.354102,,,Nicolò Barella,8181.0,,,,,,1,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,10,Italy,914,['6bf70088-6c47-4ff8-9409-27b4e60af0ad'],32,,,,,,,,,,,,,,,,,,Italy,914,00:04:32.320,Pass,,,,,,,63.3,10.4,66.6,9.8,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.88374,,,,,,,,,,,,,,5fa29abc-9651-40cd-88e7-4a6ebbd95455,232,,,"[64.1, 19.8]",3930172,4,,,,,1.9379702,,Right Foot,,,"[54.1, 45.8]",Ground Pass,,27.856777,,,Alessandro Bastoni,7480.0,,,,,,1,From Free Kick,Nicolò Barella,8181.0,Left Center Midfield,10,Italy,914,['2e0bbfe3-e239-40c7-8f2a-f5ad26368859'],34,,,,,,,,,,,,,,,,,,Italy,914,00:04:34.784,Pass,,,,,,,64.1,19.8,54.1,45.8,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.188022,,,,,,,,,,,,,,267fc2de-a8ed-46f2-9c57-4d1aacbb1862,235,,,"[57.6, 51.6]",3930172,4,,,,,1.7138132,,Left Foot,,,"[55.8, 64.1]",Ground Pass,,12.628935,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Free Kick,Alessandro Bastoni,7480.0,Right Center Back,10,Italy,914,['428be6f4-60d6-421d-ae5b-9f51e452130d'],38,,,,,,,,,,,,,,,,,,Italy,914,00:04:38.332,Pass,,,,,,,57.6,51.6,55.8,64.1,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.509991,,,,,,,,,,,,,,e9b6aaa7-5421-486c-8cc6-3d9ed363a8fe,238,,,"[51.7, 57.5]",3930172,4,,,,,-1.6267081,,Right Foot,,,"[50.2, 30.7]",Ground Pass,,26.841946,,,Riccardo Calafiori,41768.0,,,,,,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['8d85f99b-e23b-423b-ae86-c8e1d03df5bc'],40,,,,,,,,,,,,,,,,,,Italy,914,00:04:40.531,Pass,,,,,,,51.7,57.5,50.2,30.7,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.183945,,,,,,,,,,,,,,30ec519f-95b2-452b-8962-7eb076d8000a,241,,,"[48.2, 33.0]",3930172,4,,,,,2.481461,,Left Foot,,,"[40.6, 38.9]",Ground Pass,,9.62133,,,Jorge Luiz Frello Filho,7024.0,,,,,,1,From Free Kick,Riccardo Calafiori,41768.0,Left Center Back,10,Italy,914,['bd6d2fbd-2f04-4986-bf30-5b4176aba5af'],43,,,,,,,,,,,,,,,,,,Italy,914,00:04:43.872,Pass,,,,,,,48.2,33.0,40.6,38.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,2.377827,,,,,,,,,,,,,,0048322a-b9fb-4e23-b898-d09989a5f835,245,,,"[38.1, 42.8]",3930172,4,,,,,3.038511,,Right Foot,,,"[9.1, 45.8]",Ground Pass,,29.15476,,,Gianluigi Donnarumma,7036.0,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,10,Italy,914,['1a876ef4-8501-43f9-875f-870d1cc47e69'],45,,,,,,,,,,,,,,,,,,Italy,914,00:04:45.773,Pass,,,,,,,38.1,42.8,9.1,45.8,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.416626,,,,,,,,,,,,,,7dcf6f7b-1d68-46d4-8383-d075cec140f3,249,,,"[9.1, 49.7]",3930172,4,,,,,1.1086258,,Right Foot,,,"[22.6, 76.8]",Ground Pass,,30.276394,,,Giovanni Di Lorenzo,11514.0,,,,,,1,From Free Kick,Gianluigi Donnarumma,7036.0,Goalkeeper,10,Italy,914,['b5657b44-dd59-4b27-b5fe-e18a3e5dde7c'],49,,,,,,,,,,,,,,,,,,Italy,914,00:04:49.677,Pass,,,,,,,9.1,49.7,22.6,76.8,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,0.922079,,,,,,,,,,,,,,23d8b535-4ac4-49cc-8030-5fd637e8bbaf,252,,,"[21.1, 78.4]",3930172,4,,,,,-0.24613741,,Right Foot,,,"[41.4, 73.3]",Ground Pass,,20.930838,,,Davide Frattesi,30926.0,,,,,,1,From Free Kick,Giovanni Di Lorenzo,11514.0,Right Back,10,Italy,914,['74b687e9-8d14-4309-9140-0aad894cec0e'],52,,,,,,,,,,,,,,,,,,Italy,914,00:04:52.453,Pass,,,,,,,21.1,78.4,41.4,73.3,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.429992,,,,,,,,,,,,,,18337841-2a4f-4a24-95be-a22b057cf9f5,254,,,"[42.4, 73.3]",3930172,4,,,,,-0.29544082,,No Touch,,,"[47.0, 71.9]",Ground Pass,,4.8083262,True,,Federico Chiesa,7156.0,,,,,,1,From Free Kick,Davide Frattesi,30926.0,Right Center Midfield,10,Italy,914,['79d19810-49e7-4510-9486-42006e9893aa'],53,,,,,,,,,,,,,,,,,,Italy,914,00:04:53.375,Pass,,,,,,,42.4,73.3,47.0,71.9,Spain vs Italy,Spain,Italy
,,,,,,,,,,,,,,,,,,1.482948,,,,,,,,,,,,,,97f45f53-50d5-41f5-8bea-06e90394246a,258,,,"[37.5, 77.6]",3930172,4,,,,,0.030066125,,Right Foot,,,"[64.1, 78.4]",Low Pass,,26.612028,,Incomplete,Davide Frattesi,30926.0,,,,,,1,From Free Kick,Federico Chiesa,7156.0,Right Wing,10,Italy,914,"['2cbf6bf5-7835-4cc8-8cdd-47944a0c6f39', '917f3fda-afd3-4efa-b107-3a1418eed9cd']",56,,,,,,,,,,,,,,,,,,Italy,914,00:04:56.811,Pass,,,,,,,37.5,77.6,64.1,78.4,Spain vs Italy,Spain,Italy
