50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4b110348-bbae-488d-806d-d2f3d10708e1,2764,,,"[84.8, 77.7]",3940983,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Alexander Hartmann Bah,24547.0,Right Wing Back,123,Germany,770,['90a39e7c-fb14-42e2-b640-d60b968eb845'],0,,,,,,,,,,,,,,,,Denmark,776,00:26:00.594,Foul Committed,,,,,,,84.8,77.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,98099963-cbed-4adc-bc7f-9ee5dc0594cd,2773,,,"[68.1, 75.2]",3940983,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joachim Andersen,8247.0,Right Center Back,124,Germany,770,['165cb04f-0534-4de3-b53a-54013049b5bc'],24,,,,,,,,,,,,,,,,Denmark,776,00:26:24.671,Foul Committed,,,,,,,68.1,75.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,True,,,,,0.0,True,,,,,,,,,,,a8ea27d0-db27-49c1-a60c-3e54d062d6f1,2990,,,"[85.3, 68.0]",3940983,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Yussuf Yurary Poulsen,5536.0,Right Attacking Midfield,134,Germany,770,"['7044050f-314f-4b7b-b4f2-dd3a42628222', '83fc3409-035b-4359-beee-b194be6606b5']",28,,,,,,,,,,,,,,,,Denmark,776,00:33:28.731,Foul Committed,,,,,,,85.3,68.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b9974728-7de7-48df-95ad-dfe78a4af1fe,3213,,,"[54.7, 17.6]",3940983,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christian Nørgaard,7097.0,Right Defensive Midfield,142,Germany,770,['2df3e2b5-4872-4972-ade9-e43d3db07ab9'],39,,,,,,,,,,,,,,,,Denmark,776,00:38:39.571,Foul Committed,,,,,,,54.7,17.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,True,,,,,,,,,,,633a06b9-9845-4f27-9fb5-5705bcc0910e,3271,,,"[48.7, 6.6]",3940983,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Yussuf Yurary Poulsen,5536.0,Center Forward,145,Germany,770,"['4258a228-2949-4183-b33d-e3014883e7bf', '51f66ffd-2ef0-411e-9bdd-36b1d7385fa0', '6ce0ec4c-643b-43c9-a956-b29a9b20372c']",1,,,,,,,,,,,,,,,,Denmark,776,00:40:01.712,Foul Committed,,,,,,,48.7,6.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cc5bf621-1254-40d8-a3aa-c1e67604df87,76,,,"[61.9, 26.0]",3940983,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,3,Germany,770,"['68ff7f92-dd85-409d-a34e-54e34d3f6cea', 'd1138a1c-88af-47c5-af11-3a2a8efcbeee']",3,,,,,,,,,,,,,,,,Germany,770,00:01:03.889,Foul Won,True,,,,,,61.9,26.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,eeee50f8-d5b5-466a-9805-616b7d6b5d56,177,,,"[12.5, 41.0]",3940983,3,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Andreas Skov Olsen,17042.0,Right Attacking Midfield,8,Germany,770,['cf38e1a2-959b-4072-b6b5-f6c6b3703b4b'],18,,,,,,,,,,,,,,,,Denmark,776,00:03:18.149,Foul Won,True,,,,,,12.5,41.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,87932b3d-9f3b-419d-a016-e10d4f1fdc06,241,,,"[64.4, 72.2]",3940983,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,14,Denmark,776,['e7848dbc-0601-470b-bbf5-1f9c4d12de54'],30,,,,,,,,,,,,,,,,Denmark,776,00:05:30.470,Foul Won,True,,,,,,64.4,72.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9ec0da42-965e-41d4-b665-83f88344bebe,325,,,"[58.7, 26.9]",3940983,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jamal Musiala,39565.0,Left Wing,18,Germany,770,"['56081b4d-a4cc-4495-94a4-2161805bbe5f', '9aca8c36-4a1e-4441-b11c-c608e8b4c62f']",2,,,,,,,,,,,,,,,,Germany,770,00:08:02.138,Foul Won,True,,,,,,58.7,26.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,c7b4b624-a0b6-4c3c-863b-81a35cb1917c,506,,,"[79.6, 13.2]",3940983,11,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,25,Germany,770,"['19b30dde-760c-43b0-91e4-18464afa7d28', '632ada9f-6b40-43f3-be63-77329f8f8a98']",34,,,,,,,,,,,,,,,,Germany,770,00:11:34.317,Foul Won,True,,,,,,79.6,13.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,18c806f3-ad6b-4e94-a69c-48d0f7ab248f,614,,,"[81.9, 5.5]",3940983,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,30,Germany,770,['fd5a0956-3518-4209-a960-645d6bd9a305'],51,,,,,,,,,,,,,,,,Denmark,776,00:13:51.775,Foul Won,True,,,,,,81.9,5.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7958e2c4-c71d-4e2c-8ede-ee80d8664b6f,625,,,"[93.5, 40.8]",3940983,14,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Leroy Sané,3053.0,Right Wing,32,Germany,770,['e14346e7-488c-419c-b55a-c3ba7e39fc9b'],45,,,,,,,,,,,,,,,,Germany,770,00:14:45.167,Foul Won,True,,,,,,93.5,40.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b205f735-51e0-4e80-8a7c-5c72323d47f8,892,,,"[30.8, 26.0]",3940983,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,42,Germany,770,"['9653f9bd-9c66-451f-8626-e4e36c4fa93c', '9b1bbfdd-c2ec-4bb5-b572-0a1de36c6bcf']",6,,,,,,,,,,,,,,,,Germany,770,00:21:06.341,Foul Won,True,,,,,,30.8,26.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,088809e1-89ea-4d72-a40c-3ceebdb2f4a5,911,,,"[56.2, 32.5]",3940983,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Rasmus Winther Højlund,51672.0,Center Forward,44,Denmark,776,['30d5e1cc-5a10-4c5d-a5d3-2473611069a0'],38,,,,,,,,,,,,,,,,Denmark,776,00:21:38.092,Foul Won,True,,,,,,56.2,32.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,39fec109-8095-4aff-b299-ab11f9025bed,1266,,,"[100.3, 36.6]",3940983,29,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,52,Denmark,776,['e67941f9-0c0f-4797-9705-c07d25e8fe40'],26,,,,,,,,,,,,,,,,Denmark,776,00:29:26.272,Foul Won,True,,,,,,100.3,36.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,eb252128-c1da-4247-ae3a-1047e69d4083,1544,,,"[80.2, 50.3]",3940983,40,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,İlkay Gündoğan,10287.0,Center Attacking Midfield,65,Germany,770,"['296a6d1d-7480-4289-91e1-5cb7ec82bc34', 'b4d48dc9-8d84-498b-b740-a3adf82f4d72']",53,,,,,,,,,,,,,,,,Germany,770,00:40:53.189,Foul Won,True,,,,,,80.2,50.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,9b7bc784-5150-4859-a3f5-514cdbc0ee1c,1669,,,"[111.6, 9.1]",3940983,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Nico Schlotterbeck,24118.0,Left Center Back,69,Germany,770,['92f6ad53-916c-40ef-b7b2-7781aadeae90'],8,,,,,,,,,,,,,,,,Germany,770,00:44:08.127,Foul Won,True,,,,,,111.6,9.1,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2a73218f-02e7-4375-bcdf-039086410347,1817,,,"[65.1, 43.2]",3940983,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,76,Germany,770,['23a6534a-0408-46cd-9804-c29046fcc408'],18,,,,,,,,,,,,,,,,Germany,770,00:48:18.653,Foul Won,True,,,,,,65.1,43.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,876e75ce-6af4-4951-9440-102bfa2d22a1,1841,,,"[78.5, 45.2]",3940983,48,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,79,Germany,770,['a3fa489b-7fd7-4ef5-b47b-43764dc57cf6'],44,,,,,,,,,,,,,,,,Germany,770,00:48:44.304,Foul Won,True,,,,,,78.5,45.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,349b9e19-b42b-4955-9352-dbd790cf6580,2038,,,"[76.7, 14.8]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Rasmus Winther Højlund,51672.0,Center Forward,85,Denmark,776,['5633de84-568e-4932-9efa-0c8fc908aae6'],6,,,,,,,,,,,,,,,,Denmark,776,00:02:06.668,Foul Won,True,,,,,,76.7,14.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,4f654de0-84e2-4abf-8634-272bd390a1e9,2086,,,"[35.3, 17.2]",3940983,54,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,90,Germany,770,"['17bf7c5c-e5a5-4dda-8585-1f470251faae', 'eac23a54-5f33-4cc3-84ca-bf499bf3b398']",4,,,,,,,,,,,,,,,,Germany,770,00:09:04.468,Foul Won,True,,,,,,35.3,17.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,aaa4ec43-b230-45a8-8d4f-e7348274286c,2162,,,"[9.1, 10.0]",3940983,55,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Robert Andrich,9195.0,Right Defensive Midfield,95,Denmark,776,['d515405d-1f77-4fd9-b399-5ac853dd8348'],57,,,,,,,,,,,,,,,,Germany,770,00:10:57.115,Foul Won,True,,,,,,9.1,10.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,593d0010-d339-4ae4-a53c-6ec768526b57,2195,,,"[42.7, 45.0]",3940983,57,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Christensen,3959.0,Left Center Back,97,Denmark,776,['b5d48fc4-ff84-4ef6-afe5-1119f9b75b09'],53,,,,,,,,,,,,,,,,Denmark,776,00:12:53.990,Foul Won,True,,,,,,42.7,45.0,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d347c911-0580-4c99-9312-e2b0caae6afd,2257,,,"[71.9, 66.7]",3940983,59,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Leroy Sané,3053.0,Right Wing,101,Germany,770,"['614343df-c588-40a5-80ca-08e6f53136b0', 'eec21da4-73e8-4a6c-9a44-7118a1dfecc8']",38,,,,,,,,,,,,,,,,Germany,770,00:14:38.096,Foul Won,True,,,,,,71.9,66.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,True,,,,,,,90a39e7c-fb14-42e2-b640-d60b968eb845,2765,,,"[35.3, 2.4]",3940983,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,David Raum,12034.0,Left Back,123,Germany,770,['4b110348-bbae-488d-806d-d2f3d10708e1'],0,,,,,,,,,,,,,,,,Germany,770,00:26:00.594,Foul Won,True,,,,,,35.3,2.4,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,165cb04f-0534-4de3-b53a-54013049b5bc,2774,,,"[52.0, 4.9]",3940983,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jamal Musiala,39565.0,Left Wing,124,Germany,770,['98099963-cbed-4adc-bc7f-9ee5dc0594cd'],24,,,,,,,,,,,,,,,,Germany,770,00:26:24.671,Foul Won,True,,,,,,52.0,4.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,83fc3409-035b-4359-beee-b194be6606b5,2991,,,"[34.8, 12.1]",3940983,78,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,134,Germany,770,"['4e7b62b2-c4da-4d45-a0e0-cb286fdc344b', 'a8ea27d0-db27-49c1-a60c-3e54d062d6f1']",28,,,,,,,,,,,,,,,,Germany,770,00:33:28.731,Foul Won,True,,,,,,34.8,12.1,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,2df3e2b5-4872-4972-ade9-e43d3db07ab9,3214,,,"[65.4, 62.5]",3940983,83,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Niclas Füllkrug,8546.0,Center Forward,142,Germany,770,"['b21e656f-81bc-455a-b586-5b784560b035', 'b9974728-7de7-48df-95ad-dfe78a4af1fe']",39,,,,,,,,,,,,,,,,Germany,770,00:38:39.571,Foul Won,True,,,,,,65.4,62.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,True,,,,,,,,4258a228-2949-4183-b33d-e3014883e7bf,3272,,,"[71.4, 73.5]",3940983,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Leroy Sané,3053.0,Right Wing,145,Germany,770,"['633a06b9-9845-4f27-9fb5-5705bcc0910e', '8ea35c0c-fd9b-4680-b8fc-3f8be1feda2a']",1,,,,,,,,,,,,,,,,Germany,770,00:40:01.712,Foul Won,True,,,,,,71.4,73.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,262136d3-7505-40a5-8d23-14f79122fb81,99,,,"[49.6, 2.9]",3940983,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,5,Denmark,776,['bb1ffcbe-d45f-4a79-844a-0b868a3b99c8'],35,,,,,,,,,,,,,,,,Denmark,776,00:01:35.986,Dispossessed,True,,,,,,49.6,2.9,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d02ce366-b39a-4fcb-b9fd-cf90dca8d5b7,216,,,"[106.4, 49.6]",3940983,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Pierre-Emile Højbjerg,3570.0,Right Defensive Midfield,11,Denmark,776,['2590ce08-4e2d-4688-bc4d-6c9ed9bcb670'],50,,,,,,,,,,,,,,,,Denmark,776,00:04:50.747,Dispossessed,True,,,,,,106.4,49.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,f26b16d7-802f-4312-bb20-7aa7a110d6b2,229,,,"[35.8, 3.8]",3940983,4,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,12,Germany,770,['3a08368b-8bfd-4eba-89a0-4db01088dd25'],58,,,,,,,,,,,,,,,,Germany,770,00:04:58.100,Dispossessed,True,,,,,,35.8,3.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,50d15798-588d-4c61-8688-6e1f940e5ab4,249,,,"[89.3, 50.2]",3940983,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Christian Dannemann Eriksen,3043.0,Left Attacking Midfield,15,Denmark,776,['c5380e8e-aecb-4924-a944-5a08fbfab6e6'],40,,,,,,,,,,,,,,,,Denmark,776,00:05:40.850,Dispossessed,True,,,,,,89.3,50.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,9d2d87da-75cb-4e94-a962-68b3ac24acd2,257,,,"[103.3, 16.5]",3940983,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jamal Musiala,39565.0,Left Wing,15,Denmark,776,"['02b66ad7-3d73-4e79-9dac-5f3c5c84d918', '8e023372-7c19-4bf7-86e2-1ba6e0677bec']",52,,,,,,,,,,,,,,,,Germany,770,00:05:52.267,Dispossessed,True,,,,,,103.3,16.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,15c662c7-de88-4f20-8527-63f511364472,377,,,"[73.4, 24.8]",3940983,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jamal Musiala,39565.0,Left Wing,19,Germany,770,"['286f9c78-08bd-465a-b49f-c222f038e51a', '92f8c109-af3a-49ba-8ad1-3d91b238f413']",56,,,,,,,,,,,,,,,,Germany,770,00:08:56.295,Dispossessed,True,,,,,,73.4,24.8,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,01273b73-06b6-4590-a628-f3aca042a7ce,659,,,"[84.4, 4.6]",3940983,16,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jamal Musiala,39565.0,Left Wing,36,Germany,770,['d192bbfe-5b4f-411a-9c53-bcc3a6f5d60f'],32,,,,,,,,,,,,,,,,Germany,770,00:16:32.847,Dispossessed,True,,,,,,84.4,4.6,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a5b59fa8-cab8-423b-b85a-fa622e239883,1424,,,"[84.3, 29.5]",3940983,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Rasmus Winther Højlund,51672.0,Center Forward,59,Germany,770,['8222faa7-940e-4782-9307-df7a4987cee8'],50,,,,,,,,,,,,,,,,Denmark,776,00:33:50.356,Dispossessed,True,,,,,,84.3,29.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,b4964945-1ffe-4336-9d9b-ac820688fcce,1472,,,"[112.8, 57.3]",3940983,34,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,59,Germany,770,['9627f24c-1462-4949-a39a-59688085b09e'],36,,,,,,,,,,,,,,,,Germany,770,00:34:36.635,Dispossessed,True,,,,,,112.8,57.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,1a539c4c-4baf-4088-be9a-8bb8885d1592,1756,,,"[88.2, 5.2]",3940983,46,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jamal Musiala,39565.0,Left Wing,73,Germany,770,['7f7aebe7-c6e0-42e8-94cc-ae6673b31fe9'],59,,,,,,,,,,,,,,,,Germany,770,00:46:59.421,Dispossessed,True,,,,,,88.2,5.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,cf5139d2-5cf2-444c-9339-a59449ac1016,1800,,,"[100.9, 74.3]",3940983,47,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,74,Germany,770,['5adacd09-95a1-42c8-b453-e594ad9c0488'],42,,,,,,,,,,,,,,,,Germany,770,00:47:42.127,Dispossessed,True,,,,,,100.9,74.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,14efe583-196e-4c9f-89b6-9351688156f2,3219,,,"[94.2, 46.3]",3940983,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Kai Havertz,8966.0,Center Attacking Midfield,143,Germany,770,['cb2e3fc7-8597-4313-bc32-6e0615bd4f25'],4,,,,,,,,,,,,,,,,Germany,770,00:39:04.028,Dispossessed,True,,,,,,94.2,46.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,d06c48bf-d94f-41f3-a4dd-e84e1960730f,3619,,,"[72.4, 52.5]",3940983,95,,,,,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Florian Wirtz,40724.0,Left Wing,162,Germany,770,['379e37b7-eed9-4d3f-9c5f-31929e806211'],30,,,,,,,,,,,,,,,,Germany,770,00:50:30.028,Dispossessed,True,,,,,,72.4,52.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7cde67fa-c261-49d3-8400-8b452b33833a,3636,,,"[103.1, 8.7]",3940983,95,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jacob Bruun Larsen,8961.0,Right Wing,163,Denmark,776,['42c7d98e-889f-401f-8e3c-7954dca50b01'],48,,,,,,,,,,,,,,,,Denmark,776,00:50:48.692,Dispossessed,True,,,,,,103.1,8.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,7ed4aa7a-c8ca-4890-b18a-924801631763,142,,Lost Out,"[5.5, 3.2]",3940983,2,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,6,Germany,770,"['4017d64b-bd07-45c3-a0ba-3ac125bf0441', 'e2f7aba4-b451-47e4-a76e-ffba714dd8d9']",20,,,,,,,,,,,,,,,,Denmark,776,00:02:20.849,Interception,True,,,,,,5.5,3.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,a9da6db0-2101-4af9-9fd1-092df57638bb,421,,Lost Out,"[26.3, 7.7]",3940983,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joakim Mæhle,16554.0,Left Wing Back,19,Germany,770,['3673ec74-7269-4bbc-9397-ba3ce19248ed'],29,,,,,,,,,,,,,,,,Denmark,776,00:09:29.476,Interception,,,,,,,26.3,7.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,81bc5900-585e-4d6c-ac9a-b1c089bd73ea,453,,Won,"[67.2, 6.2]",3940983,10,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Schlotterbeck,24118.0,Left Center Back,23,Germany,770,['af40f250-0abb-45b8-b07d-1f6cfa2be62e'],48,,,,,,,,,,,,,,,,Germany,770,00:10:48.224,Interception,,,,,,,67.2,6.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,22bbaf7d-d6bf-45b1-9881-5c9c8e8d3995,531,,Success In Play,"[16.5, 24.2]",3940983,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christian Dannemann Eriksen,3043.0,Left Attacking Midfield,25,Germany,770,['ddac1cd8-4aaf-48ad-913e-6a187ea1ffa3'],0,,,,,,,,,,,,,,,,Denmark,776,00:12:00.002,Interception,,,,,,,16.5,24.2,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,6bf19d83-289c-4583-8be2-4cff49b2803b,600,,Won,"[14.2, 71.3]",3940983,13,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Schlotterbeck,24118.0,Left Center Back,30,Germany,770,"['3e1015b4-81f1-48cf-9bf6-e7d7e03e3951', '98b5fbdf-4aec-4b86-a30f-5a7e54cdf4b5']",44,,,,,,,,,,,,,,,,Germany,770,00:13:44.121,Interception,True,,,,,,14.2,71.3,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,8be4e3b0-cb6e-4893-879a-daf6a1faf9a2,1105,,Won,"[80.2, 13.5]",3940983,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nico Schlotterbeck,24118.0,Left Center Back,48,Denmark,776,['74fa0c7a-c8ca-4a06-acbb-329617ca530d'],57,,,,,,,,,,,,,,,,Germany,770,00:26:57.470,Interception,,,,,,,80.2,13.5,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,060ece50-e699-4330-8352-e88df5beccc2,1394,,Won,"[25.9, 7.7]",3940983,33,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joakim Mæhle,16554.0,Left Wing Back,58,Denmark,776,['90ce0ea8-33c4-4c10-a2a1-1bb57255c7b6'],10,,,,,,,,,,,,,,,,Denmark,776,00:33:10.279,Interception,,,,,,,25.9,7.7,,,Germany vs Denmark,Germany,Denmark
,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5d243713-5038-4cc1-ba05-4aae4e8954a2,1665,,Lost Out,"[8.8, 6.2]",3940983,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Thomas Delaney,5527.0,Left Defensive Midfield,68,Germany,770,"['84f043de-6389-4fdf-bcb4-433c4305aa85', 'cfcffcee-77ef-49dc-b768-0f85818d64c2']",31,,,,,,,,,,,,,,,,Denmark,776,00:43:31.600,Interception,True,,,,,,8.8,6.2,,,Germany vs Denmark,Germany,Denmark
