50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1646077c-b8fc-4560-9607-1161db5a853f,2797,,,"[19.1, 70.7]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,131,Ukraine,911,['58c7cc0f-ff1b-4ded-b9b6-0b8db48abcab'],16,,,,,,,,,,,,,,,,Ukraine,911,00:36:16.116,Ball Receipt*,,,,,,,19.1,70.7,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,94dcda0d-e2e1-4d7e-9a2a-6e4ca49c6162,2800,,,"[22.3, 43.8]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mykola Matvienko,18617.0,Left Center Back,131,Ukraine,911,['d20f77b7-bf36-4bfc-8e4b-14dc5cc16a87'],23,,,,,,,,,,,,,,,,Ukraine,911,00:36:23.683,Ball Receipt*,,,,,,,22.3,43.8,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,64fd9214-4262-4a09-896e-f3cb769abf0b,2803,,,"[45.4, 48.6]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Illia Zabarnyi,39136.0,Right Center Back,131,Ukraine,911,['40fd3add-769d-45f8-8ff9-bb8b84f6c8fd'],31,,,,,,,,,,,,,,,,Ukraine,911,00:36:31.849,Ball Receipt*,,,,,,,45.4,48.6,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,f8656bf9-1b55-4188-a7a6-80701e1bc61e,2806,,,"[73.3, 77.0]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Oleksandr Tymchyk,45863.0,Right Back,131,Ukraine,911,['66916622-776a-4c22-b262-73244be44a75'],36,,,,,,,,,,,,,,,,Ukraine,911,00:36:36.360,Ball Receipt*,,,,,,,73.3,77.0,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,10bde57a-8753-4509-a952-515418d9bca6,2810,,,"[106.2, 70.1]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Roman Yaremchuk,23649.0,Left Center Forward,131,Ukraine,911,"['82214847-2c19-4c91-9756-5798ce09d3a4', 'f87f7aa4-dd77-4ad9-9801-5ffb099647d2']",39,,,,,,,,,,,,,,,,Ukraine,911,00:36:39.346,Ball Receipt*,True,,,,,,106.2,70.1,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,ff4d169d-94fe-4cc6-aebe-2f7cb0cef348,2813,,,"[99.4, 66.1]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andriy Yarmolenko,8830.0,Right Midfield,131,Ukraine,911,['d5da68c5-0ba7-4c27-8443-283439880d5b'],41,,,,,,,,,,,,,,,,Ukraine,911,00:36:41.795,Ball Receipt*,,,,,,,99.4,66.1,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7757e973-eef5-464d-b7ca-0b6f2b9731fa,2826,,,"[60.7, 2.0]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,George Alexandru Puşcaş,8660.0,Center Forward,132,Romania,905,['0beae98b-ac01-42a5-a2c9-d8a40068d0fc'],50,,,,,,,,,,,,,,,,Romania,905,00:36:50.796,Ball Receipt*,,,,,,,60.7,2.0,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8636a979-4a07-48d5-af92-496a6118228b,2831,,,"[48.7, 9.7]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Răzvan Gabriel Marin,16344.0,Right Center Midfield,132,Romania,905,"['ac11cc4a-f87d-47cc-b1e0-22819b4b65b5', 'db29fb1d-538b-49c3-84fe-4fcb7674142d']",53,,,,,,,,,,,,,,,,Romania,905,00:36:53.262,Ball Receipt*,True,,,,,,48.7,9.7,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,fce42811-7b43-4c32-8d80-d5c37984efa1,2834,,,"[48.2, 23.3]",3938638,81,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,132,Romania,905,['f510214e-7611-44a4-a61c-16bb4424cd23'],54,,,,,,,,,,,,,,,,Romania,905,00:36:54.693,Ball Receipt*,,,,,,,48.2,23.3,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,09ea1891-6681-4872-b483-a2df777e3540,2841,,,"[90.1, 75.6]",3938638,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ianis Hagi,28565.0,Right Midfield,133,Romania,905,['9c1d82f9-110b-4234-9683-9734ec996c41'],43,,,,,,,,,,,,,,,,Romania,905,00:37:43.691,Ball Receipt*,,,,,,,90.1,75.6,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,75948dd5-06ba-4489-9519-c412197d01a4,2843,,,"[99.0, 63.4]",3938638,82,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrei Florin Ratiu,24861.0,Right Back,133,Romania,905,['5b0993d9-8f29-4d3a-9338-45c0d0403c12'],45,,,,,,,,,,,,,,,,Romania,905,00:37:45.097,Ball Receipt*,,,,,,,99.0,63.4,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6ffa37fe-6eab-4c40-a777-ec04fb16aa16,2846,,,"[34.3, 17.9]",3938638,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruslan Malinovskiy,16557.0,Left Defensive Midfield,134,Ukraine,911,['d2939370-4f52-4628-a5db-1041953d90ef'],46,,,,,,,,,,,,,,,,Ukraine,911,00:37:46.310,Ball Receipt*,,,,,,,34.3,17.9,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,29ac63db-8d3e-4967-a2a3-0fd1b127ed01,2850,,,"[18.0, 25.3]",3938638,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matvienko,18617.0,Left Center Back,134,Ukraine,911,['81b4b8ae-3c90-46d3-9e8a-ad49f8e16128'],48,,,,,,,,,,,,,,,,Ukraine,911,00:37:48.356,Ball Receipt*,,,,,,,18.0,25.3,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,094f5e12-2af8-4518-8651-14681f5c9f1a,2853,,,"[26.1, 51.6]",3938638,82,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,134,Ukraine,911,['ff6e6715-0766-4bb3-8e6f-3b082ca98501'],52,,,,,,,,,,,,,,,,Ukraine,911,00:37:52.702,Ball Receipt*,,,,,,,26.1,51.6,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,6d1112f1-f5d4-4678-af7d-2e368a5e8967,2857,,,"[68.4, 65.8]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Midfield,134,Ukraine,911,['a480b461-ec3c-46a9-ab9d-e03182305540'],0,,,,,,,,,,,,,,,,Ukraine,911,00:38:00.378,Ball Receipt*,,,,,,,68.4,65.8,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,48ad93e5-a803-476c-ae7e-446e271cd6e2,2861,,,"[59.3, 77.3]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,134,Ukraine,911,['a6fd93ae-9382-454f-b2d6-4cc4de6d9e42'],3,,,,,,,,,,,,,,,,Ukraine,911,00:38:03.814,Ball Receipt*,,,,,,,59.3,77.3,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,5e634f4b-4b20-4f95-8fab-e5df8a2d234f,2869,,,"[74.5, 38.1]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Răzvan Gabriel Marin,16344.0,Right Center Midfield,134,Ukraine,911,['f6ea6099-f600-4404-a44c-8bd3c0d778f5'],8,,,,,,,,,,,,,,,,Romania,905,00:38:08.783,Ball Receipt*,,,,,,,74.5,38.1,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,844a3091-62b4-435b-8ebd-1404c374f922,2872,,,"[65.6, 52.1]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Yaremchuk,23649.0,Left Center Forward,134,Ukraine,911,['b13b242d-a82f-4f27-9ce7-70d2620172a1'],13,,,,,,,,,,,,,,,,Ukraine,911,00:38:13.104,Ball Receipt*,,,,,,,65.6,52.1,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,1f471280-c2ce-4afa-8b3e-ae7a1c3eb6e9,2877,,,"[51.7, 11.8]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nicușor Silviu Bancu,34600.0,Left Back,135,Romania,905,['fa6315cd-2a9c-4d11-9814-474a71fdba0c'],16,,,,,,,,,,,,,,,,Romania,905,00:38:16.311,Ball Receipt*,,,,,,,51.7,11.8,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,95df953b-a4b5-4391-978f-3d2e002605da,2879,,,"[63.3, 19.0]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Mihai Mihăilă,72512.0,Left Midfield,135,Romania,905,['cb9e0ad3-12c6-4015-ab6a-67a209e49765'],17,,,,,,,,,,,,,,,,Romania,905,00:38:17.424,Ball Receipt*,,,,,,,63.3,19.0,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e04a8cb-93bf-4dc3-9bb9-764503632160,2891,,,"[66.2, 41.2]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Artem Dovbyk,25079.0,Right Center Forward,136,Ukraine,911,['5fb3688b-f9e6-4d6a-83de-478f7696f221'],22,,,,,,,,,,,,,,,,Ukraine,911,00:38:22.133,Ball Receipt*,,,,,,,66.2,41.2,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,0dda566e-a7c6-49da-a79a-0cfeb8f4d5b3,2894,,,"[110.4, 27.6]",3938638,83,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Mykhailo Mudryk,39483.0,Left Midfield,136,Ukraine,911,['d194df3a-2aa6-404f-934a-f2f23fb15096'],27,,,,,,,,,,,,,,,,Ukraine,911,00:38:27.497,Ball Receipt*,,,,,,,110.4,27.6,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,57151690-2d39-4f31-b3d9-1275bc807b07,2901,,,"[57.9, 28.6]",3938638,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Roman Yaremchuk,23649.0,Left Center Forward,137,Romania,905,['640f707a-dbd6-461f-abc8-7b6d713bc5a8'],58,,,,,,,,,,,,,,,,Ukraine,911,00:39:58.261,Ball Receipt*,,,,,,,57.9,28.6,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,4da90808-63aa-4635-9916-17b7c6a43e0e,2911,,,"[27.1, 21.5]",3938638,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,138,Ukraine,911,['04c516de-1f47-4fc0-ac6f-9e2936e05d93'],5,,,,,,,,,,,,,,,,Ukraine,911,00:40:05.085,Ball Receipt*,,,,,,,27.1,21.5,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8e06d605-7df7-410c-8507-9a81a16b42d0,2914,,,"[22.9, 45.2]",3938638,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Illia Zabarnyi,39136.0,Right Center Back,138,Ukraine,911,['4ef3f1e3-792c-4793-91ca-b7cc845b1105'],9,,,,,,,,,,,,,,,,Ukraine,911,00:40:09.434,Ball Receipt*,,,,,,,22.9,45.2,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,de6e8901-2371-44bc-9fe7-0f3e0c9ba105,2917,,,"[31.3, 28.8]",3938638,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matvienko,18617.0,Left Center Back,138,Ukraine,911,['ffee70c2-ed5c-4931-acc9-f24adb3da0d5'],13,,,,,,,,,,,,,,,,Ukraine,911,00:40:13.718,Ball Receipt*,,,,,,,31.3,28.8,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,da066d8c-8243-4a06-aca2-e81511c41ff7,2920,,,"[61.8, 71.8]",3938638,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Tymchyk,45863.0,Right Back,138,Ukraine,911,['e04428b2-1b21-4a40-ad9e-8195c7ed5e88'],20,,,,,,,,,,,,,,,,Ukraine,911,00:40:20.566,Ball Receipt*,,,,,,,61.8,71.8,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,061a54ae-96b3-4d18-b5db-3eb4acd4df58,2923,,,"[78.3, 77.5]",3938638,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andriy Yarmolenko,8830.0,Right Midfield,138,Ukraine,911,['c5837667-9fb4-46dc-a4b6-589df1c31170'],23,,,,,,,,,,,,,,,,Ukraine,911,00:40:23.985,Ball Receipt*,,,,,,,78.3,77.5,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,8ef1733c-039c-4f7d-a74a-a2ded69b4dac,2926,,,"[101.0, 52.4]",3938638,85,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Yaremchuk,23649.0,Left Center Forward,138,Ukraine,911,['b43dbf99-6912-48f9-9d02-0a1ee568b950'],27,,,,,,,,,,,,,,,,Ukraine,911,00:40:27.896,Ball Receipt*,,,,,,,101.0,52.4,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c5b06239-d1d0-4466-8907-20b22f7ffa53,2930,,,"[70.3, 22.8]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,George Alexandru Puşcaş,8660.0,Center Forward,139,Romania,905,['f143823c-1d0a-484b-b3be-374c7f63876f'],33,,,,,,,,,,,,,,,,Romania,905,00:41:33.162,Ball Receipt*,,,,,,,70.3,22.8,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,6170d5e1-5834-4679-91a3-dd7e8bd54456,2933,,,"[76.1, 38.9]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Ianis Hagi,28565.0,Right Wing,139,Romania,905,['9a31c94b-7c61-42ad-8798-36ba337defc9'],36,,,,,,,,,,,,,,,,Romania,905,00:41:36.071,Ball Receipt*,,,,,,,76.1,38.9,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,63d3b967-abcb-46aa-9168-c821b49453c4,2935,,,"[45.6, 42.5]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruslan Malinovskiy,16557.0,Left Defensive Midfield,140,Ukraine,911,['3b701b22-5a55-46c1-a827-1d5ae31e4796'],37,,,,,,,,,,,,,,,,Ukraine,911,00:41:37.397,Ball Receipt*,,,,,,,45.6,42.5,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a19d861b-f499-48b0-8b8f-f7cfc13e1d76,2937,,,"[28.7, 40.6]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykola Matvienko,18617.0,Left Center Back,140,Ukraine,911,['02bf09d8-8b35-4a9f-9922-d83406ec8f09'],39,,,,,,,,,,,,,,,,Ukraine,911,00:41:39.018,Ball Receipt*,,,,,,,28.7,40.6,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,251af9be-9712-40ca-9ec4-914662015cd4,2941,,,"[34.5, 34.5]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruslan Malinovskiy,16557.0,Left Defensive Midfield,140,Ukraine,911,['ee8ff1f7-7ed4-4e13-8c1c-46e80b85a5d6'],40,,,,,,,,,,,,,,,,Ukraine,911,00:41:40.642,Ball Receipt*,,,,,,,34.5,34.5,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,ca38485c-825c-4e8f-ab51-28815cffde3d,2945,,,"[50.3, 29.4]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mykhailo Mudryk,39483.0,Left Midfield,140,Ukraine,911,['1b1e6ebd-fd30-4717-a85d-df339b903e12'],42,,,,,,,,,,,,,,,,Ukraine,911,00:41:42.898,Ball Receipt*,,,,,,,50.3,29.4,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,33de6058-d8c0-4bdf-82a6-8109ed631191,2948,,,"[68.9, 2.8]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Oleksandr Zinchenko,3575.0,Left Back,140,Ukraine,911,['3673fdf9-f4e4-424b-8b1c-787eb67b245f'],45,,,,,,,,,,,,,,,,Ukraine,911,00:41:45.998,Ball Receipt*,,,,,,,68.9,2.8,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,e96e11b7-0175-4586-9ef9-6d71f6bef9eb,2951,,,"[66.4, 15.7]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ruslan Malinovskiy,16557.0,Left Defensive Midfield,140,Ukraine,911,['fa7f9e80-4c7b-4f2c-bfb4-05360b2a158f'],50,,,,,,,,,,,,,,,,Ukraine,911,00:41:50.778,Ball Receipt*,,,,,,,66.4,15.7,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,bc6863f0-dfbe-48e1-80ba-e14963e2c3aa,2954,,,"[99.6, 24.1]",3938638,86,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Artem Dovbyk,25079.0,Right Center Forward,140,Ukraine,911,['f5ef35bc-208a-4dbc-b43c-0de4d5a31eec'],54,,,,,,,,,,,,,,,,Ukraine,911,00:41:54.720,Ball Receipt*,,,,,,,99.6,24.1,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,5f3c4390-8ead-4062-8f8e-7b4da73cc415,2961,,,"[57.1, 24.2]",3938638,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ruslan Malinovskiy,16557.0,Left Defensive Midfield,142,Ukraine,911,['8873df73-d484-4887-a515-a0f8bcadab63'],38,,,,,,,,,,,,,,,,Ukraine,911,00:42:38.143,Ball Receipt*,,,,,,,57.1,24.2,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,7e9b6ad5-1005-4c12-bd91-ecdaaaccf339,2964,,,"[66.5, 53.4]",3938638,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Illia Zabarnyi,39136.0,Right Center Back,142,Ukraine,911,['3e78f2b9-f813-4c90-aa10-b58d17e2a4bb'],43,,,,,,,,,,,,,,,,Ukraine,911,00:42:43.600,Ball Receipt*,,,,,,,66.5,53.4,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,c39ce4a4-1ac4-4134-9852-01ecd80656e9,2967,,,"[80.4, 63.8]",3938638,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andriy Yarmolenko,8830.0,Right Midfield,142,Ukraine,911,['79c05341-9a8b-4431-b0fa-152a065b4bda'],48,,,,,,,,,,,,,,,,Ukraine,911,00:42:48.300,Ball Receipt*,,,,,,,80.4,63.8,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,22138aa4-3d1e-4782-8e51-ceab39d9bbaa,2970,,,"[61.2, 49.4]",3938638,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Volodymyr Brazhko,144127.0,Right Defensive Midfield,142,Ukraine,911,['059cfa0d-2917-4893-ada4-af7a634abf51'],51,,,,,,,,,,,,,,,,Ukraine,911,00:42:51.862,Ball Receipt*,,,,,,,61.2,49.4,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,8994314b-fee3-40fc-8bcb-ff9057f83e20,2973,,,"[68.1, 28.3]",3938638,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mykola Matvienko,18617.0,Left Center Back,142,Ukraine,911,['c7c98850-40a6-4819-8a2d-c3794b5378d0'],54,,,,,,,,,,,,,,,,Ukraine,911,00:42:54.410,Ball Receipt*,,,,,,,68.1,28.3,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2065aab6-e5c1-4204-83e1-f730f2f6288c,2976,,,"[93.3, 2.3]",3938638,87,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Oleksandr Zinchenko,3575.0,Left Back,142,Ukraine,911,['b8c4d623-b943-4f65-9056-1f70d36e5a33'],59,,,,,,,,,,,,,,,,Ukraine,911,00:42:59.367,Ball Receipt*,,,,,,,93.3,2.3,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,61414f33-f473-43ca-a391-be4d8f6b9ee2,2985,,,"[21.3, 40.3]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andriy Lunin,21390.0,Goalkeeper,144,Ukraine,911,['44efb496-8164-4a45-8518-8b7229945aad'],1,,,,,,,,,,,,,,,,Ukraine,911,00:44:01.405,Ball Receipt*,,,,,,,21.3,40.3,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,83dde4da-b6cc-4a2d-ab6a-f96a132d0ecf,2988,,,"[38.7, 30.7]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oleksandr Zinchenko,3575.0,Left Back,144,Ukraine,911,['358705d4-a4b4-4a74-984b-e407ed3337ec'],2,,,,,,,,,,,,,,,,Ukraine,911,00:44:02.830,Ball Receipt*,,,,,,,38.7,30.7,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,a08a4ce4-f44e-410e-8b65-a65df21d1c15,2991,,,"[88.9, 74.3]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Oleksandr Tymchyk,45863.0,Right Back,144,Ukraine,911,['b8610df5-c854-40ca-bf13-b17bfe6a427d'],8,,,,,,,,,,,,,,,,Ukraine,911,00:44:08.231,Ball Receipt*,,,,,,,88.9,74.3,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,d4200061-429b-4ce8-91c1-53249eccc959,2994,,,"[115.2, 55.1]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Artem Dovbyk,25079.0,Right Center Forward,144,Ukraine,911,['a685f4e4-1b8f-4de6-becd-13d4f1cdc48f'],11,,,,,,,,,,,,,,,,Ukraine,911,00:44:11.466,Ball Receipt*,,,,,,,115.2,55.1,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a86f23-a309-4bc6-90cf-e05b76be015c,2997,,,"[30.2, 3.5]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Valentin Mihai Mihăilă,72512.0,Left Wing,145,Romania,905,['10345312-c1e4-4899-b3c0-d7bb0b39df32'],44,,,,,,,,,,,,,,,,Romania,905,00:44:44.493,Ball Receipt*,,,,,,,30.2,3.5,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,2f218249-a8ad-43bd-a1d2-c60bbc02f3d4,2999,,,"[46.0, 9.3]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,George Alexandru Puşcaş,8660.0,Center Forward,145,Romania,905,['3ebb2ac5-1bdf-4746-b6f0-928c9482076a'],47,,,,,,,,,,,,,,,,Romania,905,00:44:47.090,Ball Receipt*,,,,,,,46.0,9.3,,,Romania vs Ukraine,Romania,Ukraine
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,,,74861088-3134-40d1-bc3f-b36dad150c04,3001,,,"[43.4, 19.1]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Ianis Hagi,28565.0,Right Wing,145,Romania,905,['9f7e434f-9793-4e9d-85ff-3a66e3c51c4f'],47,,,,,,,,,,,,,,,,Romania,905,00:44:47.772,Ball Receipt*,,,,,,,43.4,19.1,,,Romania vs Ukraine,Romania,Ukraine
,,,,,,,,,,,,,,,,,,,,,,,,,,,,caecb54f-bab7-411f-9d84-400202f2cd24,3008,,,"[88.3, 55.5]",3938638,89,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Roman Yaremchuk,23649.0,Left Center Forward,146,Ukraine,911,['016f2cf7-4324-4d54-94e7-8b6307e60c82'],50,,,,,,,,,,,,,,,,Ukraine,911,00:44:50.138,Ball Receipt*,,,,,,,88.3,55.5,,,Romania vs Ukraine,Romania,Ukraine
