50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_open_goal,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,"[36.0, 69.3]",,,,,,,,,,,0.212881,,,,,,,,,,,,,,071f2a15-74ea-469e-831a-181d21c1f100,2118,,,"[36.0, 69.3]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kenan Yildiz,151813.0,Left Wing,75,Turkey,909,"['91b1666b-8610-47bb-8de8-72d863dd94b4', 'c6371059-dabb-4e89-8c52-41344d0ade87']",23,,,,,,,,,,,,,,,,,Turkey,909,00:07:23.418,Carry,,,,,,,36.0,69.3,36.0,69.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[55.5, 40.1]",,,,,,,,,,,0.2561,,,,,,,,,,,,,,ec36bc83-df03-4c54-a0c1-dad6db1faf8f,2122,,,"[55.5, 40.1]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,76,Netherlands,941,"['0db7b64a-75a4-4624-b26d-8eb89598f540', '9fcab16b-deab-4bd3-bdfd-df99ed066917']",28,,,,,,,,,,,,,,,,,Netherlands,941,00:07:28.606,Carry,,,,,,,55.5,40.1,55.5,40.1,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[64.7, 41.4]",,,,,,,,,,,1.339274,,,,,,,,,,,,,,66e81185-a74a-47fa-918d-2860e6e3e1e6,2125,,,"[64.0, 40.8]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,76,Netherlands,941,"['02df4e71-3144-4b33-a292-5587d93dbe78', '6086560f-8b30-4dfe-a8c8-02811f3cdd59']",30,,,,,,,,,,,,,,,,,Netherlands,941,00:07:30.626,Carry,,,,,,,64.0,40.8,64.7,41.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[82.4, 64.5]",,,,,,,,,,,3.308281,,,,,,,,,,,,,,dccf2145-d29e-4fd1-a0a3-95d2212c7324,2128,,,"[85.6, 75.0]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,Right Wing,76,Netherlands,941,"['803c2c96-10b6-4fc6-a6da-75e52223d25a', 'a9cb35cd-7647-4404-aa71-ccfaa1b27dd3', 'c170e73e-0c4c-4473-8d12-9176dbdd51d8']",33,,,,,,,,,,,,,,,,,Netherlands,941,00:07:33.780,Carry,True,,,,,,85.6,75.0,82.4,64.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[76.9, 47.8]",,,,,,,,,,,1.951752,,,,,,,,,,,,,,f0bfd646-1ab9-4684-a68b-9d7dfbfd5cd6,2132,,,"[77.7, 48.5]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jerdy Schouten,15503.0,Right Defensive Midfield,76,Netherlands,941,"['08dda875-a335-4cf9-8bf8-33dd4917c5f6', 'aaa9751d-5b96-4a91-a97f-9947db72d004', 'bc860ce9-a9e3-4715-82bd-86c0d0585da4']",38,,,,,,,,,,,,,,,,,Netherlands,941,00:07:38.464,Carry,True,,,,,,77.7,48.5,76.9,47.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[73.4, 61.8]",,,,,,,,,,,3.887737,,,,,,,,,,,,,,32864226-a294-49a2-89cc-5c1a75702add,2137,,,"[67.4, 55.8]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,76,Netherlands,941,"['1fe573d2-4800-48e3-bf6b-2830bdeda046', '22acd624-d29b-4852-addc-7f44bafe4639']",41,,,,,,,,,,,,,,,,,Netherlands,941,00:07:41.361,Carry,,,,,,,67.4,55.8,73.4,61.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[64.0, 35.7]",,,,,,,,,,,1.239661,,,,,,,,,,,,,,962600bf-52c0-4483-bb3e-c0f80ddd93d6,2140,,,"[62.7, 37.2]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,76,Netherlands,941,"['0fb47c15-b571-45a3-858e-f9428e9fb3a5', '33602214-b1ce-4e6a-a08a-c0b5b1acbf8c']",47,,,,,,,,,,,,,,,,,Netherlands,941,00:07:47.688,Carry,,,,,,,62.7,37.2,64.0,35.7,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[82.8, 27.3]",,,,,,,,,,,0.878959,,,,,,,,,,,,,,54f10ddf-31ae-4fc0-b45b-142725f37035,2144,,,"[81.8, 28.8]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Center Attacking Midfield,76,Netherlands,941,"['3f53e746-79f6-4985-ac83-d134a21c762a', '469b0cb0-99d2-4af6-904f-bcc07e903ab1', '73444cc1-646f-480c-aeec-471a4dff97e5', 'cb9d782d-ccac-4f17-a7b2-f8e6c4212dbe']",50,,,,,,,,,,,,,,,,,Netherlands,941,00:07:50.077,Carry,True,,,,,,81.8,28.8,82.8,27.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[92.3, 25.8]",,,,,,,,,,,2.08884,,,,,,,,,,,,,,2ad69c19-6818-44b8-ac98-e6e3f68cf9ab,2148,,,"[82.8, 27.3]",3942382,52,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Center Attacking Midfield,76,Netherlands,941,"['12839ebd-5279-4bf0-9c12-684202f2fab3', '347a9181-4219-46e6-a2d2-ba2e190c9a0a', '3f53e746-79f6-4985-ac83-d134a21c762a', '73444cc1-646f-480c-aeec-471a4dff97e5']",50,,,,,,,,,,,,,,,,,Netherlands,941,00:07:50.956,Carry,True,,,,,,82.8,27.3,92.3,25.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[81.6, 26.9]",,,,,,,,,,,3.040846,,,,,,,,,,,,,,055b4aa6-0c3c-4055-b398-68ec5d306ecf,2158,,,"[80.7, 8.3]",3942382,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Tijjani Reijnders,21582.0,Left Defensive Midfield,77,Netherlands,941,"['a51c0432-26fe-444c-852b-01418e499e9e', 'd84d3573-da27-41cb-a068-de72ab92494e']",6,,,,,,,,,,,,,,,,,Netherlands,941,00:08:06.038,Carry,,,,,,,80.7,8.3,81.6,26.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[90.3, 8.7]",,,,,,,,,,,1.420207,,,,,,,,,,,,,,1ccc7e03-3788-4229-8fc1-73585bf4582f,2161,,,"[87.1, 10.4]",3942382,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nathan Aké,3306.0,Left Back,77,Netherlands,941,"['70b6f29d-3e37-473b-bc3a-68f63be93990', '720a78ed-9406-491f-9f22-924fb53c7af0']",10,,,,,,,,,,,,,,,,,Netherlands,941,00:08:10.883,Carry,,,,,,,87.1,10.4,90.3,8.7,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[97.4, 1.4]",,,,,,,,,,,1.099532,,,,,,,,,,,,,,f8f99b6d-3771-4e83-98c0-312d4b059909,2164,,,"[98.7, 0.8]",3942382,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Cody Mathès Gakpo,20750.0,Left Wing,77,Netherlands,941,"['a1ccfc56-0e2e-4a1f-a5b3-fe1c2f76ae43', 'd39121db-a0b8-4a49-8423-7dcc858771b8']",13,,,,,,,,,,,,,,,,,Netherlands,941,00:08:13.160,Carry,,,,,,,98.7,0.8,97.4,1.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[84.3, 51.7]",,,,,,,,,,,0.286536,,,,,,,,,,,,,,054cd1e2-4210-4dfb-bbf6-1e53f716a20d,2175,,,"[84.3, 51.7]",3942382,53,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Arda Güler,116587.0,Right Wing,78,Turkey,909,"['2a3268a2-e609-44a7-b79a-b73c86508b61', '5a6fe146-857a-4ce8-b20a-79f4a0ec7803', '675d2113-e0e8-48d4-95bc-b438b63a3748', '8b19f524-247b-442d-89c3-472edfc1aa01']",55,,,,,,,,,,,,,,,,,Turkey,909,00:08:55.807,Carry,True,,,,,,84.3,51.7,84.3,51.7,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[55.7, 38.4]",,,,,,,,,,,4.352311,,,,,,,,,,,,,,6f95efa7-0d73-44f0-b4a5-9f1a108658cf,2186,,,"[47.5, 10.8]",3942382,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Tijjani Reijnders,21582.0,Left Defensive Midfield,80,Netherlands,941,"['3bb087d7-fac8-484c-a89f-fd760fb4e214', '7ec2aa14-acaa-4ca9-9bbb-f6fa4b96bf0a', 'c1d1e5b2-b40a-4220-8d09-1589afb18c3d']",34,,,,,,,,,,,,,,,,,Netherlands,941,00:10:34.067,Carry,True,,,,,,47.5,10.8,55.7,38.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[70.2, 16.8]",,,,,,,,,,,0.749433,,,,,,,,,,,,,,68b6c6ca-b33d-4041-8d91-1c911b690c4b,2195,,,"[70.2, 16.4]",3942382,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nathan Aké,3306.0,Left Back,81,Netherlands,941,"['052b55a7-a086-4224-9796-7a8d886b71b2', '3920c2f9-d100-41fa-bd74-19516fb4e85f']",46,,,,,,,,,,,,,,,,,Netherlands,941,00:10:46.683,Carry,,,,,,,70.2,16.4,70.2,16.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[116.2, 16.6]",,,,,,,,,,,3.962812,,,,,,,,,,,,,,7cc03f75-528f-4ccc-92cc-2f4346f8ff6a,2198,,,"[91.8, 1.6]",3942382,55,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Cody Mathès Gakpo,20750.0,Left Wing,81,Netherlands,941,"['84399b75-5fdb-43b3-80e1-e5280b07f740', 'be1b5526-93a9-4ef3-82ec-ca113d44bc1a']",48,,,,,,,,,,,,,,,,,Netherlands,941,00:10:48.929,Carry,,,,,,,91.8,1.6,116.2,16.6,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[12.2, 78.0]",,,,,,,,,,,0.968942,,,,,,,,,,,,,,1a0ceed5-276c-4a61-b0a0-b25f280ac73d,2206,,,"[11.2, 77.6]",3942382,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kaan Ayhan,12293.0,Right Center Back,82,Turkey,909,"['5d1fe92b-be8b-475b-a319-68f1451f1a41', 'a668800c-0178-4151-878c-b2094ad72bff', 'b4619bd3-5fe2-4f94-a5e8-a1996a908a7d']",18,,,,,,,,,,,,,,,,,Turkey,909,00:11:18.914,Carry,True,,,,,,11.2,77.6,12.2,78.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[14.4, 68.8]",,,,,,,,,,,2.486844,,,,,,,,,,,,,,6edbec9c-79c3-498b-aee2-3c06c3004e0e,2210,,,"[12.2, 78.0]",3942382,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Kaan Ayhan,12293.0,Right Center Back,82,Turkey,909,"['37d6cce2-5995-4023-86dd-8f78fcf8ad1a', '5d1fe92b-be8b-475b-a319-68f1451f1a41', 'a668800c-0178-4151-878c-b2094ad72bff', 'adc57e70-7b5d-4671-969f-5fc54d6f575b']",19,,,,,,,,,,,,,,,,,Turkey,909,00:11:19.883,Carry,True,,,,,,12.2,78.0,14.4,68.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[13.9, 53.0]",,,,,,,,,,,0.107215,,,,,,,,,,,,,,167faf4a-8b92-40e2-81e1-48db9a32ffee,2213,,,"[13.9, 53.0]",3942382,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,82,Turkey,909,"['281ee579-297b-4f02-b3c8-3539713b2d33', 'ced60e36-048c-4ca6-a8dc-4ac8c09e2719']",23,,,,,,,,,,,,,,,,,Turkey,909,00:11:23.340,Carry,,,,,,,13.9,53.0,13.9,53.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[50.7, 74.8]",,,,,,,,,,,0.333306,,,,,,,,,,,,,,afc0a95a-7aae-4123-9949-8254c98adef9,2223,,,"[49.5, 75.5]",3942382,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Mert Müldür,10826.0,Right Wing Back,82,Turkey,909,"['3364aa94-b6d4-4013-ae41-9ff500a1f69c', 'c87cc50b-c127-4336-935f-15f58c8e04d0']",30,,,,,,,,,,,,,,,,,Turkey,909,00:11:30.942,Carry,,,,,,,49.5,75.5,50.7,74.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[54.4, 61.6]",,,,,,,,,,,0.854225,,,,,,,,,,,,,,28b6abbc-b8bf-422e-b9c7-10854e59f5bd,2226,,,"[55.7, 61.6]",3942382,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Salih Özcan,9085.0,Right Defensive Midfield,82,Turkey,909,"['442e0a13-46cc-43a2-8239-e4f50c19ab51', '901c9525-aee5-4b4e-885c-c93ce2c88d2f', '98706132-044c-4842-97ca-29e5fafa7aa7']",32,,,,,,,,,,,,,,,,,Turkey,909,00:11:32.473,Carry,True,,,,,,55.7,61.6,54.4,61.6,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[95.0, 31.7]",,,,,,,,,,,2.819044,,,,,,,,,,,,,,6e3e07a0-73a6-4099-a7f8-c33426582f65,2233,,,"[76.4, 19.0]",3942382,56,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Memphis Depay,2988.0,Center Attacking Midfield,82,Turkey,909,"['4c5ea878-69cb-431e-a372-3f497b494575', 'cef1cffc-a97b-4974-a885-822606751726', 'ef72a873-85ec-4e8c-877e-256448f60316']",36,,,,,,,,,,,,,,,,,Netherlands,941,00:11:36.223,Carry,True,,,,,,76.4,19.0,95.0,31.7,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[14.6, 41.7]",,,,,,,,,,,2.032165,,,,,,,,,,,,,,4e7a0085-f2c0-4a83-a38c-2377af4f490f,2243,,,"[14.6, 41.7]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fehmi Mert Günok,30310.0,Goalkeeper,85,Turkey,909,"['54167ff7-2168-4339-b012-a2fe0bf63aec', 'b0f3320e-5e34-4b77-9e20-b0fe10867415']",31,,,,,,,,,,,,,,,,,Turkey,909,00:13:31.303,Carry,,,,,,,14.6,41.7,14.6,41.7,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[28.5, 26.9]",,,,,,,,,,,1.191211,,,,,,,,,,,,,,ec05876a-94e5-4fc2-a7c0-0e76969e3109,2247,,,"[25.1, 28.0]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,85,Turkey,909,"['37d48d1c-c691-4c69-90eb-34b074db09c1', 'baa7011c-00a8-43f0-a2c2-85c384b45312']",34,,,,,,,,,,,,,,,,,Turkey,909,00:13:34.713,Carry,,,,,,,25.1,28.0,28.5,26.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[38.3, 13.4]",,,,,,,,,,,0.860831,,,,,,,,,,,,,,ee125a3c-1eaa-4da4-b0d9-99e401266d02,2250,,,"[38.3, 13.4]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,85,Turkey,909,"['1e118126-0c03-477b-a017-4547f59fe148', '98beb7c3-98d3-43e0-8133-44e42d4718b6']",36,,,,,,,,,,,,,,,,,Turkey,909,00:13:36.944,Carry,,,,,,,38.3,13.4,38.3,13.4,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[39.8, 9.2]",,,,,,,,,,,3.373968,,,,,,,,,,,,,,3d1f2916-9d5b-433d-9665-d464e3167b6e,2253,,,"[49.0, 3.8]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ferdi Erenay Kadıoğlu,30438.0,Left Wing Back,85,Turkey,909,"['57f2c1d3-5a26-45fc-90e8-f60d4161b4b0', '892c951d-275f-477c-80f9-57eebbc91b8e', 'a85292fc-f217-4ac8-b727-ad4de6a834ae']",38,,,,,,,,,,,,,,,,,Turkey,909,00:13:38.566,Carry,True,,,,,,49.0,3.8,39.8,9.2,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[19.7, 13.6]",,,,,,,,,,,1.67059,,,,,,,,,,,,,,6aeedac8-7fae-449b-b91e-4719265d36c2,2257,,,"[18.7, 12.1]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Abdülkerim Bardakcı,48383.0,Left Center Back,85,Turkey,909,"['88628d7f-a053-45e6-be3f-3c4c6c3cff83', 'cd72841d-fc4a-4aeb-9587-dc04a8420da3']",43,,,,,,,,,,,,,,,,,Turkey,909,00:13:43.174,Carry,,,,,,,18.7,12.1,19.7,13.6,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[9.0, 43.8]",,,,,,,,,,,2.136157,,,,,,,,,,,,,,9ca6ed77-31fe-4100-aaf4-eb7c47a78594,2260,,,"[8.8, 37.2]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fehmi Mert Günok,30310.0,Goalkeeper,85,Turkey,909,"['23b0f21c-4b63-455a-95f3-04de43289920', '28261580-3fa8-4094-83cc-8221d3239538', '376f9e8f-b9d6-474c-8f4f-c9e899668fa2']",46,,,,,,,,,,,,,,,,,Turkey,909,00:13:46.226,Carry,True,,,,,,8.8,37.2,9.0,43.8,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[28.9, 61.3]",,,,,,,,,,,0.434001,,,,,,,,,,,,,,b6220235-17a6-4d28-8c50-6afcdf727b52,2272,,,"[28.9, 61.3]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Hakan Çalhanoğlu,7039.0,Left Defensive Midfield,85,Turkey,909,"['0ad8ae3a-0757-4f42-b9cb-8eb9580f72be', '70061a63-f07d-4f2d-8a46-5f96a7bda0a4']",55,,,,,,,,,,,,,,,,,Turkey,909,00:13:55.396,Carry,,,,,,,28.9,61.3,28.9,61.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[62.9, 4.6]",,,,,,,,,,,3.770469,,,,,,,,,,,,,,79af7463-29f2-419e-8651-df79531409fd,2276,,,"[63.8, 8.7]",3942382,58,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,86,Netherlands,941,"['5a1de62e-6384-4005-89be-34669b2123b3', '87061b95-568d-4e79-b6b6-97e9fef7de60', 'e0ea295c-86f5-4ba0-8bb4-010fc4d1130d']",59,,,,,,,,,,,,,,,,,Netherlands,941,00:13:59.143,Carry,True,,,,,,63.8,8.7,62.9,4.6,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[56.1, 49.1]",,,,,,,,,,,1.663237,,,,,,,,,,,,,,f3490dee-ba9f-43bf-b1e4-b59743f2d231,2284,,,"[54.6, 42.1]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,87,Netherlands,941,"['1ddc995c-10f6-4a88-9323-6d1219670bb9', 'c8219c8f-880e-41c2-b771-02f22e199449']",12,,,,,,,,,,,,,,,,,Netherlands,941,00:14:12.081,Carry,,,,,,,54.6,42.1,56.1,49.1,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[70.2, 74.2]",,,,,,,,,,,0.937214,,,,,,,,,,,,,,1b1e15c8-c333-4915-aefc-ddbafa34dcb8,2288,,,"[71.3, 75.9]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denzel Dumfries,8125.0,Right Back,87,Netherlands,941,"['0809707c-9fe7-4929-990a-fecb90c2aa12', '2898621d-00a6-4c21-806a-7374dc17c3b5', 'e691e6ba-f891-4d81-9abe-6dc10edb0bb0']",15,,,,,,,,,,,,,,,,,Netherlands,941,00:14:15.871,Carry,True,,,,,,71.3,75.9,70.2,74.2,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[53.3, 54.1]",,,,,,,,,,,1.14438,,,,,,,,,,,,,,353233d2-fc8e-4b66-9ec0-c338c8d3076a,2291,,,"[52.7, 56.2]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Stefan de Vrij,7787.0,Right Center Back,87,Netherlands,941,"['2eec5e5f-c387-4842-bc5e-5e2c9b14f9c9', 'b55c399d-aeeb-40ed-863c-35f7bd06aad9']",18,,,,,,,,,,,,,,,,,Netherlands,941,00:14:18.568,Carry,,,,,,,52.7,56.2,53.3,54.1,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[67.0, 41.2]",,,,,,,,,,,2.754064,,,,,,,,,,,,,,4584c5d6-8818-4a06-8ac6-a01e29339a0a,2294,,,"[60.6, 43.4]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jerdy Schouten,15503.0,Right Defensive Midfield,87,Netherlands,941,"['6a6b604d-f471-47ad-8822-e3ff0e9c5232', 'e1a35777-2c6f-45e2-95fe-6ab02be18817']",20,,,,,,,,,,,,,,,,,Netherlands,941,00:14:20.737,Carry,,,,,,,60.6,43.4,67.0,41.2,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[45.2, 48.9]",,,,,,,,,,,2.483339,,,,,,,,,,,,,,025e9380-4ba4-4847-87d0-7004ff5b6660,2300,,,"[32.1, 46.8]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kaan Ayhan,12293.0,Right Center Back,88,Turkey,909,"['2107cee0-af88-4545-8c67-5631098d3f99', '3fa872aa-c9c3-48fe-924c-a7512322ad17']",25,,,,,,,,,,,,,,,,,Turkey,909,00:14:25.466,Carry,,,,,,,32.1,46.8,45.2,48.9,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[51.8, 57.3]",,,,,,,,,,,0.936259,,,,,,,,,,,,,,8eaf5233-b4f3-400a-b0fc-e6fab9a71152,2303,,,"[49.2, 56.0]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barış Alper Yılmaz,134209.0,Center Forward,88,Turkey,909,"['40c4f7c0-fdaa-4e2f-9a84-b792a83316e8', 'ab9ffd87-a461-4ba6-b2bd-8f289ddd5352']",28,,,,,,,,,,,,,,,,,Turkey,909,00:14:28.715,Carry,,,,,,,49.2,56.0,51.8,57.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[58.9, 77.0]",,,,,,,,,,,2.19702,,,,,,,,,,,,,,ac90f1ad-2f34-4493-a9a5-3ca7df910aa5,2306,,,"[57.4, 76.3]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mert Müldür,10826.0,Right Wing Back,88,Turkey,909,"['30ec70c2-187a-4998-a9e7-836822b079c8', 'aebfdebc-643d-4c2c-9948-10ae11054c97']",30,,,,,,,,,,,,,,,,,Turkey,909,00:14:30.561,Carry,,,,,,,57.4,76.3,58.9,77.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[42.8, 19.0]",,,,,,,,,,,0.517031,,,,,,,,,,,,,,c274db69-6f45-431b-be01-c3585217d683,2310,,,"[45.8, 17.5]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,89,Netherlands,941,"['519914de-5785-4585-a77f-dec7f304e789', '7a64e5e5-70b2-41ea-b53f-5ea8b81ae56a']",35,,,,,,,,,,,,,,,,,Netherlands,941,00:14:35.083,Carry,,,,,,,45.8,17.5,42.8,19.0,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[46.7, 42.3]",,,,,,,,,,,2.176996,,,,,,,,,,,,,,6dff7b91-be2b-465c-85f9-302a233190d1,2313,,,"[41.3, 36.7]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Stefan de Vrij,7787.0,Right Center Back,89,Netherlands,941,"['385fce10-f831-4b6f-b42a-8e0c1f62278c', 'bcb5ee77-f179-4c2d-8c16-5d93cea56a16']",37,,,,,,,,,,,,,,,,,Netherlands,941,00:14:37.364,Carry,,,,,,,41.3,36.7,46.7,42.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[56.3, 30.3]",,,,,,,,,,,0.752595,,,,,,,,,,,,,,e2af7b31-e35c-4783-bfc1-0d2c3c71da25,2316,,,"[53.7, 32.7]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,89,Netherlands,941,"['0c948f34-54e3-44fd-a9b0-23550d4cd1b6', '1b1eccfd-3787-4bf3-b7ca-61381d7e02b8']",40,,,,,,,,,,,,,,,,,Netherlands,941,00:14:40.809,Carry,,,,,,,53.7,32.7,56.3,30.3,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[80.3, 17.5]",,,,,,,,,,,2.193937,,,,,,,,,,,,,,e4b04250-ed54-4703-aec0-0ad8cab28cdd,2319,,,"[70.6, 10.4]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Nathan Aké,3306.0,Left Back,89,Netherlands,941,"['48811267-18df-47c5-a334-b8889a2cd98f', '5bb175cf-9b7f-4814-9c96-e86bec98794f']",43,,,,,,,,,,,,,,,,,Netherlands,941,00:14:43.397,Carry,,,,,,,70.6,10.4,80.3,17.5,Netherlands vs Turkey,Netherlands,Turkey
,,,,,,"[82.6, 30.7]",,,,,,,,,,,0.736289,,,,,,,,,,,,,,5d80d163-24c9-4fea-a8ba-1ad5bf291396,2323,,,"[80.1, 28.2]",3942382,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,Center Attacking Midfield,89,Netherlands,941,"['0f176a09-2259-4657-9b5e-ecd4a3aa4997', '29ba52dd-6c21-4fa2-9e85-a3ac321214d7', 'f308d197-eb63-44ab-8ace-d9fb9043eae3']",46,,,,,,,,,,,,,,,,,Netherlands,941,00:14:46.594,Carry,True,,,,,,80.1,28.2,82.6,30.7,Netherlands vs Turkey,Netherlands,Turkey
