50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,a79053d7-eb68-470d-9706-c2d31cc80728,3859,,"[17.9, 56.9]",3930178,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Riccardo Calafiori,41768.0,Left Center Back,133,Croatia,785,['778f04c5-75c9-4c09-a633-78cbc61d163b'],41,,,,,,,,,,,,,,,,Italy,914,00:48:41.085,Clearance,True,,,,,,17.9,56.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,Left Foot,,True,,,,,,,0.0,,,,,,,,,,,,,50ad2039-d6d0-4237-ac13-4f203c481ba3,3948,,"[16.3, 31.7]",3930178,96,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Joško Gvardiol,33018.0,Left Center Back,137,Italy,914,['297de048-4e8c-4a83-a1e6-22a8e03e81c7'],10,,,,,,,,,,,,,,,,Croatia,785,00:51:10.399,Clearance,True,,,,,,16.3,31.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,Head,True,,,,,,,,0.0,,,,,,,,,,,,,58032a94-474c-4bbe-a9e8-b1315e634fc2,3954,,"[25.4, 38.8]",3930178,96,,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marin Pongracic,8773.0,Center Back,138,Italy,914,['edccad1d-7042-4e57-bb9a-fc769c0fd2f4'],23,,,,,,,,,,,,,,,,Croatia,785,00:51:23.923,Clearance,True,,,,,,25.4,38.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,c8d352e6-2d99-4b89-9ef2-e40e62838797,256,,"[85.6, 21.7]",3930178,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Luka Modrić,5463.0,Right Center Midfield,7,Italy,914,['e920261e-a1f2-465a-86a6-ec25f1478fb5'],0,,,,,,,,,,,,,,,,Croatia,785,00:05:00.828,50/50,True,,,,1.0,Lost,85.6,21.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e920261e-a1f2-465a-86a6-ec25f1478fb5,257,,"[34.5, 58.4]",3930178,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Retegui,31093.0,Left Center Forward,7,Italy,914,['c8d352e6-2d99-4b89-9ef2-e40e62838797'],0,,,,,,,,,,,,,,,,Italy,914,00:05:00.828,50/50,True,,,,3.0,Success To Team,34.5,58.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,c4d5d695-60dd-4f4e-b3c4-ac05aed9143c,260,,"[83.4, 26.2]",3930178,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,7,Italy,914,['df8ee7cc-e76c-443a-bab3-1ef4163dd0dd'],2,,,,,,,,,,,,,,,,Croatia,785,00:05:02.939,50/50,True,,,,1.0,Lost,83.4,26.2,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,df8ee7cc-e76c-443a-bab3-1ef4163dd0dd,261,,"[36.7, 53.9]",3930178,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,7,Italy,914,['c4d5d695-60dd-4f4e-b3c4-ac05aed9143c'],2,,,,,,,,,,,,,,,,Italy,914,00:05:02.939,50/50,True,,,,3.0,Success To Team,36.7,53.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.429181,,,,,,,,,,,,,75038b07-fe21-4668-a35b-d56c2919aa1a,585,,"[96.6, 23.9]",3930178,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Andrej Kramarić,5460.0,Center Forward,13,Italy,914,"['40096010-c50c-4207-8eb6-4953cf685f21', 'e6686154-9d50-4cde-bf6c-849d5667fdef']",33,,,,,,,,,,,,,,,,Croatia,785,00:09:33.901,50/50,True,,,,1.0,Lost,96.6,23.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40096010-c50c-4207-8eb6-4953cf685f21,586,,"[23.5, 56.2]",3930178,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Right Center Back,13,Italy,914,['75038b07-fe21-4668-a35b-d56c2919aa1a'],33,,,,,,,,,,,,,,,,Italy,914,00:09:33.901,50/50,True,,,,4.0,Won,23.5,56.2,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,211b635f-f82a-481a-ae24-d338ccac3a26,1375,,"[86.6, 21.1]",3930178,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mateo Kovačić,5456.0,Left Center Midfield,38,Croatia,785,['ebae35e3-908c-4674-92a5-74f72d8420cb'],38,,,,,,,,,,,,,,,,Croatia,785,00:28:38.943,50/50,True,,,,1.0,Lost,86.6,21.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ebae35e3-908c-4674-92a5-74f72d8420cb,1376,,"[33.5, 59.0]",3930178,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,38,Croatia,785,['211b635f-f82a-481a-ae24-d338ccac3a26'],38,,,,,,,,,,,,,,,,Italy,914,00:28:38.943,50/50,True,,,,3.0,Success To Team,33.5,59.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.031215,,,,,,,,,,,,,37ecbdb1-36c4-44f9-a527-3986a7b19ba0,1791,,"[64.0, 21.2]",3930178,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Marcelo Brozović,5469.0,Center Defensive Midfield,52,Italy,914,['de6c42be-0eec-4376-ba6d-a793617c56d9'],25,,,,,,,,,,,,,,,,Croatia,785,00:37:25.142,50/50,True,,,,2.0,Success To Opposition,64.0,21.2,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,de6c42be-0eec-4376-ba6d-a793617c56d9,1792,,"[54.8, 57.4]",3930178,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,52,Italy,914,['37ecbdb1-36c4-44f9-a527-3986a7b19ba0'],25,,,,,,,,,,,,,,,,Italy,914,00:37:25.142,50/50,True,,,,1.0,Lost,54.8,57.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,924ad29b-09ed-4095-b198-4e9036ce05b7,2076,,"[38.1, 6.7]",3930178,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Federico Dimarco,12255.0,Left Wing Back,63,Italy,914,"['645e277e-594a-4d53-9ef9-3775b28c1002', 'c0c60f4f-6c4f-4637-ac04-ddbb46238211']",56,,,,,,,,,,,,,,,,Italy,914,00:42:56.563,50/50,True,,,,1.0,Lost,38.1,6.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,645e277e-594a-4d53-9ef9-3775b28c1002,2077,,"[82.0, 73.4]",3930178,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Luka Sučić,39490.0,Right Wing,63,Italy,914,['924ad29b-09ed-4095-b198-4e9036ce05b7'],56,,,,,,,,,,,,,,,,Croatia,785,00:42:56.563,50/50,True,,,,4.0,Won,82.0,73.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5648d340-c252-4b89-ba70-ed7d760e6091,3269,,"[30.2, 21.9]",3930178,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,103,Italy,914,['691c8500-2f48-4653-ad72-2cdbf29ef2f8'],36,,,,,,,,,,,,,,,,Croatia,785,00:31:36.160,50/50,True,,,,1.0,Lost,30.2,21.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.973722,,,,,,,,,,,,,691c8500-2f48-4653-ad72-2cdbf29ef2f8,3270,,"[89.9, 58.2]",3930178,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolò Barella,8181.0,Left Center Midfield,103,Italy,914,['5648d340-c252-4b89-ba70-ed7d760e6091'],36,,,,,,,,,,,,,,,,Italy,914,00:31:36.160,50/50,True,,,,3.0,Success To Team,89.9,58.2,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,02c23179-0a8a-4b3c-84c8-30c3aefa9dc0,3860,,"[26.7, 63.7]",3930178,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolò Fagioli,38909.0,Center Defensive Midfield,133,Croatia,785,['08513639-a78f-48c6-9e2e-67d006305ad3'],42,,,,,,,,,,,,,,,,Italy,914,00:48:42.238,50/50,True,,,,1.0,Lost,26.7,63.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,08513639-a78f-48c6-9e2e-67d006305ad3,3861,,"[93.4, 16.4]",3930178,93,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Luka Ivanušec,28368.0,Left Center Midfield,133,Croatia,785,['02c23179-0a8a-4b3c-84c8-30c3aefa9dc0'],42,,,,,,,,,,,,,,,,Croatia,785,00:48:42.238,50/50,True,,,,3.0,Success To Team,93.4,16.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,2.08889,,,,,,,,,,,,,85340b7b-706f-423b-a599-a80e71d31496,264,Lost Out,"[53.9, 65.0]",3930178,5,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,7,Italy,914,['c64063c8-c0b3-421c-89ad-daacce62e6f5'],7,,,,,,,,,,,,,,,,Croatia,785,00:05:07.895,Interception,,,,,,,53.9,65.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,e1a79725-1a96-45c8-a931-09102fa46de2,339,Won,"[42.9, 47.9]",3930178,6,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,9,Croatia,785,['1a3e1cd8-91d4-43a9-93c6-5e1bcb5e6bdd'],19,,,,,,,,,,,,,,,,Croatia,785,00:06:19.830,Interception,,,,,,,42.9,47.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,8a58386d-b013-4556-80c7-86744daf207e,595,Won,"[81.7, 5.9]",3930178,9,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marin Pongracic,8773.0,Left Center Back,14,Croatia,785,"['3d095978-6490-4860-8c96-415e4ca74448', '47df0cf2-636a-48f6-a7f2-b61b2a04f0d8']",37,,,,,,,,,,,,,,,,Croatia,785,00:09:37.946,Interception,True,,,,,,81.7,5.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,4bca0828-4878-4887-8e2f-37cf13abdc07,643,Won,"[41.4, 56.4]",3930178,10,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Center Back,15,Italy,914,['fce46bbc-fa18-4353-9d9e-68c39e9bb98d'],18,,,,,,,,,,,,,,,,Italy,914,00:10:18.925,Interception,,,,,,,41.4,56.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,42ed7cf5-c7b1-4db3-b14d-235d8b0b1263,678,Success In Play,"[80.6, 3.5]",3930178,11,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Lorenzo Pellegrini,6963.0,Left Center Midfield,16,Croatia,785,['34c7c4a2-c0ec-449e-b90b-0e2768758dd1'],0,,,,,,,,,,,,,,,,Italy,914,00:11:00.667,Interception,,,,,,,80.6,3.5,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d2d7bb4-b62d-4e8c-a4ce-905d14fa2edf,847,Won,"[15.6, 69.1]",3930178,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Šutalo,37148.0,Right Center Back,23,Croatia,785,"['843de7a8-38e3-4829-9d78-139d1d91cc91', 'ddebcce9-e6fc-48a9-850b-249fda00727a']",0,,,,,,,,,,,,,,,,Croatia,785,00:15:00.597,Interception,True,,,,,,15.6,69.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,53501e13-4f51-4a8d-846d-690cbfd6c389,1222,Won,"[41.5, 35.1]",3930178,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Center Back,34,Italy,914,['ba851321-d792-4a50-b261-52ccfdcf87c1'],44,,,,,,,,,,,,,,,,Italy,914,00:24:44.263,Interception,,,,,,,41.5,35.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af88dd59-4cd4-41fe-9103-ad41540e955b,2059,Lost Out,"[84.9, 76.5]",3930178,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,62,Italy,914,['97512c3f-4fd4-4ac1-bdd4-e5972d9d63e1'],24,,,,,,,,,,,,,,,,Croatia,785,00:42:24.611,Interception,,,,,,,84.9,76.5,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,b11731d9-e654-4626-b426-e10570b4be84,2290,Won,"[37.1, 5.0]",3930178,46,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joško Gvardiol,33018.0,Left Back,72,Croatia,785,['155bf004-7a94-4f09-8363-cc2e1335f190'],35,,,,,,,,,,,,,,,,Croatia,785,00:01:35.149,Interception,,,,,,,37.1,5.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e5f702ee-6339-48ac-aa28-69ecba0e6a20,2320,Lost In Play,"[98.0, 4.0]",3930178,47,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mateo Kovačić,5456.0,Left Center Midfield,73,Italy,914,['5800f6d2-4bf2-4982-aa5b-2889e55fe358'],27,,,,,,,,,,,,,,,,Croatia,785,00:02:27.349,Interception,,,,,,,98.0,4.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,27c79c03-6be0-4b40-85d9-19af15c57a3b,3265,Won,"[30.8, 21.4]",3930178,76,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marin Pongracic,8773.0,Left Center Back,103,Italy,914,"['406ed2d3-3c7c-4eb0-9d60-c7c82756532f', '9c4de760-8f50-4b45-b811-ff74b5c9a735']",34,,,,,,,,,,,,,,,,Croatia,785,00:31:34.918,Interception,True,,,,,,30.8,21.4,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,55ed17d4-9dd3-4310-bf70-ff3bc949f5a2,3503,Success In Play,"[32.5, 29.9]",3930178,83,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Josip Šutalo,37148.0,Right Center Back,113,Italy,914,['fefc1fda-4099-4f79-a294-cf42907e1807'],12,,,,,,,,,,,,,,,,Croatia,785,00:38:12.656,Interception,,,,,,,32.5,29.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a2eb0ecd-60d0-459b-b039-b0e4a96f7ccd,3898,Won,"[22.1, 12.8]",3930178,94,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mattia Zaccagni,8792.0,Left Wing Back,134,Croatia,785,['163f63d4-3a28-42c9-8ed7-a81a16d17e92'],52,,,,,,,,,,,,,,,,Italy,914,00:49:52.477,Interception,,,,,,,22.1,12.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4b0b985b-d809-4a15-b9a9-d4d4cd5f057e,3976,Won,"[44.5, 28.5]",3930178,96,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Marcelo Brozović,5469.0,Center Defensive Midfield,139,Italy,914,['fd4c943c-61ba-4b5e-afce-a75ca80f99ab'],46,,,,,,,,,,,,,,,,Croatia,785,00:51:46.760,Interception,,,,,,,44.5,28.5,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,3f769ed9-15a3-450e-8f89-df482af323f4,282,,"[55.7, 32.0]",3930178,5,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Josip Šutalo,37148.0,Right Center Back,8,Italy,914,['6109318c-7fe3-4d66-97f6-14840397053d'],34,,,,,,,,,,,,,,,,Croatia,785,00:05:34.400,Duel,True,,,,,,55.7,32.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,5b945c7b-2dc9-4d4b-9c8c-caabb060983d,703,,"[72.8, 45.8]",3930178,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mateo Kovačić,5456.0,Left Center Midfield,19,Croatia,785,['21f65e75-686a-4d0d-9e11-a99ac7740048'],39,,,,,,,,,,,,,,,,Croatia,785,00:11:39.813,Duel,True,,,,,,72.8,45.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,9cb7b30d-5066-4168-8912-fa01da8049e7,926,,"[98.5, 77.0]",3930178,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josip Stanišić,49337.0,Right Back,24,Croatia,785,['bed65aed-3cbd-49c4-9c7c-f2e42b8e4feb'],19,,,,,,,,,,,,,,,,Croatia,785,00:16:19.154,Duel,True,,,,,,98.5,77.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,,f43cd0b3-1918-47d3-83f8-acb100cfdbcd,942,,"[43.1, 26.2]",3930178,16,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Josip Šutalo,37148.0,Right Center Back,24,Croatia,785,['2827bbfa-6713-437a-aea4-a9cf45f9e6a7'],54,,,,,,,,,,,,,,,,Croatia,785,00:16:54.356,Duel,True,,,,,,43.1,26.2,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2b0a9ea9-8e95-4833-bcf2-0306c7d87752,975,,"[64.8, 12.9]",3930178,17,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mario Pašalić,11603.0,Left Wing,24,Croatia,785,['c3ecb24d-ff8e-480a-b2d9-d2b70e31b3da'],37,,,,,,,,,,,,,,,,Croatia,785,00:17:37.912,Duel,True,,,,,,64.8,12.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2c672adc-808d-4396-87a3-be67fabe4aa5,1071,,"[101.7, 43.5]",3930178,19,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Raspadori,25048.0,Right Center Forward,26,Italy,914,['e3fd2ecc-612d-4b49-9ee5-7e640b476c29'],53,,,,,,,,,,,,,,,,Italy,914,00:19:53.205,Duel,True,,,,,,101.7,43.5,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,2fa5bc7b-f4ad-4467-897c-8c68abb6199a,1114,,"[6.9, 38.7]",3930178,20,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Joško Gvardiol,33018.0,Left Back,26,Italy,914,['cc49bedd-e490-4d25-9369-c1c24ceee7b9'],31,,,,,,,,,,,,,,,,Croatia,785,00:20:31.608,Duel,True,,,,,,6.9,38.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,983e004c-cd75-4a9d-88fd-1bcbd9c5bd18,1163,,"[58.4, 47.0]",3930178,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Andrej Kramarić,5460.0,Center Forward,29,Croatia,785,['b3e5784b-b998-44fd-99d2-2ebadec0404e'],25,,,,,,,,,,,,,,,,Croatia,785,00:23:25.731,Duel,True,,,,,,58.4,47.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,03d52b23-0dc5-49a5-81fd-9b662b2ef8f1,1169,,"[54.4, 43.1]",3930178,23,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Right Center Midfield,30,Italy,914,['26fa59df-6168-48e3-b21b-801d43f6c0a4'],28,,,,,,,,,,,,,,,,Italy,914,00:23:28.382,Duel,True,,,,,,54.4,43.1,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,e3534e99-f33f-4758-ba85-e76d977f327e,1209,,"[29.0, 14.3]",3930178,24,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marin Pongracic,8773.0,Left Center Back,33,Croatia,785,['3e6c8e2e-dc9a-449f-97e2-99c2f639bb21'],34,,,,,,,,,,,,,,,,Croatia,785,00:24:34.181,Duel,True,,,,,,29.0,14.3,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,000fc07d-0341-4bd4-a1cc-20d216a8a857,1310,,"[106.2, 26.0]",3930178,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Alessandro Bastoni,7480.0,Center Back,36,Italy,914,['9df834b4-f89a-446d-8801-1a4126526db4'],9,,,,,,,,,,,,,,,,Italy,914,00:27:09.353,Duel,True,,,,,,106.2,26.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,7b246762-5cfa-4f68-a761-b9bde59b99b4,1334,,"[58.8, 63.9]",3930178,27,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Luka Modrić,5463.0,Right Center Midfield,38,Croatia,785,['0d8a88c0-75cc-49d6-97b3-8ebab5db2d97'],45,,,,,,,,,,,,,,,,Croatia,785,00:27:45.938,Duel,True,,,,,,58.8,63.9,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,,b686ec3f-2f60-401e-908d-b06fb8bf16b7,1374,,"[41.0, 60.6]",3930178,28,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,38,Croatia,785,['34cb61e6-a6a0-4f36-9737-3808341e1f3b'],37,,,,,,,,,,,,,,,,Italy,914,00:28:37.907,Duel,True,,,,,,41.0,60.6,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,6d5c34b4-8eaf-43dd-8ef9-963c7b196f25,1490,,"[34.9, 38.3]",3930178,30,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Mateo Retegui,31093.0,Left Center Forward,38,Croatia,785,['ece10de0-adff-413e-aebb-2ab12291337b'],20,,,,,,,,,,,,,,,,Italy,914,00:30:20.413,Duel,True,,,,,,34.9,38.3,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,,80f615d0-7c09-45be-bd39-00a866bbd9bd,1621,,"[9.8, 12.8]",3930178,32,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Center Midfield,43,Croatia,785,['5bdb494b-0cb0-49cf-bfbd-a490f1909061'],55,,,,,,,,,,,,,,,,Italy,914,00:32:55.574,Duel,True,,,,,,9.8,12.8,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,Won,Tackle,0.0,,,,,,,,,,,,,b76a7241-0ed3-47a1-8c66-2de0828ff326,1726,,"[78.4, 72.7]",3930178,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giacomo Raspadori,25048.0,Right Center Forward,46,Italy,914,['6890f6a3-74be-4494-bb6f-63e3cfd1df3a'],10,,,,,,,,,,,,,,,,Italy,914,00:35:10.074,Duel,True,,,,,,78.4,72.7,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,e878a135-d11c-4a2f-9f81-316b41b64f4a,2014,,"[50.8, 56.0]",3930178,41,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Josip Stanišić,49337.0,Right Back,61,Croatia,785,['545184aa-f414-4e0c-8c7c-94410b79d4d7'],46,,,,,,,,,,,,,,,,Croatia,785,00:41:46.150,Duel,True,,,,,,50.8,56.0,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,Success In Play,Tackle,0.0,,,,,,,,,,,,,f6314d30-d96e-4ee7-99df-194fd800e0a3,2047,,"[22.4, 30.5]",3930178,42,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,62,Italy,914,['ffaa6f06-72db-499c-bd66-285f3cc90ef9'],15,,,,,,,,,,,,,,,,Italy,914,00:42:15.823,Duel,True,,,,,,22.4,30.5,,,Croatia vs Italy,Croatia,Italy
,,,,,,,,,,True,,,,Aerial Lost,0.0,,,,,,,,,,,,,29d9a843-c57f-44f8-9057-430ee5799fbf,2233,,"[45.8, 15.2]",3930178,45,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcelo Brozović,5469.0,Center Defensive Midfield,69,Croatia,785,['239b5446-6dc9-4177-b537-0eb47e6b3a2e'],34,,,,,,,,,,,,,,,,Croatia,785,00:00:34.770,Duel,True,,,,,,45.8,15.2,,,Croatia vs Italy,Croatia,Italy
