50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,player_off_permanent,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,"[12.5, 20.9]",,,,,,,,,,,,,0.941717,,,,,,,,,,,,2d46ab85-7f82-4b96-8e31-23b957d6ee2f,2812,,"[14.4, 16.9]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Mihai Mihăilă,72512.0,,Left Midfield,142,Romania,905,"['a6bbf374-8671-40cd-985a-fa5097f95a70', 'b341cafa-77e7-40eb-8f4b-2154b781e272', 'e6ffc4c9-74d9-4d38-b988-e2f8686925cd']",9,,,,,,,,,,,,,,,,Romania,905,00:41:09.824,Carry,True,,,,,,14.4,16.9,12.5,20.9,Romania vs Netherlands,Romania,Netherlands
,,,,,"[21.4, 5.0]",,,,,,,,,,,,,3.759735,,,,,,,,,,,,21f5aaad-17c6-4f44-aba1-87c3f06c3b5e,2816,,"[20.6, 18.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Burcă Andonie,31908.0,,Left Back,142,Romania,905,"['25336230-84cb-4db2-b56a-56df9f343b1f', '28aaf978-ab1c-4b3a-bc12-f7c34812f793', 'b4428c30-3e67-4cc3-8a14-4c0f7e082831']",12,,,,,,,,,,,,,,,,Romania,905,00:41:12.066,Carry,True,,,,,,20.6,18.7,21.4,5.0,Romania vs Netherlands,Romania,Netherlands
,,,,,"[48.2, 1.7]",,,,,,,,,,,,,3.045405,,,,,,,,,,,,3371bd81-105d-4fb6-89b2-bf2368293465,2820,,"[35.7, 8.0]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Mihai Mihăilă,72512.0,,Left Midfield,142,Romania,905,"['06965d5c-e9a0-45ff-a123-6999dee1bd83', '27fc54a0-2363-4aa4-a602-84da3c8b2476', '6c5d3fdf-0138-4680-978c-41e5184a4507']",16,,,,,,,,,,,,,,,,Romania,905,00:41:16.686,Carry,True,,,,,,35.7,8.0,48.2,1.7,Romania vs Netherlands,Romania,Netherlands
,,,,,"[64.7, 64.1]",,,,,,,,,,,,,1.141378,,,,,,,,,,,,4ce28f01-ad61-4735-afab-598330c76b14,2826,,"[70.4, 67.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,,Right Defensive Midfield,143,Netherlands,941,"['0634d115-8f82-474a-a54f-7a1032662b8d', 'f7bdbf8b-2f89-4045-8ac2-07ebcf871c03']",22,,,,,,,,,,,,,,,,Netherlands,941,00:41:22.472,Carry,,,,,,,70.4,67.7,64.7,64.1,Romania vs Netherlands,Romania,Netherlands
,,,,,"[71.3, 33.6]",,,,,,,,,,,,,2.665021,,,,,,,,,,,,09db26ef-602c-4fe8-aeda-1b354c8c2153,2829,,"[66.7, 44.6]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,,Center Attacking Midfield,143,Netherlands,941,"['50dd2e42-33cf-4d23-9253-7efdbe835a88', 'e3c6ae92-9f8f-41e5-bb29-e958efd4f9b0']",25,,,,,,,,,,,,,,,,Netherlands,941,00:41:25.609,Carry,,,,,,,66.7,44.6,71.3,33.6,Romania vs Netherlands,Romania,Netherlands
,,,,,"[72.1, 24.4]",,,,,,,,,,,,,0.979525,,,,,,,,,,,,a10e6afa-3b37-467b-b0a9-2318336ad562,2834,,"[70.9, 28.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,,Center Attacking Midfield,143,Netherlands,941,"['7f60f41c-fe78-47dd-9152-961562ef8336', 'cac0307c-838a-4495-8a89-8ea58aad9c74']",30,,,,,,,,,,,,,,,,Netherlands,941,00:41:30.487,Carry,,,,,,,70.9,28.7,72.1,24.4,Romania vs Netherlands,Romania,Netherlands
,,,,,"[78.3, 6.2]",,,,,,,,,,,,,0.457757,,,,,,,,,,,,b31fc0fd-c534-46c3-9606-1934fff90020,2837,,"[80.2, 7.5]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,,Left Wing,143,Netherlands,941,"['4b1215ae-6717-421f-b65d-2167d2c7efa6', '697d4f35-58b8-474a-bf64-c65ed527a29e', 'aef3eeff-662d-4bea-be3d-f810a9620cea']",32,,,,,,,,,,,,,,,,Netherlands,941,00:41:32.817,Carry,True,,,,,,80.2,7.5,78.3,6.2,Romania vs Netherlands,Romania,Netherlands
,,,,,"[62.8, 25.7]",,,,,,,,,,,,,0.550206,,,,,,,,,,,,2886852f-15c8-4d20-a7c4-151799e1ba5e,2841,,"[62.8, 25.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micky van de Ven,32547.0,,Left Back,143,Netherlands,941,"['5622422c-f6e2-4971-a924-d590013c8aca', 'f497f288-1d2a-499e-95e0-2b3b7a08ff26']",35,,,,,,,,,,,,,,,,Netherlands,941,00:41:35.379,Carry,,,,,,,62.8,25.7,62.8,25.7,Romania vs Netherlands,Romania,Netherlands
,,,,,"[68.6, 21.8]",,,,,,,,,,,,,2.867214,,,,,,,,,,,,3a4c14ec-9e77-4e8b-ab1e-61bbab817ce5,2846,,"[58.9, 23.5]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Micky van de Ven,32547.0,,Left Back,143,Netherlands,941,"['1c8aaf53-b4fa-41f4-9bb3-a14e2dcb86c1', '9f51ec41-8f40-4dcb-99c5-f0ae3e12858b']",37,,,,,,,,,,,,,,,,Netherlands,941,00:41:37.843,Carry,,,,,,,58.9,23.5,68.6,21.8,Romania vs Netherlands,Romania,Netherlands
,,,,,"[83.7, 4.5]",,,,,,,,,,,,,2.123194,,,,,,,,,,,,d4cf53d0-6cfe-4ef4-9a41-ed14185ae4a9,2849,,"[84.3, 4.5]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Memphis Depay,2988.0,,Left Wing,143,Netherlands,941,"['70843ae1-b11d-49c6-ba61-66033c5ea81f', 'd9ad0b47-8241-4b81-a757-75194b7983e7', 'f932fb01-a2cd-4c13-8165-5f9bf9bf213d']",42,,,,,,,,,,,,,,,,Netherlands,941,00:41:42.130,Carry,True,,,,,,84.3,4.5,83.7,4.5,Romania vs Netherlands,Romania,Netherlands
,,,,,"[70.0, 24.2]",,,,,,,,,,,,,0.912965,,,,,,,,,,,,2a09c29b-a22f-4142-a44e-7fdaf2d729d8,2853,,"[70.6, 23.3]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Tijjani Reijnders,21582.0,,Right Defensive Midfield,143,Netherlands,941,"['e4287d7d-c22b-4176-b7c1-2ed307c3fef5', 'feec97de-7501-4247-b033-0e7ca621f245']",45,,,,,,,,,,,,,,,,Netherlands,941,00:41:45.530,Carry,,,,,,,70.6,23.3,70.0,24.2,Romania vs Netherlands,Romania,Netherlands
,,,,,"[69.1, 39.0]",,,,,,,,,,,,,1.500314,,,,,,,,,,,,eb877adc-602a-45f3-bddc-5405b6663895,2856,,"[66.5, 38.1]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Joey Veerman,21633.0,,Left Defensive Midfield,143,Netherlands,941,"['44c250f3-ff1d-45da-a295-eeed33c384e4', '46cc2813-00f7-46cc-901f-37cdfc83bcf0']",47,,,,,,,,,,,,,,,,Netherlands,941,00:41:47.819,Carry,,,,,,,66.5,38.1,69.1,39.0,Romania vs Netherlands,Romania,Netherlands
,,,,,"[88.4, 38.7]",,,,,,,,,,,,,0.052794002,,,,,,,,,,,,6832afeb-ca3b-4dea-afb4-bdbdc3713ddd,2859,,"[88.7, 38.7]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Xavi Simons,39167.0,,Center Attacking Midfield,143,Netherlands,941,"['3c4286a9-7b03-4066-92d1-c930845b1f3a', 'bc6bb437-78b1-4496-b8bc-1cf170cec619']",50,,,,,,,,,,,,,,,,Netherlands,941,00:41:50.184,Carry,,,,,,,88.7,38.7,88.4,38.7,Romania vs Netherlands,Romania,Netherlands
,,,,,"[15.2, 38.0]",,,,,,,,,,,,,5.30647,,,,,,,,,,,,9dbc186e-ddbb-4a78-8ba4-2a13c79c269e,2862,,"[12.5, 38.6]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Constantin Niţă,28242.0,,Goalkeeper,144,Romania,905,"['891fbdba-a8f2-42ef-814a-474c68eb9743', '89b26afe-46c6-4e9a-8f40-2b66094d8f54']",52,,,,,,,,,,,,,,,,Romania,905,00:41:52.865,Carry,,,,,,,12.5,38.6,15.2,38.0,Romania vs Netherlands,Romania,Netherlands
,,,,,"[19.6, 23.7]",,,,,,,,,,,,,0.893163,,,,,,,,,,,,7a32248e-3925-4b19-978d-cd4e67015346,2865,,"[18.7, 26.4]",3941021,86,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bogdan Racovițan,45023.0,,Left Center Back,144,Romania,905,"['0254b4f0-2866-45b7-b89f-bf1268e0e445', '8b93d8c9-03ea-4078-b3e3-69812d8d0efe']",59,,,,,,,,,,,,,,,,Romania,905,00:41:59.302,Carry,,,,,,,18.7,26.4,19.6,23.7,Romania vs Netherlands,Romania,Netherlands
,,,,,"[19.9, 53.8]",,,,,,,,,,,,,1.547892,,,,,,,,,,,,dc366fc6-1565-4f0b-81fc-c311b73080c9,2870,,"[19.4, 51.2]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Radu Drăgușin,39615.0,,Right Center Back,144,Romania,905,"['51c389c9-1bcd-49a3-8223-4fb9bcdc226e', 'a3ed6861-af55-4ed2-9dc5-f693020bf698']",2,,,,,,,,,,,,,,,,Romania,905,00:42:02.460,Carry,,,,,,,19.4,51.2,19.9,53.8,Romania vs Netherlands,Romania,Netherlands
,,,,,"[45.0, 52.9]",,,,,,,,,,,,,6.040794,,,,,,,,,,,,26a14d84-95ef-4d0d-9f84-e8305f779994,2873,,"[25.9, 67.0]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Florin Ratiu,24861.0,,Right Back,144,Romania,905,"['33554baf-fa93-4d2a-9fee-fd09cafd1740', '825a327a-6d44-4e0f-949e-ec0ce503a938']",4,,,,,,,,,,,,,,,,Romania,905,00:42:04.856,Carry,,,,,,,25.9,67.0,45.0,52.9,Romania vs Netherlands,Romania,Netherlands
,,,,,"[56.1, 16.4]",,,,,,,,,,,,,1.093422,,,,,,,,,,,,dc6dab08-fe04-405b-b541-8f5b96d93407,2883,,"[62.5, 17.9]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Darius Dumitru Olaru,101821.0,,Right Center Midfield,146,Romania,905,"['68313681-1ec5-41f5-8738-f77c6b115ac7', 'b63e6193-5946-4631-8b53-a5b5a9044241']",57,,,,,,,,,,,,,,,,Romania,905,00:42:57.767,Carry,,,,,,,62.5,17.9,56.1,16.4,Romania vs Netherlands,Romania,Netherlands
,,,,,"[51.5, 3.9]",,,,,,,,,,,,,1.13305,,,,,,,,,,,,b76f6e94-b8cd-4573-ba6d-2037010df361,2886,,"[53.0, 5.4]",3941021,87,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Burcă Andonie,31908.0,,Left Back,146,Romania,905,"['0d8b5dd8-5076-409b-9287-6c7a34ba4bbd', '1ea440af-438b-489d-8e09-ead4874d24ed']",59,,,,,,,,,,,,,,,,Romania,905,00:42:59.780,Carry,,,,,,,53.0,5.4,51.5,3.9,Romania vs Netherlands,Romania,Netherlands
,,,,,"[45.7, 17.9]",,,,,,,,,,,,,3.494132,,,,,,,,,,,,21a81716-98e8-4a42-aeed-0c8adb738fe5,2889,,"[37.6, 19.4]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Bogdan Racovițan,45023.0,,Left Center Back,146,Romania,905,"['57e42800-0bb7-4eb9-a0ba-3a1c787ac723', 'b6c1a879-9135-4f6a-bd76-2ce5729106aa']",2,,,,,,,,,,,,,,,,Romania,905,00:43:02.419,Carry,,,,,,,37.6,19.4,45.7,17.9,Romania vs Netherlands,Romania,Netherlands
,,,,,"[87.6, 4.4]",,,,,,,,,,,,,5.343709,,,,,,,,,,,,82355070-d19f-4f44-b375-29fe8bb4e991,2892,,"[55.1, 0.9]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrei Burcă Andonie,31908.0,,Left Back,146,Romania,905,"['5df69836-04e3-491d-98cb-fd220ace3122', '9ca32180-7bf5-4fed-bf2b-7dd04b12f691', 'dbe705a4-eb79-4646-b60c-bf9a28b8011b']",7,,,,,,,,,,,,,,,,Romania,905,00:43:07.528,Carry,True,,,,,,55.1,0.9,87.6,4.4,Romania vs Netherlands,Romania,Netherlands
,,,,,"[84.1, 14.3]",,,,,,,,,,,,,1.015624,,,,,,,,,,,,4faf24a1-a363-416d-a85a-2ab24577fd8c,2896,,"[86.4, 0.9]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Valentin Mihai Mihăilă,72512.0,,Left Midfield,146,Romania,905,"['766a1526-c85e-4248-a5dd-2c1495e6eb4b', '7c7e12c9-fdc5-4a61-bed9-77a1a832b0a3']",13,,,,,,,,,,,,,,,,Romania,905,00:43:13.805,Carry,,,,,,,86.4,0.9,84.1,14.3,Romania vs Netherlands,Romania,Netherlands
,,,,,"[92.1, 6.5]",,,,,,,,,,,,,1.810167,,,,,,,,,,,,885651bc-963c-468e-88f6-bf56e28e7f93,2899,,"[90.9, 17.8]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alexandru Cicâldău,45125.0,,Left Center Midfield,146,Romania,905,"['041dbbe8-b82e-40fc-8041-8d363e75fbd1', '5fd3789e-4b68-48aa-a968-89229266e54b']",15,,,,,,,,,,,,,,,,Romania,905,00:43:15.515,Carry,,,,,,,90.9,17.8,92.1,6.5,Romania vs Netherlands,Romania,Netherlands
,,,,,"[108.1, 14.6]",,,,,,,,,,,,,0.666534,,,,,,,,,,,,6a502ab2-5b2d-4192-8667-99e571d472f3,2909,,"[104.9, 14.5]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Micky van de Ven,32547.0,,Left Back,147,Netherlands,941,"['e7dae684-3417-4198-b83e-54a664b122ea', 'e82503a1-bb05-405f-92f6-aa853e30eb57']",56,,,,,,,,,,,,,,,,Netherlands,941,00:43:56.383,Carry,,,,,,,104.9,14.5,108.1,14.6,Romania vs Netherlands,Romania,Netherlands
,,,,,"[15.9, 36.9]",,,,,,,,,,,,,5.542652,,,,,,,,,,,,bf92a9aa-ce17-4a3d-881b-1ef69a5be650,2913,,"[4.2, 39.0]",3941021,88,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Florin Constantin Niţă,28242.0,,Goalkeeper,148,Romania,905,"['c8ce8f23-4704-4b09-860c-fe4263f7b1e1', 'eb5d4846-4773-4140-85cd-2b23ba3b45f0']",58,,,,,,,,,,,,,,,,Romania,905,00:43:58.323,Carry,,,,,,,4.2,39.0,15.9,36.9,Romania vs Netherlands,Romania,Netherlands
,,,,,"[62.5, 59.2]",,,,,,,,,,,,,1.32455,,,,,,,,,,,,302b7d54-7f11-47a8-9290-188febf4fd2f,2917,,"[61.8, 61.6]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Denis Alibec,10915.0,,Center Forward,148,Romania,905,"['2a41004b-8d3d-4c2f-8aff-545f7c5145dd', '58f19429-58a4-4ce6-acea-cd4530b2096f', 'd8822c1a-70a4-4bc0-9fee-f39278a64ac1', 'f7dfa5ab-2c9e-441e-8226-547311c34cfc']",5,,,,,,,,,,,,,,,,Romania,905,00:44:05.721,Carry,True,,,,,,61.8,61.6,62.5,59.2,Romania vs Netherlands,Romania,Netherlands
,,,,,"[77.5, 68.1]",,,,,,,,,,,,,3.238358,,,,,,,,,,,,fbaa2a64-9ae9-4554-96c3-d262567ec8aa,2924,,"[83.1, 75.0]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Denis Alibec,10915.0,,Center Forward,149,Romania,905,"['bae4ff38-5d56-46de-9892-e93e04aed7da', 'e590c6c2-08de-41a9-9bc4-132ad089f18e']",23,,,,,,,,,,,,,,,,Romania,905,00:44:23.262,Carry,,,,,,,83.1,75.0,77.5,68.1,Romania vs Netherlands,Romania,Netherlands
,,,,,"[83.2, 41.0]",,,,,,,,,,,,,2.083,,,,,,,,,,,,50f6c468-9993-47fc-bf9b-dd3ef88da94e,2927,,"[76.6, 51.4]",3941021,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Răzvan Gabriel Marin,16344.0,,Center Defensive Midfield,149,Romania,905,"['5793faa9-ab1b-4623-862a-82e88f00db23', '796e8f62-58e7-454c-aefe-c8236ae5ddda', 'bf5f7e2e-7512-429f-b184-9e49dc857cb5']",27,,,,,,,,,,,,,,,,Romania,905,00:44:27.475,Carry,True,,,,,,76.6,51.4,83.2,41.0,Romania vs Netherlands,Romania,Netherlands
,,,,,"[48.8, 55.1]",,,,,,,,,,,,,2.996793,,,,,,,,,,,,fe065880-3ea7-4db9-9c13-7cfdc602f328,2943,,"[44.1, 48.5]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Bogdan Racovițan,45023.0,,Left Center Back,151,Romania,905,"['44a2a631-023c-4b32-a774-a4540b98b83d', '6d6c1f3e-748e-42a2-8a00-6d8deaa1b3ed']",5,,,,,,,,,,,,,,,,Romania,905,00:45:05.318,Carry,,,,,,,44.1,48.5,48.8,55.1,Romania vs Netherlands,Romania,Netherlands
,,,,,"[63.5, 69.0]",,,,,,,,,,,,,2.69647,,,,,,,,,,,,36bf28f3-5345-4648-9a12-e2d837f6a55e,2946,,"[64.9, 73.5]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Other,Dennis Man,56905.0,,Right Midfield,151,Romania,905,"['8267fd2e-9803-4753-ae16-c6c896cebb55', 'cc02179e-2c17-4e18-9272-89d1707e4dad']",9,,,,,,,,,,,,,,,,Romania,905,00:45:09.842,Carry,,,,,,,64.9,73.5,63.5,69.0,Romania vs Netherlands,Romania,Netherlands
,,,,,"[14.6, 55.9]",,,,,,,,,,,,,2.461194,,,,,,,,,,,,d4a00826-bb2d-4676-9308-8be8740c8cfc,2960,,"[11.7, 57.2]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Florin Constantin Niţă,28242.0,,Goalkeeper,153,Romania,905,"['27daf6dc-d9cd-489f-8849-36fd659b2870', '77b3c985-3f08-4508-badc-7c628950966d']",45,,,,,,,,,,,,,,,,Romania,905,00:45:45.384,Carry,,,,,,,11.7,57.2,14.6,55.9,Romania vs Netherlands,Romania,Netherlands
,,,,,"[36.3, 70.5]",,,,,,,,,,,,,2.682516,,,,,,,,,,,,388727d1-88ba-4701-acff-0604b010354f,2963,,"[44.5, 73.9]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dennis Man,56905.0,,Right Midfield,153,Romania,905,"['0a3845db-cdea-4bae-8405-9b560c1b5e7e', '8000b945-bc1c-44ef-a974-8a6262fa81a4']",49,,,,,,,,,,,,,,,,Romania,905,00:45:49.577,Carry,,,,,,,44.5,73.9,36.3,70.5,Romania vs Netherlands,Romania,Netherlands
,,,,,"[58.1, 57.2]",,,,,,,,,,,,,0.56973,,,,,,,,,,,,cb7d7daa-f9c8-4f0f-8c2c-30e7d3a4159c,2967,,"[57.3, 58.1]",3941021,90,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Denis Alibec,10915.0,,Center Forward,153,Romania,905,"['26992074-07f9-4457-bd83-d6f97b498665', '2a8d690b-ab5a-4a91-8900-70baa27571c3', '7e54e94b-d110-43b6-b77a-d769d3b26fd7', 'f3d05ff5-84a9-43f3-b051-f8428778e22b']",53,,,,,,,,,,,,,,,,Romania,905,00:45:53.271,Carry,True,,,,,,57.3,58.1,58.1,57.2,Romania vs Netherlands,Romania,Netherlands
,,,,,"[83.2, 57.7]",,,,,,,,,,,,,1.645131,,,,,,,,,,,,27401ad7-e1b9-4353-bcca-f01adbd94503,2979,,"[81.3, 58.1]",3941021,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Răzvan Gabriel Marin,16344.0,,Center Defensive Midfield,155,Romania,905,"['1b0e708c-8b20-4071-a344-d99dd33e1d8b', '74505012-3ddb-4cac-ba5a-5d3263c45824']",25,,,,,,,,,,,,,,,,Romania,905,00:47:25.777,Carry,,,,,,,81.3,58.1,83.2,57.7,Romania vs Netherlands,Romania,Netherlands
,,,,,"[100.8, 30.0]",,,,,,,,,,,,,5.342706,,,,,,,,,,,,7b6d5337-5b31-4947-a423-f982077b59db,2986,,"[58.3, 10.4]",3941021,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Donyell Malen,15582.0,,Right Wing,156,Netherlands,941,"['085521c1-77a6-472b-a2dd-32b02e93e713', '4a4009ae-5636-4f6e-bf98-c123cc46c799', 'f3800ad1-82ac-4427-b1c4-40bd4c3ba059']",36,,,,,,,,,,,,,,,,Netherlands,941,00:47:36.180,Carry,True,,,,,,58.3,10.4,100.8,30.0,Romania vs Netherlands,Romania,Netherlands
,,,,,"[104.2, 33.2]",,,,,,,,,,,,,0.649619,,,,,,,,,,,,9b68735f-51f5-4e72-9343-4a86467c94dc,2989,,"[100.8, 30.0]",3941021,92,,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Donyell Malen,15582.0,,Right Wing,156,Netherlands,941,"['085521c1-77a6-472b-a2dd-32b02e93e713', '4a4009ae-5636-4f6e-bf98-c123cc46c799', 'b23f1df0-8f3d-43ac-9cc1-57666fd349a9', 'f004d5da-a6ce-4513-9098-fd3ae1d75788']",41,,,,,,,,,,,,,,,,Netherlands,941,00:47:41.523,Carry,True,,,,,,100.8,30.0,104.2,33.2,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,cb26e5eb-9847-4e0a-9c7c-a92f7138fc0b,10,,"[26.8, 71.8]",3941021,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Andrei Florin Ratiu,24861.0,,Right Back,2,Netherlands,941,['0d8c1284-cf7d-47ca-9196-3ca784a1f3dc'],6,,,,,,,,,,,,,,,,Romania,905,00:00:06.509,Duel,True,,,,,,26.8,71.8,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d34ebfcf-326b-41b3-a294-06df149ec004,34,,"[71.1, 61.8]",3941021,0,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Răzvan Gabriel Marin,16344.0,,Right Center Midfield,4,Romania,905,['1180b474-c6a4-4ca3-9488-0ca3cce213c7'],46,,,,,,,,,,,,,,,,Romania,905,00:00:46.507,Duel,True,,,,,,71.1,61.8,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,7e056346-5319-4064-81e0-7d2d33c806fe,94,,"[74.3, 75.9]",3941021,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrei Florin Ratiu,24861.0,,Right Back,5,Netherlands,941,['d675b9fd-ea80-45be-8c09-f68ed53ec5d8'],41,,,,,,,,,,,,,,,,Romania,905,00:01:41.907,Duel,True,,,,,,74.3,75.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,True,,,,Lost In Play,Tackle,0.0,,,,,,,,,,,,1d3dff06-9f26-409e-8b70-b827afa5a7a3,104,,"[3.7, 10.4]",3941021,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,,Left Back,6,Romania,905,['a4a217fe-1272-4a11-8482-7dc76e4bc0c7'],50,,,,,,,,,,,,,,,,Netherlands,941,00:01:50.570,Duel,True,,,,,,3.7,10.4,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,b72d535a-80c7-4497-a907-1b08423b488a,109,,"[112.8, 37.6]",3941021,1,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ianis Hagi,28565.0,,Left Midfield,6,Romania,905,['aa2c0855-a3df-4a48-a504-ce067c94d5c1'],54,,,,,,,,,,,,,,,,Romania,905,00:01:54.478,Duel,True,,,,,,112.8,37.6,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,,Aerial Lost,0.0,,,,,,,,,,,,d1671b0c-4ed2-4c63-bfa9-05d922c7bca6,190,,"[74.9, 13.9]",3941021,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denis Mihai Drăguş,31193.0,,Center Forward,13,Romania,905,['cc8fcced-e47b-412c-b2aa-573acf7e4339'],52,,,,,,,,,,,,,,,,Romania,905,00:06:52.359,Duel,True,,,,,,74.9,13.9,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,Success In Play,Tackle,0.0,,,,,,,,,,,,9f5779ab-221f-474d-8d09-3877ffc478cf,203,,"[55.9, 75.4]",3941021,6,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Denzel Dumfries,8125.0,,Right Back,13,Romania,905,['c044b002-9b57-456e-836f-f6dd4f7c2866'],59,,,,,,,,,,,,,,,,Netherlands,941,00:06:59.627,Duel,True,,,,,,55.9,75.4,,,Romania vs Netherlands,Romania,Netherlands
,,,,,,,,,,,,,,,,Success Out,Tackle,0.0,,,,,,,,,,,,806b641f-d5f9-4bf4-90a2-ff2b9fe6124e,224,,"[4.6, 75.0]",3941021,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan de Vrij,7787.0,,Right Center Back,15,Romania,905,['4ccd4a88-7f84-4f01-82e9-a64ab077dd0d'],37,,,,,,,,,,,,,,,,Netherlands,941,00:07:37.714,Duel,True,,,,,,4.6,75.0,,,Romania vs Netherlands,Romania,Netherlands
