50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fc387db2-4c7d-42bd-a2ae-ea463b2f85d1,1110,,,"[116.0, 55.4]",3930179,27,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Oyarzabal Ugarte,6685.0,Left Wing,50,Albania,906,['7d372dda-cfbc-4a5f-81f4-56027260c4bd'],39,,,,,,,,,,,,,,,,Spain,772,00:27:39.643,Block,,,,,,,116.0,55.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,d4810244-10d1-417e-8faa-e0d68ffad866,1199,,,"[75.5, 30.3]",3930179,29,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ylber Ramadani,24438.0,Right Defensive Midfield,51,Albania,906,['3d18a01c-0f06-4a8f-9951-cc03af0e4d6d'],21,,,,,,,,,,,,,,,,Albania,906,00:29:21.906,Block,,,,,,,75.5,30.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,040fa5ae-c249-4dc8-953a-84ed7169a84c,1270,,,"[38.9, 2.6]",3930179,31,,,True,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mitaj,49097.0,Left Back,56,Spain,772,['d98145f6-df64-45e6-8103-79c21775cf80'],41,,,,,,,,,,,,,,,,Albania,906,00:31:41.946,Block,,,,,,,38.9,2.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a6483470-5a3b-42f0-825d-bad20965907d,1315,,,"[19.0, 49.7]",3930179,32,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Qazim Laçi,7531.0,Center Attacking Midfield,57,Spain,772,['5ef3dd6a-b3ce-4a2e-8b06-2f764ef66811'],37,,,,,,,,,,,,,,,,Albania,906,00:32:37.533,Block,,,,,,,19.0,49.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0079be25-44be-4211-8693-886125725883,1422,,,"[116.8, 76.2]",3930179,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Jesús Navas González,6821.0,Right Back,60,Spain,772,,29,,,,,,,,,,,,,,,,Spain,772,00:35:29.582,Block,,,,,,,116.8,76.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,40c125fd-0f06-45b0-af94-036f419e2b4c,1430,,,"[6.5, 33.0]",3930179,35,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Berat Djimsiti,7108.0,Left Center Back,60,Spain,772,['56926d5f-ff08-4a2e-8719-0f3064cc4b5c'],34,,,,,,,,,,,,,,,,Albania,906,00:35:34.797,Block,,,,,,,6.5,33.0,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,76a49448-6475-48d2-b4e1-54e6f50728b1,1462,,,"[69.8, 76.6]",3930179,36,,,True,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Mikel Merino Zazón,3042.0,Left Defensive Midfield,62,Albania,906,['48cbf72b-2f75-4950-a8db-fb905cd29eb3'],59,,,,,,,,,,,,,,,,Spain,772,00:36:59.427,Block,,,,,,,69.8,76.6,,,Albania vs Spain,Albania,Spain
,,,,,True,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0a9eed4e-d530-468a-b6f3-a11f4f1f49ef,1484,,,"[13.0, 30.4]",3930179,37,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Mikel Merino Zazón,3042.0,Left Defensive Midfield,64,Spain,772,['f60f33c0-8efc-49bc-a84d-39fd3a836646'],48,,,,,,,,,,,,,,,,Spain,772,00:37:48.789,Block,,,,,,,13.0,30.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7df7ccbb-936b-4b24-baa8-60d0a566bd08,1564,,,"[18.4, 70.9]",3930179,39,,,True,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Qazim Laçi,7531.0,Center Attacking Midfield,64,Spain,772,['9202d308-b615-40c9-b1c0-99cd3878f0ab'],37,,,,,,,,,,,,,,,,Albania,906,00:39:37.203,Block,,,,,,,18.4,70.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,034cd9a8-3a06-4741-85bb-55be397e18e9,1679,,,"[21.2, 16.7]",3930179,42,,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Qazim Laçi,7531.0,Center Attacking Midfield,70,Spain,772,['0fd6bec2-1190-46e6-944f-4a3924e90651'],56,,,,,,,,,,,,,,,,Albania,906,00:42:56.363,Block,,,,,,,21.2,16.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8887b171-1f40-4c50-bc0f-1f8ca5ae8c4a,1994,,,"[55.9, 4.7]",3930179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alejandro Grimaldo García,10336.0,Left Back,82,Albania,906,['7b428533-376c-429d-8e86-0adcb1e12bbb'],49,,,,,,,,,,,,,,,,Spain,772,00:03:49.656,Block,,,,,,,55.9,4.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,bd99eab8-d6b5-4403-b9da-5e4f89f0f3da,2025,,,"[19.9, 45.7]",3930179,49,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,84,Albania,906,['2555fe20-b52d-4b8d-8248-83cdd0077904'],18,,,,,,,,,,,,,,,,Spain,772,00:04:18.992,Block,,,,,,,19.9,45.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3650af80-efef-4d9d-a7af-32f1a29ae2a7,2096,,,"[25.8, 4.1]",3930179,51,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Mario Mitaj,49097.0,Left Back,87,Spain,772,['49dff6e5-ed7d-4d2b-b66d-fb409f58a22d'],23,,,,,,,,,,,,,,,,Albania,906,00:06:23.420,Block,,,,,,,25.8,4.1,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,e947bd09-fb3a-4a34-a460-f43aad2cc4e5,2493,,,"[4.7, 45.7]",3930179,57,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Berat Djimsiti,7108.0,Left Center Back,93,Spain,772,,38,,,,,,,,,,,,,,,,Albania,906,00:12:38.637,Block,,,,,,,4.7,45.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,55190a39-8e37-43ac-96f1-c0978e9814c4,2584,,,"[77.2, 73.3]",3930179,59,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Back,96,Spain,772,['c855c774-cb75-4b64-ae28-636b82861aa8'],37,,,,,,,,,,,,,,,,Spain,772,00:14:37.748,Block,,,,,,,77.2,73.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9f878812-5dca-4248-af01-65c77bae6fdc,2661,,,"[64.4, 77.2]",3930179,61,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ferrán Torres García,6748.0,Right Wing,97,Albania,906,['89cf3793-8ac6-4209-84c8-8100984193fa'],27,,,,,,,,,,,,,,,,Spain,772,00:16:27.428,Block,,,,,,,64.4,77.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9080c60e-7ebf-450e-902a-a9562d770220,2743,,,"[87.0, 56.1]",3930179,64,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kristjan Asllani,57303.0,Left Defensive Midfield,101,Albania,906,,22,,,,,,,,,,,,,,,,Albania,906,00:19:22.284,Block,,,,,,,87.0,56.1,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,77b4ee96-507a-42c4-8301-7127bc4f3378,2761,,,"[19.6, 47.2]",3930179,64,,,True,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Daniel Vivian Moreno,41542.0,Right Center Back,101,Albania,906,['e67b65c1-ecb6-4ddd-ac03-3dea0418ee14'],38,,,,,,,,,,,,,,,,Spain,772,00:19:38.020,Block,,,,,,,19.6,47.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,29d066b2-a45c-47a2-9a40-24343989a777,2807,,,"[78.2, 41.6]",3930179,66,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Qazim Laçi,7531.0,Center Attacking Midfield,104,Albania,906,['ae135d37-d88e-41e7-a1ed-a8d4ac94e305'],57,,,,,,,,,,,,,,,,Albania,906,00:21:57.210,Block,,,,,,,78.2,41.6,,,Albania vs Spain,Albania,Spain
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b41dad45-d9f2-43a9-b04a-df719a4fbba5,2887,,,"[21.9, 19.4]",3930179,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Daniel Olmo Carvajal,16532.0,Left Wing,109,Albania,906,['d0c1d3ff-46c0-4ced-86fd-9ab5b3c57b36'],52,,,,,,,,,,,,,,,,Spain,772,00:23:52.728,Block,,,,,,,21.9,19.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0d026e01-868b-40f5-95c8-860319fba3b2,2905,,,"[5.0, 18.3]",3930179,69,,,True,,,,,,,,,,,,,,,,,,,,,2,From Keeper,Mario Mitaj,49097.0,Left Back,111,Spain,772,['78099349-74e4-443c-b511-955e671c6de3'],17,,,,,,,,,,,,,,,,Albania,906,00:24:17.883,Block,,,,,,,5.0,18.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2aaa3583-441e-4a9d-a89b-d10b87a8304d,3181,,,"[17.4, 24.2]",3930179,75,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kristjan Asllani,57303.0,Left Defensive Midfield,124,Spain,772,['c8d77c80-a08e-492f-a289-0d2449bb0846'],35,,,,,,,,,,,,,,,,Albania,906,00:30:35.808,Block,,,,,,,17.4,24.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3c1dc108-2ef3-4f58-b0e6-5d90eb2ef02f,3206,,,"[20.7, 32.5]",3930179,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ylber Ramadani,24438.0,Right Defensive Midfield,126,Spain,772,['27519d4c-d674-428c-a0d9-b542716ef1cb'],24,,,,,,,,,,,,,,,,Albania,906,00:31:24.723,Block,,,,,,,20.7,32.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,3ce577b7-d1f1-456d-9739-7089b2660ae3,3208,,,"[96.1, 49.3]",3930179,76,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fermin Lopez Marin,143864.0,Center Attacking Midfield,126,Spain,772,,24,,,,,,,,,,,,,,,,Spain,772,00:31:24.872,Block,,,,,,,96.1,49.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f37dd1c3-db31-4348-b5c6-8947a6f4b672,3264,,,"[16.7, 36.9]",3930179,77,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Robin Aime Robert Le Normand,22128.0,Left Center Back,129,Albania,906,['fc8185e3-408a-4a13-af78-138cb21ca36f'],58,,,,,,,,,,,,,,,,Spain,772,00:32:58.673,Block,,,,,,,16.7,36.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c5119d8d-e9c7-43b6-b0e0-38eeabfc51ea,3291,,,"[9.5, 50.3]",3930179,78,,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Iván Balliu Campeny,3378.0,Right Back,130,Spain,772,['4cac5228-c7fe-49a4-ba39-b5b0fdd74a1d'],40,,,,,,,,,,,,,,,,Albania,906,00:33:40.079,Block,,,,,,,9.5,50.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2bf34920-a534-41be-aba2-f393294c29c1,3332,,,"[90.9, 78.2]",3930179,80,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Medon Berisha,142800.0,Center Attacking Midfield,133,Albania,906,['cf76044b-b509-4c12-a175-603484ec5365'],14,,,,,,,,,,,,,,,,Albania,906,00:35:14.169,Block,,,,,,,90.9,78.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0cf1306b-1327-4d81-90f0-39742ea442d3,3449,,,"[40.2, 73.0]",3930179,84,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Iván Balliu Campeny,3378.0,Right Back,140,Spain,772,['ea20c425-83a5-40f7-bfaf-0484af2e5cd0'],5,,,,,,,,,,,,,,,,Albania,906,00:39:05.400,Block,,,,,,,40.2,73.0,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,14c983bf-04f9-4ff6-804f-10670ab43d69,3587,,,"[33.4, 11.8]",3930179,89,,,True,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ylber Ramadani,24438.0,Right Defensive Midfield,148,Spain,772,['8d2e1fa3-d1ff-4d9b-909c-2e3f930a63a9'],17,,,,,,,,,,,,,,,,Albania,906,00:44:17.968,Block,,,,,,,33.4,11.8,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4a642606-a822-4061-940e-354fd437e199,3727,,,"[15.0, 54.5]",3930179,93,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jesús Navas González,6821.0,Right Back,156,Albania,906,,2,,,,,,,,,,,,,,,,Spain,772,00:48:02.457,Block,,,,,,,15.0,54.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,316c2aba-f0e6-4672-84b1-079fea62d59a,91,,,"[84.3, 24.3]",3930179,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ylber Ramadani,24438.0,Right Defensive Midfield,6,Spain,772,"['3e116dd1-262a-412d-bf0c-18006bf54df8', '7a39aecb-ce41-427a-abfa-29c6db2a427f', 'a86e0469-9de1-4728-b0f1-9bafaca10dd8']",32,,,,,,,,,,,,,,,,Albania,906,00:01:32.150,Dribbled Past,,,,,,,84.3,24.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,dd767ab5-70fd-444f-a90a-cb0fab619604,242,,,"[29.5, 16.2]",3930179,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Kristjan Asllani,57303.0,Left Defensive Midfield,13,Spain,772,"['075c9867-970c-40f4-92c0-be505a4ca210', '256c51ef-9aed-4003-b6a0-6967c6eeb82c', 'a492a53f-f475-4ca4-8331-5481d9eca0ff']",10,,,,,,,,,,,,,,,,Albania,906,00:06:10.045,Dribbled Past,,,,,,,29.5,16.2,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,23932bef-f94f-4741-b68f-88cfbf3e843c,471,,,"[12.9, 3.5]",3930179,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mario Mitaj,49097.0,Left Back,20,Spain,772,"['249c70a0-57f5-4056-b646-5d5064060316', '9002715f-e613-4e56-835b-d67709520864', 'ec3586b4-03d9-433b-b81b-c67ea3b3e4d6']",5,,,,,,,,,,,,,,,,Albania,906,00:11:05.453,Dribbled Past,,,,,,,12.9,3.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,a5cb4515-301d-4a67-aca7-6c7e74357600,596,,,"[65.4, 4.8]",3930179,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,28,Albania,906,"['81e76808-dca1-40ef-b722-e58de982e8c6', 'b9b4febe-bc6f-4411-8284-2cbaafa88d8b']",49,,,,,,,,,,,,,,,,Spain,772,00:15:49.068,Dribbled Past,,,,,,,65.4,4.8,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,3793eb84-99cc-469b-a417-46530c215953,600,,,"[67.2, 11.4]",3930179,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Mikel Merino Zazón,3042.0,Left Defensive Midfield,28,Albania,906,"['5ffc23fa-8622-49a3-88a9-4b45e6af1ab9', '754eb09a-0a5c-410c-b4ef-d914f4a7c720']",49,,,,,,,,,,,,,,,,Spain,772,00:15:49.566,Dribbled Past,,,,,,,67.2,11.4,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fe7c4d97-ae7b-4a54-a327-1d4626993fb4,853,,,"[68.0, 48.5]",3930179,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Daniel Vivian Moreno,41542.0,Right Center Back,36,Albania,906,"['14857710-a35f-46a3-ad72-82f7ba56418a', '31f6a87c-9bc0-4f27-a440-2938312fa1df', 'fe087629-a7ed-47d8-92da-fb5abdd0940c']",45,,,,,,,,,,,,,,,,Spain,772,00:20:45.696,Dribbled Past,,,,,,,68.0,48.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9098c554-5138-4b27-86af-2d5bfd9efa4c,939,,,"[47.1, 74.0]",3930179,23,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Martín Zubimendi Ibáñez,24921.0,Right Defensive Midfield,41,Albania,906,"['1d7ca789-fc2c-4f0a-a05d-93df7353e7b6', 'e98df4e6-ee47-4581-ac00-d7d09b4ef038']",11,,,,,,,,,,,,,,,,Spain,772,00:23:11.982,Dribbled Past,,,,,,,47.1,74.0,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,783cfcde-5153-4a4f-b7b7-a745a50cb513,1890,,,"[71.9, 57.6]",3930179,47,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,78,Albania,906,"['219fe416-66a1-4653-a398-08c41a92f4d0', '2a983543-e9b5-49ff-ad4f-7c6d38bf1bcf', 'e650d838-ef71-4d8d-99a9-17a92541babc']",17,,,,,,,,,,,,,,,,Spain,772,00:02:17.320,Dribbled Past,,,,,,,71.9,57.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,1d95e160-e007-4da1-b402-2300d272a680,1944,,,"[55.9, 52.9]",3930179,48,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,82,Albania,906,"['7ed1b62b-8d4e-4f93-a9f9-33d079fb54b9', 'fcbd417f-aa7b-4004-956b-8a4262a55bab']",9,,,,,,,,,,,,,,,,Spain,772,00:03:09.931,Dribbled Past,,,,,,,55.9,52.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,78cfc884-3dd8-44a1-987f-6513fce84da6,2392,,,"[57.7, 76.3]",3930179,56,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Qazim Laçi,7531.0,Center Attacking Midfield,91,Spain,772,"['3fa714ea-55a6-4dcb-b2d5-e42afad63b5e', 'c45cac9b-9364-4e0b-99cd-a56b89596a5b']",10,,,,,,,,,,,,,,,,Albania,906,00:11:10.181,Dribbled Past,,,,,,,57.7,76.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,71bc9a67-60f3-45ff-bc89-be499eef7577,2876,,,"[57.3, 30.8]",3930179,68,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Fermin Lopez Marin,143864.0,Center Attacking Midfield,109,Albania,906,"['0ca090dd-b9a1-4f01-a7bd-094cbdcc1a99', '955811ce-d6a2-4784-9675-975fd12f7494']",40,,,,,,,,,,,,,,,,Spain,772,00:23:40.448,Dribbled Past,,,,,,,57.3,30.8,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,db5022af-2591-4d6f-9cae-99b18db21293,2973,,,"[7.8, 12.1]",3930179,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Mario Mitaj,49097.0,Left Back,114,Spain,772,"['7d422d64-96c2-4e2f-9876-eee6dc7e4cf1', '989c625c-b21d-452d-8f17-1496aa137c64', 'cf1c00fa-3075-4528-a43f-6d6ee6a9d946']",14,,,,,,,,,,,,,,,,Albania,906,00:27:14.098,Dribbled Past,,,,,,,7.8,12.1,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,5d9f8520-d34e-4fa0-968d-1cfba7e39736,3019,,,"[36.4, 61.7]",3930179,72,,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Ylber Ramadani,24438.0,Right Defensive Midfield,117,Spain,772,"['8117eee5-42d4-4e43-a99c-7f040adea7bb', 'b3bd9921-45a1-4724-a3a1-e23bfd33948d', 'd912806d-2d1b-417e-aa78-0c08d6b06d72']",46,,,,,,,,,,,,,,,,Albania,906,00:27:46.959,Dribbled Past,,,,,,,36.4,61.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,a1736ab6-4943-428c-97fc-7dc6f456b24f,3135,,,"[51.5, 5.5]",3930179,74,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Armando Broja,36885.0,Center Forward,122,Spain,772,"['1bc7acd6-3dd2-4f7e-a2aa-82450c5348ea', '5dc69f03-c2c1-4014-843a-448248d47e53']",45,,,,,,,,,,,,,,,,Albania,906,00:29:45.449,Dribbled Past,,,,,,,51.5,5.5,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7bf1a446-6227-4637-b24b-0b2e51dcb83f,3718,,,"[29.8, 41.9]",3930179,92,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Alejandro Baena Rodríguez,41115.0,Left Wing,156,Albania,906,"['03a2c715-1cae-47cc-95e6-a13781ac1485', '1edd41ef-2360-4748-ac71-09da56a9bc0e']",55,,,,,,,,,,,,,,,,Spain,772,00:47:55.538,Dribbled Past,,,,,,,29.8,41.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,7a39aecb-ce41-427a-abfa-29c6db2a427f,92,,,"[35.8, 55.8]",3930179,1,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,José Luis Sanmartín Mato,3265.0,Center Forward,6,Spain,772,['316c2aba-f0e6-4672-84b1-079fea62d59a'],32,,,,,,,,,,,,,,,,Spain,772,00:01:32.150,Dribble,True,,,,,,35.8,55.8,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,256c51ef-9aed-4003-b6a0-6967c6eeb82c,243,,,"[90.6, 63.9]",3930179,6,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Daniel Olmo Carvajal,16532.0,Center Attacking Midfield,13,Spain,772,['dd767ab5-70fd-444f-a90a-cb0fab619604'],10,,,,,,,,,,,,,,,,Spain,772,00:06:10.045,Dribble,True,,,,,,90.6,63.9,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,Incomplete,,,,0.0,,,,,,,,,,,,,a7b49bf8-d727-4ce3-8642-a9aeb38e5aea,339,,,"[52.7, 67.8]",3930179,8,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Qazim Laçi,7531.0,Center Attacking Midfield,17,Albania,906,['ba62b33a-1075-4033-849c-041aa9fbd2d0'],52,,,,,,,,,,,,,,,,Albania,906,00:08:52.169,Dribble,True,,,,,,52.7,67.8,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,9002715f-e613-4e56-835b-d67709520864,472,,,"[107.2, 76.6]",3930179,11,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jesús Navas González,6821.0,Right Back,20,Spain,772,['23932bef-f94f-4741-b68f-88cfbf3e843c'],5,,,,,,,,,,,,,,,,Spain,772,00:11:05.453,Dribble,True,,,,,,107.2,76.6,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,81e76808-dca1-40ef-b722-e58de982e8c6,597,,,"[54.7, 75.3]",3930179,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasir Asani,41186.0,Right Wing,28,Albania,906,['a5cb4515-301d-4a67-aca7-6c7e74357600'],49,,,,,,,,,,,,,,,,Albania,906,00:15:49.068,Dribble,True,,,,,,54.7,75.3,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,5ffc23fa-8622-49a3-88a9-4b45e6af1ab9,601,,,"[52.9, 68.7]",3930179,15,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasir Asani,41186.0,Right Wing,28,Albania,906,['3793eb84-99cc-469b-a417-46530c215953'],49,,,,,,,,,,,,,,,,Albania,906,00:15:49.566,Dribble,True,,,,,,52.9,68.7,,,Albania vs Spain,Albania,Spain
,,,,,,,,,,,,,,Complete,,,,0.0,,,,,,,,,,,,,fe087629-a7ed-47d8-92da-fb5abdd0940c,854,,,"[52.1, 31.6]",3930179,20,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ylber Ramadani,24438.0,Right Defensive Midfield,36,Albania,906,['fe7c4d97-ae7b-4a54-a327-1d4626993fb4'],45,,,,,,,,,,,,,,,,Albania,906,00:20:45.696,Dribble,True,,,,,,52.1,31.6,,,Albania vs Spain,Albania,Spain
