50_50,bad_behaviour_card,ball_receipt_outcome,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,"[94.4, 73.1]",,,,,,,,,,,0.377868,,,,,,,,,,,,,f2f6f99c-bf67-438f-ad22-25751a3f3b71,950,,,"[91.8, 73.9]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Elseid Hysaj,7031.0,Right Back,36,Albania,906,"['6c055083-7ee8-47f6-a440-ed3518c81871', 'dce09b04-3213-4f09-bc74-fe1eb7aa3930']",15,,,,,,,,,,,,,,,,,Albania,906,00:26:15.869,Carry,,,,,,,91.8,73.9,94.4,73.1,Italy vs Albania,Italy,Albania
,,,,,"[113.8, 73.9]",,,,,,,,,,,3.203183,,,,,,,,,,,,,cafb5018-a9a8-4c2a-ab6d-872992d4ea97,953,,,"[106.4, 70.8]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jasir Asani,41186.0,Right Wing,36,Albania,906,"['98e8ecf5-6f57-4f05-ac00-161e170a47cb', 'dea7bb4c-3452-4dea-ad72-a3f69c04d081', 'e66fd9ee-3f0f-4a31-8244-42216bbacad5']",17,,,,,,,,,,,,,,,,,Albania,906,00:26:17.341,Carry,True,,,,,,106.4,70.8,113.8,73.9,Italy vs Albania,Italy,Albania
,,,,,"[10.3, 11.1]",,,,,,,,,,,2.11465,,,,,,,,,,,,,8bfa6c77-933f-4db1-b437-a15677e5097c,958,,,"[6.3, 6.2]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,37,Italy,914,"['1ce9ae0f-fc05-4d0a-8bb9-6e83274600b6', '4d076619-8e15-4b6a-a880-ae177d7a20ed', 'd30bac80-e9af-405c-82d4-28ec3e643965']",20,,,,,,,,,,,,,,,,,Italy,914,00:26:20.545,Carry,True,,,,,,6.3,6.2,10.3,11.1,Italy vs Albania,Italy,Albania
,,,,,"[11.3, 4.0]",,,,,,,,,,,0.04,,,,,,,,,,,,,cb5fefe5-ad26-44c5-8df1-4eae9b1456a7,962,,,"[10.8, 4.3]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dimarco,12255.0,Left Back,37,Italy,914,"['54e5a9f2-6319-4d63-84b0-7731a8d8ab54', '6672ff9d-8f12-4d4a-b7ad-336284136078']",23,,,,,,,,,,,,,,,,,Italy,914,00:26:23.253,Carry,,,,,,,10.8,4.3,11.3,4.0,Italy vs Albania,Italy,Albania
,,,,,"[14.2, 30.0]",,,,,,,,,,,2.046421,,,,,,,,,,,,,e6ffb356-b33c-4ca8-8afc-fa8da0db3231,965,,,"[13.7, 18.4]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,37,Italy,914,"['21e03ea2-1cca-4bd5-afd4-fce8d88f6768', 'bbddf270-eef1-49b3-9efa-11f52356e930']",24,,,,,,,,,,,,,,,,,Italy,914,00:26:24.204,Carry,,,,,,,13.7,18.4,14.2,30.0,Italy vs Albania,Italy,Albania
,,,,,"[19.6, 49.8]",,,,,,,,,,,1.624699,,,,,,,,,,,,,3e082eb4-4084-4cb6-9622-83f7edac5f20,968,,,"[11.0, 42.0]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Right Center Back,37,Italy,914,"['eaf3d37b-56dc-4b95-bfe1-2b506a6e2b15', 'edfd1c90-01e0-4b3c-993e-bbe030867318']",27,,,,,,,,,,,,,,,,,Italy,914,00:26:27.578,Carry,,,,,,,11.0,42.0,19.6,49.8,Italy vs Albania,Italy,Albania
,,,,,"[42.7, 76.1]",,,,,,,,,,,0.240618,,,,,,,,,,,,,14165310-459c-429e-aafb-ccf548fc97d6,971,,,"[42.3, 76.1]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Chiesa,7156.0,Right Wing,37,Italy,914,"['01a40b89-bf8b-46be-9437-31d21217b740', '650284d8-0458-49dc-9ed9-1af964b7478a']",31,,,,,,,,,,,,,,,,,Italy,914,00:26:31.203,Carry,,,,,,,42.3,76.1,42.7,76.1,Italy vs Albania,Italy,Albania
,,,,,"[50.1, 62.5]",,,,,,,,,,,1.58264,,,,,,,,,,,,,d4701744-d9e9-4bc0-9060-62d9ca443f79,974,,,"[38.1, 66.6]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['7ccc9956-7c34-494a-bfb7-3582bc8321e7', 'd445d94d-15c6-4bbe-9014-315353260c6e']",33,,,,,,,,,,,,,,,,,Italy,914,00:26:33.044,Carry,,,,,,,38.1,66.6,50.1,62.5,Italy vs Albania,Italy,Albania
,,,,,"[72.2, 49.3]",,,,,,,,,,,3.595474,,,,,,,,,,,,,76e15892-8c9d-4f7b-b1b1-a02a60a80e1a,977,,,"[57.1, 48.6]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,37,Italy,914,"['8dd92030-3ed0-48a5-a37f-b8ceab2a5ec7', 'fd3c816d-ceec-4ee5-9772-35936b767d51']",35,,,,,,,,,,,,,,,,,Italy,914,00:26:35.826,Carry,,,,,,,57.1,48.6,72.2,49.3,Italy vs Albania,Italy,Albania
,,,,,"[78.7, 11.0]",,,,,,,,,,,1.780935,,,,,,,,,,,,,a38b7e98-07e5-4139-ab85-d3c1e31147c3,980,,,"[85.6, 9.8]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lorenzo Pellegrini,6963.0,Left Wing,37,Italy,914,"['8bea9f8a-850e-43cf-a5b0-9f3f5511dab3', 'c18c33d3-8020-42ee-9465-e8de6a24c139']",41,,,,,,,,,,,,,,,,,Italy,914,00:26:41.521,Carry,,,,,,,85.6,9.8,78.7,11.0,Italy vs Albania,Italy,Albania
,,,,,"[71.7, 20.3]",,,,,,,,,,,1.667307,,,,,,,,,,,,,9b3b897c-f8c3-4d3f-81d3-95cb19176c13,983,,,"[71.7, 20.3]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['a5f93adf-58ce-4d13-90ea-28e64f6942f7', 'd18fbc7e-f6c3-4d83-9626-4f5e84219d8d']",44,,,,,,,,,,,,,,,,,Italy,914,00:26:44.308,Carry,,,,,,,71.7,20.3,71.7,20.3,Italy vs Albania,Italy,Albania
,,,,,"[70.5, 28.3]",,,,,,,,,,,3.407163,,,,,,,,,,,,,2fb523d8-0cd3-4da0-a93d-e650cdc1388f,988,,,"[70.1, 24.9]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['5f0fd0d2-99e0-48c5-8ffa-f3ec3ff3507c', '7cde54e7-bb29-42f9-af8d-140a92fce91b']",47,,,,,,,,,,,,,,,,,Italy,914,00:26:47.996,Carry,,,,,,,70.1,24.9,70.5,28.3,Italy vs Albania,Italy,Albania
,,,,,"[64.5, 48.6]",,,,,,,,,,,0.040000003,,,,,,,,,,,,,1f6493cf-958b-461a-943b-2715b4a07aba,991,,,"[64.5, 48.4]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Right Center Back,37,Italy,914,"['7092844e-0715-4386-8244-79569a3ed9ad', '99e9de96-eff5-4757-b6aa-a6d77c66827e']",52,,,,,,,,,,,,,,,,,Italy,914,00:26:52.704,Carry,,,,,,,64.5,48.4,64.5,48.6,Italy vs Albania,Italy,Albania
,,,,,"[72.4, 58.1]",,,,,,,,,,,0.744627,,,,,,,,,,,,,972388b5-31bf-4a04-9dbe-9269e1db2b25,994,,,"[72.4, 57.8]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['88d7aeb6-1cd9-4322-acf6-f065f114ba51', 'fceccadc-a48c-4e84-b25b-4536e402633b']",54,,,,,,,,,,,,,,,,,Italy,914,00:26:54.006,Carry,,,,,,,72.4,57.8,72.4,58.1,Italy vs Albania,Italy,Albania
,,,,,"[71.9, 41.7]",,,,,,,,,,,2.200174,,,,,,,,,,,,,532aa349-a696-499d-8628-7888fe726ec6,997,,,"[69.5, 40.3]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,37,Italy,914,"['84247278-486b-4f5c-9a8f-173ef9284851', 'b2f36a8d-275c-4d09-99b0-7969bad1ddc8']",56,,,,,,,,,,,,,,,,,Italy,914,00:26:56.054,Carry,,,,,,,69.5,40.3,71.9,41.7,Italy vs Albania,Italy,Albania
,,,,,"[78.3, 45.8]",,,,,,,,,,,0.04,,,,,,,,,,,,,03389a7f-1957-402d-9c63-575cca7e7189,1000,,,"[78.3, 45.8]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['07a6ccb9-beab-4995-826b-5c3961dcc35b', '3ab38e76-ec96-4f43-8f13-8db3c443d8fe']",59,,,,,,,,,,,,,,,,,Italy,914,00:26:59.110,Carry,,,,,,,78.3,45.8,78.3,45.8,Italy vs Albania,Italy,Albania
,,,,,"[73.3, 42.1]",,,,,,,,,,,0.04,,,,,,,,,,,,,bade40b9-9d11-4455-b0f6-892874c6dbc4,1003,,,"[73.3, 42.1]",3930161,26,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,37,Italy,914,"['3e867a8e-5eae-48f2-8a6b-f9374d03e7df', '89dbc96c-a68f-4735-8057-9ae9a51b00ac']",59,,,,,,,,,,,,,,,,,Italy,914,00:26:59.846,Carry,,,,,,,73.3,42.1,73.3,42.1,Italy vs Albania,Italy,Albania
,,,,,"[83.4, 73.9]",,,,,,,,,,,0.019361,,,,,,,,,,,,,e3bba0e0-e481-4b4e-8c47-ead58ede2213,1006,,,"[76.0, 60.9]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['7759b9d3-7d67-4018-9eda-622787bd520d', 'e347b8c9-b355-412a-91cf-070724bf64f5']",2,,,,,,,,,,,,,,,,,Italy,914,00:27:02.455,Carry,,,,,,,76.0,60.9,83.4,73.9,Italy vs Albania,Italy,Albania
,,,,,"[93.7, 76.3]",,,,,,,,,,,0.150364,,,,,,,,,,,,,e841d0f3-bf3b-4000-ba56-dde1d862bce7,1009,,,"[93.9, 76.3]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Chiesa,7156.0,Right Wing,37,Italy,914,"['73fee55e-5b39-40d8-9fbf-0429d9f1f15b', '8f880e71-240c-4e71-962d-2e3128268b46']",3,,,,,,,,,,,,,,,,,Italy,914,00:27:03.396,Carry,,,,,,,93.9,76.3,93.7,76.3,Italy vs Albania,Italy,Albania
,,,,,"[85.6, 74.5]",,,,,,,,,,,0.248806,,,,,,,,,,,,,3503a10d-532b-4e3b-8bc1-f80fadfa1992,1012,,,"[85.6, 74.5]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['935f0e89-fbb3-4330-a5bd-998b78c16c0b', 'b39fa0da-9af7-4733-bde9-ed14714cb71b']",4,,,,,,,,,,,,,,,,,Italy,914,00:27:04.548,Carry,,,,,,,85.6,74.5,85.6,74.5,Italy vs Albania,Italy,Albania
,,,,,"[92.7, 61.9]",,,,,,,,,,,1.979536,,,,,,,,,,,,,f2be5420-6506-48a6-a7c6-c8647cf53f54,1015,,,"[92.7, 61.8]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['3717979a-9899-4cbe-8fb7-e1910f69f793', 'cb790635-9208-4392-a3cd-925d3a19898d']",5,,,,,,,,,,,,,,,,,Italy,914,00:27:05.927,Carry,,,,,,,92.7,61.8,92.7,61.9,Italy vs Albania,Italy,Albania
,,,,,"[110.5, 74.7]",,,,,,,,,,,2.836844,,,,,,,,,,,,,2696f28c-7ad9-497c-8e04-d99606a0d7c7,1019,,,"[112.0, 58.5]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Scamacca,10992.0,Center Forward,37,Italy,914,"['1a76945e-7d6a-48bd-bb9a-f869b090527c', '5b8b36a6-cadc-44eb-9af3-0cabb5441e3e', 'de3bfcf1-5a2e-4aac-9e6e-180a119f9590']",9,,,,,,,,,,,,,,,,,Italy,914,00:27:09.660,Carry,True,,,,,,112.0,58.5,110.5,74.7,Italy vs Albania,Italy,Albania
,,,,,"[95.4, 69.7]",,,,,,,,,,,0.986064,,,,,,,,,,,,,5b43f494-8312-479b-b996-a38d6807cb82,1022,,,"[95.4, 69.7]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['8fae1a63-0ad5-40cc-af51-700a7bbf0d21', 'c9262ab4-b5f7-46ec-8860-90909b4773ba']",13,,,,,,,,,,,,,,,,,Italy,914,00:27:13.675,Carry,,,,,,,95.4,69.7,95.4,69.7,Italy vs Albania,Italy,Albania
,,,,,"[94.4, 64.2]",,,,,,,,,,,0.147254,,,,,,,,,,,,,80aeef0e-9b52-4222-bfcb-d2554e5da566,1025,,,"[94.4, 63.6]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['880c0990-fec4-4966-a2c6-3276d7378869', 'be26db83-61c0-4e35-8a87-f9b97be20ee8']",15,,,,,,,,,,,,,,,,,Italy,914,00:27:15.343,Carry,,,,,,,94.4,63.6,94.4,64.2,Italy vs Albania,Italy,Albania
,,,,,"[93.1, 72.9]",,,,,,,,,,,1.012515,,,,,,,,,,,,,7579daaa-96e1-4224-a557-8ba54a4fe98f,1028,,,"[93.1, 72.6]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['5eeb048e-5972-4ee6-9803-8010d62feca3', 'deefef1b-a6dd-4651-8f88-8a65af15765a']",16,,,,,,,,,,,,,,,,,Italy,914,00:27:16.418,Carry,,,,,,,93.1,72.6,93.1,72.9,Italy vs Albania,Italy,Albania
,,,,,"[77.4, 62.7]",,,,,,,,,,,1.461454,,,,,,,,,,,,,70420408-c743-4abf-a08a-2072a155fdfd,1031,,,"[77.4, 62.5]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Right Center Back,37,Italy,914,"['566b8452-177b-4e2b-aae6-bd2e2f9863aa', '65064050-ef7f-49f1-9da6-df33e77f6a0e']",18,,,,,,,,,,,,,,,,,Italy,914,00:27:18.788,Carry,,,,,,,77.4,62.5,77.4,62.7,Italy vs Albania,Italy,Albania
,,,,,"[85.6, 70.1]",,,,,,,,,,,1.758903,,,,,,,,,,,,,f9486951-b01e-42a5-8695-37c4396f1d1b,1034,,,"[83.2, 70.1]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['8bcf24c7-06fa-40b0-b07f-9c4974c76165', 'fa97b42d-de57-4f3c-895a-d9945d29e324']",21,,,,,,,,,,,,,,,,,Italy,914,00:27:21.394,Carry,,,,,,,83.2,70.1,85.6,70.1,Italy vs Albania,Italy,Albania
,,,,,"[89.7, 76.6]",,,,,,,,,,,0.556973,,,,,,,,,,,,,4b7fc7e2-b941-455b-bb03-7b4925025a41,1037,,,"[91.7, 76.1]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Chiesa,7156.0,Right Wing,37,Italy,914,"['685e963c-59ff-47ed-89b8-38424cd8441e', '7ad9230f-3f15-4758-b395-ae35f46a489d', '8cc45830-89b6-4fd5-8d9b-6318beba4ceb']",24,,,,,,,,,,,,,,,,,Italy,914,00:27:24.419,Carry,True,,,,,,91.7,76.1,89.7,76.6,Italy vs Albania,Italy,Albania
,,,,,"[87.0, 68.8]",,,,,,,,,,,1.183514,,,,,,,,,,,,,b4ec98b6-e6b3-4d9d-9ef3-868f877bc9e9,1041,,,"[87.2, 68.8]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['96caceee-9643-45bc-b26b-701b5eb2dde6', 'ead24db0-1b83-44dd-8a4b-98431db889e2']",26,,,,,,,,,,,,,,,,,Italy,914,00:27:26.110,Carry,,,,,,,87.2,68.8,87.0,68.8,Italy vs Albania,Italy,Albania
,,,,,"[97.3, 66.4]",,,,,,,,,,,0.610608,,,,,,,,,,,,,4bbf87ff-d262-4d57-a13c-52a965c57720,1044,,,"[97.1, 67.1]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Davide Frattesi,30926.0,Right Center Midfield,37,Italy,914,"['387f0a96-26f3-4dba-af4a-029a4bc17b49', 'd1e8854b-e968-4d19-90e2-c5297c3c309a']",28,,,,,,,,,,,,,,,,,Italy,914,00:27:28.067,Carry,,,,,,,97.1,67.1,97.3,66.4,Italy vs Albania,Italy,Albania
,,,,,"[86.2, 71.5]",,,,,,,,,,,0.742605,,,,,,,,,,,,,94b58a4c-6ca6-4fd2-b335-ee5c847658de,1047,,,"[86.2, 71.5]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Chiesa,7156.0,Right Wing,37,Italy,914,"['aafd4a40-9be8-4aa9-9478-11fcb02beb1c', 'abbae4eb-841b-4339-beac-7b81aa54f3e6']",29,,,,,,,,,,,,,,,,,Italy,914,00:27:29.811,Carry,,,,,,,86.2,71.5,86.2,71.5,Italy vs Albania,Italy,Albania
,,,,,"[86.9, 61.3]",,,,,,,,,,,0.47949,,,,,,,,,,,,,3d6d2b9a-7b9d-49be-9bb9-105a687ec66a,1050,,,"[87.0, 65.1]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['35cf89ea-3844-402b-9163-987644350626', '7e702f26-540d-474a-a79d-1d94e3201389']",31,,,,,,,,,,,,,,,,,Italy,914,00:27:31.810,Carry,,,,,,,87.0,65.1,86.9,61.3,Italy vs Albania,Italy,Albania
,,,,,"[82.9, 48.4]",,,,,,,,,,,0.141293,,,,,,,,,,,,,23064dd1-8f92-43f6-b0e5-d057840c7e18,1053,,,"[84.2, 50.5]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,37,Italy,914,"['1caae6fa-9880-43d1-a8ca-397755092cde', '54b2dff8-ff02-4f92-8444-6b98bd3e83de']",33,,,,,,,,,,,,,,,,,Italy,914,00:27:33.191,Carry,,,,,,,84.2,50.5,82.9,48.4,Italy vs Albania,Italy,Albania
,,,,,"[74.5, 40.7]",,,,,,,,,,,2.934966,,,,,,,,,,,,,95f9b84b-57bd-4078-b127-b961191e1967,1056,,,"[73.2, 43.6]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,37,Italy,914,"['09b7cdac-563d-4589-9fb0-5932df42b5d0', '698a82bb-620f-43ca-afb7-f54919e8db41']",34,,,,,,,,,,,,,,,,,Italy,914,00:27:34.581,Carry,,,,,,,73.2,43.6,74.5,40.7,Italy vs Albania,Italy,Albania
,,,,,"[75.6, 55.5]",,,,,,,,,,,2.143467,,,,,,,,,,,,,019f57ca-7cd3-4132-b1e3-2f7cd4654169,1059,,,"[73.3, 58.1]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Right Center Back,37,Italy,914,"['7187544f-55d7-463a-b574-5e0919e1daab', 'b2f0b76d-51df-4a00-9248-4cd67cb4388e']",38,,,,,,,,,,,,,,,,,Italy,914,00:27:38.861,Carry,,,,,,,73.3,58.1,75.6,55.5,Italy vs Albania,Italy,Albania
,,,,,"[78.4, 22.7]",,,,,,,,,,,0.126592,,,,,,,,,,,,,0ad4f296-3d32-46ac-b584-1979502877f5,1062,,,"[76.5, 35.5]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,37,Italy,914,"['69b1bf14-fd08-4afe-8d47-c25511b9af70', '74038c69-f902-4d19-a015-72af9f3dd852']",43,,,,,,,,,,,,,,,,,Italy,914,00:27:43.687,Carry,,,,,,,76.5,35.5,78.4,22.7,Italy vs Albania,Italy,Albania
,,,,,"[92.3, 9.7]",,,,,,,,,,,2.321401,,,,,,,,,,,,,6b188dbf-9e14-4020-b551-ead25e994e76,1065,,,"[90.7, 7.4]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Dimarco,12255.0,Left Back,37,Italy,914,"['85f522c4-a63d-4953-94a8-f8d1e2c7aa9e', 'a4cd9cf6-4feb-4251-aa6d-487a25e631b2']",45,,,,,,,,,,,,,,,,,Italy,914,00:27:45.022,Carry,,,,,,,90.7,7.4,92.3,9.7,Italy vs Albania,Italy,Albania
,,,,,"[82.0, 16.2]",,,,,,,,,,,2.76861,,,,,,,,,,,,,ccefb6a5-431a-4188-bbaf-12121a80bcf5,1068,,,"[82.1, 14.5]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,37,Italy,914,"['19e70e7a-5f6e-47b5-8239-dd12c2866f30', '1cfa192c-ff0c-4158-ad52-83318a397cbd']",48,,,,,,,,,,,,,,,,,Italy,914,00:27:48.972,Carry,,,,,,,82.1,14.5,82.0,16.2,Italy vs Albania,Italy,Albania
,,,,,"[75.0, 34.5]",,,,,,,,,,,0.795639,,,,,,,,,,,,,388bc960-df38-4555-be08-e476d24ab603,1071,,,"[73.2, 29.2]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,37,Italy,914,"['318fecd9-57ba-4009-98b3-2ecce2a1e793', '6d709c39-a634-4489-a5ef-4325a29b5198']",52,,,,,,,,,,,,,,,,,Italy,914,00:27:52.989,Carry,,,,,,,73.2,29.2,75.0,34.5,Italy vs Albania,Italy,Albania
,,,,,"[83.4, 53.6]",,,,,,,,,,,1.065384,,,,,,,,,,,,,b82bec58-53a9-41d3-b75d-1ffaffc3c288,1074,,,"[79.6, 56.0]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Right Center Back,37,Italy,914,"['b098781d-9e7c-49eb-82b3-2207c74a9196', 'c9e5d57c-ca51-4c03-9972-a6a6ea382aa3']",55,,,,,,,,,,,,,,,,,Italy,914,00:27:55.502,Carry,,,,,,,79.6,56.0,83.4,53.6,Italy vs Albania,Italy,Albania
,,,,,"[76.0, 33.8]",,,,,,,,,,,0.428601,,,,,,,,,,,,,90f25f6c-8e54-4e09-a54f-b8ef2304c4a3,1077,,,"[75.6, 36.4]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,37,Italy,914,"['0dc7a7e3-dd2a-4b01-9127-fa8a9cbdf016', 'f52dae2e-d567-46a9-a9f6-4a3b2ac5f8c1']",58,,,,,,,,,,,,,,,,,Italy,914,00:27:58.184,Carry,,,,,,,75.6,36.4,76.0,33.8,Italy vs Albania,Italy,Albania
,,,,,"[97.1, 31.3]",,,,,,,,,,,1.62273,,,,,,,,,,,,,57e02c03-c5d7-4eed-954d-49f27db16690,1080,,,"[85.3, 26.2]",3930161,27,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Riccardo Calafiori,41768.0,Left Center Back,37,Italy,914,"['5e79c058-33a6-4cf1-9275-541560fa693b', 'a0f84bfc-7992-4a11-80fd-ce522361c64c']",59,,,,,,,,,,,,,,,,,Italy,914,00:27:59.868,Carry,,,,,,,85.3,26.2,97.1,31.3,Italy vs Albania,Italy,Albania
,,,,,"[92.5, 55.8]",,,,,,,,,,,0.994855,,,,,,,,,,,,,b648a97c-b597-4c17-a766-f85187c13c18,1083,,,"[91.1, 49.9]",3930161,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Giovanni Di Lorenzo,11514.0,Right Back,37,Italy,914,"['7d98db0e-38d8-4be4-8ed1-dcc6ee17f7d4', 'b2b16de0-4f69-4283-8ac7-dfa361c52b38']",3,,,,,,,,,,,,,,,,,Italy,914,00:28:03.161,Carry,,,,,,,91.1,49.9,92.5,55.8,Italy vs Albania,Italy,Albania
,,,,,"[98.2, 56.7]",,,,,,,,,,,3.710509,,,,,,,,,,,,,2aafef8d-2e3c-41ce-bf4a-b5f99c2b6c83,1086,,,"[105.5, 71.5]",3930161,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Chiesa,7156.0,Right Wing,37,Italy,914,"['eab639c5-f71b-4f63-b97f-dcf599103f11', 'f88e0bd6-d5ca-4703-9988-919dda1fdd31']",5,,,,,,,,,,,,,,,,,Italy,914,00:28:05.852,Carry,,,,,,,105.5,71.5,98.2,56.7,Italy vs Albania,Italy,Albania
,,,,,"[97.1, 49.1]",,,,,,,,,,,0.103239,,,,,,,,,,,,,073645a0-ffe8-4c2a-83c7-f41582ea24ca,1089,,,"[97.1, 49.1]",3930161,28,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jorge Luiz Frello Filho,7024.0,Center Defensive Midfield,37,Italy,914,"['19c710b0-989d-4f3e-b50d-42d7cc02789d', 'd2882882-54bd-4dac-9359-2bb448e2c1b8']",10,,,,,,,,,,,,,,,,,Italy,914,00:28:10.328,Carry,,,,,,,97.1,49.1,97.1,49.1,Italy vs Albania,Italy,Albania
