50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,0.788327,,,,,,,,,,,,bef6c864-67f1-47b4-82a9-b19c9913fb49,60,,,"[98.0, 1.6]",3942349,0,,,,,1.4940244,,Left Foot,,,,"[99.0, 14.6]",Ground Pass,,13.038404,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Theo Bernard François Hernández,6704.0,Left Back,2,France,771,['023f37f4-4f6e-4202-88aa-777719799a75'],52,,,,,,,,,,,,,,,,France,771,00:00:52.976,Pass,,,,,,,98.0,1.6,99.0,14.6,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.862,,,,,,,,,,,,447c6353-1ece-4278-a306-95c0459e7b38,63,,,"[96.0, 10.3]",3942349,0,,,,,2.819842,,Right Foot,,,,"[88.8, 12.7]",Ground Pass,,7.5894666,,,,Antoine Griezmann,5487.0,,,,,,,1,From Kick Off,Kylian Mbappé Lottin,3009.0,Left Center Forward,2,France,771,['48b551db-ac00-4016-9424-eab33c3dccbb'],56,,,,,,,,,,,,,,,,France,771,00:00:56.482,Pass,,,,,,,96.0,10.3,88.8,12.7,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,2.247335,,,,,,,,,,,,7d6ae564-f5f3-40e2-8998-c0bc67435a14,67,,,"[89.7, 12.9]",3942349,0,,,,,1.6829195,,Left Foot,,,,"[83.8, 65.3]",High Pass,,52.73111,,,,Jules Koundé,4445.0,,,True,,,,1,From Kick Off,Antoine Griezmann,5487.0,Center Attacking Midfield,2,France,771,"['f63d875e-a8dd-4aa2-bbb0-4f2d810e48a2', 'fa95ca72-d90c-4464-9029-c84ad756a22e']",57,,,,,,,,,,,,,,,,France,771,00:00:57.810,Pass,True,,,,,,89.7,12.9,83.8,65.3,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.020712,,,,,,,,,,,,880a2079-d7ee-451a-b16b-24b6b2a9d904,70,,,"[84.1, 64.0]",3942349,1,,,,,-0.9515295,,Right Foot,True,,,"[104.7, 35.1]",High Pass,,35.49042,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Jules Koundé,4445.0,Right Back,2,France,771,"['37d21334-541e-4b44-b279-25aa92fa973f', '6200cbc4-b7f7-47bb-9f09-36eb4496292b']",1,,,,,,,,,,,,,,,,France,771,00:01:01.325,Pass,,,,,,,84.1,64.0,104.7,35.1,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.151289,,,,,,,,,,,,037652ff-3677-48eb-a120-3dc329064ae8,73,,,"[81.6, 28.7]",3942349,1,,,,,-1.1210368,,Right Foot,,,,"[85.8, 20.0]",Ground Pass,,9.660746,,,,Eduardo Camavinga,24778.0,,,,,,Recovery,1,From Kick Off,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,2,France,771,['36c8f1ed-8c90-4c74-b002-f11b1fb69872'],3,,,,,,,,,,,,,,,,France,771,00:01:03.993,Pass,,,,,,,81.6,28.7,85.8,20.0,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.083002,,,,,,,,,,,,c8d1c731-5e61-494c-8bc1-8a53d96ff404,76,,,"[86.0, 20.0]",3942349,1,,,,,-1.2635375,,Left Foot,,,,"[89.3, 9.6]",Ground Pass,,10.911004,,,,Theo Bernard François Hernández,6704.0,,,,,,,1,From Kick Off,Eduardo Camavinga,24778.0,Left Center Midfield,2,France,771,['3e3ff3bf-49ad-4b2b-b287-3f60c748601a'],6,,,,,,,,,,,,,,,,France,771,00:01:06.359,Pass,,,,,,,86.0,20.0,89.3,9.6,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,2.286913,,,,,,,,,,,,bf5c454f-ef9e-4b5f-a3f3-46b7347aeef0,79,,,"[84.7, 10.0]",3942349,1,,,,,2.806028,,Left Foot,,,,"[56.6, 19.8]",Ground Pass,,29.759872,,,,William Saliba,17592.0,,,,,,,1,From Kick Off,Theo Bernard François Hernández,6704.0,Left Back,2,France,771,['3f92d762-f767-42c4-ba0a-ef8f3ca69dff'],8,,,,,,,,,,,,,,,,France,771,00:01:08.498,Pass,,,,,,,84.7,10.0,56.6,19.8,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.273775,,,,,,,,,,,,66a4a328-83c3-4c3b-a595-82d302c05e99,82,,,"[56.6, 19.8]",3942349,1,,,,,1.5707964,,Right Foot,,,,"[56.6, 32.0]",Ground Pass,,12.2,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,,1,From Kick Off,William Saliba,17592.0,Left Center Back,2,France,771,['edf6b183-f681-4def-a2be-bbb73e40fea3'],11,,,,,,,,,,,,,,,,France,771,00:01:11.543,Pass,,,,,,,56.6,19.8,56.6,32.0,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,2.566327,,,,,,,,,,,,048b5c9e-f1e4-4681-be53-6a2837b3c3e0,85,,,"[57.3, 32.7]",3942349,1,,,,,0.9689839,,Right Foot,,,,"[88.0, 77.4]",High Pass,,54.227116,,,,Jules Koundé,4445.0,,,True,,,,1,From Kick Off,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,2,France,771,['53c3cef8-e3ba-4cd0-9535-5c80f6cce8af'],14,,,,,,,,,,,,,,,,France,771,00:01:14.856,Pass,,,,,,,57.3,32.7,88.0,77.4,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.79006,,,,,,,,,,,,9b265bcd-c825-46c9-9702-04e365f757cd,88,,,"[88.0, 77.4]",3942349,1,,,,,-0.4392622,,Right Foot,,,,"[104.6, 69.6]",Low Pass,,18.341211,,,,N'Golo Kanté,3961.0,,,,,,,1,From Kick Off,Jules Koundé,4445.0,Right Back,2,France,771,['f3a1e3ec-d542-45d3-889b-55cf5d162fa9'],18,,,,,,,,,,,,,,,,France,771,00:01:18.005,Pass,,,,,,,88.0,77.4,104.6,69.6,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.133129,,,,,,,,,,,,ec6b131a-fc2f-40a0-9600-5cf746308ab8,94,,,"[113.6, 74.1]",3942349,1,,,,,-1.4940244,,Right Foot,,,,"[114.0, 68.9]",Low Pass,,5.215362,,Incomplete,,,,,,,,,Recovery,1,From Kick Off,Jules Koundé,4445.0,Right Back,2,France,771,['7e5bbefd-1130-46d4-9c21-74d95d5ffd47'],24,,,,,,,,,,,,,,,,France,771,00:01:24.357,Pass,,,,,,,113.6,74.1,114.0,68.9,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.491898,,,,,,,,,,,,550a93e3-17bb-46fa-85f0-c9472ad56b9c,106,,,"[106.9, 77.4]",3942349,1,,,,,-2.1842258,,Left Foot,,,,"[91.2, 55.1]",Ground Pass,,27.272331,,,,Antoine Griezmann,5487.0,,,,,,,1,From Kick Off,N'Golo Kanté,3961.0,Right Center Midfield,2,France,771,"['2020def7-7aee-4f00-a38e-6e8b8a8d4fca', 'c3c63cf8-9655-4169-a4d1-800a5a273ae7']",31,,,,,,,,,,,,,,,,France,771,00:01:31.644,Pass,True,,,,,,106.9,77.4,91.2,55.1,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.080361,,,,,,,,,,,,264b60c6-1cfb-4cf5-94cb-635df0071856,109,,,"[92.6, 55.0]",3942349,1,,,,,-0.16183743,,Left Foot,,,,"[97.5, 54.2]",Ground Pass,,4.9648767,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Kick Off,Antoine Griezmann,5487.0,Center Attacking Midfield,2,France,771,"['9d5fdc51-95a3-44cf-98ca-5a2ab120aeb3', 'fdaea273-7695-45d1-9e81-028d77053759']",33,,,,,,,,,,,,,,,,France,771,00:01:33.991,Pass,,,,,,,92.6,55.0,97.5,54.2,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.167021,,,,,,,,,,,,0d9c97b4-df48-44cd-a6d6-358f4c94622b,114,,,"[106.7, 52.7]",3942349,1,,,,,-1.698956,,Right Foot,,,,"[104.2, 33.3]",Ground Pass,,19.56042,,Incomplete,,Eduardo Camavinga,24778.0,,,,,,,1,From Kick Off,Randal Kolo Muani,22097.0,Right Center Forward,2,France,771,"['0320496d-dd88-4e77-a105-1ee2dbb60e4f', '4f2be83f-e763-4eaa-b73c-4361ba656f5d']",35,,,,,,,,,,,,,,,,France,771,00:01:35.646,Pass,,,,,,,106.7,52.7,104.2,33.3,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.869007,,,,,,,,,,,,459183d9-3ac5-4ae5-85b8-a371ace60915,117,,,"[46.6, 60.5]",3942349,1,,,,,0.36292577,,Right Foot,,,,"[54.5, 63.5]",Ground Pass,,8.450444,,,,Dayotchanculle Upamecano,8519.0,,,,,,Recovery,1,From Kick Off,William Saliba,17592.0,Left Center Back,2,France,771,['d9962ce8-de55-4cb6-a2aa-31ffce7e9844'],41,,,,,,,,,,,,,,,,France,771,00:01:41.832,Pass,,,,,,,46.6,60.5,54.5,63.5,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.01208,,,,,,,,,,,,328db979-289b-47b6-8e88-3d67c060cd2c,120,,,"[55.7, 63.3]",3942349,1,,,,,-1.7052739,,Right Foot,,,,"[53.4, 46.3]",Ground Pass,,17.154882,,,,Aurélien Djani Tchouaméni,10481.0,,,,,,,1,From Kick Off,Dayotchanculle Upamecano,8519.0,Right Center Back,2,France,771,['69eabc0d-3ab0-4994-8344-e83625c93a33'],44,,,,,,,,,,,,,,,,France,771,00:01:44.887,Pass,,,,,,,55.7,63.3,53.4,46.3,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.830931,,,,,,,,,,,,5ab74059-a045-4dd8-8fcf-f407c4a2ceb8,123,,,"[56.1, 34.1]",3942349,1,,,,,-0.7779909,,Right Foot,,,,"[62.9, 27.4]",Ground Pass,,9.546204,,,,Eduardo Camavinga,24778.0,,,,,,,1,From Kick Off,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,2,France,771,['3dc1858e-ebf9-4ec6-aee1-b03609958fe1'],49,,,,,,,,,,,,,,,,France,771,00:01:49.427,Pass,,,,,,,56.1,34.1,62.9,27.4,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.781543,,,,,,,,,,,,b160a3d2-2964-4480-9b46-4b48c7704885,126,,,"[63.6, 24.2]",3942349,1,,,,,0.8003224,,Left Foot,,,,"[70.2, 31.0]",Ground Pass,,9.476286,,,,Antoine Griezmann,5487.0,,,,,,,1,From Kick Off,Eduardo Camavinga,24778.0,Left Center Midfield,2,France,771,['3e22af27-bd3e-4b4e-b06f-cca41ec22214'],52,,,,,,,,,,,,,,,,France,771,00:01:52.561,Pass,,,,,,,63.6,24.2,70.2,31.0,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.980269,,,,,,,,,,,,a5ec27ae-f844-4a77-a955-b6659a99a608,132,,,"[69.6, 31.8]",3942349,2,,True,,,-1.1792161,,Right Foot,,,,"[76.0, 16.3]",Ground Pass,,16.769318,,,,Eduardo Camavinga,24778.0,,,,,,Free Kick,1,From Free Kick,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,3,France,771,['9a9ce114-58e9-4dc9-bfc2-605d5024924d'],7,,,,,,,,,,,,,,,,France,771,00:02:07.601,Pass,,,,,,,69.6,31.8,76.0,16.3,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.649003,,,,,,,,,,,,06505b58-77a1-4fed-9c52-b03630c076cc,134,,,"[76.8, 15.9]",3942349,2,,,,,1.4951832,,Left Foot,,,,"[77.3, 22.5]",Ground Pass,,6.618912,,,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Eduardo Camavinga,24778.0,Left Center Midfield,3,France,771,['d37acc0d-e104-4221-9f29-e80ecdec007f'],11,,,,,,,,,,,,,,,,France,771,00:02:11.737,Pass,,,,,,,76.8,15.9,77.3,22.5,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.103276,,,,,,,,,,,,3fb44920-f18f-45d3-a7d0-c0c2dfdef681,136,,,"[77.5, 19.4]",3942349,2,,,,,-1.1404697,,Left Foot,,,,"[83.1, 7.2]",Ground Pass,,13.42386,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,3,France,771,['3c04f485-8364-49ce-84e0-88a995192685'],12,,,,,,,,,,,,,,,,France,771,00:02:12.386,Pass,,,,,,,77.5,19.4,83.1,7.2,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.135581,,,,,,,,,,,,1a6151de-5738-41fe-a3c0-f85b03693a5f,139,,,"[79.9, 14.4]",3942349,2,,,,,-1.9205116,,Right Foot,,,,"[76.8, 5.9]",Ground Pass,,9.047651,,,,Eduardo Camavinga,24778.0,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,3,France,771,['5067ac91-14eb-4ab6-9e39-f64a21f38f9b'],15,,,,,,,,,,,,,,,,France,771,00:02:15.415,Pass,,,,,,,79.9,14.4,76.8,5.9,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.984479,,,,,,,,,,,,1cd40e56-ee73-491a-aa19-b4c186341727,141,,,"[76.8, 5.9]",3942349,2,,,,,-0.2069922,,Left Foot,,,,"[86.8, 3.8]",Ground Pass,,10.218122,,,,Theo Bernard François Hernández,6704.0,,,,,,,1,From Free Kick,Eduardo Camavinga,24778.0,Left Center Midfield,3,France,771,['ef92a210-ea12-42e3-8e25-ef63c5553f91'],16,,,,,,,,,,,,,,,,France,771,00:02:16.551,Pass,,,,,,,76.8,5.9,86.8,3.8,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.381001,,,,,,,,,,,,bb78835b-558c-4ec2-85ec-213914f6e237,143,,,"[86.8, 3.8]",3942349,2,,,,,2.9645195,,Left Foot,,,,"[77.3, 5.5]",Ground Pass,,9.650907,,,,Eduardo Camavinga,24778.0,,,,,,,1,From Free Kick,Theo Bernard François Hernández,6704.0,Left Back,3,France,771,['fcf81f47-4ed3-4b63-9f4a-03f1e954f80b'],17,,,,,,,,,,,,,,,,France,771,00:02:17.535,Pass,,,,,,,86.8,3.8,77.3,5.5,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.746444,,,,,,,,,,,,daf674df-a615-4226-816c-f963c984244f,146,,,"[77.3, 9.2]",3942349,2,,,,,0.26543036,,Left Foot,,,,"[87.6, 12.0]",Ground Pass,,10.6737995,,,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Eduardo Camavinga,24778.0,Left Center Midfield,3,France,771,['854d4414-8a60-4815-ad37-5edd28f0aade'],20,,,,,,,,,,,,,,,,France,771,00:02:20.107,Pass,,,,,,,77.3,9.2,87.6,12.0,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.777023,,,,,,,,,,,,119976b3-f8a9-4527-9eaf-1a7f0143830a,149,,,"[89.1, 15.9]",3942349,2,,,,,1.0763365,,Left Foot,,,,"[95.3, 27.4]",Ground Pass,,13.064838,,,,Randal Kolo Muani,22097.0,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,3,France,771,['82d071ec-d2b3-4161-abe4-a9593347480d'],21,,,,,,,,,,,,,,,,France,771,00:02:21.602,Pass,,,,,,,89.1,15.9,95.3,27.4,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.533262,,,,,,,,,,,,5d9aa675-4876-45cd-8ce7-b584898b3354,153,,,"[95.3, 27.5]",3942349,2,,,,,-2.0940747,,Left Foot,,,,"[92.3, 22.3]",Low Pass,,6.0033326,,Incomplete,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Free Kick,Randal Kolo Muani,22097.0,Right Center Forward,3,France,771,"['3994ba7c-1f9b-4c61-8915-02127b88c56d', '52e8181c-a640-4320-82cd-72e1b66d13f9', '950a366c-fac4-4b27-a2d4-2edf5001821f']",22,,,,,,,,,,,,,,,,France,771,00:02:22.406,Pass,True,,,,,,95.3,27.5,92.3,22.3,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.463314,,,,,,,,,,,,52e8181c-a640-4320-82cd-72e1b66d13f9,156,,,"[27.8, 57.8]",3942349,2,,,,,-0.98279375,,Right Foot,,,,"[30.8, 53.3]",Ground Pass,,5.408327,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Recovery,1,From Free Kick,João Maria Lobo Alves Palhinha Gonçalves,12169.0,Right Defensive Midfield,3,France,771,"['30cbf7ce-65cc-4605-b326-6246c448fe16', '5d9aa675-4876-45cd-8ce7-b584898b3354', '832dfe41-a815-4b07-8195-6f05a15bbbc5']",23,,,,,,,,,,,,,,,,Portugal,780,00:02:23.939,Pass,True,,,,,,27.8,57.8,30.8,53.3,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.987918,,,,,,,,,,,,72605eed-5c1a-47ea-872d-ea82a402ee15,159,,,"[35.2, 54.1]",3942349,2,,,,,-0.69774455,,Right Foot,,,,"[71.1, 24.0]",High Pass,,46.848907,,Incomplete,,Rafael Alexandre Conceição Leão,18360.0,,,,,,,1,From Free Kick,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,3,France,771,"['00660a78-a8a4-4ace-bb22-079d8823d749', '27d8dd67-2a8e-4d4c-87bb-37e70fb42eb8']",25,,,,,,,,,,,,,,,,Portugal,780,00:02:25.337,Pass,,,,,,,35.2,54.1,71.1,24.0,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.564564,,,,,,,,,,,,5e1d279e-3745-42de-85bc-1417f5d32425,163,,,"[40.5, 54.2]",3942349,2,,,,,0.605282,,Right Foot,,,,"[60.3, 67.9]",Ground Pass,,24.077583,,,,Jules Koundé,4445.0,,,,,,,1,From Free Kick,Dayotchanculle Upamecano,8519.0,Right Center Back,3,France,771,['779658bc-7536-41be-8c26-39b20fc362ea'],29,,,,,,,,,,,,,,,,France,771,00:02:29.904,Pass,,,,,,,40.5,54.2,60.3,67.9,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.84358,,,,,,,,,,,,034b9c30-98a7-44f9-a21a-91574f8004f1,166,,,"[75.2, 68.7]",3942349,2,,,,,-2.1695802,,Right Foot,,,,"[69.4, 60.2]",Ground Pass,,10.290287,,,,N'Golo Kanté,3961.0,,,,,,,1,From Free Kick,Jules Koundé,4445.0,Right Back,3,France,771,['82049823-73ed-4b5a-8df7-a6b686e023be'],34,,,,,,,,,,,,,,,,France,771,00:02:34.229,Pass,,,,,,,75.2,68.7,69.4,60.2,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.816129,,,,,,,,,,,,733564be-56a5-4aa2-8083-9a6fd329d88f,168,,,"[69.4, 60.2]",3942349,2,,,,,-0.26377988,,Right Foot,,,,"[83.1, 56.5]",Ground Pass,,14.190842,,,,Randal Kolo Muani,22097.0,,,,,,,1,From Free Kick,N'Golo Kanté,3961.0,Right Center Midfield,3,France,771,['f5ac2d88-e14e-47bc-afd3-b98a93e9dc27'],35,,,,,,,,,,,,,,,,France,771,00:02:35.072,Pass,,,,,,,69.4,60.2,83.1,56.5,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.644647,,,,,,,,,,,,63e59964-7cad-49df-bc47-0886fdb5804b,170,,,"[83.2, 56.5]",3942349,2,,,,,-2.4805496,,Right Foot,,,,"[76.9, 51.6]",Ground Pass,,7.981228,,,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Randal Kolo Muani,22097.0,Right Center Forward,3,France,771,['c730a270-7af8-4ecb-8d80-860b93f92512'],35,,,,,,,,,,,,,,,,France,771,00:02:35.889,Pass,,,,,,,83.2,56.5,76.9,51.6,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.723231,,,,,,,,,,,,6c38c771-9f10-432f-9788-4b6c950bf2b8,174,,,"[77.5, 53.1]",3942349,2,,,,,0.0,,Right Foot,,,,"[85.6, 53.1]",Ground Pass,,8.1,,,,Randal Kolo Muani,22097.0,,,,,,,1,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,3,France,771,"['792e07af-5502-425e-b546-b231fd66a57a', '870fc244-b049-4e56-86a9-f45c2503aead']",37,,,,,,,,,,,,,,,,France,771,00:02:37.315,Pass,True,,,,,,77.5,53.1,85.6,53.1,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.09932,,,,,,,,,,,,9151165b-e982-4ae2-8769-e92fba00b732,176,,,"[85.6, 53.1]",3942349,2,,,,,1.5398784,,Right Foot,,,,"[86.2, 72.5]",Ground Pass,,19.409277,,,,Jules Koundé,4445.0,,,,,,,1,From Free Kick,Randal Kolo Muani,22097.0,Right Center Forward,3,France,771,['be127f0f-3642-4407-b4f5-2b502f502c58'],38,,,,,,,,,,,,,,,,France,771,00:02:38.038,Pass,,,,,,,85.6,53.1,86.2,72.5,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.89714,,,,,,,,,,,,c4b0a683-404b-4e1f-9bef-bc30dbd2cafc,178,,,"[86.2, 72.5]",3942349,2,,,,,-2.642246,,Right Foot,,,,"[81.8, 70.1]",Ground Pass,,5.011986,,,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Jules Koundé,4445.0,Right Back,3,France,771,['5f6b391f-9652-47bb-84cd-a872cc7ebf60'],39,,,,,,,,,,,,,,,,France,771,00:02:39.137,Pass,,,,,,,86.2,72.5,81.8,70.1,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,2.956371,,,,,,,,,,,,607cb82a-1c1a-4668-9316-a3d280f2573f,181,,,"[77.3, 68.9]",3942349,2,,,,,-1.6456968,,Left Foot,,,,"[72.7, 7.6]",High Pass,,61.47235,,,,Theo Bernard François Hernández,6704.0,,,True,,,,1,From Free Kick,Antoine Griezmann,5487.0,Center Attacking Midfield,3,France,771,['6986924c-3fb6-4347-a9e8-31f5ff411bb4'],41,,,,,,,,,,,,,,,,France,771,00:02:41.540,Pass,,,,,,,77.3,68.9,72.7,7.6,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.905768,,,,,,,,,,,,82c9c549-83b6-491e-9038-b23d5d169d0d,184,,,"[76.4, 4.4]",3942349,2,,,,,-0.1269728,,Left Foot,,,,"[85.8, 3.2]",Ground Pass,,9.476286,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Free Kick,Theo Bernard François Hernández,6704.0,Left Back,3,France,771,['85ac4872-d032-40c1-b073-6b669990b8e7'],46,,,,,,,,,,,,,,,,France,771,00:02:46.332,Pass,,,,,,,76.4,4.4,85.8,3.2,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.79966,,,,,,,,,,,,36739c06-231a-4d21-be82-ef3175ec2a3c,186,,,"[86.4, 2.6]",3942349,2,,,,,2.4424,,Right Foot,,,,"[82.0, 6.3]",Ground Pass,,5.748913,,,,Theo Bernard François Hernández,6704.0,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,3,France,771,['5f31e103-89b7-4d39-8fc1-9c32318df222'],47,,,,,,,,,,,,,,,,France,771,00:02:47.237,Pass,,,,,,,86.4,2.6,82.0,6.3,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.12352,,,,,,,,,,,,fb29d75e-e178-4955-962e-6a82853ee99b,189,,,"[82.5, 6.5]",3942349,2,,,,,-0.3643313,,Left Foot,,,,"[94.3, 2.0]",Ground Pass,,12.628935,,,,Kylian Mbappé Lottin,3009.0,,,,,,,1,From Free Kick,Theo Bernard François Hernández,6704.0,Left Back,3,France,771,['aa7ef1ee-0516-4876-b1e7-55d1d44f3629'],50,,,,,,,,,,,,,,,,France,771,00:02:50.029,Pass,,,,,,,82.5,6.5,94.3,2.0,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,0.711579,,,,,,,,,,,,d4e77308-57e2-44b2-b31f-4cf35ce25f3f,193,,,"[91.4, 16.1]",3942349,2,,,,,1.7654818,,Right Foot,,,,"[87.2, 37.4]",Low Pass,,21.710136,,Incomplete,,Antoine Griezmann,5487.0,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Left Center Forward,3,France,771,"['235e29d4-0d5f-4c98-9d9c-1f8fbab76c35', '9a8f823e-ee47-494b-9448-3c392a660544', 'e4ad3455-465b-4f56-be10-a10a5c32162c']",55,,,,,,,,,,,,,,,,France,771,00:02:55.410,Pass,True,,,,,,91.4,16.1,87.2,37.4,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.064781,,,,,,,,,,,,c36fa666-617a-482b-bec6-6611d02aacbc,198,,,"[27.3, 44.8]",3942349,2,,,,,-2.6374266,,Right Foot,,,,"[18.6, 40.0]",Low Pass,,9.936297,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Center Attacking Midfield,4,Portugal,780,"['c82861db-a4d9-4b68-9bc4-95ecf5d4da0f', 'd56a8208-51e8-488a-a898-366e6e17a4f5']",57,,,,,,,,,,,,,,,,Portugal,780,00:02:57.990,Pass,True,,,,,,27.3,44.8,18.6,40.0,Portugal vs France,Portugal,France
,,,,,,,,,,,,,,,,,1.332476,,,,,,,,,,,,c2766105-697c-4d0d-87a4-d9f085715357,202,,,"[17.6, 40.9]",3942349,3,,,,,2.9129572,,Right Foot,,,,"[1.7, 44.6]",Ground Pass,,16.324827,,,,Diogo Meireles Costa,32975.0,,,,,,,1,Regular Play,Kléper Laveran Lima Ferreira,20016.0,Left Center Back,4,Portugal,780,"['6da72235-25cc-466f-9b8e-7cdf8d11c041', 'a8b4276c-b37f-4af9-a3fc-c93c90456a9b']",0,,,,,,,,,,,,,,,,Portugal,780,00:03:00.073,Pass,True,,,,,,17.6,40.9,1.7,44.6,Portugal vs France,Portugal,France
