50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_success_in_play,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5069b4ba-cd37-4ba3-8852-70a74edc495f,504,,,"[85.6, 3.9]",3930180,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Joey Veerman,21633.0,Left Center Midfield,21,Netherlands,941,,15,,,,,,,,,,,,,,,,,,Netherlands,941,00:12:15.149,Miscontrol,,,,,,,85.6,3.9,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,31a0b6e0-a555-41b0-8c2f-6cff2e9a4265,635,,,"[106.1, 6.3]",3930180,15,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Alexander Prass,39545.0,Left Back,29,Austria,915,,54,,,,,,,,,,,,,,,,,,Austria,915,00:15:54.129,Miscontrol,,,,,,,106.1,6.3,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fbbf1a5d-3286-4e54-a84d-3bfd29cf2b55,821,,,"[63.7, 77.9]",3930180,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Posch,11821.0,Right Back,34,Austria,915,['ef2055d0-03bc-4aea-9e4d-59d1df6b581b'],37,,,,,,,,,,,,,,,,,,Austria,915,00:19:37.181,Miscontrol,True,,,,,,63.7,77.9,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,6843f551-f565-4288-8b30-f3ed2e20a645,824,,,"[57.2, 3.1]",3930180,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Cody Mathès Gakpo,20750.0,Left Wing,34,Austria,915,,39,,,,,,,,,,,,,,,,,,Netherlands,941,00:19:39.226,Miscontrol,,,,,,,57.2,3.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,b8809684-9082-4e7c-9a32-7141f5139e3f,1192,,,"[30.0, 20.0]",3930180,30,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Joey Veerman,21633.0,Left Center Midfield,49,Netherlands,941,,1,,,,,,,,,,,,,,,,,,Netherlands,941,00:30:01.916,Miscontrol,,,,,,,30.0,20.0,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4e5c006f-d11c-4707-bb06-46ef34c2117e,1288,,,"[40.8, 22.3]",3930180,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Marko Arnautović,3325.0,Center Forward,58,Austria,915,,38,,,,,,,,,,,,,,,,,,Austria,915,00:32:38.965,Miscontrol,,,,,,,40.8,22.3,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,20675c57-7ced-4e70-8a18-f6ad3e422688,1596,,,"[66.8, 28.8]",3930180,43,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tijjani Reijnders,21582.0,Left Defensive Midfield,72,Netherlands,941,['09d5b0ee-162a-4d59-9fa2-bcfd6d37ded4'],3,,,,,,,,,,,,,,,,,,Netherlands,941,00:43:03.780,Miscontrol,True,,,,,,66.8,28.8,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,d5c77ccd-9e8c-4b4c-897a-9042d7fdebb1,1766,,,"[51.7, 63.7]",3930180,45,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,78,Austria,915,['41fc5a40-65ce-48b2-a579-191d9b085d5b'],24,,,,,,,,,,,,,,,,,,Austria,915,00:00:24.999,Miscontrol,True,,,,,,51.7,63.7,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,289475d8-9c3e-4dd7-8d73-1aebb0106096,1848,,,"[104.5, 50.5]",3930180,48,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Memphis Depay,2988.0,Center Forward,84,Netherlands,941,,44,,,,,,,,,,,,,,,,,,Netherlands,941,00:03:44.168,Miscontrol,,,,,,,104.5,50.5,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0b3e3491-53d5-4d0e-88c6-6d9ef74d7e52,1883,,,"[76.1, 73.7]",3930180,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lutsharel Geertruida,22352.0,Right Back,86,Netherlands,941,,34,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:34.532,Miscontrol,,,,,,,76.1,73.7,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,dff9db7a-d276-41a1-8136-1ea19c0d295b,1892,,,"[101.0, 71.6]",3930180,49,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Lutsharel Geertruida,22352.0,Right Back,86,Netherlands,941,,39,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:39.218,Miscontrol,,,,,,,101.0,71.6,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a6e3225c-6bc5-4e40-bbc2-73d09a9db944,2111,,,"[99.8, 40.3]",3930180,58,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tijjani Reijnders,21582.0,Left Defensive Midfield,102,Netherlands,941,,5,,,,,,,,,,,,,,,,,,Netherlands,941,00:13:05.095,Miscontrol,,,,,,,99.8,40.3,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0f820d6d-8f38-4637-adad-271f33d551a9,2115,,,"[65.6, 28.1]",3930180,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Center Attacking Midfield,103,Austria,915,,11,,,,,,,,,,,,,,,,,,Austria,915,00:13:11.284,Miscontrol,,,,,,,65.6,28.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,356874bf-aa47-4086-9327-90e46d679064,2193,,,"[117.9, 61.5]",3930180,61,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Donyell Malen,15582.0,Right Wing,108,Netherlands,941,,4,,,,,,,,,,,,,,,,,,Netherlands,941,00:16:04.396,Miscontrol,,,,,,,117.9,61.5,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0127626b-f45b-40d4-99ef-54180bcbf0b5,2361,,,"[57.4, 50.8]",3930180,68,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,117,Austria,915,['be1ba71a-7fed-434a-9dae-92edbaa9b606'],28,,,,,,,,,,,,,,,,,,Austria,915,00:23:28.478,Miscontrol,True,,,,,,57.4,50.8,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,053cbca7-00d8-48c8-8872-bdea0e859327,2442,,,"[78.5, 66.2]",3930180,72,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romano Schmid,8784.0,Right Wing,125,Austria,915,['02d8803b-3f0d-4cf7-9b00-6ebc8333d293'],12,,,,,,,,,,,,,,,,,,Austria,915,00:27:12.678,Miscontrol,True,,,,,,78.5,66.2,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,ce1491b5-7d8a-4a2b-9f38-11850e0a05b9,2708,,,"[74.4, 25.3]",3930180,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Center Forward,141,Austria,915,['ff997fc6-1818-4033-a52b-6be740d5886e'],41,,,,,,,,,,,,,,,,,,Austria,915,00:38:41.985,Miscontrol,True,,,,,,74.4,25.3,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,9c25c313-b1a0-463a-9dc7-b21b0cff5455,2746,,,"[78.3, 4.1]",3930180,84,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Michael Gregoritsch,8309.0,Center Forward,144,Austria,915,,53,,,,,,,,,,,,,,,,,,Austria,915,00:39:53.669,Miscontrol,,,,,,,78.3,4.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,a96af926-acc5-4a81-b27f-5a4a5f1018c8,3159,,,"[117.2, 24.1]",3930180,96,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Cody Mathès Gakpo,20750.0,Left Wing,161,Netherlands,941,['0fe708cb-ddc1-4ed6-b371-5b5df7021cc2'],24,,,,,,,,,,,,,,,,,,Netherlands,941,00:51:24.113,Miscontrol,True,,,,,,117.2,24.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,8bd1a14e-d1e8-4b3c-9974-33dfb8d2df53,3177,,,"[91.1, 40.6]",3930180,96,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,161,Netherlands,941,,44,,,,,,,,,,,,,,,,,,Netherlands,941,00:51:44.281,Miscontrol,,,,,,,91.1,40.6,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,52ac3004-8aa5-41c7-bc5f-1f96044c1d8d,104,,,"[7.5, 21.9]",3930180,1,,,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Nathan Aké,3306.0,Left Back,2,Austria,915,,49,,,,,,,,,,,,,,,,,,Netherlands,941,00:01:49.189,Clearance,True,,,,,,7.5,21.9,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,a01af200-63e5-4aba-a864-051739b86979,275,,,"[11.7, 46.7]",3930180,5,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Donyell Malen,15582.0,Right Wing,9,Austria,915,['73707770-0d44-4cad-9424-0f1f35984261'],48,,,,,,,,,,,,,,,,,,Netherlands,941,00:05:48.591,Clearance,True,,,,,,11.7,46.7,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,9cb5a5cc-ae4a-407b-ab04-3b783c5856b5,328,,,"[81.9, 77.1]",3930180,7,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Posch,11821.0,Right Back,13,Netherlands,941,"['0b7eb146-b1b8-41b2-8abb-2f5a16120d58', '22656388-8521-4901-be55-d4ab7f507196']",42,,,,,,,,,,,,,,,,,,Austria,915,00:07:42.569,Clearance,True,,,,,,81.9,77.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,ea2c9a5c-f14a-4216-a4c7-71760c150861,339,,,"[40.3, 78.8]",3930180,8,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,15,Netherlands,941,['edfbc0c3-fb48-4b17-bb19-9ab3d5595ba3'],31,,,,,,,,,,,,,,,,,,Austria,915,00:08:31.873,Clearance,True,,,,,,40.3,78.8,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,bfffb30b-ad8a-449e-a969-1bd8e27d5db6,415,,,"[33.1, 11.5]",3930180,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Alexander Prass,39545.0,Left Back,16,Netherlands,941,['9b7c9d79-8461-4047-8488-835fa47193c7'],59,,,,,,,,,,,,,,,,,,Austria,915,00:09:59.645,Clearance,True,,,,,,33.1,11.5,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,ce53baee-89b1-4f19-9360-6d410607c955,995,,,"[34.0, 48.9]",3930180,23,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Stefan de Vrij,7787.0,Right Center Back,39,Austria,915,"['4209fe94-3202-429c-8984-5288526aa207', '4ee8fc08-7019-4c7b-bb2a-02ebbceab27e']",43,,,,,,,,,,,,,,,,,,Netherlands,941,00:23:43.601,Clearance,True,,,,,,34.0,48.9,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,911412d8-4aa8-47b4-969e-8664f0a0ebf2,1039,,,"[8.4, 34.1]",3930180,26,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Stefan Posch,11821.0,Right Back,43,Netherlands,941,['83b226f5-24cc-4b09-ba85-8c5ed2341a5f'],2,,,,,,,,,,,,,,,,,,Austria,915,00:26:02.062,Clearance,True,,,,,,8.4,34.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,fdf99c67-7015-4d62-b977-00ac0a35fa55,1145,,,"[11.7, 49.2]",3930180,28,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan de Vrij,7787.0,Right Center Back,45,Austria,915,['dafa5fc6-d192-4c17-9687-bbc60de3d361'],31,,,,,,,,,,,,,,,,,,Netherlands,941,00:28:31.406,Clearance,True,,,,,,11.7,49.2,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,4e7e5582-4c1c-4a91-8dfb-95209db05f17,1292,,,"[14.4, 44.1]",3930180,33,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Maximilian Wöber,8068.0,Left Center Back,59,Netherlands,941,['f92918bb-a0e7-4959-84c0-cb1cd4a544c5'],33,,,,,,,,,,,,,,,,,,Austria,915,00:33:33.696,Clearance,True,,,,,,14.4,44.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,15488b93-4fb1-453e-bffd-7d63e753b132,1307,,,"[64.3, 62.4]",3930180,35,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Donyell Malen,15582.0,Right Wing,60,Austria,915,['892b43b3-e0c3-408c-b98f-c5d286420388'],45,,,,,,,,,,,,,,,,,,Netherlands,941,00:35:45.843,Clearance,True,,,,,,64.3,62.4,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,0df049b9-8d1f-4089-98c5-10c824691659,1462,,,"[15.6, 54.3]",3930180,39,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Nicolas Seiwald,39460.0,Right Defensive Midfield,67,Netherlands,941,['30338008-5b8e-4d37-969c-70b2bb63c340'],49,,,,,,,,,,,,,,,,,,Austria,915,00:39:49.541,Clearance,True,,,,,,15.6,54.3,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,77451641-5bf0-4d5e-bf2a-a19bae87a214,1849,,,"[9.0, 28.9]",3930180,48,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Philipp Lienhart,8931.0,Right Center Back,84,Netherlands,941,,44,,,,,,,,,,,,,,,,,,Austria,915,00:03:44.938,Clearance,True,,,,,,9.0,28.9,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,720c7e48-4a24-4083-bdd1-77286807db83,2025,,,"[10.6, 39.7]",3930180,52,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,93,Netherlands,941,['2f712ad7-c4b8-429f-97fe-53c83e24ad1e'],39,,,,,,,,,,,,,,,,,,Austria,915,00:07:39.862,Clearance,True,,,,,,10.6,39.7,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,6462cb6b-fa46-4355-aa8e-2f8d66e51bec,2116,,,"[46.3, 41.9]",3930180,58,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Virgil van Dijk,3669.0,Left Center Back,103,Austria,915,,13,,,,,,,,,,,,,,,,,,Netherlands,941,00:13:13.427,Clearance,True,,,,,,46.3,41.9,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Right Foot,,,True,,,,,,,0.0,,,,,,,,,,,,,0b7df42f-63cb-41b3-80f1-885bae6360ec,2314,,,"[9.3, 32.7]",3930180,66,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Maximilian Wöber,8068.0,Left Center Back,113,Netherlands,941,['47f8e39b-d3e0-49d1-82db-c8093cbad8ee'],56,,,,,,,,,,,,,,,,,,Austria,915,00:21:56.032,Clearance,True,,,,,,9.3,32.7,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,465bf624-1055-4bbf-b2da-b6fcd4357f62,2410,,,"[15.5, 45.2]",3930180,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Alexander Prass,39545.0,Left Back,123,Netherlands,941,['e71d34e4-9be8-4609-9e28-00d61d8cc45a'],22,,,,,,,,,,,,,,,,,,Austria,915,00:26:22.754,Clearance,True,,,,,,15.5,45.2,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,2691a6b1-d646-4ba4-89ec-a10f608aa470,2411,,,"[19.8, 27.9]",3930180,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Leopold Querfeld,152512.0,Right Center Back,123,Netherlands,941,,25,,,,,,,,,,,,,,,,,,Austria,915,00:26:25.645,Clearance,True,,,,,,19.8,27.9,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,f40c69ee-76a9-4bd1-b2d4-5c684e602efc,2412,,,"[23.9, 28.8]",3930180,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Romano Schmid,8784.0,Right Wing,123,Netherlands,941,,26,,,,,,,,,,,,,,,,,,Austria,915,00:26:26.823,Clearance,True,,,,,,23.9,28.8,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,36fd4eb0-aed2-4750-ac13-14e228d24258,2635,,,"[4.0, 47.6]",3930180,79,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Konrad Laimer,8506.0,Left Defensive Midfield,134,Netherlands,941,['cf364bf1-4768-47b6-bbd1-6de8b8b6a569'],3,,,,,,,,,,,,,,,,,,Austria,915,00:34:03.681,Clearance,True,,,,,,4.0,47.6,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,56ae9c20-26cf-410f-98a7-865e2369929c,2698,,,"[46.9, 40.6]",3930180,83,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Nicolas Seiwald,39460.0,Right Defensive Midfield,140,Netherlands,941,"['1f6aa012-3906-455b-bf44-7185fcb8a2f4', 'a49cdf24-e0b2-4199-83f8-e5c57a42d29f']",3,,,,,,,,,,,,,,,,,,Austria,915,00:38:03.097,Clearance,True,,,,,,46.9,40.6,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,True,Head,True,,,,,,,,,0.0,,,,,,,,,,,,,30231ff4-2274-47a9-9dec-4944a1b0d31f,3099,,,"[2.9, 36.1]",3930180,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maximilian Wöber,8068.0,Left Center Back,157,Netherlands,941,"['69580bcb-81eb-45ed-98cd-e77f65cc043f', '8d830438-ff6e-4a3a-9baf-0ba5f6117206']",10,,,,,,,,,,,,,,,,,,Austria,915,00:49:10.379,Clearance,True,,,,,,2.9,36.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,Left Foot,,True,,,,,,,,0.0,,,,,,,,,,,,,1a321423-b40e-4472-ba46-4003111d7efe,3180,,,"[31.8, 48.8]",3930180,96,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andreas Weimann,4813.0,Right Wing,161,Netherlands,941,['e631e50b-f94f-4963-b92e-869420003876'],47,,,,,,,,,,,,,,,,,,Austria,915,00:51:47.345,Clearance,True,,,,,,31.8,48.8,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,4f4e7aef-1779-4a83-8c32-00e77f65b2be,198,,Won,"[29.3, 70.3]",3930180,4,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Donyell Malen,15582.0,Right Wing,6,Austria,915,"['07a1c0d9-09a8-42cf-92c3-301e7186d6b7', '6d7423ae-0ec0-4447-95cc-3aac24728e95']",10,,,,,,,,,,,,,,,,,,Netherlands,941,00:04:10.345,Interception,True,,,,,,29.3,70.3,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,990c5ee3-655b-40cd-9f19-2b05c672187b,312,,Success In Play,"[82.6, 75.7]",3930180,7,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,11,Netherlands,941,['8be4ce24-3883-4184-97ec-f3bf5e440c64'],31,,,,,,,,,,,,,,,,,,Austria,915,00:07:31.153,Interception,,,,,,,82.6,75.7,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,af25a725-58e0-47d1-bbba-c3638a95e5df,335,,Lost Out,"[58.6, 78.2]",3930180,8,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Stefan Posch,11821.0,Right Back,14,Netherlands,941,['a2547328-58c3-4ad0-bebb-446548b01056'],12,,,,,,,,,,,,,,,,,,Austria,915,00:08:12.464,Interception,,,,,,,58.6,78.2,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,104c2b6f-3177-47fd-a9b2-320e2b74a4db,370,,Lost In Play,"[27.6, 26.0]",3930180,9,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nicolas Seiwald,39460.0,Right Defensive Midfield,16,Netherlands,941,['19302432-a20e-4113-8d33-2d1bd8a63b5c'],7,,,,,,,,,,,,,,,,,,Austria,915,00:09:07.930,Interception,,,,,,,27.6,26.0,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,34b4e095-29a0-45f2-b136-e602fc0228f8,553,,Lost In Play,"[66.1, 33.6]",3930180,13,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jerdy Schouten,15503.0,Center Defensive Midfield,25,Austria,915,['c69a2a2a-9ffc-4b5d-96c0-45e7dddfa915'],58,,,,,,,,,,,,,,,,,,Netherlands,941,00:13:58.591,Interception,,,,,,,66.1,33.6,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,2d270fa3-ab9c-4c5f-93d6-6c662206c4bb,709,,Success In Play,"[46.7, 17.0]",3930180,18,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alexander Prass,39545.0,Left Back,33,Netherlands,941,['12e52d4f-14c8-4b46-92fb-9c662d1305cf'],1,,,,,,,,,,,,,,,,,,Austria,915,00:18:01.003,Interception,,,,,,,46.7,17.0,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,fb95601d-90fb-451d-99c7-59be8bcfd2a6,895,,Success In Play,"[72.2, 29.1]",3930180,21,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Florian Grillitsch,11396.0,Left Defensive Midfield,35,Netherlands,941,['929fede5-856e-480b-8ae0-c77674279f55'],5,,,,,,,,,,,,,,,,,,Austria,915,00:21:05.410,Interception,,,,,,,72.2,29.1,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,f60dc179-34f2-412f-a560-8d2cf350d80d,1115,,Won,"[25.0, 16.3]",3930180,27,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nathan Aké,3306.0,Left Back,45,Austria,915,['cd9a064c-5eda-42cc-b807-dc77c5745f07'],52,,,,,,,,,,,,,,,,,,Netherlands,941,00:27:52.004,Interception,,,,,,,25.0,16.3,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,616eb49a-33d5-4b1c-9573-624c1f829756,1247,,Success In Play,"[31.5, 77.7]",3930180,32,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Stefan Posch,11821.0,Right Back,54,Netherlands,941,['65293945-2567-4709-81dc-7359912ca24e'],1,,,,,,,,,,,,,,,,,,Austria,915,00:32:01.435,Interception,,,,,,,31.5,77.7,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,7927f829-555d-4f63-8e7e-897f51d95b9d,1347,,Lost Out,"[7.5, 50.0]",3930180,36,,,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Nathan Aké,3306.0,Left Back,60,Austria,915,['772adf8a-6f25-4079-ac53-fa260db4c211'],16,,,,,,,,,,,,,,,,,,Netherlands,941,00:36:16.862,Interception,,,,,,,7.5,50.0,,,Netherlands vs Austria,Netherlands,Austria
,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,c0cc5e14-9968-4c70-a251-3d200b9ac6f1,1748,,Lost Out,"[20.0, 16.6]",3930180,45,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nathan Aké,3306.0,Left Back,75,Austria,915,['129c9a80-0977-4d75-9b0c-805769ed004a'],58,,,,,,,,,,,,,,,,,,Netherlands,941,00:45:58.820,Interception,,,,,,,20.0,16.6,,,Netherlands vs Austria,Netherlands,Austria
