50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.835867,,,,,,,,,,,,,,288644b7-8a25-448f-983a-d588b971a0ed,208,,"[41.8, 46.6]",3930158,6,,,,,1.2242575,,Right Foot,,,,"[50.9, 71.8]",,Ground Pass,,26.792723,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Robert Andrich,9195.0,Right Defensive Midfield,15,Germany,770,['acb7a2b3-6f98-43ae-bccf-2be619875f98'],10,,,,,,,,,,,,,,,,Germany,770,00:06:10.247,Pass,,,,,,,41.8,46.6,50.9,71.8,,,,,,50.9,71.8,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.585448,,,,,,,,,,,,,,1a93363d-e4b5-438f-912b-39cc582e896c,210,,"[50.1, 76.5]",3930158,6,,,,,-0.7557039,,Right Foot,,,,"[55.3, 71.6]",,Ground Pass,,7.1449285,,,Jamal Musiala,39565.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,15,Germany,770,['7c4e41b0-5348-4ffe-b7f6-122d71d654a4'],12,,,,,,,,,,,,,,,,Germany,770,00:06:12.082,Pass,,,,,,,50.1,76.5,55.3,71.6,,,,,,55.3,71.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.792046,,,,,,,,,,,,,,48fc7996-35ab-4c99-b11d-be0215ed6f1b,213,,"[55.3, 71.6]",3930158,6,,,,,2.2554135,,Left Foot,,,,"[51.3, 76.5]",,Ground Pass,,6.325346,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Jamal Musiala,39565.0,Right Wing,15,Germany,770,['12bd563c-f68d-41ac-b40e-4a476a681ca7'],12,,,,,,,,,,,,,,,,Germany,770,00:06:12.708,Pass,,,,,,,55.3,71.6,51.3,76.5,,,,,,51.3,76.5,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,2.008836,,,,,,,,,,,,,,b1c9486c-216e-42a2-b809-ebd2f46a0ebb,216,,"[52.6, 72.8]",3930158,6,,,,,-2.5040438,,Right Foot,,,,"[41.8, 64.8]",,Ground Pass,,13.440238,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,15,Germany,770,['38e5e98e-0fc1-474a-afcc-e6600a66b865'],13,,,,,,,,,,,,,,,,Germany,770,00:06:13.500,Pass,,,,,,,52.6,72.8,41.8,64.8,,,,,,41.8,64.8,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.15838,,,,,,,,,,,,,,317f1aed-a26b-4ab0-9a56-001c51afec8f,219,,"[42.9, 55.1]",3930158,6,,,,,-1.5135342,,Right Foot,,,,"[43.8, 39.4]",,Ground Pass,,15.725775,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,15,Germany,770,['901266fd-0824-469a-a2e9-4757f87fc9d5'],16,,,,,,,,,,,,,,,,Germany,770,00:06:16.844,Pass,,,,,,,42.9,55.1,43.8,39.4,,,,,,43.8,39.4,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.661412,,,,,,,,,,,,,,6e0bf17c-3e60-4273-a486-344788a0840d,223,,"[51.5, 32.1]",3930158,6,,,,,1.6212122,,Right Foot,,,,"[50.4, 53.9]",,Ground Pass,,21.827734,,,Antonio Rüdiger,3167.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,15,Germany,770,"['216173c2-89a7-4715-ae40-7b818be607f4', '2bc1a46d-da1c-443d-8a0c-cf44607a988e']",24,,,,,,,,,,,,,,,,Germany,770,00:06:24.031,Pass,True,,,,,,51.5,32.1,50.4,53.9,,,,,,50.4,53.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.452459,,,,,,,,,,,,,,9472a742-49a7-4b70-8097-3344256b32a0,226,,"[51.3, 50.5]",3930158,6,,,,,-1.5940479,,Right Foot,,,,"[50.8, 29.0]",,Ground Pass,,21.505814,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Antonio Rüdiger,3167.0,Right Center Back,15,Germany,770,['68fcd6bf-4047-40f9-8409-4dd3f2cf3046'],28,,,,,,,,,,,,,,,,Germany,770,00:06:28.023,Pass,,,,,,,51.3,50.5,50.8,29.0,,,,,,50.8,29.0,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.42808,,,,,,,,,,,,,,668ea865-8d05-414e-bc32-854fe788c1b0,229,,"[53.8, 27.1]",3930158,6,,,,,-0.94882125,,Right Foot,,,,"[69.5, 5.2]",,Ground Pass,,26.946243,,,Maximilian Mittelstädt,12407.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,15,Germany,770,['f428206b-0d79-401b-9197-e48be309d9d0'],30,,,,,,,,,,,,,,,,Germany,770,00:06:30.747,Pass,,,,,,,53.8,27.1,69.5,5.2,,,,,,69.5,5.2,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.700872,,,,,,,,,,,,,,3ea330fd-c893-44cf-aef0-2263641b6b23,233,,"[69.3, 6.2]",3930158,6,,,,,1.1296169,,Left Foot,,,,"[72.7, 13.4]",,Ground Pass,,7.962412,,,Florian Wirtz,40724.0,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,15,Germany,770,"['210b9479-4825-4241-8115-652a38ad7c6c', '88fcd3f7-9269-44eb-94cd-afc1341dd595']",33,,,,,,,,,,,,,,,,Germany,770,00:06:33.420,Pass,True,,,,,,69.3,6.2,72.7,13.4,,,,,,72.7,13.4,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.280766,,,,,,,,,,,,,,c5edc448-6acd-4e84-bede-70326d1b73f5,235,,"[72.7, 13.4]",3930158,6,,,,,-2.9385474,,Right Foot,,,,"[59.1, 10.6]",,Ground Pass,,13.885244,,,Maximilian Mittelstädt,12407.0,,,,,,1,Regular Play,Florian Wirtz,40724.0,Left Wing,15,Germany,770,['c79ddf4c-fb8b-4ae0-bf78-5a6d84eafd30'],34,,,,,,,,,,,,,,,,Germany,770,00:06:34.121,Pass,,,,,,,72.7,13.4,59.1,10.6,,,,,,59.1,10.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.902355,,,,,,,,,,,,,,a590dd6c-618e-463e-9882-4fafdf85d216,238,,"[59.1, 10.6]",3930158,6,,,,,2.0503156,,Right Foot,,,,"[55.2, 18.1]",,Ground Pass,,8.453402,,,Toni Kroos,5574.0,,,,,,1,Regular Play,Maximilian Mittelstädt,12407.0,Left Back,15,Germany,770,['c237094e-3498-4d0d-b4c2-d62863bcb3c4'],35,,,,,,,,,,,,,,,,Germany,770,00:06:35.655,Pass,,,,,,,59.1,10.6,55.2,18.1,,,,,,55.2,18.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.251364,,,,,,,,,,,,,,3c3708a6-6722-458f-8757-351cbd01da19,242,,"[62.6, 27.1]",3930158,6,,,,,2.081547,,Left Foot,,,,"[56.1, 38.7]",,Ground Pass,,13.296992,,,Jonathan Tah,8221.0,,,,,,1,Regular Play,Toni Kroos,5574.0,Left Defensive Midfield,15,Germany,770,['91771695-e4b0-4620-93d3-3e2d894c0d3e'],40,,,,,,,,,,,,,,,,Germany,770,00:06:40.341,Pass,,,,,,,62.6,27.1,56.1,38.7,,,,,,56.1,38.7,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.673949,,,,,,,,,,,,,,b824525a-2849-42fe-9831-3d15128f1aa6,245,,"[63.7, 46.8]",3930158,6,,,,,1.1659045,,Right Foot,,,,"[74.5, 72.0]",,Ground Pass,,27.416782,,,Joshua Kimmich,5579.0,,,,,,1,Regular Play,Jonathan Tah,8221.0,Left Center Back,15,Germany,770,['4d717ef5-4a82-4023-a10d-c3fbbf9c580e'],43,,,,,,,,,,,,,,,,Germany,770,00:06:43.422,Pass,,,,,,,63.7,46.8,74.5,72.0,,,,,,74.5,72.0,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.895241,,,,,,,,,,,,,,e31f1f2b-72a8-4e90-a97e-d091a15b2100,248,,"[70.7, 70.8]",3930158,6,,,,,-0.51456773,,Left Foot,,,,"[99.0, 54.8]",,High Pass,,32.509846,,,İlkay Gündoğan,10287.0,,,,,,1,Regular Play,Joshua Kimmich,5579.0,Right Back,15,Germany,770,['0a8a4b36-f658-4663-891b-9a94d1b0a609'],46,,,,,,,,,,,,,,,,Germany,770,00:06:46.571,Pass,,,,,,,70.7,70.8,99.0,54.8,,,,,,99.0,54.8,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.027636,,,,,,,,,,,,,,5fc42059-8054-4155-8d97-ef8b4dd06bb0,256,,"[9.8, 6.7]",3930158,6,,,,,0.09424732,,Left Foot,,,,"[29.9, 8.6]",,Low Pass,,20.189602,Incomplete,,Ryan Christie,12510.0,,,,,,1,Regular Play,Andrew Robertson,3655.0,Left Wing Back,15,Germany,770,"['0bc90bf4-f892-4e50-a565-5d7b4b2828bd', 'a2e9f561-b46e-48ec-971a-5791d8938ff2']",53,,,,,,,,,,,,,,,,Scotland,942,00:06:53.132,Pass,,,,,,,9.8,6.7,29.9,8.6,,,,,,29.9,8.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.993659,,,,,,,,,,,,,,93a47d79-43c2-4ee1-8639-e2d08dbfff41,264,,"[86.7, 80.0]",3930158,7,,,,,-2.9933114,,,,,,"[62.6, 76.4]",,Low Pass,,24.367395,,,Antonio Rüdiger,3167.0,,,,,Throw-in,1,From Throw In,İlkay Gündoğan,10287.0,Center Attacking Midfield,16,Germany,770,['15eedaa2-31e2-4396-bde5-3234091f7039'],4,,,,,,,,,,,,,,,,Germany,770,00:07:04.876,Pass,,,,,,,86.7,80.0,62.6,76.4,,,,,,62.6,76.4,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.461193,,,,,,,,,,,,,,f2189b08-3cc4-47cc-9bf5-7e21a03262f5,267,,"[63.3, 73.6]",3930158,7,,,,,-1.5668594,,Right Foot,,,,"[63.4, 48.2]",,Ground Pass,,25.400196,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Antonio Rüdiger,3167.0,Right Center Back,16,Germany,770,['85f4f4ca-6421-4759-bc85-b2e683162052'],8,,,,,,,,,,,,,,,,Germany,770,00:07:08.341,Pass,,,,,,,63.3,73.6,63.4,48.2,,,,,,63.4,48.2,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.927192,,,,,,,,,,,,,,02fd2848-60c7-4f92-9174-42da04f7dce3,270,,"[65.7, 41.0]",3930158,7,,,,,0.28693876,,Right Foot,,,,"[77.9, 44.6]",,Ground Pass,,12.720063,,,Kai Havertz,8966.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,16,Germany,770,['5d8c222c-5b4e-4210-8f57-315d5efa979c'],11,,,,,,,,,,,,,,,,Germany,770,00:07:11.915,Pass,,,,,,,65.7,41.0,77.9,44.6,,,,,,77.9,44.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,2.452617,,,,,,,,,,,,,,6a4e2cbe-46c0-4d93-a46c-e83fca9bec6d,273,,"[77.3, 44.2]",3930158,7,,,,,-2.2506282,,Left Foot,,,,"[63.8, 27.5]",,Ground Pass,,21.47417,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,16,Germany,770,"['5a6f7b75-2849-486b-a115-705bd6083782', 'e975ff5b-92d7-4864-9032-51d435ac12cb']",12,,,,,,,,,,,,,,,,Germany,770,00:07:12.843,Pass,True,,,,,,77.3,44.2,63.8,27.5,,,,,,63.8,27.5,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.26807,,,,,,,,,,,,,,17201c02-25c0-4bf0-a500-3afc30f313a0,275,,"[64.6, 24.1]",3930158,7,,,,,-1.0201207,,Left Foot,,,,"[75.1, 7.0]",,Ground Pass,,20.06639,,,Maximilian Mittelstädt,12407.0,,,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,16,Germany,770,['e5351f16-c60d-4302-a376-4af916684054'],15,,,,,,,,,,,,,,,,Germany,770,00:07:15.295,Pass,,,,,,,64.6,24.1,75.1,7.0,,,,,,75.1,7.0,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.895739,,,,,,,,,,,,,,e7c833ff-0192-455d-9cba-9098e77fdfb8,278,,"[76.5, 8.0]",3930158,7,,,,,2.4805496,,Left Foot,,,,"[69.3, 13.6]",,Ground Pass,,9.121404,,,Toni Kroos,5574.0,,,,,,1,From Throw In,Maximilian Mittelstädt,12407.0,Left Back,16,Germany,770,['40bd8e35-9dd4-43fb-a145-d82d583252b8'],18,,,,,,,,,,,,,,,,Germany,770,00:07:18.657,Pass,,,,,,,76.5,8.0,69.3,13.6,,,,,,69.3,13.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,3.119092,,,,,,,,,,,,,,eed7cafb-51e6-4892-a428-6f2905532dfd,281,,"[74.2, 24.7]",3930158,7,,,,,1.0793539,,Right Foot,,,,"[98.5, 70.1]",,High Pass,,51.494175,,,Joshua Kimmich,5579.0,,True,,,,1,From Throw In,Toni Kroos,5574.0,Left Defensive Midfield,16,Germany,770,['a56ae31a-3094-4e1a-a0cc-d80c8f2c2c03'],23,,,,,,,,,,,,,,,,Germany,770,00:07:23.224,Pass,,,,,,,74.2,24.7,98.5,70.1,,,,,,98.5,70.1,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.215045,,,,,,,,,,,,,,0d14c1ae-1eb4-4fc0-9127-9197cfeb2908,284,,"[98.3, 69.9]",3930158,7,,,,,-2.019236,,Right Foot,,,,"[93.2, 59.3]",,Ground Pass,,11.763078,,,Robert Andrich,9195.0,,,,,,1,From Throw In,Joshua Kimmich,5579.0,Right Back,16,Germany,770,['fe9e0a14-3059-4ed3-b1a7-e5b05a2e1237'],29,,,,,,,,,,,,,,,,Germany,770,00:07:29.705,Pass,,,,,,,98.3,69.9,93.2,59.3,,,,,,93.2,59.3,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.442941,,,,,,,,,,,,,,f30f90ac-49e7-4bc2-af73-7c9d0effbd29,287,,"[22.0, 22.4]",3930158,7,,,,,0.10308161,,Left Foot,,,,"[27.8, 23.0]",,Ground Pass,,5.8309517,,,Che Adams,9466.0,,,,,Recovery,1,Regular Play,Callum McGregor,10534.0,Left Defensive Midfield,17,Scotland,942,['417e4d7a-49c6-4e45-8e36-344139442ef7'],31,,,,,,,,,,,,,,,,Scotland,942,00:07:31.615,Pass,,,,,,,22.0,22.4,27.8,23.0,,,,,,27.8,23.0,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.779879,,,,,,,,,,,,,,9bcc7c09-7e00-4c6c-b5f8-53ee6b3795a9,291,,"[31.6, 29.2]",3930158,7,,,,,1.4803636,,Right Foot,,,,"[35.2, 68.9]",,Ground Pass,,39.86289,,,Anthony Ralston,22308.0,,,,,,1,Regular Play,Che Adams,9466.0,Center Forward,17,Scotland,942,['d1dd1529-e2fb-40c3-ab9a-dd3be3d5df73'],34,,,,,,,,,,,,,,,,Scotland,942,00:07:34.243,Pass,,,,,,,31.6,29.2,35.2,68.9,,,,,,35.2,68.9,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,1.144166,,,,,,,,,,,,,,6d69d16b-fbe1-4296-9ed3-727717e68334,295,,"[84.3, 0.1]",3930158,7,,,,,1.5707964,,,,,,"[84.3, 12.6]",,High Pass,,12.5,,,Kai Havertz,8966.0,,,,,Throw-in,1,From Throw In,Florian Wirtz,40724.0,Left Wing,18,Germany,770,['950d5764-9966-4c4a-be5a-68006de3aa94'],39,,,,,,,,,,,,,,,,Germany,770,00:07:39.717,Pass,,,,,,,84.3,0.1,84.3,12.6,,,,,,84.3,12.6,Germany vs Scotland,Germany,Scotland
,,,,,,,,,,,,,,,,0.847485,,,,,,,,,,,,,,d7e0448c-7ec4-4846-af6b-d9dc05f5fb70,298,,"[84.3, 10.8]",3930158,7,,,,,-1.6421038,,Left Foot,,,,"[83.9, 5.2]",,Ground Pass,,5.6142673,,,Maximilian Mittelstädt,12407.0,,,,,,1,From Throw In,Kai Havertz,8966.0,Center Forward,18,Germany,770,['fa67729d-d7f4-4787-8786-b6409715fa6b'],41,,,,,,,,,,,,,,,,Germany,770,00:07:41.692,Pass,,,,,,,84.3,10.8,83.9,5.2,,,,,,83.9,5.2,Germany vs Scotland,Germany,Scotland
