50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,1.923096,,,,,,,,,,,,,6260af9f-63f3-4dcc-8150-419d7693f81e,112,,,"[39.3, 28.2]",3930166,2,,,,-0.6173238,,Right Foot,,,"[71.7, 5.2]",,Low Pass,,39.733612,,,,,Rafael Alexandre Conceição Leão,18360.0,,,,,,,1,From Goal Kick,Kléper Laveran Lima Ferreira,20016.0,Center Back,4,Portugal,780,['e1f261c2-aabe-439a-9f2d-d36f9b2eceb1'],4,,,,,,,,,,,,,,,Portugal,780,00:02:04.790,Pass,,,,,,,39.3,28.2,71.7,5.2,,,,,,71.7,5.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.234515,,,,,,,,,,,,,20ab81a3-0e03-411b-be9b-35516bdf6203,115,,,"[81.5, 27.6]",3930166,2,,,,-1.3191063,,Right Foot,,,"[83.3, 20.6]",,Ground Pass,,7.2277246,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,From Goal Kick,Rafael Alexandre Conceição Leão,18360.0,Left Center Forward,4,Portugal,780,['970ae8ad-2f48-4b17-8a96-d026a865a3fd'],11,,,,,,,,,,,,,,,Portugal,780,00:02:11.869,Pass,,,,,,,81.5,27.6,83.3,20.6,,,,,,83.3,20.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.253044,,,,,,,,,,,,,7b70ff57-64f3-4b38-8070-6b41ef13431b,117,,,"[84.9, 18.5]",3930166,2,,,,0.49291852,,Right Foot,,,"[102.4, 27.9]",,Ground Pass,,19.864794,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Goal Kick,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,4,Portugal,780,['34b1b0c7-10cd-4b48-8c81-f28775a8dbd0'],13,,,,,,,,,,,,,,,Portugal,780,00:02:13.104,Pass,,,,,,,84.9,18.5,102.4,27.9,,,,,,102.4,27.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,3.058567,,,,,,,,,,,,,ebc9d16a-f2df-47de-9c1a-9cd17df4f052,120,,,"[108.7, 25.4]",3930166,2,,,,1.224336,,Left Foot,,,"[120.0, 56.7]",,High Pass,,33.27732,,,Out,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,From Goal Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,4,Portugal,780,['ed531487-cc94-4876-9aea-4330cb930afc'],15,,,,,,,,,,,,,,,Portugal,780,00:02:15.261,Pass,,,,,,,108.7,25.4,120.0,56.7,,,,,,120.0,56.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,3.712135,,,,,,,,,,,,,ea1e603c-b4d8-4984-b528-88c1dfadf1e7,122,,,"[5.7, 38.1]",3930166,2,,,,-0.08354102,,Right Foot,,,"[67.8, 32.9]",,High Pass,,62.317333,,,,,Jan Kuchta,29484.0,,,,,,Goal Kick,1,From Goal Kick,Jindřich Staněk,28040.0,Goalkeeper,5,Czech Republic,912,['8064dd1b-1563-4c4f-a304-08d6582da2e7'],40,,,,,,,,,,,,,,,Czech Republic,912,00:02:40.747,Pass,,,,,,,5.7,38.1,67.8,32.9,,,,,,67.8,32.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.875841,,,,,,,,,,,,,1d46e282-9844-4840-94b2-a68dde55d10b,130,,,"[44.8, 52.3]",3930166,2,,,,1.7541083,,Right Foot,,,"[41.5, 70.1]",,Ground Pass,,18.103315,,,,,José Diogo Dalot Teixeira,16028.0,,,,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,6,Portugal,780,"['581aec0a-73f1-4484-ad1d-4600fc608f7c', '915395ae-96ad-49bd-8e85-defab136cbd4']",47,,,,,,,,,,,,,,,Portugal,780,00:02:47.263,Pass,True,,,,,,44.8,52.3,41.5,70.1,,,,,,41.5,70.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.11524,,,,,,,,,,,,,cbcf8c68-89f6-49eb-bd18-ecddb3dc7746,133,,,"[43.8, 69.0]",3930166,2,,,,-2.5652175,,Right Foot,,,"[33.8, 62.5]",,Ground Pass,,11.926861,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,José Diogo Dalot Teixeira,16028.0,Right Wing Back,6,Portugal,780,['843b1e63-0d4d-4d19-94f4-008c6f8e8b39'],48,,,,,,,,,,,,,,,Portugal,780,00:02:48.834,Pass,,,,,,,43.8,69.0,33.8,62.5,,,,,,33.8,62.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.125292,,,,,,,,,,,,,9c8c2d5c-0890-4595-8c94-c4c7d4cd800d,136,,,"[37.9, 62.5]",3930166,2,,,,-1.2732921,,Right Foot,,,"[50.9, 20.1]",,Ground Pass,,44.348167,,,,,João Pedro Cavaco Cancelo,7005.0,,,True,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,6,Portugal,780,['9c98c61a-fd19-47a9-969b-839e1fdde160'],51,,,,,,,,,,,,,,,Portugal,780,00:02:51.819,Pass,,,,,,,37.9,62.5,50.9,20.1,,,,,,50.9,20.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,3.999946,,,,,,,,,,,,,8ff71998-7125-4da4-a4a9-b9e73461a93a,140,,,"[52.6, 23.3]",3930166,2,,,,-2.7697365,,Right Foot,,,"[22.6, 11.6]",,Low Pass,,32.200775,,,,,Nuno Mendes,41092.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Wing Back,6,Portugal,780,"['555a4784-903a-4a77-b2f5-763b79a4bc19', 'eb6e2af3-1986-44c6-b72e-70f08033f700']",53,,,,,,,,,,,,,,,Portugal,780,00:02:53.912,Pass,True,,,,,,52.6,23.3,22.6,11.6,,,,,,22.6,11.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.360726,,,,,,,,,,,,,26e2458d-8d59-4d8c-aaf8-bc255abb821c,143,,,"[28.5, 10.0]",3930166,3,,,,-0.15559483,,Left Foot,,,"[54.0, 6.0]",,Ground Pass,,25.81182,,,,,João Pedro Cavaco Cancelo,7005.0,,,,,,,1,Regular Play,Nuno Mendes,41092.0,Left Center Back,6,Portugal,780,['06b8795b-f66d-4c2e-99a1-21e994ed0b3e'],0,,,,,,,,,,,,,,,Portugal,780,00:03:00.830,Pass,,,,,,,28.5,10.0,54.0,6.0,,,,,,54.0,6.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.957121,,,,,,,,,,,,,3a399515-025b-4dde-b519-2c0dd938cf9a,147,,,"[77.3, 16.4]",3930166,3,,,,0.14960898,,Right Foot,,,"[104.5, 20.5]",,Ground Pass,,27.50727,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,Regular Play,João Pedro Cavaco Cancelo,7005.0,Left Wing Back,6,Portugal,780,['1b7cafe7-cbd9-4663-9889-fb746332c58f'],5,,,,,,,,,,,,,,,Portugal,780,00:03:05.845,Pass,,,,,,,77.3,16.4,104.5,20.5,,,,,,104.5,20.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,3.60832,,,,,,,,,,,,,af1e8b92-7d32-4322-96c3-e9ebf3d6d973,150,,,"[107.5, 20.3]",3930166,3,,,,1.3103267,,Left Foot,True,,"[120.0, 67.2]",,Ground Pass,,48.5372,,,Out,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,True,,,,1,Regular Play,Bruno Miguel Borges Fernandes,5204.0,Left Defensive Midfield,6,Portugal,780,['ee750e57-c357-4e7c-8b36-e3b831bb983e'],8,,,,,,,,,,,,,,,Portugal,780,00:03:08.195,Pass,,,,,,,107.5,20.3,120.0,67.2,,,,,,120.0,67.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.490943,,,,,,,,,,,,,f985431f-ea94-435f-9c11-126c5bf6a6fd,154,,,"[6.0, 32.3]",3930166,3,,,,1.7475052,,Left Foot,,,"[4.5, 40.7]",,Ground Pass,,8.532878,,,,,Jindřich Staněk,28040.0,,,,,,Goal Kick,1,From Goal Kick,Robin Hranáč,81330.0,Center Back,7,Czech Republic,912,['61ec80a7-7fa0-44fb-a570-13b356bc3668'],24,,,,,,,,,,,,,,,Czech Republic,912,00:03:24.057,Pass,,,,,,,6.0,32.3,4.5,40.7,,,,,,4.5,40.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.920183,,,,,,,,,,,,,a921c5b0-06b5-4215-ba40-aa1b7881baa6,157,,,"[7.7, 42.8]",3930166,3,,,,0.1275831,,Right Foot,,,"[76.3, 51.6]",,High Pass,,69.162125,,,Incomplete,,Patrik Schick,7044.0,,,,,,,1,From Goal Kick,Jindřich Staněk,28040.0,Goalkeeper,7,Czech Republic,912,"['3c98b1c1-9305-46b3-ba52-909fb60abc0f', 'fda39448-bd05-411d-a115-88517dc6de74']",28,,,,,,,,,,,,,,,Czech Republic,912,00:03:28.692,Pass,,,,,,,7.7,42.8,76.3,51.6,,,,,,76.3,51.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.380644,,,,,,,,,,,,,3c98b1c1-9305-46b3-ba52-909fb60abc0f,159,,,"[43.8, 28.5]",3930166,3,,,,0.105377436,,Head,,,"[54.2, 29.6]",,High Pass,,10.458012,,,Incomplete,,Bruno Miguel Borges Fernandes,5204.0,,,,,,Recovery,1,From Goal Kick,Nuno Mendes,41092.0,Left Center Back,7,Czech Republic,912,"['602578f8-77b9-4eb4-9cbf-e2f3a3b0ce06', 'a921c5b0-06b5-4215-ba40-aa1b7881baa6', 'df96ee9a-4269-4f16-b812-b67f6b6875ba']",31,,,,,,,,,,,,,,,Portugal,780,00:03:31.612,Pass,,,,,,,43.8,28.5,54.2,29.6,,,,,,54.2,29.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.736987,,,,,,,,,,,,,6176dcd8-b32c-4e2e-9ce4-c8aab8f52102,164,,,"[81.6, 52.2]",3930166,3,,,,0.81524,,Left Foot,,,"[88.1, 59.1]",,Ground Pass,,9.479451,,,,,Patrik Schick,7044.0,,,,,,,1,From Goal Kick,Lukáš Provod,28034.0,Right Center Midfield,7,Czech Republic,912,"['15f0ddf8-1ff3-4f67-8287-af088a7bd0b0', '9bcdb56c-f552-4447-9c5a-27bc666a0a25']",34,,,,,,,,,,,,,,,Czech Republic,912,00:03:34.709,Pass,True,,,,,,81.6,52.2,88.1,59.1,,,,,,88.1,59.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.922346,,,,,,,,,,,,,c029f700-c7c2-4fc6-8ef0-fecc1b1142cc,167,,,"[88.1, 59.1]",3930166,3,,,,-1.2179531,97f1cfb8-366b-4440-bd30-20fea0a7b518,Left Foot,,,"[99.7, 27.6]",,Ground Pass,,33.56799,,,,,Pavel Šulc,28227.0,True,,,,,,1,From Goal Kick,Patrik Schick,7044.0,Right Center Forward,7,Czech Republic,912,['f3760a6b-d555-41e6-91df-5b80631e6dd1'],36,,,,,,,,,,,,,,,Czech Republic,912,00:03:36.259,Pass,,,,,,,88.1,59.1,99.7,27.6,,,,,,99.7,27.6,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.238431,,,,,,,,,,,,,076cd0b2-5894-47b9-969d-e36d667a059b,174,,,"[18.0, 51.0]",3930166,4,,,,1.0407,,Left Foot,,,"[30.6, 72.5]",,Ground Pass,,24.920073,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,Free Kick,1,From Free Kick,Diogo Meireles Costa,32975.0,Goalkeeper,8,Portugal,780,['8bd6cb7c-df70-410a-a1e7-0aaee668dfce'],1,,,,,,,,,,,,,,,Portugal,780,00:04:01.496,Pass,,,,,,,18.0,51.0,30.6,72.5,,,,,,30.6,72.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.40672,,,,,,,,,,,,,bc89f8c0-f511-499c-bfde-a1f21b67e578,177,,,"[38.9, 72.5]",3930166,4,,,,-1.7752175,,Right Foot,,,"[35.5, 56.1]",,Ground Pass,,16.748732,,,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,8,Portugal,780,['a55650a9-83ef-40a6-92bf-4337d7c10d13'],7,,,,,,,,,,,,,,,Portugal,780,00:04:07.398,Pass,,,,,,,38.9,72.5,35.5,56.1,,,,,,35.5,56.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.350408,,,,,,,,,,,,,0695b598-d86e-4366-84ac-60db548d48f2,180,,,"[45.7, 47.0]",3930166,4,,,,-2.1982002,,Right Foot,,,"[33.3, 29.9]",,Ground Pass,,21.122736,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,8,Portugal,780,['c5d6c12b-2a34-4fb5-ad1d-ed5d0c0057de'],11,,,,,,,,,,,,,,,Portugal,780,00:04:11.819,Pass,,,,,,,45.7,47.0,33.3,29.9,,,,,,33.3,29.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.389693,,,,,,,,,,,,,40a23c3a-40df-48a8-838e-2a85028f92f0,182,,,"[33.3, 29.9]",3930166,4,,,,-0.96580505,,Right Foot,,,"[46.3, 11.1]",,Ground Pass,,22.856947,,,,,Nuno Mendes,41092.0,,,,,,,1,From Free Kick,Kléper Laveran Lima Ferreira,20016.0,Center Back,8,Portugal,780,['8278ec2b-1709-464a-bdc3-70ce798da28b'],13,,,,,,,,,,,,,,,Portugal,780,00:04:13.169,Pass,,,,,,,33.3,29.9,46.3,11.1,,,,,,46.3,11.1,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.860225,,,,,,,,,,,,,9096ae32-1e76-47a2-aec6-fbcf734dc168,185,,,"[52.8, 7.0]",3930166,4,,,,1.5707964,,Left Foot,,,"[52.8, 16.4]",,Ground Pass,,9.4,,,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Free Kick,Nuno Mendes,41092.0,Left Center Back,8,Portugal,780,['b11f7532-1258-406c-9538-3764420dc745'],17,,,,,,,,,,,,,,,Portugal,780,00:04:17.165,Pass,,,,,,,52.8,7.0,52.8,16.4,,,,,,52.8,16.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,3.080784,,,,,,,,,,,,,4237331e-6345-439d-ab76-3c07f4e499b0,188,,,"[52.2, 25.9]",3930166,4,,,,1.4628433,,Right Foot,,,"[56.6, 66.5]",,High Pass,,40.837727,,,,,Rúben Santos Gato Alves Dias,5206.0,,,True,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,8,Portugal,780,['6eadf231-f4ad-459c-8584-515b1e761d00'],19,,,,,,,,,,,,,,,Portugal,780,00:04:19.553,Pass,,,,,,,52.2,25.9,56.6,66.5,,,,,,56.6,66.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.069392,,,,,,,,,,,,,3f4702ca-84e0-4aff-a5e1-0e5fe9a4e0d8,191,,,"[62.2, 66.9]",3930166,4,,,,0.823475,,Left Foot,,,"[72.3, 77.8]",,Ground Pass,,14.860013,,,,,José Diogo Dalot Teixeira,16028.0,,,,,,,1,From Free Kick,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,8,Portugal,780,['ffc33f77-aca4-4207-b9ed-f286e0deb324'],24,,,,,,,,,,,,,,,Portugal,780,00:04:24.357,Pass,,,,,,,62.2,66.9,72.3,77.8,,,,,,72.3,77.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.787996,,,,,,,,,,,,,fc3dff64-ed82-4029-a686-36fddf66a9eb,194,,,"[70.3, 77.4]",3930166,4,,,,-2.704566,,Right Foot,,,"[56.6, 71.0]",,Ground Pass,,15.121178,,,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Free Kick,José Diogo Dalot Teixeira,16028.0,Right Wing Back,8,Portugal,780,['f7fdbb44-2ce9-46d1-80e9-b48d6670f7a4'],26,,,,,,,,,,,,,,,Portugal,780,00:04:26.195,Pass,,,,,,,70.3,77.4,56.6,71.0,,,,,,56.6,71.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.461096,,,,,,,,,,,,,35d2930b-e5ff-455e-98a5-4b50e8fd8b83,197,,,"[56.8, 72.0]",3930166,4,,,,0.32549587,,Right Foot,,,"[72.8, 77.4]",,Ground Pass,,16.88668,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Free Kick,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,8,Portugal,780,['c600e27d-06d4-4503-92b3-783bcb48fde9'],30,,,,,,,,,,,,,,,Portugal,780,00:04:30.404,Pass,,,,,,,56.8,72.0,72.8,77.4,,,,,,72.8,77.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.664257,,,,,,,,,,,,,af56fa90-a7fa-4574-8e92-0a87dfb46491,200,,,"[80.9, 78.4]",3930166,4,,,,-1.498459,,Left Foot,,,"[81.4, 71.5]",,Ground Pass,,6.9180923,,,,,Cristiano Ronaldo dos Santos Aveiro,5207.0,,,,,,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,8,Portugal,780,['95b0fb91-c54c-4596-ad0e-08393737a01d'],34,,,,,,,,,,,,,,,Portugal,780,00:04:34.592,Pass,,,,,,,80.9,78.4,81.4,71.5,,,,,,81.4,71.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,0.979667,,,,,,,,,,,,,a4b47eb8-81ae-4536-bf92-929f681d108a,203,,,"[80.9, 72.4]",3930166,4,,,,1.3220863,,Right Foot,,,"[82.5, 78.7]",,Ground Pass,,6.5,,,,,Bernardo Mota Veiga de Carvalho e Silva,3193.0,,,,,,,1,From Free Kick,Cristiano Ronaldo dos Santos Aveiro,5207.0,Right Center Forward,8,Portugal,780,"['16105540-f724-48f6-9711-ce10ca317b5a', '73558768-533a-41e1-8a6c-a6f102d61702']",35,,,,,,,,,,,,,,,Portugal,780,00:04:35.256,Pass,True,,,,,,80.9,72.4,82.5,78.7,,,,,,82.5,78.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.051251,,,,,,,,,,,,,530ce9a9-3262-4077-99fd-605a92c805ca,206,,,"[98.1, 67.6]",3930166,4,,,,1.1220729,,Left Foot,,,"[102.0, 75.7]",,Ground Pass,,8.989994,,,,,José Diogo Dalot Teixeira,16028.0,,,,,,,1,From Free Kick,Bernardo Mota Veiga de Carvalho e Silva,3193.0,Center Attacking Midfield,8,Portugal,780,['6a5dde91-8e51-43bc-8036-9606acb025cd'],40,,,,,,,,,,,,,,,Portugal,780,00:04:40.853,Pass,,,,,,,98.1,67.6,102.0,75.7,,,,,,102.0,75.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.418056,,,,,,,,,,,,,8a89e12a-2cf4-414a-85e6-d66d220b0fb0,212,,,"[102.7, 80.0]",3930166,4,,,,-3.0640783,,,,,"[82.1, 78.4]",,Low Pass,,20.662043,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,Throw-in,1,From Throw In,José Diogo Dalot Teixeira,16028.0,Right Wing Back,9,Portugal,780,['aed190dc-6efa-447f-bc6f-62f60439907c'],58,,,,,,,,,,,,,,,Portugal,780,00:04:58.576,Pass,,,,,,,102.7,80.0,82.1,78.4,,,,,,82.1,78.4,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.38819,,,,,,,,,,,,,a3dcb9f5-5c8d-4820-ae3f-edac38e764b8,215,,,"[80.0, 78.4]",3930166,5,,,,-2.8987348,,Right Foot,,,"[57.8, 72.9]",,Ground Pass,,22.87116,,,,,Kléper Laveran Lima Ferreira,20016.0,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,9,Portugal,780,['47e6472f-e60c-49c8-826e-7db90c5405c6'],0,,,,,,,,,,,,,,,Portugal,780,00:05:00.885,Pass,,,,,,,80.0,78.4,57.8,72.9,,,,,,57.8,72.9,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.464142,,,,,,,,,,,,,aabc6768-292c-4f44-834c-64f49d6beb9d,218,,,"[56.4, 59.7]",3930166,5,,,,0.92827755,,Left Foot,,,"[68.6, 76.0]",,Ground Pass,,20.36001,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,,1,From Throw In,Kléper Laveran Lima Ferreira,20016.0,Center Back,9,Portugal,780,['a20443f7-b970-4fb6-bcd1-ed0a2782c19e'],6,,,,,,,,,,,,,,,Portugal,780,00:05:06.083,Pass,,,,,,,56.4,59.7,68.6,76.0,,,,,,68.6,76.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.180698,,,,,,,,,,,,,407362fa-ef90-46c4-89af-5b92db1bf2e1,221,,,"[75.5, 77.3]",3930166,5,,,,-2.4206214,,Right Foot,,,"[68.9, 71.5]",,Ground Pass,,8.786353,,,,,Vitor Machado Ferreira,34639.0,,,,,,,1,From Throw In,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,9,Portugal,780,['8594c291-eae3-4574-ac56-b502067f0766'],10,,,,,,,,,,,,,,,Portugal,780,00:05:10.298,Pass,,,,,,,75.5,77.3,68.9,71.5,,,,,,68.9,71.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.467758,,,,,,,,,,,,,a950b21f-3af7-453f-b1f1-88f5a4c53d09,224,,,"[68.9, 71.5]",3930166,5,,,,-1.7549804,,Right Foot,,,"[60.2, 24.8]",,Low Pass,,47.503475,,,,,Nuno Mendes,41092.0,,,True,,,,1,From Throw In,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,9,Portugal,780,['2e4855c8-bef8-4d58-aa5d-3b6a6a43e645'],12,,,,,,,,,,,,,,,Portugal,780,00:05:12.954,Pass,,,,,,,68.9,71.5,60.2,24.8,,,,,,60.2,24.8,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.705318,,,,,,,,,,,,,bcf30736-120b-415e-a394-7ec3871652aa,227,,,"[81.1, 18.1]",3930166,5,,,,0.0036231726,,Left Foot,,,"[108.7, 18.2]",,Ground Pass,,27.600182,,,Incomplete,,Rafael Alexandre Conceição Leão,18360.0,,,,,,,1,From Throw In,Nuno Mendes,41092.0,Left Center Back,9,Portugal,780,"['4f1a43a4-28fd-4bef-93db-6ac316feb0b8', 'f4a7355a-79e2-4308-98b3-8f04ea8b3388']",18,,,,,,,,,,,,,,,Portugal,780,00:05:18.937,Pass,,,,,,,81.1,18.1,108.7,18.2,,,,,,108.7,18.2,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,2.317053,,,,,,,,,,,,,c903eb7b-0eed-4ae0-b265-7ddb8ab34628,231,,,"[120.0, 0.1]",3930166,5,,,,1.9312372,,Right Foot,,,"[102.7, 46.0]",,High Pass,,49.052013,,,Incomplete,,João Pedro Cavaco Cancelo,7005.0,,True,True,Straight,,Corner,1,From Corner,Vitor Machado Ferreira,34639.0,Right Defensive Midfield,10,Portugal,780,"['7e011255-ddaa-4c43-b05b-bb1b7f8e36c9', 'c14a4866-d60b-47e4-980d-66cd8d9996b9']",55,,,,,,,,,,,,,,,Portugal,780,00:05:55.492,Pass,,,,,,,120.0,0.1,102.7,46.0,,,,,,102.7,46.0,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.887196,,,,,,,,,,,,,be6a6780-735e-4ab1-bf13-a6f8ed91e8d4,235,,,"[80.4, 77.0]",3930166,6,,,,-2.8286915,,Left Foot,,,"[63.4, 71.5]",,Low Pass,,17.867569,,,,,Rúben Santos Gato Alves Dias,5206.0,,,,,,Recovery,1,From Corner,João Pedro Cavaco Cancelo,7005.0,Left Wing Back,10,Portugal,780,"['462f6be7-8e74-41f9-ba01-698e856b6b3c', '6be718fb-5fa6-40af-8d5b-7f470376c5c6']",1,,,,,,,,,,,,,,,Portugal,780,00:06:01.318,Pass,True,,,,,,80.4,77.0,63.4,71.5,,,,,,63.4,71.5,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,3.072409,,,,,,,,,,,,,307d2db1-d2ac-4fac-8288-4bb7e0dd777b,239,,,"[58.2, 71.5]",3930166,6,,,,-2.6697035,,Left Foot,,,"[29.2, 56.7]",,Ground Pass,,32.558254,,,,,Diogo Meireles Costa,32975.0,,,,,,,1,From Corner,Rúben Santos Gato Alves Dias,5206.0,Right Center Back,10,Portugal,780,"['591c4298-3229-4b15-9a28-f5a1484f6441', '85df808c-5ec6-4366-b33d-85efd9e851e4']",3,,,,,,,,,,,,,,,Portugal,780,00:06:03.810,Pass,True,,,,,,58.2,71.5,29.2,56.7,,,,,,29.2,56.7,Portugal vs Czech Republic,Portugal,Czech Republic
,,,,,,,,,,,,,,,,1.216765,,,,,,,,,,,,,39a143e7-1cbd-4ac9-b437-5854422b6014,242,,,"[29.5, 56.7]",3930166,6,,,,-1.0462486,,Left Foot,,,"[38.7, 40.8]",,Ground Pass,,18.369812,,,,,Bruno Miguel Borges Fernandes,5204.0,,,,,,,1,From Corner,Diogo Meireles Costa,32975.0,Goalkeeper,10,Portugal,780,['4092b27d-85ee-4f16-9877-4de389b1f6d1'],8,,,,,,,,,,,,,,,Portugal,780,00:06:08.106,Pass,,,,,,,29.5,56.7,38.7,40.8,,,,,,38.7,40.8,Portugal vs Czech Republic,Portugal,Czech Republic
