50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_save_block,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,0.864462,,,,,,,,,,,,,6ba8110c-9de0-4f47-bb3f-41aa80188928,113,,"[83.2, 14.3]",3930175,2,,,,2.332199,,Right Foot,,,"[77.1, 20.7]",,Ground Pass,,8.84138,,,,Marius Mihai Marin,30913.0,,,,,,1,Regular Play,Valentin Mihai Mihăilă,72512.0,Left Midfield,8,Romania,905,['024d6f37-739f-4661-9d8b-48907ff7ee2b'],27,,,,,,,,,,,,,,,,Romania,905,00:02:27.261,Pass,,,,,,,83.2,14.3,77.1,20.7,,,,,,77.1,20.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.421357,,,,,,,,,,,,,c7a1b650-d1fe-44a2-8eca-51f013c0ae6b,117,,"[76.4, 20.9]",3930175,2,,,,0.22082877,,Right Foot,,,"[81.3, 22.0]",,Ground Pass,,5.0219517,,,,Valentin Mihai Mihăilă,72512.0,,,,,,1,Regular Play,Marius Mihai Marin,30913.0,Center Defensive Midfield,8,Romania,905,"['07462210-dbbf-4e50-a93c-9ba9be6bf731', '480ef4d6-a09b-4e92-a479-dc61e55f43fa']",28,,,,,,,,,,,,,,,,Romania,905,00:02:28.552,Pass,True,,,,,,76.4,20.9,81.3,22.0,,,,,,81.3,22.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.943824,,,,,,,,,,,,,678b8e9a-c1e8-4f87-91c8-38c0f398a208,119,,"[81.3, 22.0]",3930175,2,,,,1.7880044,,Right Foot,,,"[78.1, 36.5]",,Ground Pass,,14.848906,,,,Răzvan Gabriel Marin,16344.0,,,,,,1,Regular Play,Valentin Mihai Mihăilă,72512.0,Left Midfield,8,Romania,905,['95e1c206-6c5d-4249-b63a-48d2a3d675b9'],28,,,,,,,,,,,,,,,,Romania,905,00:02:28.973,Pass,,,,,,,81.3,22.0,78.1,36.5,,,,,,78.1,36.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.968271,,,,,,,,,,,,,14d91887-31e8-4b4d-8842-8ec949c261ae,122,,"[77.3, 41.0]",3930175,2,,,,1.1593888,,Right Foot,,,"[91.0, 72.4]",,Ground Pass,,34.258575,,,,Dennis Man,56905.0,,,,,,1,Regular Play,Răzvan Gabriel Marin,16344.0,Right Center Midfield,8,Romania,905,['02b3c4e1-516b-45c7-b2de-777f362af1b5'],31,,,,,,,,,,,,,,,,Romania,905,00:02:31.263,Pass,,,,,,,77.3,41.0,91.0,72.4,,,,,,91.0,72.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.706907,,,,,,,,,,,,,8d6ebcc8-f2c8-4511-b2c9-28de67bce3ff,125,,"[91.0, 72.4]",3930175,2,,,,-1.5235873,383f86b9-9728-4957-ac5c-0f4eec99935f,Left Foot,,,"[91.6, 59.7]",,Ground Pass,,12.714166,,,,Răzvan Gabriel Marin,16344.0,True,,,,,1,Regular Play,Dennis Man,56905.0,Right Midfield,8,Romania,905,['72e0aa5f-b704-4cc4-9ee2-c072dad41f1c'],36,,,,,,,,,,,,,,,,Romania,905,00:02:36.283,Pass,,,,,,,91.0,72.4,91.6,59.7,,,,,,91.6,59.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.562251,,,,,,,,,,,,,b53d7698-6808-42d5-a826-5f647e47d2ea,130,,"[6.0, 41.4]",3930175,2,,,,-1.5786701,,Right Foot,,,"[5.9, 28.7]",,Ground Pass,,12.700394,,,,Jan Vertonghen,3077.0,,,,,Goal Kick,1,From Goal Kick,Koen Casteels,8240.0,Goalkeeper,9,Belgium,782,['a043c891-015b-4352-b109-dc9828c0ab17'],48,,,,,,,,,,,,,,,,Belgium,782,00:02:48.966,Pass,,,,,,,6.0,41.4,5.9,28.7,,,,,,5.9,28.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.648025,,,,,,,,,,,,,5a982b18-9633-4413-992b-9b6918a876da,137,,"[114.4, 59.9]",3930175,2,,,,-1.677532,,Left Foot,True,True,"[112.9, 45.9]",,Ground Pass,,14.080128,,Incomplete,,Dennis Man,56905.0,,,,,,1,Regular Play,Denis Mihai Drăguş,31193.0,Center Forward,10,Romania,905,"['25b04e69-982d-4c70-a77f-a2d913066997', 'b34585b8-ed61-4fbb-be9f-a6a36340bb0b']",59,,,,,,,,,,,,,,,,Romania,905,00:02:59.371,Pass,,,,,,,114.4,59.9,112.9,45.9,,,,,,112.9,45.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.030795,,,,,,,,,,,,,7eebdee4-9d22-4006-b2de-ca495c592a3e,141,,"[120.0, 80.0]",3930175,3,,,,-2.9168816,,Left Foot,,,"[113.0, 78.4]",,Ground Pass,,7.180529,,,,Nicolae Claudiu Stanciu,10916.0,,,,,Corner,1,From Corner,Dennis Man,56905.0,Right Midfield,11,Romania,905,['33e7b760-d30d-47d1-bce5-df508a04a4b6'],48,,,,,,,,,,,,,,,,Romania,905,00:03:48.714,Pass,,,,,,,120.0,80.0,113.0,78.4,,,,,,113.0,78.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.999224,,,,,,,,,,,,,bd2402c8-d6c9-4261-a2b0-e1f1d54ff3dc,144,,"[113.0, 78.4]",3930175,3,,,,-2.492597,,Right Foot,,,"[104.3, 71.8]",,Ground Pass,,10.920165,,,,Dennis Man,56905.0,,,,,,1,From Corner,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,11,Romania,905,['8d45c49f-ffb6-447b-9146-9f927dc50bef'],50,,,,,,,,,,,,,,,,Romania,905,00:03:50.012,Pass,,,,,,,113.0,78.4,104.3,71.8,,,,,,104.3,71.8,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.474254,,,,,,,,,,,,,7872ae98-15b9-4d69-8442-1a3b29343875,147,,"[97.6, 65.4]",3930175,3,,,,-1.8889171,,Left Foot,,,"[86.7, 32.3]",,Ground Pass,,34.84853,,,,Nicușor Silviu Bancu,34600.0,,,,,,1,From Corner,Dennis Man,56905.0,Right Midfield,11,Romania,905,['c2b0b5fa-1c7a-4431-b5eb-4ee93fdda3a8'],54,,,,,,,,,,,,,,,,Romania,905,00:03:54.952,Pass,,,,,,,97.6,65.4,86.7,32.3,,,,,,86.7,32.3,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.787794,,,,,,,,,,,,,a7e611f8-06bf-4dda-9f89-e0821bc441fc,150,,"[86.7, 32.5]",3930175,3,,,,-0.8181733,,Left Foot,,,"[104.4, 13.6]",,Ground Pass,,25.894014,,,,Marius Mihai Marin,30913.0,,,,,,1,From Corner,Nicușor Silviu Bancu,34600.0,Left Back,11,Romania,905,['b70d2adb-8dff-4d43-96ad-8ba31fd8cce2'],57,,,,,,,,,,,,,,,,Romania,905,00:03:57.538,Pass,,,,,,,86.7,32.5,104.4,13.6,,,,,,104.4,13.6,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.462934,,,,,,,,,,,,,565dd4bb-0244-4959-a851-70eaa365e3e7,153,,"[98.6, 14.8]",3930175,4,,,,1.0968701,7c03c707-5c3e-4cbf-a617-b4030543a797,Right Foot,True,,"[112.5, 41.9]",,High Pass,,30.456854,,,,Radu Drăgușin,39615.0,True,,,,,1,From Corner,Marius Mihai Marin,30913.0,Center Defensive Midfield,11,Romania,905,['d4ff3de7-e84f-4503-97d9-2a78c7bdeb27'],0,,,,,,,,,,,,,,,,Romania,905,00:04:00.404,Pass,,,,,,,98.6,14.8,112.5,41.9,,,,,,112.5,41.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.003606,,,,,,,,,,,,,73edad16-118f-4170-a478-6f817ddd3cf4,157,,"[120.0, 80.0]",3930175,4,,,,-2.598115,,Right Foot,,,"[100.8, 68.4]",,Ground Pass,,22.43212,,,,Dennis Man,56905.0,,,,,Corner,1,From Corner,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,12,Romania,905,['c2af0aa4-ab66-46ab-a393-77ff53ea65d6'],27,,,,,,,,,,,,,,,,Romania,905,00:04:27.374,Pass,,,,,,,120.0,80.0,100.8,68.4,,,,,,100.8,68.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.104254,,,,,,,,,,,,,b2cf6bbd-b90d-4d38-99ad-558337986459,160,,"[97.7, 65.5]",3930175,4,,,,-1.0964783,,Left Foot,True,,"[111.1, 39.4]",,High Pass,,29.338882,,Incomplete,,,,,,,,,1,From Corner,Dennis Man,56905.0,Right Midfield,12,Romania,905,['397831bd-3c59-4d80-bdfc-3afadbf7d37d'],30,,,,,,,,,,,,,,,,Romania,905,00:04:30.375,Pass,,,,,,,97.7,65.5,111.1,39.4,,,,,,111.1,39.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.515228,,,,,,,,,,,,,ae38ff0c-8edc-4c60-b0b9-93ec90eef908,164,,"[98.4, 10.7]",3930175,4,,,,0.049546193,,Left Foot,,,"[110.5, 11.3]",,Ground Pass,,12.114867,,Incomplete,,Marius Mihai Marin,30913.0,,,,,,1,From Corner,Nicușor Silviu Bancu,34600.0,Left Back,12,Romania,905,"['261e948b-8e99-40b4-99e7-6f4829abcdbc', 'db439e23-0b3e-48ec-a5e3-4b57a247114a']",37,,,,,,,,,,,,,,,,Romania,905,00:04:37.408,Pass,,,,,,,98.4,10.7,110.5,11.3,,,,,,110.5,11.3,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.418919,,,,,,,,,,,,,9bb50f03-7f73-41e2-aff5-c75fb56b59c0,167,,"[104.3, 0.1]",3930175,4,,,,0.78095376,,,,,"[115.6, 11.3]",,Low Pass,,15.91006,,,,Denis Mihai Drăguş,31193.0,,,,,Throw-in,1,From Throw In,Nicușor Silviu Bancu,34600.0,Left Back,13,Romania,905,['6cff31a5-b336-409e-9c9f-ec22f340133b'],46,,,,,,,,,,,,,,,,Romania,905,00:04:46.112,Pass,,,,,,,104.3,0.1,115.6,11.3,,,,,,115.6,11.3,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,3.146955,,,,,,,,,,,,,56b366e8-b1f9-46ec-bf59-4bf110d6330a,171,,"[6.0, 41.3]",3930175,5,True,,,0.39737037,,Right Foot,,,"[72.0, 69.0]",,High Pass,,71.57716,,Incomplete,,Dodi Lukebakio,12306.0,,,,,Goal Kick,1,From Goal Kick,Koen Casteels,8240.0,Goalkeeper,14,Belgium,782,"['95a94fbe-fa10-4955-af0f-7b0e3ff0b969', 'b9137f01-3af0-4086-b78f-c5ea75aef4b3']",23,,,,,,,,,,,,,,,,Belgium,782,00:05:23.728,Pass,,,,,,,6.0,41.3,72.0,69.0,,,,,,72.0,69.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.803057,,,,,,,,,,,,,95a94fbe-fa10-4955-af0f-7b0e3ff0b969,173,,"[48.1, 11.1]",3930175,5,,,,0.65818197,,Head,,,"[57.8, 18.6]",,Low Pass,,12.261321,,Incomplete,,Nicolae Claudiu Stanciu,10916.0,,,,,Recovery,1,From Goal Kick,Valentin Mihai Mihăilă,72512.0,Left Midfield,14,Belgium,782,"['0b5f573b-4895-4fb0-8106-bf8c1079ea96', '4e09b40e-7652-49af-907e-e9d09d31f4ce', '56b366e8-b1f9-46ec-bf59-4bf110d6330a']",26,,,,,,,,,,,,,,,,Romania,905,00:05:26.875,Pass,,,,,,,48.1,11.1,57.8,18.6,,,,,,57.8,18.6,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.187434,,,,,,,,,,,,,e097bfd9-cedc-4458-ace6-8894bd148dd4,179,,"[63.8, 67.6]",3930175,5,,,,2.651245,,Right Foot,,,"[50.5, 74.7]",,Ground Pass,,15.076471,,,,Timothy Castagne,6989.0,,,,,,1,From Goal Kick,Youri Tielemans,2954.0,Right Defensive Midfield,14,Belgium,782,"['9b123135-e28d-4fec-94e6-fc8d7f8f27a9', 'f797c47a-2ca1-47d7-81c6-ab9a56547b7f']",30,,,,,,,,,,,,,,,,Belgium,782,00:05:30.604,Pass,True,,,,,,63.8,67.6,50.5,74.7,,,,,,50.5,74.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.21803,,,,,,,,,,,,,61693569-890a-464c-9bb2-36e781d0a6b4,184,,"[50.5, 74.2]",3930175,5,,,,-2.158799,,Right Foot,,,"[38.7, 56.5]",,Ground Pass,,21.272753,,,,Wout Faes,8854.0,,,,,,1,From Goal Kick,Timothy Castagne,6989.0,Right Back,14,Belgium,782,"['0740e9d1-2c34-4889-b391-8181fc20c887', 'c37f2d55-6480-41dc-bb24-c6a0e4fec002']",31,,,,,,,,,,,,,,,,Belgium,782,00:05:31.831,Pass,True,,,,,,50.5,74.2,38.7,56.5,,,,,,38.7,56.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.057066,,,,,,,,,,,,,6acda062-4f85-424d-8143-e6b8e6d551a2,187,,"[40.4, 56.0]",3930175,5,,,,-0.4985679,,Left Foot,,,"[49.4, 51.1]",,Ground Pass,,10.247438,,,,Amadou Onana,48347.0,,,,,,1,From Goal Kick,Wout Faes,8854.0,Right Center Back,14,Belgium,782,['c3f455ac-7de6-4c3c-9bdb-f8e7621c831d'],34,,,,,,,,,,,,,,,,Belgium,782,00:05:34.664,Pass,,,,,,,40.4,56.0,49.4,51.1,,,,,,49.4,51.1,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.195919,,,,,,,,,,,,,08ac535b-f53c-4283-a283-87f200556430,190,,"[49.4, 51.1]",3930175,5,,,,1.3210603,,Right Foot,,,"[55.7, 75.8]",,Ground Pass,,25.490782,,,,Timothy Castagne,6989.0,,,,,,1,From Goal Kick,Amadou Onana,48347.0,Left Defensive Midfield,14,Belgium,782,['abf204b5-d4b0-458f-a814-6a44f69069dd'],36,,,,,,,,,,,,,,,,Belgium,782,00:05:36.605,Pass,,,,,,,49.4,51.1,55.7,75.8,,,,,,55.7,75.8,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,3.890595,,,,,,,,,,,,,9bb84b92-be5f-4cb5-b452-a27ff0367597,194,,"[55.7, 76.2]",3930175,5,,,,-0.3261317,,Right Foot,,,"[110.4, 57.7]",,Low Pass,,57.743744,,,,Romelu Lukaku Menama,3289.0,,,,,,1,From Goal Kick,Timothy Castagne,6989.0,Right Back,14,Belgium,782,"['b098c438-806b-44a8-ab2f-64539d4b12dc', 'ecb11f38-ebc4-450a-9509-d813d86935ae']",38,,,,,,,,,,,,,,,,Belgium,782,00:05:38.949,Pass,True,,,,,,55.7,76.2,110.4,57.7,,,,,,110.4,57.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.605876,,,,,,,,,,,,,5990ee0b-b73b-4f65-8a96-7f4958db9321,203,,"[105.3, 61.5]",3930175,5,,,,-0.3468349,,Right Foot,,,"[113.6, 58.5]",,Ground Pass,,8.825531,True,Incomplete,,Romelu Lukaku Menama,3289.0,,,,,,1,From Goal Kick,Timothy Castagne,6989.0,Right Back,14,Belgium,782,"['536733d4-0b36-42bb-8cd3-2a9405f38078', 'eda0831d-e0ef-442c-9391-d3a6c6b3be54']",48,,,,,,,,,,,,,,,,Belgium,782,00:05:48.723,Pass,,,,,,,105.3,61.5,113.6,58.5,,,,,,113.6,58.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.862864,,,,,,,,,,,,,79709534-65e8-4fdd-b9f8-5af4c5d9d184,207,,"[6.9, 20.3]",3930175,5,,,,-0.56995785,,Left Foot,,,"[28.9, 6.2]",,High Pass,,26.130634,,,,Valentin Mihai Mihăilă,72512.0,,,,,,1,Regular Play,Nicușor Silviu Bancu,34600.0,Left Back,15,Romania,905,['bdc6f6c7-af1f-4df0-8d4f-8f36b009c4b6'],50,,,,,,,,,,,,,,,,Romania,905,00:05:50.752,Pass,,,,,,,6.9,20.3,28.9,6.2,,,,,,28.9,6.2,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.580119,,,,,,,,,,,,,f4010ac7-dd90-4293-86b8-124d7bcc57fc,211,,"[44.2, 7.8]",3930175,5,,,,1.802661,,Right Foot,,,"[42.5, 15.0]",,Ground Pass,,7.3979726,,,,Valentin Mihai Mihăilă,72512.0,,,,,Recovery,1,Regular Play,Denis Mihai Drăguş,31193.0,Center Forward,15,Romania,905,"['dfc825a7-7763-4dfc-bb92-2ccad378b9e4', 'e44b94af-437e-4ee9-8a3d-a5e676d50268']",54,,,,,,,,,,,,,,,,Romania,905,00:05:54.325,Pass,True,,,,,,44.2,7.8,42.5,15.0,,,,,,42.5,15.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.565445,,,,,,,,,,,,,ed8fd96b-1acb-4d91-b1c4-52f1b191a41f,221,,"[56.8, 40.9]",3930175,6,,,,-1.8798177,,Right Foot,,,"[50.0, 19.6]",,Ground Pass,,22.359114,,,,Arthur Theate,43913.0,,,,,,1,Regular Play,Jan Vertonghen,3077.0,Left Center Back,16,Belgium,782,['325eab6c-aff4-429a-816d-1196942a32e3'],1,,,,,,,,,,,,,,,,Belgium,782,00:06:01.693,Pass,,,,,,,56.8,40.9,50.0,19.6,,,,,,50.0,19.6,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.356235,,,,,,,,,,,,,701219d0-e67c-4502-905d-320605d73cf1,224,,"[50.0, 19.6]",3930175,6,,,,1.1879778,,Left Foot,,,"[56.0, 34.5]",,Ground Pass,,16.062689,,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Arthur Theate,43913.0,Left Back,16,Belgium,782,['d5398389-06f5-4771-b9cf-820fc8f9a56b'],5,,,,,,,,,,,,,,,,Belgium,782,00:06:05.632,Pass,,,,,,,50.0,19.6,56.0,34.5,,,,,,56.0,34.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.402265,,,,,,,,,,,,,c22e2f0a-09e6-4c5b-ad1f-5e5170670254,227,,"[55.7, 36.4]",3930175,6,,,,1.5286527,,Right Foot,,,"[56.4, 53.0]",,Ground Pass,,16.614752,,,,Youri Tielemans,2954.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Left Defensive Midfield,16,Belgium,782,['1da0c30e-7b85-48b7-a53b-92d706803ca2'],7,,,,,,,,,,,,,,,,Belgium,782,00:06:07.763,Pass,,,,,,,55.7,36.4,56.4,53.0,,,,,,56.4,53.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.258792,,,,,,,,,,,,,159f86b8-d0db-43f6-a49e-d5ea262dae4a,230,,"[56.4, 53.0]",3930175,6,,,,-2.8023,,Right Foot,,,"[47.9, 50.0]",,Ground Pass,,9.013878,,,,Wout Faes,8854.0,,,,,,1,Regular Play,Youri Tielemans,2954.0,Right Defensive Midfield,16,Belgium,782,['c76a36d8-f054-4ff2-871e-11b6f478e6fa'],10,,,,,,,,,,,,,,,,Belgium,782,00:06:10.439,Pass,,,,,,,56.4,53.0,47.9,50.0,,,,,,47.9,50.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.108626,,,,,,,,,,,,,6e6f7e70-53ae-46af-a897-c79da1ddc4f1,233,,"[49.7, 53.4]",3930175,6,,,,-1.2001551,,Right Foot,,,"[57.2, 34.1]",,Ground Pass,,20.706038,,,,Amadou Onana,48347.0,,,,,,1,Regular Play,Wout Faes,8854.0,Right Center Back,16,Belgium,782,['bc6d8aa0-73b3-4485-9169-709776342171'],15,,,,,,,,,,,,,,,,Belgium,782,00:06:15.308,Pass,,,,,,,49.7,53.4,57.2,34.1,,,,,,57.2,34.1,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.539382,,,,,,,,,,,,,97f1b4d3-18cf-4fba-aa0a-0413c4ba0442,237,,"[57.2, 32.5]",3930175,6,,,,1.6599213,,Right Foot,,,"[55.1, 56.0]",,Ground Pass,,23.593643,,,,Wout Faes,8854.0,,,,,,1,Regular Play,Amadou Onana,48347.0,Left Defensive Midfield,16,Belgium,782,"['52934d48-0639-4b2d-a515-61b2b4560d3b', '94d0010e-b20a-48d5-9b20-9a221fda02cc']",20,,,,,,,,,,,,,,,,Belgium,782,00:06:20.318,Pass,True,,,,,,57.2,32.5,55.1,56.0,,,,,,55.1,56.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.654649,,,,,,,,,,,,,6964b7ed-9a43-4fb3-bad5-38764149bad7,240,,"[56.2, 55.4]",3930175,6,,,,-0.481489,,Right Foot,,,"[107.3, 28.7]",,High Pass,,57.65501,,,,Kevin De Bruyne,3089.0,,,Through Ball,True,,1,Regular Play,Wout Faes,8854.0,Right Center Back,16,Belgium,782,['85a2e732-4101-4d46-93b6-64ad981a05f0'],23,,,,,,,,,,,,,,,,Belgium,782,00:06:23.399,Pass,,,,,,,56.2,55.4,107.3,28.7,,,,,,107.3,28.7,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,3.409902,,,,,,,,,,,,,41fde739-c5c0-4001-b832-b28400dd85c4,250,,"[14.4, 36.7]",3930175,6,,,,0.6880636,,Drop Kick,,,"[63.3, 76.9]",,High Pass,,63.302845,,Incomplete,,Dennis Man,56905.0,,True,,,,1,From Keeper,Florin Constantin Niţă,28242.0,Goalkeeper,17,Romania,905,"['3ccb98b2-aa51-4b59-8284-d32a5f19cfee', '6e1738dd-5d83-4ff1-ba48-e490a0e002f0']",40,,,,,,,,,,,,,,,,Romania,905,00:06:40.319,Pass,,,,,,,14.4,36.7,63.3,76.9,,,,,,63.3,76.9,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.431925,,,,,,,,,,,,,f3e4cac9-1ae9-47e4-8106-b8c311a73c77,254,,"[49.2, 80.0]",3930175,6,,,,-2.713591,,,,,"[21.8, 67.5]",,Low Pass,,30.116608,,,,Radu Drăgușin,39615.0,,,,,Throw-in,1,From Throw In,Andrei Florin Ratiu,24861.0,Right Back,18,Romania,905,['9e452bea-6ac9-451e-923a-700242e82116'],59,,,,,,,,,,,,,,,,Romania,905,00:06:59.435,Pass,,,,,,,49.2,80.0,21.8,67.5,,,,,,21.8,67.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.075236,,,,,,,,,,,,,09c46e7f-30d3-4dee-a670-15c5dbbf4748,257,,"[22.7, 65.5]",3930175,7,,,,-2.291669,,Right Foot,,,"[7.5, 48.2]",,Ground Pass,,23.028894,,,,Florin Constantin Niţă,28242.0,,,,,,1,From Throw In,Radu Drăgușin,39615.0,Right Center Back,18,Romania,905,['113cc8c3-3f0c-4a38-967c-a37bd23cfb9f'],3,,,,,,,,,,,,,,,,Romania,905,00:07:03.279,Pass,,,,,,,22.7,65.5,7.5,48.2,,,,,,7.5,48.2,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.180127,,,,,,,,,,,,,dde5526d-05eb-4f2f-9c39-dc0746a7c9ca,260,,"[15.9, 40.2]",3930175,7,,,,-0.51695675,,Right Foot,,,"[35.6, 29.0]",,Ground Pass,,22.6612,,,,Nicolae Claudiu Stanciu,10916.0,,,,,,1,From Throw In,Florin Constantin Niţă,28242.0,Goalkeeper,18,Romania,905,['4dc70ca3-f56e-4765-81ca-b9094204cedb'],9,,,,,,,,,,,,,,,,Romania,905,00:07:09.762,Pass,,,,,,,15.9,40.2,35.6,29.0,,,,,,35.6,29.0,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.581882,,,,,,,,,,,,,92d94b82-b48f-4d8c-b37b-8f74a4eb2343,264,,"[34.8, 27.7]",3930175,7,,,,-1.8898659,,Left Foot,,,"[27.4, 5.3]",,Ground Pass,,23.590675,,,,Nicușor Silviu Bancu,34600.0,,,,,,1,From Throw In,Nicolae Claudiu Stanciu,10916.0,Left Center Midfield,18,Romania,905,"['a894caa7-e347-4258-ad35-8a2e45df210a', 'cb5b069b-3e14-48f0-a7ce-7d76b838d87d']",11,,,,,,,,,,,,,,,,Romania,905,00:07:11.648,Pass,True,,,,,,34.8,27.7,27.4,5.3,,,,,,27.4,5.3,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,2.056203,,,,,,,,,,,,,80b34120-ee3a-4e18-8039-979b71967031,268,,"[78.1, 80.0]",3930175,7,,,,-2.0728338,,,,,"[62.4, 51.4]",,Low Pass,,32.62591,,,,Amadou Onana,48347.0,,,,,Throw-in,1,From Throw In,Timothy Castagne,6989.0,Right Back,19,Belgium,782,['36590a93-482e-4f4a-b833-be0931a4d313'],21,,,,,,,,,,,,,,,,Belgium,782,00:07:21.866,Pass,,,,,,,78.1,80.0,62.4,51.4,,,,,,62.4,51.4,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,1.70957,,,,,,,,,,,,,fc8ff298-b3b9-4fdb-82e4-1ab0339ef195,272,,"[67.3, 40.3]",3930175,7,,,,-2.1892242,,Right Foot,,,"[52.5, 19.5]",,Ground Pass,,25.528025,,,,Arthur Theate,43913.0,,,,,,1,From Throw In,Amadou Onana,48347.0,Left Defensive Midfield,19,Belgium,782,"['31d5a60b-aab9-4dc0-8f7d-6d11095896cd', 'eec3860d-714b-44fa-857b-5acb5b6f75f7']",27,,,,,,,,,,,,,,,,Belgium,782,00:07:27.940,Pass,True,,,,,,67.3,40.3,52.5,19.5,,,,,,52.5,19.5,Belgium vs Romania,Belgium,Romania
,,,,,,,,,,,,,,,,0.784055,,,,,,,,,,,,,a9c8df94-9da1-4d2d-8c2f-d03f5f4ca53e,275,,"[50.0, 17.9]",3930175,7,,,,0.7534941,,Left Foot,,,"[59.7, 27.0]",,Ground Pass,,13.300376,,,,Amadou Onana,48347.0,,,,,,1,From Throw In,Arthur Theate,43913.0,Left Back,19,Belgium,782,['70b6e6c7-5382-458c-adf5-b3f394b6d903'],30,,,,,,,,,,,,,,,,Belgium,782,00:07:30.741,Pass,,,,,,,50.0,17.9,59.7,27.0,,,,,,59.7,27.0,Belgium vs Romania,Belgium,Romania
