50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,d5900c03-ec67-473a-af23-2c257210a78a,3004,,,"[9.8, 29.9]",3930170,73,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaka Bijol,16047.0,Left Center Back,114,Serbia,786,"['cb80ecb4-72c7-442a-9f73-963a9f9b66fc', 'ee9cd2d3-9417-4226-952d-55efcc59775e']",33,,,,,,,,,,,,,,,,,Slovenia,944,00:28:33.340,Clearance,True,,,,,,9.8,29.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,9185882d-3842-4bd3-9eb8-7efa1628fcfc,3259,,,"[52.7, 52.4]",3930170,82,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,129,Slovenia,944,['0da75bf7-5e1e-42de-9d3b-fffd921806dc'],55,,,,,,,,,,,,,,,,,Serbia,786,00:37:55.061,Clearance,True,,,,,,52.7,52.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Other,,,True,,,,,,,,0.0,,,,,,,,,,,,,,c8f73520-5e0b-443f-8a2e-e273b6bd6f37,3298,,,"[2.3, 31.1]",3930170,84,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Žan Vipotnik,290289.0,Left Center Forward,133,Serbia,786,['ebe1daeb-dcd4-4835-a0b7-5fcad81ec3e2'],53,,,,,,,,,,,,,,,,,Slovenia,944,00:39:53.408,Clearance,True,,,,,,2.3,31.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,f457b87e-3e43-4610-b7fc-23d11ece306f,3308,,,"[11.4, 28.2]",3930170,85,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Žan Karničnik,137487.0,Right Back,134,Serbia,786,['cb4a3860-32a7-49f6-9945-b115e09c2571'],30,,,,,,,,,,,,,,,,,Slovenia,944,00:40:30.055,Clearance,True,,,,,,11.4,28.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,9c5ea29f-807d-4601-84ee-988410cf028a,3383,,,"[10.1, 47.4]",3930170,88,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jon Gorenc Stankovič,11416.0,Left Defensive Midfield,138,Serbia,786,,7,,,,,,,,,,,,,,,,,Slovenia,944,00:43:07.304,Clearance,True,,,,,,10.1,47.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Right Foot,,,,True,,,,,,,0.0,,,,,,,,,,,,,,78a2f8a4-c210-434a-9a34-c719130dec5f,3388,,,"[12.0, 70.6]",3930170,88,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Žan Karničnik,137487.0,Right Back,138,Serbia,786,,11,,,,,,,,,,,,,,,,,Slovenia,944,00:43:11.262,Clearance,True,,,,,,12.0,70.6,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,037ec185-d10e-4635-a97e-cb01eb9ffbfd,3404,,,"[44.7, 34.7]",3930170,88,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nikola Milenković,5603.0,Center Back,139,Serbia,786,['7308f734-60ed-4824-afb5-152a9fe8d88d'],53,,,,,,,,,,,,,,,,,Serbia,786,00:43:53.904,Clearance,True,,,,,,44.7,34.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,963143dc-2f01-493f-9980-65edce9bba17,3432,,,"[4.0, 40.3]",3930170,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Andraž Šporar,31866.0,Right Center Forward,140,Serbia,786,['2b29dffd-1bc7-4f70-b08c-70d34f53f9c7'],45,,,,,,,,,,,,,,,,,Slovenia,944,00:44:45.161,Clearance,True,,,,,,4.0,40.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,8201e68b-d485-4eb9-b23e-119941323b62,3433,,,"[12.4, 22.2]",3930170,89,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Benjamin Verbič,16510.0,Right Midfield,140,Serbia,786,,46,,,,,,,,,,,,,,,,,Slovenia,944,00:44:46.362,Clearance,True,,,,,,12.4,22.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,0dc8e892-bd10-4686-a330-220fb7fb34ec,3451,,,"[8.9, 36.5]",3930170,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaka Bijol,16047.0,Center Back,141,Serbia,786,['e55f92d8-8769-4358-af92-326cb5f2e072'],51,,,,,,,,,,,,,,,,,Slovenia,944,00:45:51.841,Clearance,True,,,,,,8.9,36.5,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,6a8327b9-8098-4acc-a544-8a93cbdf8060,3453,,,"[98.6, 37.8]",3930170,90,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,141,Serbia,786,['1da2e7e6-4056-417e-b2d3-4bc264fd03e8'],54,,,,,,,,,,,,,,,,,Serbia,786,00:45:54.366,Clearance,True,,,,,,98.6,37.8,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Head,True,,,,,,,,,,2.511224,,,,,,,,,,,,,,a84e2902-e5b4-4fd1-9d99-5868c0473cfa,3516,,,"[24.2, 36.7]",3930170,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Brekalo,101806.0,Left Center Back,147,Serbia,786,['c0c06155-d26c-4596-b39d-7d64dc8a72ec'],12,,,,,,,,,,,,,,,,,Slovenia,944,00:49:12.236,Clearance,True,,,,,,24.2,36.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,True,Head,True,,,,,,,,,,0.0,,,,,,,,,,,,,,fc28abf3-2523-4482-ba29-07fc069b7374,3523,,,"[14.9, 42.9]",3930170,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaka Bijol,16047.0,Center Back,147,Serbia,786,"['07844817-24c2-4e5c-8ab2-6f53dcc52c5d', '2009045e-25da-4938-8a24-4d20d5be0131']",18,,,,,,,,,,,,,,,,,Slovenia,944,00:49:18.204,Clearance,True,,,,,,14.9,42.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,Left Foot,,True,,,,,,,,,0.0,,,,,,,,,,,,,,533718f7-28f6-498a-973e-f93b6dcc870f,3533,,,"[9.9, 23.3]",3930170,94,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,David Brekalo,101806.0,Left Center Back,147,Serbia,786,['f4c5d2a3-109e-4b55-bae5-8042ec5104c2'],25,,,,,,,,,,,,,,,,,Slovenia,944,00:49:25.263,Clearance,True,,,,,,9.9,23.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,65458973-84e7-43eb-90e1-bf1ceef5c9d8,78,,,"[49.2, 34.3]",3930170,0,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Benjamin Šeško,38759.0,Left Center Forward,3,Serbia,786,['434654a3-ef6a-4d30-97d6-94e4a81486cc'],52,,,,,,,,,,,,,,,,,Slovenia,944,00:00:52.449,Block,,,,,,,49.2,34.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,99cb4a00-be06-4b96-97f2-e7e9c0f8ac07,268,,,"[50.7, 48.4]",3930170,5,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Strahinja Pavlović,27719.0,Left Center Back,12,Slovenia,944,['3de27430-186a-4fb0-9383-5706f789dd11'],22,,,,,,,,,,,,,,,,,Serbia,786,00:05:22.102,Block,,,,,,,50.7,48.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,b2346f04-182a-4ae3-a974-ae03378d31fe,360,,,"[51.3, 75.9]",3930170,6,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Žan Karničnik,137487.0,Right Back,13,Serbia,786,['0aa89b3b-3630-4753-97a2-1b9fe5b33e65'],51,,,,,,,,,,,,,,,,,Slovenia,944,00:06:51.192,Block,,,,,,,51.3,75.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1386f893-901f-453c-8a6e-c8024961be75,559,,,"[111.4, 77.4]",3930170,12,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Timi Elšnik,15896.0,Left Defensive Midfield,28,Serbia,786,['06a84710-5fe7-446c-a9e1-31d3f77da190'],32,,,,,,,,,,,,,,,,,Slovenia,944,00:12:32.176,Block,,,,,,,111.4,77.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,f72d218f-a940-4472-b0b5-22f416eb719a,921,,,"[10.4, 37.3]",3930170,19,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nikola Milenković,5603.0,Center Back,38,Slovenia,944,['118f33eb-70c7-4394-aa11-283b74d1ad50'],52,,,,,,,,,,,,,,,,,Serbia,786,00:19:52.211,Block,,,,,,,10.4,37.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,31fcb43d-0cff-4135-8e74-959c0e9c2d12,946,,,"[13.7, 18.8]",3930170,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,38,Slovenia,944,['f9b7b340-9470-4487-b072-2eea670f50c3'],9,,,,,,,,,,,,,,,,,Serbia,786,00:20:09.011,Block,,,,,,,13.7,18.8,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,207af6dc-54a2-4247-83a1-778458b6cdd8,957,,,"[24.4, 39.3]",3930170,20,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ivan Ilić,30179.0,Right Defensive Midfield,38,Slovenia,944,['eaa7b3ea-e47d-4d6e-baa6-94cd1f1d96ce'],16,,,,,,,,,,,,,,,,,Serbia,786,00:20:16.084,Block,,,,,,,24.4,39.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,128a7b83-b8a0-4c25-a11a-1d211226753c,969,,,"[32.8, 6.0]",3930170,20,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Aleksandar Mitrović,4269.0,Center Forward,39,Serbia,786,['ddcabeac-de8d-4cab-ac3d-2029e91946c9'],49,,,,,,,,,,,,,,,,,Serbia,786,00:20:49.078,Block,,,,,,,32.8,6.0,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,2c728df2-bef1-4c8b-9177-a76504ddca41,996,,,"[11.4, 9.7]",3930170,21,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Strahinja Pavlović,27719.0,Left Center Back,40,Slovenia,944,['1fa7c388-fbe1-418a-a80c-e2da0bba06b5'],14,,,,,,,,,,,,,,,,,Serbia,786,00:21:14.590,Block,,,,,,,11.4,9.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,93271d70-0e6a-4fa8-a8f2-33d598789423,1029,,,"[99.9, 12.3]",3930170,21,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Jan Mlakar,31089.0,Left Midfield,42,Serbia,786,['48f04c8d-aa05-4d73-9255-2372f7e7a0e2'],59,,,,,,,,,,,,,,,,,Slovenia,944,00:21:59.795,Block,,,,,,,99.9,12.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,95739f65-4f84-46b1-b27f-fdc5113b19d6,1279,,,"[111.0, 8.1]",3930170,27,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Dušan Vlahović,18015.0,Left Attacking Midfield,53,Slovenia,944,['797b998f-7403-41fe-b807-1fb805ffd5c2'],11,,,,,,,,,,,,,,,,,Serbia,786,00:27:11.962,Block,,,,,,,111.0,8.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,03493381-75e7-4bed-8bbd-76c4b9e68f55,1564,,,"[79.4, 74.1]",3930170,34,,True,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Adam Gnezda Čerin,31968.0,Right Defensive Midfield,65,Serbia,786,['844a1349-2c2b-4d4f-968f-e152fa79b090'],2,,,,,,,,,,,,,,,,,Slovenia,944,00:34:02.198,Block,,,,,,,79.4,74.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,4d042334-2aa2-4051-bc3b-d025f894cc05,1624,,,"[9.0, 66.3]",3930170,35,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Andrija Živković,6318.0,Right Wing Back,68,Slovenia,944,['7d053e69-d428-4a17-ab67-63f3b8133e09'],30,,,,,,,,,,,,,,,,,Serbia,786,00:35:30.850,Block,,,,,,,9.0,66.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,872659db-825f-4cf5-ac6c-926fad809fbe,1703,,,"[16.8, 45.4]",3930170,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jaka Bijol,16047.0,Left Center Back,71,Serbia,786,['f98d1574-9fe1-46c9-a2fc-98bc0bafda5e'],53,,,,,,,,,,,,,,,,,Slovenia,944,00:38:53.041,Block,,,,,,,16.8,45.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c503dc7c-84b2-41c1-a144-92762bc87586,1707,,,"[18.0, 47.5]",3930170,38,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Andraž Šporar,31866.0,Right Center Forward,71,Serbia,786,['073b17b6-c26b-4cba-a979-5fcb8d82bbaf'],54,,,,,,,,,,,,,,,,,Slovenia,944,00:38:54.785,Block,,,,,,,18.0,47.5,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,f2ef34a3-a65b-499b-8350-e8cf8dee2780,1879,,,"[5.4, 42.7]",3930170,42,,,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Timi Elšnik,15896.0,Left Defensive Midfield,75,Slovenia,944,['f9bd77f6-bbf9-4a89-9b98-aa862a1dc67a'],51,,,,,,,,,,,,,,,,,Slovenia,944,00:42:51.201,Block,,,,,,,5.4,42.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,64de3d12-ba3f-4985-a8c1-63dcf3e0d39a,1894,,,"[20.3, 30.2]",3930170,43,,True,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ivan Ilić,30179.0,Right Defensive Midfield,75,Slovenia,944,['da7ec5c4-2a44-4a40-a320-8f4f57cb238b'],8,,,,,,,,,,,,,,,,,Serbia,786,00:43:08.511,Block,,,,,,,20.3,30.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,24fd1201-f11c-479b-a50b-019c979bd28e,1911,,,"[52.2, 11.4]",3930170,44,,,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Nikola Milenković,5603.0,Center Back,78,Slovenia,944,['d1279c1e-a36a-4268-b96e-3427518f8cc8'],55,,,,,,,,,,,,,,,,,Serbia,786,00:44:55.300,Block,,,,,,,52.2,11.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,89c858fa-256c-4749-98dc-e4b14510193f,2015,,,"[64.6, 69.2]",3930170,46,,,,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Ivan Ilić,30179.0,Right Defensive Midfield,82,Serbia,786,['c4970851-e173-4390-b13e-59cf60cac775'],1,,,,,,,,,,,,,,,,,Serbia,786,00:01:01.059,Block,,,,,,,64.6,69.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,aa158006-0ef4-49cf-a90f-d151fc4ad33f,2116,,,"[53.3, 71.2]",3930170,47,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Petar Stojanović,16528.0,Right Midfield,85,Serbia,786,['fef85772-0231-4b21-a7ee-4766e6968073'],57,,,,,,,,,,,,,,,,,Slovenia,944,00:02:57.440,Block,,,,,,,53.3,71.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,d71aaf27-efad-4f6a-aa5a-8850ebf7f2f1,2181,,,"[9.1, 42.0]",3930170,49,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Žan Karničnik,137487.0,Right Back,87,Serbia,786,['b0f50047-2555-417f-b3db-93f6f5be2c99'],48,,,,,,,,,,,,,,,,,Slovenia,944,00:04:48.511,Block,,,,,,,9.1,42.0,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,54e60233-3d1b-4951-b7d6-737a532fe0cd,2206,,,"[91.6, 6.2]",3930170,51,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Dušan Vlahović,18015.0,Left Attacking Midfield,89,Slovenia,944,['13d7dbdd-4276-49b6-9052-31cf337bf977'],55,,,,,,,,,,,,,,,,,Serbia,786,00:06:55.081,Block,,,,,,,91.6,6.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,bab053b4-abe7-4993-a7da-7b8d9a717de1,2256,,,"[35.0, 77.9]",3930170,53,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Andrija Živković,6318.0,Right Wing Back,90,Slovenia,944,['1e229198-4d29-497b-8301-11389d818638'],18,,,,,,,,,,,,,,,,,Serbia,786,00:08:18.172,Block,,,,,,,35.0,77.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,1b9ea3f8-a644-43d0-9186-9cd5ba68a37c,2335,,,"[46.5, 32.9]",3930170,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jaka Bijol,16047.0,Left Center Back,92,Serbia,786,['e779716b-ed22-4d7a-8a32-4d392d05ac8a'],36,,,,,,,,,,,,,,,,,Slovenia,944,00:10:36.202,Block,,,,,,,46.5,32.9,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7761564c-6def-4818-ade5-1340e370efd8,2338,,,"[70.0, 48.0]",3930170,55,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Aleksandar Mitrović,4269.0,Center Forward,92,Serbia,786,,38,,,,,,,,,,,,,,,,,Serbia,786,00:10:38.184,Block,,,,,,,70.0,48.0,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,180a4c1a-df54-44ab-af33-20832fe4707f,2356,,,"[2.9, 19.1]",3930170,55,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Erik Janža,28211.0,Left Back,92,Serbia,786,['d62a974f-3b2d-4fc8-92ae-50c826fe5d57'],55,,,,,,,,,,,,,,,,,Slovenia,944,00:10:55.731,Block,,,,,,,2.9,19.1,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,7988d680-3984-4054-a277-d5884845a38f,2528,,,"[19.3, 68.4]",3930170,59,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Andrija Živković,6318.0,Right Wing Back,96,Slovenia,944,['670ba3da-8d66-4e1a-ba00-e891a0ecb5c4'],58,,,,,,,,,,,,,,,,,Serbia,786,00:14:58.846,Block,,,,,,,19.3,68.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,342511f4-b495-46f9-8015-8895f4f56ed6,2837,,,"[46.8, 43.4]",3930170,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,108,Slovenia,944,['3bbd6b9f-a7ef-4bfd-831a-396107199b40'],32,,,,,,,,,,,,,,,,,Serbia,786,00:25:32.329,Block,,,,,,,46.8,43.4,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,c855dfe4-7340-4bde-8670-4662f61cb87c,2845,,,"[49.9, 24.2]",3930170,70,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Sergej Milinković-Savić,5589.0,Left Defensive Midfield,108,Slovenia,944,['323e30c8-716d-4f70-b5c8-07bd2606860c'],36,,,,,,,,,,,,,,,,,Serbia,786,00:25:36.778,Block,,,,,,,49.9,24.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,True,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,ddc97c78-ded4-4dea-b475-440dd6492741,2880,,,"[6.0, 41.2]",3930170,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Žan Karničnik,137487.0,Right Back,110,Serbia,786,['efbb9d56-dce3-43f8-83b7-797c259d53b0'],6,,,,,,,,,,,,,,,,,Slovenia,944,00:26:06.544,Block,,,,,,,6.0,41.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,33627718-1d40-4390-b1ba-72af7f6c7c9e,2882,,,"[6.2, 30.3]",3930170,71,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Jaka Bijol,16047.0,Left Center Back,110,Serbia,786,,7,,,,,,,,,,,,,,,,,Slovenia,944,00:26:07.350,Block,,,,,,,6.2,30.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0ad03419-064d-4da1-9cde-c22241b54431,2929,,,"[65.0, 74.8]",3930170,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Milos Veljkovic,6321.0,Right Center Back,112,Slovenia,944,['f8a2a4bc-e3c7-4ceb-94ec-e66d20d7162e'],14,,,,,,,,,,,,,,,,,Serbia,786,00:27:14.058,Block,,,,,,,65.0,74.8,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,06bc8e4e-eea2-4135-bd39-1c5f7a161595,2963,,,"[67.2, 32.3]",3930170,72,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Mijat Gaćinović,8669.0,Left Wing Back,113,Serbia,786,['b1d84b37-8284-48a9-b28f-fd4536468ac7'],37,,,,,,,,,,,,,,,,,Serbia,786,00:27:37.057,Block,,,,,,,67.2,32.3,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,6b6e928a-85d6-4881-ab57-5695eda19b48,3031,,,"[6.5, 43.0]",3930170,74,,True,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Jaka Bijol,16047.0,Left Center Back,115,Serbia,786,['a3d8a403-1e89-4af2-87e8-d6012f146b63'],50,,,,,,,,,,,,,,,,,Slovenia,944,00:29:50.009,Block,,,,,,,6.5,43.0,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,dd7a9d8e-a017-477e-bb52-a24f7ece6017,3103,,,"[26.6, 72.7]",3930170,77,,True,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Andrija Živković,6318.0,Right Wing Back,120,Slovenia,944,['cda0ca15-efb4-4b03-a671-46b67a9182e6'],32,,,,,,,,,,,,,,,,,Serbia,786,00:32:32.320,Block,,,,,,,26.6,72.7,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
,,,,,,,,,,,,True,,,,,,0.0,,,,,,,,,,,,,,8245fbcd-b468-48d7-88bc-b395ad247558,3119,,,"[77.3, 59.2]",3930170,78,,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Žan Karničnik,137487.0,Right Back,121,Slovenia,944,['762f6dc4-c676-4648-b267-9f62766a9b9e'],26,,,,,,,,,,,,,,,,,Slovenia,944,00:33:26.467,Block,,,,,,,77.3,59.2,,,,,,,,,,Slovenia vs Serbia,Slovenia,Serbia
