50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_punched_out,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_open_goal,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.826376,,,,,,,,,,,,,,,8380253f-7ac3-4b05-adbb-525e0faa6bc1,1320,,,"[60.3, 11.5]",3938642,33,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Tomáš Souček,4870.0,Right Defensive Midfield,58,Georgia,2138,"['18854b2d-8fb2-4c71-993f-2c866782338a', 'b75e6b64-f370-49ac-bf14-eb8692ae3a45']",19,,,,,,,,,,,,,,,,,Czech Republic,912,00:33:19.092,Pressure,,,,,,,60.3,11.5,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.465865,,,,,,,,,,,,,,,3cd06560-b667-4e64-86d5-4272bbd25f9a,1329,,,"[25.4, 28.9]",3938642,33,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Hranáč,81330.0,Center Back,59,Georgia,2138,"['8658e24c-e29d-4337-a9ac-713ed082bc71', 'c4156cb6-c075-421d-a80e-06f888205dc5']",59,,,,,,,,,,,,,,,,,Czech Republic,912,00:33:59.078,Pressure,,,,,,,25.4,28.9,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.922713,,,,,,,,,,,,,,,fb492ca3-508d-4a7b-be0b-e3f1ff5301a7,1339,,,"[45.8, 25.7]",3938642,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Adam Hložek,28239.0,Left Attacking Midfield,59,Georgia,2138,['a6f6955d-5b8d-4a5b-b790-343041095631'],4,,,,,,,,,,,,,,,,,Czech Republic,912,00:34:04.188,Pressure,,,,,,,45.8,25.7,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.762924,,,,,,,,,,,,,,,730ecd2a-c379-462f-ac14-54ef01a8be35,1343,,,"[30.0, 12.2]",3938642,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Jurásek,134272.0,Left Wing Back,59,Georgia,2138,['5179f778-4fc4-49ac-8e75-44a6090cd7cb'],7,,,,,,,,,,,,,,,,,Czech Republic,912,00:34:07.519,Pressure,,,,,,,30.0,12.2,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,1.408179,,,,,,,,,,,,,,,e8611d0e-6019-4fb3-bb51-0948940ab3c2,1353,,,"[26.6, 39.0]",3938642,34,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Tomáš Holeš,16469.0,Right Center Back,59,Georgia,2138,['c89fd173-64cd-4025-923f-2369738987ed'],19,,,,,,,,,,,,,,,,,Czech Republic,912,00:34:19.229,Pressure,,,,,,,26.6,39.0,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.191868,,,,,,,,,,,,,,,6a5ae887-c969-4b9c-b3bf-aa489c794a7a,1397,,,"[32.1, 32.9]",3938642,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Giorgi Kochorashvili,41202.0,Left Defensive Midfield,61,Czech Republic,912,"['05c5ff33-a82d-4969-8238-7693aebde9fe', '1e265fe2-fb6f-4cfa-97e5-ac3a41aea529']",43,,,,,,,,,,,,,,,,,Georgia,2138,00:36:43.193,Pressure,,,,,,,32.1,32.9,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.84599,,,,,,,,,,,,,,,cc8d07fb-703c-47f3-830f-efa399de1365,1401,,,"[24.1, 40.0]",3938642,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Guram Kashia,7839.0,Center Back,61,Czech Republic,912,"['91634eb8-98f8-4f52-b523-04b4461d4b33', 'fa50b074-7caa-42a5-9a0d-771fdb144da0']",44,,,,,,,,,,,,,,,,,Georgia,2138,00:36:44.607,Pressure,,,,,,,24.1,40.0,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.194992,,,,,,,,,,,,,,,161dbefd-0c57-47df-b5e5-91006bbe318b,1402,,,"[22.6, 41.4]",3938642,36,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Solomon Kverkvelia,16005.0,Right Center Back,61,Czech Republic,912,,45,,,,,,,,,,,,,,,,,Georgia,2138,00:36:45.211,Pressure,,,,,,,22.6,41.4,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.436238,,,,,,,,,,,,,,,d0bd08cd-13ad-4e4d-9284-2b2db77a08c6,1408,,,"[77.9, 38.7]",3938642,36,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Robin Hranáč,81330.0,Center Back,62,Georgia,2138,"['507e41f6-d3af-4ac6-b6be-8d5594884839', 'cc6701df-1401-4379-a8d8-7f641fd03aad']",48,,,,,,,,,,,,,,,,,Czech Republic,912,00:36:48.303,Pressure,,,,,,,77.9,38.7,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,2.011185,,,,,,,,,,,,,,,2b67400d-28ce-473b-b50d-b20c549c8075,1419,,,"[22.1, 3.8]",3938642,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,David Jurásek,134272.0,Left Wing Back,63,Georgia,2138,"['041a62f0-fb26-4275-aaa4-749bce372b47', 'a5801710-7b91-42f0-a0a1-14d058996105']",44,,,,,,,,,,,,,,,,,Czech Republic,912,00:37:44.292,Pressure,,,,,,,22.1,3.8,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.357462,,,,,,,,,,,,,,,c9f92d27-49ad-4c06-a398-0228af66fbec,1421,,,"[21.5, 12.9]",3938642,37,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ladislav Krejčí,28272.0,Left Center Back,63,Georgia,2138,"['4a8456d2-3958-40cf-8af3-22d746b1c914', '5cf46318-534f-463f-9b22-668d996039e2']",47,,,,,,,,,,,,,,,,,Czech Republic,912,00:37:47.074,Pressure,,,,,,,21.5,12.9,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.266369,,,,,,,,,,,,,,,5fad628c-6d41-4823-8d0f-cf6c3821f55b,1434,,,"[71.7, 71.7]",3938642,38,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Anzor Mekvabishvili,264017.0,Right Defensive Midfield,64,Czech Republic,912,,0,,,,,,,,,,,,,,,,,Georgia,2138,00:38:00.888,Pressure,,,,,,,71.7,71.7,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.397114,,,,,,,,,,,,,,,bec1c224-2b38-4e02-ad70-c757a3cbf02d,1440,,,"[72.7, 3.0]",3938642,38,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Adam Hložek,28239.0,Left Attacking Midfield,64,Czech Republic,912,['51f34b47-8fb0-413b-a499-a0f69bac52f0'],5,,,,,,,,,,,,,,,,,Czech Republic,912,00:38:05.312,Pressure,,,,,,,72.7,3.0,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.280511,,,,,,,,,,,,,,,d5bd651c-5763-40d1-9593-14ba590c9468,1444,,,"[50.9, 12.4]",3938642,38,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ladislav Krejčí,28272.0,Left Center Back,65,Georgia,2138,,32,,,,,,,,,,,,,,,,,Czech Republic,912,00:38:32.575,Pressure,,,,,,,50.9,12.4,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,1.00359,,,,,,,,,,,,,,,ace02256-e25d-443a-afdc-bbfa48e3e36d,1453,,,"[64.8, 75.7]",3938642,38,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Otar Kakabadze,25036.0,Right Wing Back,66,Czech Republic,912,"['7441f1e7-9019-41d7-b902-ba15309fb0de', '8c2d0532-a6a5-4991-a189-9b5038b993cd']",35,,,,,,,,,,,,,,,,,Georgia,2138,00:38:35.289,Pressure,,,,,,,64.8,75.7,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.350732,,,,,,,,,,,,,,,de17d555-e5ff-452d-a575-aa39aa490fc0,1471,,,"[83.1, 45.7]",3938642,38,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Lukáš Provod,28034.0,Left Defensive Midfield,68,Georgia,2138,,56,,,,,,,,,,,,,,,,,Czech Republic,912,00:38:56.614,Pressure,,,,,,,83.1,45.7,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,1.087788,,,,,,,,,,,,,,,1420d0ca-9892-4b01-a666-217c88896602,1480,,,"[11.1, 53.6]",3938642,39,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Robin Hranáč,81330.0,Center Back,69,Georgia,2138,['f0258a7a-ffeb-431a-b7bf-09bc3c4b516f'],52,,,,,,,,,,,,,,,,,Czech Republic,912,00:39:52.588,Pressure,,,,,,,11.1,53.6,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.391113,,,,,,,,,,,,,,,8fba2431-a1e2-40c9-ab5a-edfdede56df1,1498,,,"[89.0, 49.4]",3938642,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Václav Černý,8116.0,Right Attacking Midfield,73,Georgia,2138,"['027f44ce-3127-460c-b19c-6e27c9dbe091', '6f19dcc0-c9a1-40b5-861f-a9672284a070']",7,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:07.714,Pressure,,,,,,,89.0,49.4,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,2.526037,,,,,,,,,,,,,,,01b8cfb8-8925-48a5-83ae-b939a390e948,1507,,,"[14.8, 51.4]",3938642,41,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ladislav Krejčí,28272.0,Left Center Back,73,Georgia,2138,"['71e7e452-596e-4f3d-b2e7-869c0230de51', '9a701ead-9a5b-48d9-b179-974e46a427ed']",17,,,,,,,,,,,,,,,,,Czech Republic,912,00:41:17.954,Pressure,,,,,,,14.8,51.4,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.566756,,,,,,,,,,,,,,,7b8dca32-7fbf-41d3-9f7e-46187ddf597a,1530,,,"[53.6, 31.5]",3938642,41,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Georges Mikautadze,33234.0,Center Forward,74,Czech Republic,912,['3674c4c9-c707-4dfc-a0e9-d9022d31ca2e'],54,,,,,,,,,,,,,,,,,Georgia,2138,00:41:54.276,Pressure,,,,,,,53.6,31.5,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.422625,,,,,,,,,,,,,,,fb9e228e-be8f-4d60-846b-19b3991d0122,1541,,,"[43.1, 8.8]",3938642,42,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Ladislav Krejčí,28272.0,Left Center Back,75,Georgia,2138,,30,,,,,,,,,,,,,,,,,Czech Republic,912,00:42:30.223,Pressure,,,,,,,43.1,8.8,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.700637,,,,,,,,,,,,,,,cf4d1ed2-9f84-4faa-a19d-03da46f7b5d8,1554,,,"[42.2, 3.2]",3938642,43,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Lukáš Provod,28034.0,Left Defensive Midfield,76,Georgia,2138,['78b07273-7b0d-44ac-bf46-d491b9edc780'],51,,,,,,,,,,,,,,,,,Czech Republic,912,00:43:51.896,Pressure,,,,,,,42.2,3.2,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,1.939255,,,,,,,,,,,,,,,d6f6e69e-d099-4b90-ae53-dcd2d6314e13,1558,,,"[21.3, 4.8]",3938642,44,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Ladislav Krejčí,28272.0,Left Center Back,77,Georgia,2138,"['23b6f204-8773-486b-bd1f-b855d07e0d24', 'ca5cf9b3-033a-4b5d-af08-ef9c613a0398']",16,,,,,,,,,,,,,,,,,Czech Republic,912,00:44:16.531,Pressure,,,,,,,21.3,4.8,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.30156,,,,,,,,,,,,,,,25f658cf-ebfe-4ad1-9280-a20a78a81615,1586,,,"[35.8, 29.2]",3938642,49,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Giorgi Kochorashvili,41202.0,Left Defensive Midfield,80,Czech Republic,912,"['9b9dffd0-ca39-484f-aac5-495bad41ffb0', 'eaa75f2e-dac2-4b3f-918a-c8dbc8774201']",43,,,,,,,,,,,,,,,,,Georgia,2138,00:49:43.195,Pressure,,,,,,,35.8,29.2,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.293513,,,,,,,,,,,,,,,9d1e566b-fd0f-4415-9406-e54d056d74d9,1602,,,"[22.8, 68.1]",3938642,50,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Giorgi Kochorashvili,41202.0,Left Defensive Midfield,81,Czech Republic,912,"['9147d031-d100-4fa1-9e00-27772e63e5b3', 'd3c697fc-1329-43c8-b066-d5ea8bd35558']",20,,,,,,,,,,,,,,,,,Georgia,2138,00:50:20.227,Pressure,,,,,,,22.8,68.1,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.315699,,,,,,,,,,,,,,,d325c19c-1524-425d-9c41-0340e6eecb09,1603,,,"[24.8, 68.2]",3938642,50,,,,,,,,,,,,,,,,,,,,,,1,From Corner,Georges Mikautadze,33234.0,Center Forward,81,Czech Republic,912,['d3c697fc-1329-43c8-b066-d5ea8bd35558'],20,,,,,,,,,,,,,,,,,Georgia,2138,00:50:20.233,Pressure,,,,,,,24.8,68.2,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.503874,,,,,,,,,,,,,,,aef4793a-9dde-417d-8050-c566775e5b97,1624,,,"[100.6, 74.8]",3938642,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Václav Černý,8116.0,Right Attacking Midfield,82,Czech Republic,912,"['4dc18e34-dc54-4a9c-a6b7-0eef16f0efe3', 'ad504f06-294c-4d0f-9a58-664f55661961']",10,,,,,,,,,,,,,,,,,Czech Republic,912,00:00:10.664,Pressure,,,,,,,100.6,74.8,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.521605,,,,,,,,,,,,,,,19eca806-80a1-471f-8d4d-2afd53c05617,1642,,,"[21.5, 3.1]",3938642,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Khvicha Kvaratskhelia,38229.0,Left Wing,82,Czech Republic,912,['124dcd3b-aaf7-49f2-a2ad-8cdef655a9e4'],19,,,,,,,,,,,,,,,,,Georgia,2138,00:00:19.645,Pressure,,,,,,,21.5,3.1,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.226812,,,,,,,,,,,,,,,357e62c7-48b3-4073-868c-1bae6ca33b3d,1649,,,"[19.8, 2.4]",3938642,45,,,,,,,,,,,,,,,,,,,,,,2,From Kick Off,Khvicha Kvaratskhelia,38229.0,Left Wing,82,Czech Republic,912,['f6e09bc9-77ce-43ba-875d-e6170e0f3fb6'],22,,,,,,,,,,,,,,,,,Georgia,2138,00:00:22.259,Pressure,,,,,,,19.8,2.4,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.437015,,,,,,,,,,,,,,,b1b624c3-d73d-4a43-b4f3-5b3e7028a869,1674,,,"[58.3, 48.5]",3938642,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Václav Černý,8116.0,Right Attacking Midfield,85,Georgia,2138,,22,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:22.750,Pressure,,,,,,,58.3,48.5,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.676852,,,,,,,,,,,,,,,3e64aca1-e47b-4083-acfb-7dbc8a8e5670,1677,,,"[41.3, 72.5]",3938642,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Václav Černý,8116.0,Right Attacking Midfield,85,Georgia,2138,['b040adda-4f38-48ad-9c53-e08aa1fa6663'],26,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:26.776,Pressure,,,,,,,41.3,72.5,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.999731,,,,,,,,,,,,,,,4080fa65-19e3-4eff-b4ca-132c3e03df07,1684,,,"[14.7, 66.0]",3938642,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Holeš,16469.0,Right Center Back,85,Georgia,2138,['d80cc204-ff60-49df-b4b4-4c9a3b3a1b93'],30,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:30.966,Pressure,,,,,,,14.7,66.0,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.784888,,,,,,,,,,,,,,,ca516a7c-d82d-4dcd-8635-013ce753a684,1692,,,"[17.0, 67.1]",3938642,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Václav Černý,8116.0,Right Attacking Midfield,85,Georgia,2138,['99a91381-6e68-4e92-aed9-cd9e318483a0'],37,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:37.989,Pressure,,,,,,,17.0,67.1,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.213968,,,,,,,,,,,,,,,62c7e50a-f53e-4a7c-af5e-a5ecc1d76e24,1700,,,"[21.4, 70.7]",3938642,47,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Tomáš Souček,4870.0,Right Defensive Midfield,85,Georgia,2138,"['25b66e6e-30cc-4a6c-a5b2-7d677258019e', '2c3a0b9d-3f5d-4f4f-82a2-2684440a14d2', 'ba638d27-c41c-4d7d-b982-b680e3da63da']",45,,,,,,,,,,,,,,,,,Czech Republic,912,00:02:45.908,Pressure,,,,,,,21.4,70.7,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.470543,,,,,,,,,,,,,,,da590a0a-f9fb-44c2-9272-1b0d26d0e135,1719,,,"[79.9, 18.6]",3938642,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,87,Georgia,2138,"['da81ba35-f21e-4b06-9f5e-73938a42d635', 'f88cd2d7-2cb7-4b5b-b566-de8a79d53735']",9,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:09.160,Pressure,,,,,,,79.9,18.6,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.565004,,,,,,,,,,,,,,,7682b35e-d514-49ce-a20b-c5e2b545efe7,1723,,,"[68.4, 12.3]",3938642,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,87,Georgia,2138,['e7cf0ce4-fccd-4a45-9d7c-dc0cc2c883e3'],10,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:10.675,Pressure,,,,,,,68.4,12.3,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,2.479965,,,,,,,,,,,,,,,2d648bae-8fc1-4062-ae52-ee526df6c7d1,1724,,,"[64.7, 8.6]",3938642,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,David Jurásek,134272.0,Left Wing Back,87,Georgia,2138,,12,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:12.086,Pressure,,,,,,,64.7,8.6,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.883528,,,,,,,,,,,,,,,c977ed50-21ac-408f-a188-e1df9ab2e37d,1734,,,"[77.7, 53.1]",3938642,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Patrik Schick,7044.0,Center Forward,87,Georgia,2138,['5c799672-3153-4e12-bd9f-9854567c081e'],24,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:24.586,Pressure,,,,,,,77.7,53.1,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,1.440408,,,,,,,,,,,,,,,82285cc2-6ce8-4630-83ab-b58ed9fba177,1744,,,"[104.8, 36.9]",3938642,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,87,Georgia,2138,"['ad4413a1-3aea-470e-bb92-705dcf931896', 'd80c6458-39b6-4414-8e61-b25f87c76565']",37,,,,,,,,,,,,,,,,,Czech Republic,912,00:03:37.725,Pressure,,,,,,,104.8,36.9,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.845624,,,,,,,,,,,,,,,25b9a9d2-2951-4d3a-9004-5958186ac1cf,1752,,,"[51.3, 7.5]",3938642,48,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Khvicha Kvaratskhelia,38229.0,Left Wing,88,Czech Republic,912,"['1aabfee1-a920-4e5c-80ee-27120f151994', '2a9b943c-c4a9-4bab-83fe-b4e58b1b0b76']",47,,,,,,,,,,,,,,,,,Georgia,2138,00:03:47.015,Pressure,,,,,,,51.3,7.5,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.587168,,,,,,,,,,,,,,,0152e844-4ad9-491d-9af2-343cec1b311d,1768,,,"[31.6, 73.6]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Otar Kakabadze,25036.0,Right Wing Back,88,Czech Republic,912,"['56a18274-1903-48b9-9422-ae5f64b5b456', 'a14dcabf-7819-42be-991b-09189814ca28', 'a270eca9-d121-4caf-9249-f9709bb0a432']",5,,,,,,,,,,,,,,,,,Georgia,2138,00:04:05.544,Pressure,,,,,,,31.6,73.6,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.406228,,,,,,,,,,,,,,,c8787ce2-e844-487b-8d21-0cfb7c23796a,1777,,,"[34.3, 72.7]",3938642,49,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zuriko Davitashvili,44183.0,Right Wing,88,Czech Republic,912,"['087bad7f-751d-40fc-b0bc-c7cdaa0d7f04', 'd5edbcd9-0324-4732-9b17-7f6e4d86d979']",13,,,,,,,,,,,,,,,,,Georgia,2138,00:04:13.635,Pressure,,,,,,,34.3,72.7,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.300464,,,,,,,,,,,,,,,f3660271-5f99-4e7a-8e38-67186b68947d,1818,,,"[13.5, 62.8]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zuriko Davitashvili,44183.0,Right Wing,90,Czech Republic,912,['6f0ace06-bd20-4e9e-9902-7c0862237bd0'],15,,,,,,,,,,,,,,,,,Georgia,2138,00:05:15.507,Pressure,,,,,,,13.5,62.8,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.260096,,,,,,,,,,,,,,,e8228602-9dc7-4c91-a705-16687674d311,1838,,,"[33.1, 73.5]",3938642,50,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Zuriko Davitashvili,44183.0,Right Wing,90,Czech Republic,912,['6cd03637-eafb-47fc-8f76-ba7bd8defea1'],43,,,,,,,,,,,,,,,,,Georgia,2138,00:05:43.112,Pressure,,,,,,,33.1,73.5,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,True,,,,,,0.389001,,,,,,,,,,,,,,,1d5666b3-feb1-43da-9051-11222426d91d,1882,,,"[58.2, 22.4]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,93,Georgia,2138,"['1a424d99-4eab-4522-9f6d-07ae29634635', '5b217d93-63d8-466b-b59e-78b1ee87c1bd', 'ac4ffc94-14b7-4fbe-a047-7161a0a100c6']",46,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:46.648,Pressure,,,,,,,58.2,22.4,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,0.863061,,,,,,,,,,,,,,,e482ea23-e540-46b8-acee-f4e28591248d,1894,,,"[74.7, 27.4]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Adam Hložek,28239.0,Left Attacking Midfield,93,Georgia,2138,"['6cc0288b-0af1-4f15-9596-a08b4c923fa2', 'd3bd694c-5974-4197-b25f-7f1ba1aa7482']",54,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:54.244,Pressure,,,,,,,74.7,27.4,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
,,,,,,,,,,,,,,,,,,1.356897,,,,,,,,,,,,,,,9c276183-885e-4b0b-a325-18424ca0afd6,1896,,,"[69.4, 12.9]",3938642,51,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Lukáš Provod,28034.0,Left Defensive Midfield,93,Georgia,2138,"['43ca19b1-b1b3-4b1d-a98c-31f6a9467942', '758b9706-9a44-4b1c-9f75-7a8f7118a48c', 'c5873c49-2137-4b50-912c-957d06d6dcde']",55,,,,,,,,,,,,,,,,,Czech Republic,912,00:06:55.854,Pressure,,,,,,,69.4,12.9,,,,,,,,,,Georgia vs Czech Republic,Georgia,Czech Republic
