50_50,bad_behaviour_card,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_other,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.526014,,,,,,,,,,,,,ffe05546-3922-438b-99b9-cc9c9ca62394,3052,,,"[103.9, 55.7]",3930177,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,András Schäfer,42822.0,Right Defensive Midfield,137,Hungary,916,['e4dc2ec2-f15d-4e0c-84fd-95aa773d71c6'],32,,Right Foot,,"[118.2, 43.9, 1.0]",,"[{'location': [104.7, 57.3], 'player': {'id': 9478, 'name': 'Kenneth McLean'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.0, 53.8], 'player': {'id': 10002, 'name': 'Scott McKenna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.0, 45.5], 'player': {'id': 9481, 'name': 'Grant Campbell Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [98.9, 53.1], 'player': {'id': 10534, 'name': 'Callum McGregor'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [104.3, 36.1], 'player': {'id': 11116, 'name': 'Jack Hendry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [98.9, 36.8], 'player': {'id': 16931, 'name': 'Lewis Morgan'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.7, 51.7], 'player': {'id': 3620, 'name': 'Scott McTominay'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [86.8, 60.6], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [117.4, 42.8], 'player': {'id': 22379, 'name': 'Angus Gunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [102.0, 25.1], 'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [102.5, 30.0], 'player': {'id': 19316, 'name': 'Roland Sallai'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [100.6, 45.5], 'player': {'id': 264277, 'name': 'Martin Ádám'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [100.4, 64.7], 'player': {'id': 389882, 'name': 'Kevin Csoboth'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [91.1, 62.6], 'player': {'id': 21209, 'name': 'Dominik Szoboszlai'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}]",5a65a814-9a11-46f5-bd93-cac68062e90e,,Saved,0.0365714,Normal,Open Play,,,,,Hungary,916,00:44:32.694,Shot,,,,,,,103.9,55.7,,,,,118.2,43.9,1.0,118.2,43.9,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.332687,,,,,,,,,,,,,ae58f1c5-4cc9-4a3c-8752-0d49e495d10f,3059,,,"[97.0, 44.5]",3930177,89,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,András Schäfer,42822.0,Right Defensive Midfield,138,Hungary,916,['92aab202-9a30-48dd-8cca-23b9e5df62d5'],58,,Left Foot,,"[120.0, 51.8, 0.8]",True,"[{'location': [111.8, 67.7], 'player': {'id': 21209, 'name': 'Dominik Szoboszlai'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [99.4, 38.6], 'player': {'id': 389882, 'name': 'Kevin Csoboth'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [110.4, 28.4], 'player': {'id': 7162, 'name': 'Ádám Nagy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': True}, {'location': [111.6, 33.9], 'player': {'id': 264277, 'name': 'Martin Ádám'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [111.7, 37.6], 'player': {'id': 31887, 'name': 'Endre Botka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [108.0, 38.3], 'player': {'id': 8509, 'name': 'Willi Orban'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [108.1, 39.2], 'player': {'id': 46376, 'name': 'Attila Szalai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [108.7, 35.5], 'player': {'id': 38169, 'name': 'Lawrence Shankland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': False}, {'location': [110.6, 35.4], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [108.1, 36.9], 'player': {'id': 9478, 'name': 'Kenneth McLean'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [105.2, 44.4], 'player': {'id': 10002, 'name': 'Scott McKenna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [109.4, 40.2], 'player': {'id': 3620, 'name': 'Scott McTominay'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [107.6, 43.5], 'player': {'id': 16931, 'name': 'Lewis Morgan'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [110.7, 43.9], 'player': {'id': 11116, 'name': 'Jack Hendry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.3, 46.8], 'player': {'id': 12510, 'name': 'Ryan Christie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [107.0, 40.8], 'player': {'id': 9481, 'name': 'Grant Campbell Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [111.0, 46.6], 'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [118.9, 40.3], 'player': {'id': 22379, 'name': 'Angus Gunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [103.7, 42.7], 'player': {'id': 10534, 'name': 'Callum McGregor'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}]",,,Off T,0.029436294,Half Volley,Open Play,,,,,Hungary,916,00:44:58.596,Shot,,,,,,,97.0,44.5,,,,,120.0,51.8,0.8,120.0,51.8,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.390695,,,,,,,,,,,,,3817ca05-20c5-46ba-8ac1-da97e00f9a23,3096,,,"[111.0, 54.9]",3930177,90,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Dominik Szoboszlai,21209.0,Right Attacking Midfield,140,Hungary,916,['9b542aee-35db-41d5-80d0-e0c2835ed18c'],44,,Right Foot,,"[118.8, 43.7, 1.4]",,"[{'location': [103.2, 45.1], 'player': {'id': 264277, 'name': 'Martin Ádám'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [109.1, 31.9], 'player': {'id': 19316, 'name': 'Roland Sallai'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [111.4, 49.6], 'player': {'id': 10002, 'name': 'Scott McKenna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [107.4, 53.2], 'player': {'id': 9478, 'name': 'Kenneth McLean'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [111.2, 44.5], 'player': {'id': 11116, 'name': 'Jack Hendry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [107.7, 45.6], 'player': {'id': 9481, 'name': 'Grant Campbell Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [100.4, 45.6], 'player': {'id': 10534, 'name': 'Callum McGregor'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [91.2, 58.8], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [118.7, 43.7], 'player': {'id': 22379, 'name': 'Angus Gunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}]",b00daa53-8e87-4193-aab9-841722f8a7fd,,Saved,0.06067144,Normal,Open Play,,,,,Hungary,916,00:45:44.380,Shot,,,,,,,111.0,54.9,,,,,118.8,43.7,1.4,118.8,43.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.781472,,,,,,,,,,,,,1a5b7366-e73f-4932-8b76-ac413db47e4a,3122,,,"[113.8, 51.1]",3930177,91,,,True,,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Kevin Csoboth,389882.0,Right Wing Back,143,Hungary,916,['935a5bc4-d26c-4d20-b427-800e4bff1f54'],40,,Right Foot,,"[120.0, 36.2, 0.8]",,"[{'location': [100.2, 38.8], 'player': {'id': 10534, 'name': 'Callum McGregor'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [96.6, 40.6], 'player': {'id': 11116, 'name': 'Jack Hendry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [94.8, 48.6], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [109.1, 39.8], 'player': {'id': 9481, 'name': 'Grant Campbell Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [117.2, 45.5], 'player': {'id': 22379, 'name': 'Angus Gunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [113.3, 47.9], 'player': {'id': 10002, 'name': 'Scott McKenna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.6, 40.5], 'player': {'id': 21209, 'name': 'Dominik Szoboszlai'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [99.1, 35.6], 'player': {'id': 264277, 'name': 'Martin Ádám'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}]",b3a209ff-edd9-425a-a26a-5f0d782f36dc,True,Post,0.18480031,Normal,Open Play,,,,,Hungary,916,00:46:40.076,Shot,,,,,,,113.8,51.1,,,,,120.0,36.2,0.8,120.0,36.2,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.340333,,,,,,,,,,,,,e0b8b56e-3692-4c77-af42-e8a795cc4526,3159,,,"[95.1, 32.3]",3930177,93,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Callum McGregor,10534.0,Center Defensive Midfield,145,Scotland,942,"['4cbb14b8-4329-4f00-bb8b-d2a766ee2b9d', '7a3b2c39-707c-44f6-98d6-1abf55e52c23']",22,,Left Foot,,"[105.9, 37.1]",,"[{'location': [105.9, 47.6], 'player': {'id': 46376, 'name': 'Attila Szalai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [105.9, 37.1], 'player': {'id': 264277, 'name': 'Martin Ádám'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [117.9, 39.3], 'player': {'id': 8524, 'name': 'Péter Gulácsi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [105.4, 43.9], 'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [104.4, 35.5], 'player': {'id': 8509, 'name': 'Willi Orban'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [105.5, 29.1], 'player': {'id': 31887, 'name': 'Endre Botka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [100.5, 36.0], 'player': {'id': 42822, 'name': 'András Schäfer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [98.9, 32.6], 'player': {'id': 7162, 'name': 'Ádám Nagy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [96.7, 17.2], 'player': {'id': 389882, 'name': 'Kevin Csoboth'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [85.4, 22.2], 'player': {'id': 21209, 'name': 'Dominik Szoboszlai'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}, {'location': [104.6, 53.7], 'player': {'id': 12510, 'name': 'Ryan Christie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [102.8, 42.4], 'player': {'id': 16931, 'name': 'Lewis Morgan'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [105.1, 41.6], 'player': {'id': 9481, 'name': 'Grant Campbell Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [105.4, 39.9], 'player': {'id': 3620, 'name': 'Scott McTominay'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [103.5, 36.7], 'player': {'id': 10002, 'name': 'Scott McKenna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [105.2, 32.9], 'player': {'id': 38169, 'name': 'Lawrence Shankland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [100.8, 14.8], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}]",,,Blocked,0.026212929,Normal,Open Play,,,,,Scotland,942,00:48:22.573,Shot,,,,,,,95.1,32.3,,,,,105.9,37.1,,105.9,37.1,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,1.19186,,,,,,,,,,,,,44a8687b-9212-42e0-9f4f-114296241aae,3268,,,"[93.3, 29.7]",3930177,96,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Free Kick,Ádám Nagy,7162.0,Left Defensive Midfield,155,Hungary,916,['67043a17-743b-482d-a206-1fa1fe042176'],41,,Left Foot,,"[120.0, 33.6, 0.2]",,"[{'location': [100.9, 23.8], 'player': {'id': 12510, 'name': 'Ryan Christie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [95.2, 31.8], 'player': {'id': 10534, 'name': 'Callum McGregor'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [115.8, 39.8], 'player': {'id': 22379, 'name': 'Angus Gunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [100.5, 51.1], 'player': {'id': 9478, 'name': 'Kenneth McLean'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [103.1, 42.2], 'player': {'id': 10002, 'name': 'Scott McKenna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [103.1, 36.2], 'player': {'id': 9481, 'name': 'Grant Campbell Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [101.8, 32.1], 'player': {'id': 11116, 'name': 'Jack Hendry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [93.5, 38.5], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [87.5, 34.7], 'player': {'id': 3620, 'name': 'Scott McTominay'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': False}, {'location': [85.8, 46.0], 'player': {'id': 21209, 'name': 'Dominik Szoboszlai'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [97.2, 57.1], 'player': {'id': 389882, 'name': 'Kevin Csoboth'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': True}, {'location': [102.6, 46.5], 'player': {'id': 8509, 'name': 'Willi Orban'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [100.8, 41.0], 'player': {'id': 264277, 'name': 'Martin Ádám'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': True}, {'location': [95.6, 40.9], 'player': {'id': 19316, 'name': 'Roland Sallai'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}, {'location': [99.7, 14.2], 'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}]",97fe1248-422d-4b2c-adc6-c4df76cb2ae5,,Off T,0.028947517,Normal,Open Play,,,,,Hungary,916,00:51:41.282,Shot,,,,,,,93.3,29.7,,,,,120.0,33.6,0.2,120.0,33.6,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.047087,,,,,,,,,,,,,e360ece5-27df-4ea2-bb00-1170d0cfb19d,3289,,,"[105.4, 30.9]",3930177,97,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Lewis Morgan,16931.0,Right Center Forward,156,Scotland,942,"['1b3b5f6c-2a73-4e98-9086-da9142662621', '490fcac3-a51e-4bdd-8c46-ddf2dce49d3d', 'd697c67b-9ce2-41ec-bcd2-b685a4a80a88']",8,,Left Foot,,"[106.1, 31.2]",,"[{'location': [117.2, 37.2], 'player': {'id': 8524, 'name': 'Péter Gulácsi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [104.7, 42.4], 'player': {'id': 38169, 'name': 'Lawrence Shankland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [109.9, 41.6], 'player': {'id': 3620, 'name': 'Scott McTominay'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [107.7, 24.9], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': True}, {'location': [104.4, 48.1], 'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [102.8, 35.6], 'player': {'id': 8509, 'name': 'Willi Orban'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [107.9, 41.9], 'player': {'id': 46376, 'name': 'Attila Szalai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [111.0, 31.1], 'player': {'id': 31887, 'name': 'Endre Botka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [106.0, 31.2], 'player': {'id': 42822, 'name': 'András Schäfer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}]",0c79abc6-1e46-4998-a6b5-2553e96a68eb,,Blocked,0.05578008,Normal,Open Play,,,,,Scotland,942,00:52:08.387,Shot,True,,,,,,105.4,30.9,,,,,106.1,31.2,,106.1,31.2,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.026125,,,,,,,,,,,,,9ecb491c-4311-4f13-828e-bf082d73190a,3357,,,"[110.3, 39.8]",3930177,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Callum McGregor,10534.0,Center Defensive Midfield,162,Scotland,942,"['2f11720f-0158-490d-9a2c-6ef6ba5ad7d0', '5dc068f6-f603-42ae-8de2-243ab9660098', 'd020cc6a-32a5-4a80-83cf-1192d1fc18bb']",17,,Right Foot,,"[111.1, 39.7]",,"[{'location': [111.3, 43.7], 'player': {'id': 9481, 'name': 'Grant Campbell Hanley'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': True}, {'location': [116.2, 47.9], 'player': {'id': 10002, 'name': 'Scott McKenna'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': True}, {'location': [114.0, 49.8], 'player': {'id': 3620, 'name': 'Scott McTominay'}, 'position': {'id': 13, 'name': 'Right Center Midfield'}, 'teammate': True}, {'location': [102.9, 42.9], 'player': {'id': 16931, 'name': 'Lewis Morgan'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': True}, {'location': [109.3, 48.2], 'player': {'id': 11116, 'name': 'Jack Hendry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': True}, {'location': [118.4, 40.4], 'player': {'id': 8524, 'name': 'Péter Gulácsi'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [106.7, 46.4], 'player': {'id': 42822, 'name': 'András Schäfer'}, 'position': {'id': 9, 'name': 'Right Defensive Midfield'}, 'teammate': False}, {'location': [108.8, 46.7], 'player': {'id': 7162, 'name': 'Ádám Nagy'}, 'position': {'id': 11, 'name': 'Left Defensive Midfield'}, 'teammate': False}, {'location': [111.8, 47.6], 'player': {'id': 46376, 'name': 'Attila Szalai'}, 'position': {'id': 5, 'name': 'Left Center Back'}, 'teammate': False}, {'location': [114.8, 48.4], 'player': {'id': 8509, 'name': 'Willi Orban'}, 'position': {'id': 4, 'name': 'Center Back'}, 'teammate': False}, {'location': [113.9, 38.3], 'player': {'id': 9478, 'name': 'Kenneth McLean'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': True}, {'location': [114.3, 40.7], 'player': {'id': 73886, 'name': 'Zsolt Nagy'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [110.4, 43.6], 'player': {'id': 31887, 'name': 'Endre Botka'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [114.8, 41.0], 'player': {'id': 38169, 'name': 'Lawrence Shankland'}, 'position': {'id': 24, 'name': 'Left Center Forward'}, 'teammate': True}, {'location': [111.3, 39.8], 'player': {'id': 264277, 'name': 'Martin Ádám'}, 'position': {'id': 23, 'name': 'Center Forward'}, 'teammate': False}, {'location': [100.3, 39.3], 'player': {'id': 389882, 'name': 'Kevin Csoboth'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [104.2, 28.7], 'player': {'id': 21209, 'name': 'Dominik Szoboszlai'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': False}]",1cf5faa7-c4ec-44bd-b3e6-c8e2bc44053b,,Blocked,0.0810196,Half Volley,Open Play,,,,,Scotland,942,00:54:17.140,Shot,True,,,,,,110.3,39.8,,,,,111.1,39.7,,111.1,39.7,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.864187,,,,,,,,,,,,,00a7d04a-2682-420a-b63f-7092976a077b,3372,,,"[107.2, 36.6]",3930177,99,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kevin Csoboth,389882.0,Right Wing Back,163,Hungary,916,['4d0c3ce7-a619-4b9c-a05a-0d80f8e682c3'],33,,Right Foot,,"[120.0, 37.0, 0.4]",True,"[{'location': [111.9, 37.7], 'player': {'id': 16931, 'name': 'Lewis Morgan'}, 'position': {'id': 22, 'name': 'Right Center Forward'}, 'teammate': False}, {'location': [102.2, 37.3], 'player': {'id': 10534, 'name': 'Callum McGregor'}, 'position': {'id': 10, 'name': 'Center Defensive Midfield'}, 'teammate': False}, {'location': [103.6, 48.7], 'player': {'id': 9478, 'name': 'Kenneth McLean'}, 'position': {'id': 8, 'name': 'Left Wing Back'}, 'teammate': False}, {'location': [118.5, 51.9], 'player': {'id': 12510, 'name': 'Ryan Christie'}, 'position': {'id': 7, 'name': 'Right Wing Back'}, 'teammate': False}, {'location': [115.1, 45.5], 'player': {'id': 11116, 'name': 'Jack Hendry'}, 'position': {'id': 3, 'name': 'Right Center Back'}, 'teammate': False}, {'location': [113.4, 43.5], 'player': {'id': 10285, 'name': 'Stuart Armstrong'}, 'position': {'id': 15, 'name': 'Left Center Midfield'}, 'teammate': False}, {'location': [115.6, 41.1], 'player': {'id': 22379, 'name': 'Angus Gunn'}, 'position': {'id': 1, 'name': 'Goalkeeper'}, 'teammate': False}, {'location': [116.3, 49.5], 'player': {'id': 21209, 'name': 'Dominik Szoboszlai'}, 'position': {'id': 18, 'name': 'Right Attacking Midfield'}, 'teammate': True}, {'location': [120.0, 56.6], 'player': {'id': 19316, 'name': 'Roland Sallai'}, 'position': {'id': 20, 'name': 'Left Attacking Midfield'}, 'teammate': True}]",2729e5fb-5ad6-4be8-b3d7-b066643b3c93,,Goal,0.26290518,Normal,Open Play,,,,,Hungary,916,00:54:33.209,Shot,,,,,,,107.2,36.6,,,,,120.0,37.0,0.4,120.0,37.0,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.0,,,,,,,Both Hands,,In Play Safe,Set,Standing,Shot Saved,e5d6f9a0-3f60-4d8f-907a-33b7d2f64628,320,,,"[1.9, 38.6]",3930177,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Angus Gunn,22379.0,Goalkeeper,13,Hungary,916,['cec1b6de-93c7-4f68-8dca-3f79ce22988e'],10,,,,,,,,,,,,,,,,,Scotland,942,00:07:10.686,Goal Keeper,,,,,,,1.9,38.6,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,Claim,,,Keeper Sweeper,7e409330-4995-4fd6-8b4d-7f673f1ed4a4,536,,,"[7.4, 54.8]",3930177,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Angus Gunn,22379.0,Goalkeeper,17,Scotland,942,['e2e7d8d7-3c87-4eab-8311-b03868d5650e'],17,,,,,,,,,,,,,,,,,Scotland,942,00:11:17.385,Goal Keeper,,,,,,,7.4,54.8,,,,,,,,,,Scotland vs Hungary,Scotland,Hungary
