50_50,ball_receipt_outcome,ball_recovery_offensive,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_no_touch,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_miscommunication,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,,,,0.826995,,,,,,,,,,,,,05857b9b-22ad-4fd0-a601-19901ef7bc37,103,,"[35.8, 12.1]",3930159,2,,,,,1.6717181,,Left Foot,,,,"[34.2, 27.9]",,Ground Pass,,15.880806,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,9,Switzerland,773,['fb6ec470-0f7d-4250-815f-8c89f5042fdd'],57,,,,,,,,,,,,,,,,,Switzerland,773,00:02:57.594,Pass,,,,,,,35.8,12.1,34.2,27.9,,,,,,34.2,27.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.260053,,,,,,,,,,,,,2d4cb132-a347-4234-99a5-4a7abe821d91,106,,"[50.0, 28.3]",3930159,3,,,,,-1.2602497,,Right Foot,,,,"[56.9, 6.8]",,Ground Pass,,22.58008,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,9,Switzerland,773,['d71bdcf4-066b-4df1-9c4f-56b6765db74a'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:03:06.038,Pass,,,,,,,50.0,28.3,56.9,6.8,,,,,,56.9,6.8,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.554266,,,,,,,,,,,,,51448017-ba65-4453-b147-a4055f35c2dd,109,,"[49.2, 6.6]",3930159,3,,,,,2.1245484,,Right Foot,,,,"[37.7, 25.2]",,Ground Pass,,21.868013,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,From Throw In,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,9,Switzerland,773,['6e3a05ad-51c5-4441-817d-3ae5dfd25ce9'],8,,,,,,,,,,,,,,,,,Switzerland,773,00:03:08.544,Pass,,,,,,,49.2,6.6,37.7,25.2,,,,,,37.7,25.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.3847,,,,,,,,,,,,,48b651c6-d2ea-4d5d-a905-69b1ad7a7394,112,,"[41.4, 25.5]",3930159,3,,,,,-0.9301585,,Right Foot,,,,"[58.1, 3.1]",,Ground Pass,,27.940115,,,,Michel Aebischer,16016.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,9,Switzerland,773,['ff6ce2d1-ddfb-4144-8325-75c960f14731'],12,,,,,,,,,,,,,,,,,Switzerland,773,00:03:12.545,Pass,,,,,,,41.4,25.5,58.1,3.1,,,,,,58.1,3.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.163147,,,,,,,,,,,,,3b83af9f-db20-480b-8e93-02446127064d,114,,"[58.1, 3.1]",3930159,3,,,,,0.8458432,,Right Foot,,,,"[74.4, 21.5]",,Ground Pass,,24.581497,True,Incomplete,,Kwadwo Duah,49007.0,,,,,,1,From Throw In,Michel Aebischer,16016.0,Left Wing Back,9,Switzerland,773,"['44224809-c914-4c20-8c90-2e301cca96ff', '4537d5c2-84fa-4814-92e3-5cac4e3f7fc2']",13,,,,,,,,,,,,,,,,,Switzerland,773,00:03:13.930,Pass,,,,,,,58.1,3.1,74.4,21.5,,,,,,74.4,21.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.202758,,,,,,,,,,,,,44224809-c914-4c20-8c90-2e301cca96ff,116,,"[45.7, 58.6]",3930159,3,,,,,0.35940397,,Left Foot,,,,"[63.0, 65.1]",,Ground Pass,,18.4808,,,,Roland Sallai,19316.0,,,,,Recovery,1,Regular Play,Willi Orban,8509.0,Center Back,10,Hungary,916,"['3b83af9f-db20-480b-8e93-02446127064d', '66432d74-e430-407d-bb80-7fbadb1bf7c7']",15,,,,,,,,,,,,,,,,,Hungary,916,00:03:15.093,Pass,,,,,,,45.7,58.6,63.0,65.1,,,,,,63.0,65.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.465429,,,,,,,,,,,,,dcd107d9-9b3f-4e17-90e4-6e673bef66b1,119,,"[63.0, 65.1]",3930159,3,,,,,-3.0278006,,Right Foot,,,,"[56.0, 64.3]",,Ground Pass,,7.045566,,,,Ádám Nagy,7162.0,,,,,,1,Regular Play,Roland Sallai,19316.0,Right Attacking Midfield,10,Hungary,916,['d62e715f-f75e-41f0-afee-efe18971fe92'],17,,,,,,,,,,,,,,,,,Hungary,916,00:03:17.019,Pass,,,,,,,63.0,65.1,56.0,64.3,,,,,,56.0,64.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.47786,,,,,,,,,,,,,bc807f49-f2a4-451f-8f91-e0a8a9f663a0,121,,"[56.0, 64.3]",3930159,3,,,,,0.710271,,Right Foot,,,,"[71.0, 77.2]",,Ground Pass,,19.784084,,,,Attila Fiola,11268.0,,,,,,1,Regular Play,Ádám Nagy,7162.0,Right Defensive Midfield,10,Hungary,916,['24da7ea8-73bd-4797-8339-f5928346ddbe'],17,,,,,,,,,,,,,,,,,Hungary,916,00:03:17.485,Pass,,,,,,,56.0,64.3,71.0,77.2,,,,,,71.0,77.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.925684,,,,,,,,,,,,,d7b34191-b668-4518-b72b-3ad0c05a6483,124,,"[74.9, 76.8]",3930159,3,,,,,-1.4536875,,Right Foot,,,,"[76.9, 59.8]",,Ground Pass,,17.117243,,Incomplete,,Ádám Nagy,7162.0,,,,,,1,Regular Play,Attila Fiola,11268.0,Right Wing Back,10,Hungary,916,"['1506dfba-2d20-4901-bdeb-788d51479d4d', 'd01940e1-61e5-4748-ab56-11649f7bbbef']",19,,,,,,,,,,,,,,,,,Hungary,916,00:03:19.227,Pass,,,,,,,74.9,76.8,76.9,59.8,,,,,,76.9,59.8,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.865339,,,,,,,,,,,,,70d917a3-11ea-4d1c-b6b3-38a0b9706a33,130,,"[21.9, 0.1]",3930159,3,,,,,0.3416155,,,,,,"[48.9, 9.7]",,High Pass,,28.65589,,Incomplete,,Kwadwo Duah,49007.0,,,,,Throw-in,1,From Throw In,Michel Aebischer,16016.0,Left Wing Back,11,Switzerland,773,"['448d4e47-cad1-433f-b3ed-5998550e51d1', 'b26da2e1-84c0-468d-9029-2a4bb32a681f']",41,,,,,,,,,,,,,,,,,Switzerland,773,00:03:41.289,Pass,,,,,,,21.9,0.1,48.9,9.7,,,,,,48.9,9.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.171164,,,,,,,,,,,,,b26da2e1-84c0-468d-9029-2a4bb32a681f,132,,"[71.2, 70.4]",3930159,3,,,,,-0.18155345,,Head,,,,"[91.9, 66.6]",,High Pass,,21.045902,,,,Barnabás Varga,12921.0,,,,,Recovery,1,From Throw In,Ádám Lang,3153.0,Right Center Back,11,Switzerland,773,"['2ec8497a-b8b3-411f-b912-3a0d8f634fa4', '70d917a3-11ea-4d1c-b6b3-38a0b9706a33']",43,,,,,,,,,,,,,,,,,Hungary,916,00:03:43.154,Pass,,,,,,,71.2,70.4,91.9,66.6,,,,,,91.9,66.6,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.200336,,,,,,,,,,,,,0622e828-db52-4f1d-877f-2bad83a8ecd0,134,,"[91.9, 66.6]",3930159,3,,,,,-1.3734008,,Other,,,,"[94.0, 56.1]",,Low Pass,,10.707941,,Incomplete,,,,,,,,,1,From Throw In,Barnabás Varga,12921.0,Center Forward,11,Switzerland,773,['d049ddbb-981f-4708-bcbe-b93ade78ddd0'],45,,,,,,,,,,,,,,,,,Hungary,916,00:03:45.325,Pass,,,,,,,91.9,66.6,94.0,56.1,,,,,,94.0,56.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.006103,,,,,,,,,,,,,8ddcf7ef-7060-4831-9f62-26c393a81e84,137,,"[29.9, 24.4]",3930159,3,,,,,0.1894117,,Right Foot,,,,"[49.2, 28.1]",,Ground Pass,,19.651463,,,,Dan Ndoye,45190.0,,,,,,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,11,Switzerland,773,['cbf4c2cd-e15e-46ae-bd1e-3ae6b20f904e'],47,,,,,,,,,,,,,,,,,Switzerland,773,00:03:47.518,Pass,,,,,,,29.9,24.4,49.2,28.1,,,,,,49.2,28.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.266911,,,,,,,,,,,,,e58c5457-142e-49ce-bf55-74e2e4d338e4,145,,"[106.2, 68.6]",3930159,3,,,,,-1.6468399,,Right Foot,True,,,"[104.6, 47.6]",,Ground Pass,,21.060863,,Incomplete,,Silvan Widmer,7796.0,,,,,,1,From Throw In,Dan Ndoye,45190.0,Right Attacking Midfield,11,Switzerland,773,"['c582d809-ad79-4b4f-b178-100af5d251ca', 'f45d298b-c32d-41c3-aeee-44d02abd6e4c']",57,,,,,,,,,,,,,,,,,Switzerland,773,00:03:57.886,Pass,,,,,,,106.2,68.6,104.6,47.6,,,,,,104.6,47.6,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.196617,,,,,,,,,,,,,f45d298b-c32d-41c3-aeee-44d02abd6e4c,147,,"[15.5, 32.5]",3930159,3,,,,,-2.1269627,,Left Foot,,,,"[10.9, 25.1]",,Ground Pass,,8.713208,,,,Attila Szalai,46376.0,,,,,Recovery,1,Regular Play,András Schäfer,42822.0,Left Defensive Midfield,12,Hungary,916,"['11ab3226-aaa1-4598-a850-7a84ceef51ed', 'e58c5457-142e-49ce-bf55-74e2e4d338e4']",59,,,,,,,,,,,,,,,,,Hungary,916,00:03:59.152,Pass,,,,,,,15.5,32.5,10.9,25.1,,,,,,10.9,25.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.670218,,,,,,,,,,,,,51468f66-71ac-4e94-b356-996d4585c1c3,151,,"[10.6, 24.5]",3930159,4,,,,,-0.13927926,,Left Foot,,,,"[21.3, 23.0]",,Ground Pass,,10.804628,,,,Milos Kerkez,89635.0,,,,,,1,Regular Play,Attila Szalai,46376.0,Left Center Back,12,Hungary,916,"['3f7b5653-d256-48f7-8150-05b7738ab059', 'da361ef4-da41-4aee-86c3-044a754f7f9e']",0,,,,,,,,,,,,,,,,,Hungary,916,00:04:00.381,Pass,True,,,,,,10.6,24.5,21.3,23.0,,,,,,21.3,23.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.190578,,,,,,,,,,,,,79bb818f-7526-4d3a-aa2d-c77e9e64cdb2,157,,"[28.7, 26.1]",3930159,4,,,,,2.752276,,Left Foot,,,,"[9.2, 34.1]",,Ground Pass,,21.077238,,,,Péter Gulácsi,8524.0,,,,,Free Kick,1,From Free Kick,András Schäfer,42822.0,Left Defensive Midfield,13,Hungary,916,['b76352b5-5bc1-440b-9c8e-66c60b741f34'],44,,,,,,,,,,,,,,,,,Hungary,916,00:04:44.284,Pass,,,,,,,28.7,26.1,9.2,34.1,,,,,,9.2,34.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.540383,,,,,,,,,,,,,3d6dffa2-3a89-49ea-aa75-27b77ecc4f57,161,,"[10.8, 35.3]",3930159,4,,,,,-1.078821,,Right Foot,,,,"[28.7, 1.9]",,High Pass,,37.894196,,,,Milos Kerkez,89635.0,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,13,Hungary,916,"['259fe51b-7dc6-4f75-b7ba-ccfc40848d92', '93751eb6-927b-47fd-9b23-da5dacdbbc42']",49,,,,,,,,,,,,,,,,,Hungary,916,00:04:49.012,Pass,True,,,,,,10.8,35.3,28.7,1.9,,,,,,28.7,1.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.696814,,,,,,,,,,,,,248bf8de-4a12-4a95-96ea-e0c2baf65fd8,165,,"[28.7, 1.1]",3930159,4,,,,,2.5435617,,Left Foot,,,,"[12.7, 12.0]",,Ground Pass,,19.36001,,,,Attila Szalai,46376.0,,,,,,1,From Free Kick,Milos Kerkez,89635.0,Left Wing Back,13,Hungary,916,"['27b1040d-77bc-4bea-a0ba-3a62d40b413e', 'f69a59db-4dbe-441e-90a3-629d448afdbf']",52,,,,,,,,,,,,,,,,,Hungary,916,00:04:52.148,Pass,True,,,,,,28.7,1.1,12.7,12.0,,,,,,12.7,12.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.601593,,,,,,,,,,,,,54d6d8b6-57d6-4595-ac91-894ea7e5f618,168,,"[10.4, 13.8]",3930159,4,,,,,1.783605,,Right Foot,,,,"[6.1, 33.7]",,Ground Pass,,20.359274,,,,Péter Gulácsi,8524.0,,,,,,1,From Free Kick,Attila Szalai,46376.0,Left Center Back,13,Hungary,916,['70a39cec-a08e-44a3-9efc-4d097710f0fb'],55,,,,,,,,,,,,,,,,,Hungary,916,00:04:55.960,Pass,,,,,,,10.4,13.8,6.1,33.7,,,,,,6.1,33.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.141112,,,,,,,,,,,,,81527dc5-691e-4de9-9b4f-4c0e113b3140,171,,"[11.5, 37.4]",3930159,5,,,,,-0.8991902,,Right Foot,,,,"[39.4, 2.3]",,High Pass,,44.837708,,,,Milos Kerkez,89635.0,,,,,,1,From Free Kick,Péter Gulácsi,8524.0,Goalkeeper,13,Hungary,916,['be6352dd-241f-4c94-83f7-17e6e6c60376'],0,,,,,,,,,,,,,,,,,Hungary,916,00:05:00.585,Pass,,,,,,,11.5,37.4,39.4,2.3,,,,,,39.4,2.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.179743,,,,,,,,,,,,,f515719f-0b2a-4c83-b8da-ebd3ccc52c57,174,,"[39.6, 1.4]",3930159,5,,,,,0.65019,,Left Foot,,,,"[63.4, 19.5]",,Ground Pass,,29.90067,,Incomplete,,,,,,,,,1,From Free Kick,Milos Kerkez,89635.0,Left Wing Back,13,Hungary,916,"['3914ca4b-fd3e-40c3-895a-2c6b159cf306', '466ffa80-19b2-4bad-88fe-4bbe4948e1f5']",2,,,,,,,,,,,,,,,,,Hungary,916,00:05:02.727,Pass,True,,,,,,39.6,1.4,63.4,19.5,,,,,,63.4,19.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.702233,,,,,,,,,,,,,3914ca4b-fd3e-40c3-895a-2c6b159cf306,175,,"[56.7, 60.6]",3930159,5,,,,,-0.00833314,,Right Foot,,,,"[68.7, 60.5]",,Ground Pass,,12.000417,,,,Remo Freuler,6983.0,,,,,Recovery,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,14,Switzerland,773,"['655b1195-dd42-4ad5-b73d-4fbe7fa14f1d', 'f515719f-0b2a-4c83-b8da-ebd3ccc52c57']",4,,,,,,,,,,,,,,,,,Switzerland,773,00:05:04.906,Pass,,,,,,,56.7,60.6,68.7,60.5,,,,,,68.7,60.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.66187,,,,,,,,,,,,,06c9fd04-71f5-47c0-a988-d1e56b002b83,178,,"[68.7, 60.5]",3930159,5,,,,,-2.0344439,,Right Foot,,,,"[64.7, 52.5]",,Ground Pass,,8.944272,,,,Granit Xhaka,3500.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,14,Switzerland,773,['0bda6031-4f8d-4e76-b58c-69dceaa412fc'],6,,,,,,,,,,,,,,,,,Switzerland,773,00:05:06.197,Pass,,,,,,,68.7,60.5,64.7,52.5,,,,,,64.7,52.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.797672,,,,,,,,,,,,,419aba1e-7448-40cc-9b14-48ef8959542c,181,,"[71.7, 52.0]",3930159,5,,,,,-1.8888155,,Left Foot,,,,"[66.4, 35.9]",,Ground Pass,,16.949926,,,,Ricardo Iván Rodríguez Araya,5544.0,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,14,Switzerland,773,['d735374a-f90b-4142-adb7-47473bfc9c77'],9,,,,,,,,,,,,,,,,,Switzerland,773,00:05:09.740,Pass,,,,,,,71.7,52.0,66.4,35.9,,,,,,66.4,35.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.13149,,,,,,,,,,,,,d04e438e-60e2-49d9-86b8-4f54d2e99c9b,184,,"[84.0, 11.7]",3930159,5,,,,,-1.3146449,,Right Foot,,,,"[86.2, 3.3]",,Ground Pass,,8.683317,,,,Michel Aebischer,16016.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,14,Switzerland,773,['a8dc5d13-5543-413a-8826-6eec44097be6'],14,,,,,,,,,,,,,,,,,Switzerland,773,00:05:14.185,Pass,,,,,,,84.0,11.7,86.2,3.3,,,,,,86.2,3.3,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.735467,,,,,,,,,,,,,b9c39305-7152-4643-81ff-0550e852b724,187,,"[86.2, 3.3]",3930159,5,,,,,2.7610862,,Right Foot,,,,"[80.2, 5.7]",,Ground Pass,,6.462198,,,,Ruben Vargas,30401.0,,,,,,1,Regular Play,Michel Aebischer,16016.0,Left Wing Back,14,Switzerland,773,['1cba8c28-6142-4d15-b7ab-36bcd716b25d'],15,,,,,,,,,,,,,,,,,Switzerland,773,00:05:15.835,Pass,,,,,,,86.2,3.3,80.2,5.7,,,,,,80.2,5.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.556184,,,,,,,,,,,,,51c47fb2-ccd5-4d04-9da5-9014840edb12,190,,"[73.4, 8.9]",3930159,5,,,,,2.1525602,,Right Foot,,,,"[56.3, 34.9]",,Ground Pass,,31.119287,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Ruben Vargas,30401.0,Left Attacking Midfield,14,Switzerland,773,['a125c4bd-a041-4fe9-b011-f4f203c7aa40'],18,,,,,,,,,,,,,,,,,Switzerland,773,00:05:18.025,Pass,,,,,,,73.4,8.9,56.3,34.9,,,,,,56.3,34.9,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.166346,,,,,,,,,,,,,5f73ecee-2ea7-47d6-9974-62578e81ef70,193,,"[65.0, 44.7]",3930159,5,,,,,-1.2656355,,Right Foot,,,,"[77.6, 4.7]",,High Pass,,41.937572,,,,Ricardo Iván Rodríguez Araya,5544.0,,True,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,14,Switzerland,773,['09b52679-2757-41c4-9090-f12c162bc841'],23,,,,,,,,,,,,,,,,,Switzerland,773,00:05:23.268,Pass,,,,,,,65.0,44.7,77.6,4.7,,,,,,77.6,4.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,0.793285,,,,,,,,,,,,,94521fe0-1b5f-4aac-999d-2ceefb4c4f42,196,,"[78.3, 11.3]",3930159,5,,,,,-0.5736667,,Left Foot,,,,"[84.8, 7.1]",,Ground Pass,,7.738863,,,,Ruben Vargas,30401.0,,,,,,1,Regular Play,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,14,Switzerland,773,['4f5bcfc6-b560-48ed-81f5-d22a7235b65e'],28,,,,,,,,,,,,,,,,,Switzerland,773,00:05:28.245,Pass,,,,,,,78.3,11.3,84.8,7.1,,,,,,84.8,7.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,4.015396,,,,,,,,,,,,,f56663d4-ce0c-4466-b8b5-f73cd863dd57,200,,"[68.6, 5.3]",3930159,5,,,,,2.0733085,,Right Foot,,,,"[43.1, 51.7]",,Ground Pass,,52.94535,,,,Yann Sommer,5550.0,,True,,,,1,Regular Play,Ruben Vargas,30401.0,Left Attacking Midfield,14,Switzerland,773,"['5a223bd8-ebbc-4141-a1f6-9123a3cceaf0', 'b83f2a3e-77e1-4e93-8dd3-99a956cd2d9b']",30,,,,,,,,,,,,,,,,,Switzerland,773,00:05:30.967,Pass,True,,,,,,68.6,5.3,43.1,51.7,,,,,,43.1,51.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.532203,,,,,,,,,,,,,09caaeb1-4157-44f5-8713-ff076045ac19,203,,"[43.1, 51.7]",3930159,5,,,,,-1.1071488,,Right Foot,,,,"[48.1, 41.7]",,Ground Pass,,11.18034,,,,Manuel Obafemi Akanji,5549.0,,,,,,1,Regular Play,Yann Sommer,5550.0,Goalkeeper,14,Switzerland,773,['69700c78-d70d-4212-b845-bd2cd5b5886e'],35,,,,,,,,,,,,,,,,,Switzerland,773,00:05:35.101,Pass,,,,,,,43.1,51.7,48.1,41.7,,,,,,48.1,41.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.856296,,,,,,,,,,,,,1fb9ffe8-6ad0-4d9e-85a8-19120cea80b5,206,,"[55.9, 44.8]",3930159,5,,,,,1.3308609,,Left Foot,,,,"[63.9, 77.5]",,Ground Pass,,33.66437,,,,Remo Freuler,6983.0,,,,,,1,Regular Play,Manuel Obafemi Akanji,5549.0,Center Back,14,Switzerland,773,['4ebd37af-dac8-4112-a58d-a72493d6e3af'],41,,,,,,,,,,,,,,,,,Switzerland,773,00:05:41.879,Pass,,,,,,,55.9,44.8,63.9,77.5,,,,,,63.9,77.5,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.941115,,,,,,,,,,,,,ae8003b7-ce6f-4594-87da-447a8857d7d1,209,,"[63.9, 77.5]",3930159,5,,,,,-2.55359,,Right Foot,,,,"[49.8, 68.1]",,Ground Pass,,16.94609,,,,Fabian Lukas Schär,5537.0,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,14,Switzerland,773,['65f2b324-ad41-4957-9956-8f72d6489a8f'],45,,,,,,,,,,,,,,,,,Switzerland,773,00:05:45.589,Pass,,,,,,,63.9,77.5,49.8,68.1,,,,,,49.8,68.1,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.963795,,,,,,,,,,,,,1130c021-6bf5-4b15-ba8e-2cad49c56b45,212,,"[55.5, 67.2]",3930159,5,,,,,-0.81361645,,Right Foot,,,,"[103.7, 16.2]",,High Pass,,70.17293,,,,Michel Aebischer,16016.0,,True,,,,1,Regular Play,Fabian Lukas Schär,5537.0,Right Center Back,14,Switzerland,773,['b622bd19-fc44-4bd0-9d46-d9702fc72a5d'],49,,,,,,,,,,,,,,,,,Switzerland,773,00:05:49.255,Pass,,,,,,,55.5,67.2,103.7,16.2,,,,,,103.7,16.2,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.806487,,,,,,,,,,,,,1277e962-def8-4d7a-8d8f-dc98865bb3ea,216,,"[15.1, 80.0]",3930159,6,,,,,-0.28626972,,,,,,"[39.9, 72.7]",,High Pass,,25.85208,,,,Barnabás Varga,12921.0,,,,,Throw-in,1,From Throw In,Ádám Lang,3153.0,Right Center Back,15,Hungary,916,['4eec3db9-7fd6-4d15-9ca6-7bd854280a75'],16,,,,,,,,,,,,,,,,,Hungary,916,00:06:16.659,Pass,,,,,,,15.1,80.0,39.9,72.7,,,,,,39.9,72.7,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.164267,,,,,,,,,,,,,f1879148-9346-45db-a51c-4d10413c6129,218,,"[39.9, 72.7]",3930159,6,,,,,-0.19607803,,Head,,,,"[54.5, 69.8]",,High Pass,,14.885227,,Incomplete,,Roland Sallai,19316.0,,,,,,1,From Throw In,Barnabás Varga,12921.0,Center Forward,15,Hungary,916,"['103d8e60-c7a6-4c0a-adc7-9bf34c7ac39d', 'd858974e-f303-4155-89ba-1d302d0c9583']",18,,,,,,,,,,,,,,,,,Hungary,916,00:06:18.513,Pass,,,,,,,39.9,72.7,54.5,69.8,,,,,,54.5,69.8,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,1.765304,,,,,,,,,,,,,4ce213a1-510c-435b-b763-7d485b73bb32,222,,"[54.0, 80.0]",3930159,6,,,,,-0.24414115,,,,,,"[82.1, 73.0]",,High Pass,,28.958763,,Incomplete,,Barnabás Varga,12921.0,,,,,Throw-in,1,From Throw In,Ádám Lang,3153.0,Right Center Back,16,Hungary,916,"['33c9b714-a297-476f-acc2-a2d9b0546394', '48963c06-5d38-418e-b146-bdc111754018']",38,,,,,,,,,,,,,,,,,Hungary,916,00:06:38.113,Pass,,,,,,,54.0,80.0,82.1,73.0,,,,,,82.1,73.0,Hungary vs Switzerland,Hungary,Switzerland
,,,,,,,,,,,,,,,,,,2.188359,,,,,,,,,,,,,48963c06-5d38-418e-b146-bdc111754018,224,,"[38.0, 7.1]",3930159,6,,,,True,1.1046673,,,,,,"[46.1, 23.2]",,High Pass,,18.022764,,Incomplete,,Remo Freuler,6983.0,,,,,Recovery,1,From Throw In,Manuel Obafemi Akanji,5549.0,Center Back,16,Hungary,916,"['0645aaf6-5ea9-416e-950f-64ec18bf6c8f', '06a46bb5-987b-462e-9e28-ec339aefffd1', '4ce213a1-510c-435b-b763-7d485b73bb32', '94b16314-d835-42a5-8ca5-19e1307e1036']",39,,,,,,,,,,,,,,,,,Switzerland,773,00:06:39.879,Pass,True,,,,,,38.0,7.1,46.1,23.2,,,,,,46.1,23.2,Hungary vs Switzerland,Hungary,Switzerland
