50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_penalty,foul_committed_type,foul_won_advantage,foul_won_defensive,foul_won_penalty,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,7e8a935a-261f-45c1-b763-84de6aa7a89d,3096,,,"[18.8, 73.6]",3938643,73,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,125,Poland,789,['7fa9f304-3dda-48d3-94cd-aaf869934c18'],25,,,,,,,,,,,,,,,,,France,771,00:28:25.235,Block,,,,,,,18.8,73.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e54c3acd-8884-4444-bf9d-c057ed65ae70,3108,,,"[21.3, 54.9]",3938643,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Center Midfield,126,Poland,789,['cdcd56e9-1633-47f5-ae74-709a968e804f'],40,,,,,,,,,,,,,,,,,France,771,00:28:40.146,Block,,,,,,,21.3,54.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e0db1d2c-6b42-499e-b76b-6618114a208c,3109,,,"[97.8, 22.0]",3938643,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Przemysław Frankowski,7979.0,Left Wing Back,126,Poland,789,,40,,,,,,,,,,,,,,,,,Poland,789,00:28:40.347,Block,,,,,,,97.8,22.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f35e61d0-a389-4b04-9095-2004446ee32a,3112,,,"[18.6, 56.2]",3938643,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Center Midfield,126,Poland,789,['e3592f7f-26fe-4d8a-95e2-d1d01745d1b7'],41,,,,,,,,,,,,,,,,,France,771,00:28:41.464,Block,,,,,,,18.6,56.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9dbf48c4-652a-4a3c-ad7f-3514563e0d84,3172,,,"[64.0, 67.4]",3938643,79,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Ousmane Dembélé,5477.0,Right Wing,129,Poland,789,['ed6fb945-14f7-415a-b33d-620b0d03c802'],52,,,,,,,,,,,,,,,,,France,771,00:34:52.533,Block,,,,,,,64.0,67.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,183473c8-df5b-4a1d-9489-f8eaf754ff25,3282,,,"[51.7, 73.1]",3938643,82,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jules Koundé,4445.0,Right Back,132,Poland,789,['868568ab-3f57-4289-bec4-1b5240a0f90b'],10,,,,,,,,,,,,,,,,,France,771,00:37:10.411,Block,,,,,,,51.7,73.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,bf8876a4-711e-471d-a6df-31c4177f88d2,3340,,,"[19.7, 46.2]",3938643,83,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Theo Bernard François Hernández,6704.0,Left Back,136,Poland,789,['81ed76a6-5f69-4433-a224-d26889a92a4b'],57,,,,,,,,,,,,,,,,,France,771,00:38:57.884,Block,,,,,,,19.7,46.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,c45b3e5b-a134-4d8d-bb7c-84d7e8f4d6f8,3398,,,"[10.8, 38.5]",3938643,84,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bednarek,4626.0,Right Center Back,137,France,771,['a982f067-e1ae-40e3-a143-8b7b55858114'],45,,,,,,,,,,,,,,,,,Poland,789,00:39:45.669,Block,,,,,,,10.8,38.5,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,e61b1869-89e8-4b02-95f7-fdc8ccc54272,3399,,,"[108.1, 43.7]",3938643,84,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Olivier Giroud,3604.0,Center Forward,137,France,771,['31756986-83cb-4661-a430-9bfe000a701e'],45,,,,,,,,,,,,,,,,,France,771,00:39:45.758,Block,True,,,,,,108.1,43.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,5aa32abf-1c99-4376-9ebc-f2029b2b0996,3414,,,"[28.8, 71.8]",3938643,85,,True,,,,,,,,,,,,,,,,,,,,,2,From Corner,Robert Lewandowski,5668.0,Left Center Forward,138,France,771,['4b9d3225-0d7a-4a48-b248-3f8acfb763d8'],58,,,,,,,,,,,,,,,,,Poland,789,00:40:58.307,Block,,,,,,,28.8,71.8,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,67e221e5-ca2f-4926-b348-98dac0dd5f08,3430,,,"[9.3, 41.6]",3938643,86,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jan Bednarek,4626.0,Right Center Back,140,France,771,['2970b36c-4b43-4418-ae37-26353555dc69'],27,,,,,,,,,,,,,,,,,Poland,789,00:41:27.719,Block,,,,,,,9.3,41.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,35832c96-41c1-4c0c-9c88-635d88653e8e,3453,,,"[14.2, 47.7]",3938643,86,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jan Bednarek,4626.0,Right Center Back,140,France,771,['054b2d7a-4c38-4baf-878d-acfa2469eca9'],52,,,,,,,,,,,,,,,,,Poland,789,00:41:52.872,Block,,,,,,,14.2,47.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,723d07ed-6eff-423e-b703-7cfb4330b2be,3460,,,"[107.5, 4.4]",3938643,86,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Randal Kolo Muani,22097.0,Right Wing,141,Poland,789,['bbfa27f0-c677-47ea-b53f-797f12bc5685'],57,,,,,,,,,,,,,,,,,France,771,00:41:57.851,Block,,,,,,,107.5,4.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,adf131af-d79f-4fb5-86db-c7b301ecfbbc,3513,,,"[98.6, 5.9]",3938643,88,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Przemysław Frankowski,7979.0,Left Wing Back,144,France,771,['2ddc3b7e-9e89-46fd-aed2-4bcaa545fbf5'],7,,,,,,,,,,,,,,,,,Poland,789,00:43:07.459,Block,,,,,,,98.6,5.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a9250c57-af52-469d-8dd2-b2ddc4f6a987,3604,,,"[5.1, 55.9]",3938643,90,,True,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Jan Bednarek,4626.0,Right Center Back,149,France,771,['c813f4b7-e719-4226-977d-688e225be6b3'],21,,,,,,,,,,,,,,,,,Poland,789,00:45:21.615,Block,,,,,,,5.1,55.9,,,,,,,,,,France vs Poland,France,Poland
,,,True,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2430c767-826d-429b-a473-48068c850734,3648,,,"[16.0, 48.7]",3938643,91,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Jakub Moder,29480.0,Center Defensive Midfield,150,France,771,['9bc6e028-d81b-4f89-bd0c-49841d9e888e'],22,,,,,,,,,,,,,,,,,Poland,789,00:46:22.538,Block,,,,,,,16.0,48.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,bfb38c20-5d40-4057-965e-e5612c1b24dd,3670,,,"[65.9, 59.2]",3938643,91,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Kacper Urbanski,33680.0,Right Center Midfield,153,France,771,['f912ec1b-ab3f-4ab3-bbec-479d8abbbc74'],49,,,,,,,,,,,,,,,,,Poland,789,00:46:49.614,Block,,,,,,,65.9,59.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,2fe29538-8de0-4e23-8b98-70597a84016b,3724,,,"[104.8, 46.0]",3938643,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Center Midfield,156,France,771,,0,,,,,,,,,,,,,,,,,France,771,00:49:00.498,Block,,,,,,,104.8,46.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,cbea784c-e012-48aa-ba61-36179a01bcc7,3725,,,"[13.0, 33.7]",3938643,94,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Paweł Dawidowicz,30739.0,Center Back,156,France,771,,0,,,,,,,,,,,,,,,,,Poland,789,00:49:00.655,Block,,,,,,,13.0,33.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,b8b931f7-6dae-4e2a-a6c7-4691b4839214,88,,,"[29.5, 57.8]",3938643,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Szymański,4664.0,Right Center Midfield,3,France,771,"['011be85f-ff43-40df-86d8-366296a297fa', '5b683f0f-4508-4c75-a5e0-e9ebebcf4d97']",41,,,,,,,,,,,,,,,,,Poland,789,00:01:41.672,Dribbled Past,,,,,,,29.5,57.8,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,3c0156df-afbf-496b-8ca1-4086c86b4913,198,,,"[45.9, 75.0]",3938643,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Przemysław Frankowski,7979.0,Right Wing Back,7,France,771,"['47f3ff24-684f-4a4c-8eb4-5bc6a540f375', '827700e0-2eb8-4b86-9281-239416e85b3d', '92ca225d-63d6-43e4-b7d3-86b550b4c166']",5,,,,,,,,,,,,,,,,,Poland,789,00:03:05.497,Dribbled Past,,,,,,,45.9,75.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,37787754-44f9-4379-bee8-6981671bf316,488,,,"[64.6, 4.4]",3938643,9,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Theo Bernard François Hernández,6704.0,Left Back,18,Poland,789,"['1e046d30-36fb-4244-a35a-b95ad9a2171a', '631a965d-cfbd-4b55-befa-f8004673b86d']",43,,,,,,,,,,,,,,,,,France,771,00:09:43.936,Dribbled Past,,,,,,,64.6,4.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9557d9ef-311e-41dc-8e9d-e8b28f41f85e,550,,,"[25.8, 12.4]",3938643,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Zalewski,50502.0,Left Wing Back,19,France,771,"['60dec42c-49ea-4043-a8b5-65b75c43143a', '9a610f05-6f6d-4646-916d-9b12a1df4ed1']",32,,,,,,,,,,,,,,,,,Poland,789,00:10:32.920,Dribbled Past,,,,,,,25.8,12.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,fe25850b-24d0-4fb6-8d02-3e5259538efd,658,,,"[56.7, 42.1]",3938643,12,,,,,,,,,,,,,,,,,,,,,,,1,From Counter,Paweł Dawidowicz,30739.0,Center Back,25,France,771,"['8c6ba2cc-11ff-4391-8cdf-86f199597de5', 'ba90a520-dca8-493d-a3b3-6b3b6dc3e406', 'e6fba02e-b595-41de-b7da-9092af6bb229']",52,,,,,,,,,,,,,,,,,Poland,789,00:12:52.655,Dribbled Past,,,,,,,56.7,42.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,46800aa9-b827-4479-bfcf-bf7442b4db92,688,,,"[70.6, 65.0]",3938643,13,,,,,,,,,,,,,,,,,,,,,,,1,From Goal Kick,Jules Koundé,4445.0,Right Back,26,Poland,789,"['90a8de45-1cbd-4ffc-b6cc-39ad3b3a80b7', 'e622fa9d-de20-4b77-8b51-784702b3b667']",25,,,,,,,,,,,,,,,,,France,771,00:13:25.475,Dribbled Past,,,,,,,70.6,65.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,264e19d6-4d47-488e-b707-6fa35bbae853,763,,,"[14.7, 77.7]",3938643,15,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Szymański,4664.0,Right Center Midfield,29,France,771,"['0464e7f3-1dc7-4ec6-9556-e714ca539c13', '652e84f2-17f9-469e-a63a-8cb473a7233c', 'd3179676-118e-4c30-ade3-c1ab8f08554a']",48,,,,,,,,,,,,,,,,,Poland,789,00:15:48.995,Dribbled Past,,,,,,,14.7,77.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,90769dca-0576-4230-9932-9f2ef4217416,968,,,"[46.6, 10.7]",3938643,20,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Sebastian Szymański,4664.0,Left Center Midfield,39,France,771,"['c5853e1e-e65f-4c29-8322-1d83914d1390', 'e58c9ad3-91cd-48b3-a7be-28c23a61b444']",23,,,,,,,,,,,,,,,,,Poland,789,00:20:23.207,Dribbled Past,,,,,,,46.6,10.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9a2f3077-7338-444d-8c1d-418c489006f3,1014,,,"[9.9, 16.4]",3938643,21,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Jakub Piotr Kiwior,44166.0,Left Center Back,39,France,771,"['0e4b6992-403b-471b-80e8-bf1bf982e8cc', '80722582-c32b-485b-8133-bcd8d396d155']",4,,,,,,,,,,,,,,,,,Poland,789,00:21:04.678,Dribbled Past,,,,,,,9.9,16.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,dd5fed72-ff43-4f87-88a1-87fa23816a24,1319,,,"[72.3, 16.3]",3938643,30,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bradley Barcola,39420.0,Left Wing,53,Poland,789,"['666c04e6-6fa3-460c-8a56-741daea54399', 'b6e9d82e-a033-4b22-93c4-485a02a0b2fd']",40,,,,,,,,,,,,,,,,,France,771,00:30:40.036,Dribbled Past,,,,,,,72.3,16.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,9c72ebf7-38e9-4eae-80df-951f4773c578,1345,,,"[74.6, 16.4]",3938643,31,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Jakub Piotr Kiwior,44166.0,Left Center Back,54,France,771,"['4ccd7027-d1fc-4118-a538-297f65b81890', '61ab62bd-7e96-4a1f-8dfd-64d3f0c8719e']",16,,,,,,,,,,,,,,,,,Poland,789,00:31:16.423,Dribbled Past,,,,,,,74.6,16.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,3953c2ec-4952-43b8-8dda-ae8b4192d063,1592,,,"[94.2, 39.9]",3938643,36,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Aurélien Djani Tchouaméni,10481.0,Center Defensive Midfield,60,Poland,789,"['5c9ab5b2-ae93-4f5f-bf98-6a04efc3121d', '85bb42ac-ee39-4a21-95ec-a7721b526a5e', 'fb192d14-4948-41a7-b340-5dcbf3facd8e']",1,,,,,,,,,,,,,,,,,France,771,00:36:01.826,Dribbled Past,,,,,,,94.2,39.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,f1f93383-521e-486c-a2e9-270591fde74d,1728,,,"[26.9, 44.1]",3938643,40,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Sebastian Szymański,4664.0,Right Center Midfield,70,France,771,"['6c4564ba-fce9-46bf-9da9-95e549540933', 'a17e49d3-de1a-4b55-be54-7fda01629a73']",29,,,,,,,,,,,,,,,,,Poland,789,00:40:29.343,Dribbled Past,,,,,,,26.9,44.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,48f17eb8-4730-46a5-8929-44ac54666d8a,1856,,,"[6.0, 54.9]",3938643,44,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jan Bednarek,4626.0,Right Center Back,75,France,771,"['04843199-0983-4d29-b2fe-6639abde66c9', '2080d75e-3119-4328-b09b-12527d255176', 'bc818281-dc6e-4650-901f-e88ce08068cf']",24,,,,,,,,,,,,,,,,,Poland,789,00:44:24.305,Dribbled Past,,,,,,,6.0,54.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,a193b3ea-6692-4bd4-b465-359aa15c566c,2141,,,"[21.4, 66.3]",3938643,48,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Przemysław Frankowski,7979.0,Right Wing Back,86,France,771,"['2cebac4f-b9dd-4380-b78b-19c613e1c083', '36bbee5a-b640-4dea-b0c2-a8b012333ce7', '8f55e320-49ee-4624-b2f5-cd64e8a1bcd6']",54,,,,,,,,,,,,,,,,,Poland,789,00:03:54.100,Dribbled Past,,,,,,,21.4,66.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,60cc22eb-2d10-4688-91bf-190136ec60fe,2184,,,"[35.6, 38.9]",3938643,49,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Paweł Dawidowicz,30739.0,Center Back,88,France,771,"['004e4565-eac8-4121-90f9-107098270f10', '57b99d44-bdb6-44ab-84af-ae7efcfbfd95', 'a16f6375-c1d0-4128-8b4a-0af5e47d58a3']",39,,,,,,,,,,,,,,,,,Poland,789,00:04:39.503,Dribbled Past,,,,,,,35.6,38.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d2481098-32f5-4656-a89e-e27aa5345140,2530,,,"[14.7, 15.6]",3938643,59,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Nicola Zalewski,50502.0,Left Wing Back,104,France,771,"['2c7853ce-d075-4f43-8273-465cf87474bd', '2f0d5633-96f8-4ebd-acc7-8ec384e55d39', 'eb7a2957-cc3d-4f0a-9b3d-f10d27f85400']",46,,,,,,,,,,,,,,,,,Poland,789,00:14:46.069,Dribbled Past,,,,,,,14.7,15.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0f6f5c66-db95-41db-bd12-dcfc002ddaf8,2550,,,"[78.3, 68.9]",3938643,61,,,,,,,,,,,,,,,,,,,,,,,2,From Goal Kick,Jules Koundé,4445.0,Right Back,105,Poland,789,"['56532992-6c82-45a2-902d-40597e343fb3', '708081bb-6e31-425f-927f-af7c7dc9d7f5', 'af4c102a-68a9-415b-948a-888e7aa565ef']",5,,,,,,,,,,,,,,,,,France,771,00:16:05.233,Dribbled Past,,,,,,,78.3,68.9,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,True,,,,,0.0,,,,,,,,,,,,,,,926fa4ca-3586-465a-8049-4b75bb9ff922,2621,,,"[71.1, 7.8]",3938643,62,,,,,,,,,,,,,,,,,,,,,,,2,From Counter,Jakub Moder,29480.0,Center Defensive Midfield,108,France,771,"['922a53d2-3c8c-47e3-8337-8817d17eb671', '937d6187-9272-4959-9d28-2c1ecd542256']",50,,,,,,,,,,,,,,,,,Poland,789,00:17:50.879,Dribbled Past,,,,,,,71.1,7.8,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,8232ae78-ec06-48bd-94d9-317736e19919,2891,,,"[12.0, 68.4]",3938643,69,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Michał Skóraś,28453.0,Right Wing Back,118,France,771,"['bd1dc82d-d366-49ec-9eb1-857e1d17f46c', 'c376717c-8972-4e02-a17e-05673edbb59b']",11,,,,,,,,,,,,,,,,,Poland,789,00:24:11.590,Dribbled Past,,,,,,,12.0,68.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,88551a02-e4fc-4faa-b084-a26605dbc573,3117,,,"[35.2, 54.4]",3938643,73,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Antoine Griezmann,5487.0,Right Center Midfield,126,Poland,789,"['569115cb-7dbb-4569-9915-9226394daf9c', '9d104354-d985-4e18-89a1-3f3fc8dc4080', 'b7ce1b1c-c399-48ec-a2d4-f0d56a51e12d']",45,,,,,,,,,,,,,,,,,France,771,00:28:45.093,Dribbled Past,,,,,,,35.2,54.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,d6dee4c9-4357-4b79-a5d3-0bc470f01f15,3494,,,"[70.0, 57.6]",3938643,87,,,,,,,,,,,,,,,,,,,,,,,2,From Throw In,Eduardo Camavinga,24778.0,Left Center Midfield,142,Poland,789,"['74da4f00-2ef7-45a1-bcbf-07ca677fa493', 'b2c16189-5caa-472a-9b9e-8d1cc8434784']",48,,,,,,,,,,,,,,,,,France,771,00:42:48.374,Dribbled Past,,,,,,,70.0,57.6,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,,011be85f-ff43-40df-86d8-366296a297fa,89,,,"[90.6, 22.3]",3938643,1,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kylian Mbappé Lottin,3009.0,Center Forward,3,France,771,"['b8b931f7-6dae-4e2a-a6c7-4691b4839214', 'f63508e9-952f-4bfb-97ba-be34cecb569b']",41,,,,,,,,,,,,,,,,,France,771,00:01:41.672,Dribble,True,,,,,,90.6,22.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,,4c430469-765c-405e-a807-30218f323d25,116,,,"[47.8, 77.3]",3938643,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kacper Urbanski,33680.0,Right Center Forward,4,Poland,789,['10b943ca-3265-4d1b-80b1-4b559fa09781'],0,,,,,,,,,,,,,,,,,Poland,789,00:02:00.299,Dribble,True,,,,,,47.8,77.3,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,,d03db266-10cc-41f0-b34c-7a9749eeb3ff,175,,,"[62.9, 77.4]",3938643,2,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Jules Koundé,4445.0,Right Back,6,France,771,['40b54807-fd82-4483-8b7c-5540bdf70a11'],44,,,,,,,,,,,,,,,,,France,771,00:02:44.759,Dribble,True,,,,,,62.9,77.4,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,,827700e0-2eb8-4b86-9281-239416e85b3d,199,,,"[74.2, 5.1]",3938643,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Kylian Mbappé Lottin,3009.0,Center Forward,7,France,771,"['3c0156df-afbf-496b-8ca1-4086c86b4913', 'f6b8dc8a-948e-40ab-96fa-a8ba3e8c7841']",5,,,,,,,,,,,,,,,,,France,771,00:03:05.497,Dribble,True,,,,,,74.2,5.1,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Incomplete,,,0.0,,,,,,,,,,,,,,,5ae0e5d7-6ece-4a8f-b69b-dcb54e6b0f8b,206,,,"[110.2, 14.2]",3938643,3,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Bradley Barcola,39420.0,Left Wing,7,France,771,['e8696a01-f416-4bbc-b32b-06fa95b64938'],11,,,,,,,,,,,,,,,,,France,771,00:03:11.907,Dribble,True,,,,,,110.2,14.2,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,True,Incomplete,,,0.0,,,,,,,,,,,,,,,f00c5a7b-0c14-481b-adcb-49dec7d7b30d,399,,,"[35.6, 5.0]",3938643,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicola Zalewski,50502.0,Left Wing Back,14,Poland,789,['ff7a51e1-b30f-41f3-a336-9ce31b001fa2'],41,,,,,,,,,,,,,,,,,Poland,789,00:07:41.944,Dribble,True,,,,,,35.6,5.0,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Incomplete,,,0.263574,,,,,,,,,,,,,,,0ca40342-b93c-453f-8540-3fc78210e0c7,435,,,"[18.1, 3.5]",3938643,8,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Theo Bernard François Hernández,6704.0,Left Back,16,France,771,"['99f624a8-6879-4069-a4e1-dd777beed1e7', '9b71b153-345a-48ae-845c-938b76aaf512']",33,,,,,,,,,,,,,,,,,France,771,00:08:33.351,Dribble,True,,,,,,18.1,3.5,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,,631a965d-cfbd-4b55-befa-f8004673b86d,489,,,"[55.5, 75.7]",3938643,9,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Kacper Urbanski,33680.0,Right Center Forward,18,Poland,789,['37787754-44f9-4379-bee8-6981671bf316'],43,,,,,,,,,,,,,,,,,Poland,789,00:09:43.936,Dribble,True,,,,,,55.5,75.7,,,,,,,,,,France vs Poland,France,Poland
,,,,,,,,,,,,Complete,,,0.0,,,,,,,,,,,,,,,9a610f05-6f6d-4646-916d-9b12a1df4ed1,551,,,"[94.3, 67.7]",3938643,10,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Ousmane Dembélé,5477.0,Right Wing,19,France,771,"['6dfb9c7a-c897-451d-b3b1-2c485cd3c28a', '9557d9ef-311e-41dc-8e9d-e8b28f41f85e']",32,,,,,,,,,,,,,,,,,France,771,00:10:32.920,Dribble,True,,,,,,94.3,67.7,,,,,,,,,,France vs Poland,France,Poland
