50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_card,foul_committed_type,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_deflected,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,fd32416b-9423-46e7-bf2b-3c618ea8425e,3700,,"[54.9, 56.7]",3941022,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Barış Alper Yılmaz,134209.0,Right Center Forward,170,Austria,915,['ae74a442-7f70-435e-9984-086b8508ace1'],48,,,,,,,,,,,,,,,,Turkey,909,00:48:48.434,Ball Receipt*,,,,,,,54.9,56.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,6aaffc5b-7687-48a1-9121-997e3e53ab70,3704,,"[71.9, 57.9]",3941022,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Marcel Sabitzer,8518.0,Right Attacking Midfield,170,Austria,915,['908a9e0f-d71c-4b78-a73e-c33dc17c9872'],52,,,,,,,,,,,,,,,,Austria,915,00:48:52.311,Ball Receipt*,,,,,,,71.9,57.9,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,65351125-d967-4053-874a-d4b2a592005d,3707,,"[101.4, 27.8]",3941022,93,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Michael Gregoritsch,8309.0,Left Center Forward,170,Austria,915,['6fd23832-7c20-48f4-907a-ec03bbbc6324'],56,,,,,,,,,,,,,,,,Austria,915,00:48:56.443,Ball Receipt*,,,,,,,101.4,27.8,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,,,,,,,,,,,,,,,,,,,,,,,8d964888-cec4-460c-ab51-55b79cb2ef75,3711,,"[113.9, 42.7]",3941022,94,,,,,,,,,,,,,,,,,,,,,,,2,Regular Play,Christoph Baumgartner,24977.0,Left Attacking Midfield,170,Austria,915,['dd5bf632-d81d-40df-9236-d3aa8f7f8859'],0,,,,,,,,,,,,,,,,Austria,915,00:49:00.821,Ball Receipt*,,,,,,,113.9,42.7,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,Incomplete,,,,,,,,,,,,,,,,,,,,,,,,,61660fb0-c779-455d-b6a9-6eb9927ea064,3716,,"[110.5, 41.9]",3941022,94,,,,,,,,,,,,,,,,,,,,,,,2,From Corner,Maximilian Wöber,8068.0,Left Center Back,171,Austria,915,['31d845fc-2dfc-4fe8-9898-58285279c9ad'],55,,,,,,,,,,,,,,,,Austria,915,00:49:55.461,Ball Receipt*,,,,,,,110.5,41.9,,,,,,,,,,Austria vs Turkey,Austria,Turkey
,,,,"[64.8, 44.4]",,,,,,,,,,,,1.073961,,,,,,,,,,709477b8-224b-41c7-88fc-9fee8b52c58a,7,,"[62.6, 45.2]",3941022,0,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Baumgartner,24977.0,Center Attacking Midfield,2,Austria,915,"['1641e27d-e2b6-45bd-b9ca-9127d022f8b5', '9b47e2f4-7889-4e7e-9b69-fa08356b644d']",1,,,,,,,,,,,,,,,,Austria,915,00:00:01.365,Carry,,,,,,,62.6,45.2,,,64.8,44.4,,,,64.8,44.4,Austria vs Turkey,Austria,Turkey
,,,,"[50.3, 44.6]",,,,,,,,,,,,0.842028,,,,,,,,,,92a83875-9e07-453b-9dda-b86131b448a9,17,,"[49.5, 44.9]",3941022,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orkun Kökçü,22212.0,Left Defensive Midfield,3,Turkey,909,"['1a0ab69f-16e6-4bb7-aff0-85c40a429851', '6e2e3f9d-97b3-43fc-9b50-a2d83e020715', '92d80af8-4c86-4038-8f88-fdf738784bbf']",7,,,,,,,,,,,,,,,,Turkey,909,00:00:07.388,Carry,True,,,,,,49.5,44.9,,,50.3,44.6,,,,50.3,44.6,Austria vs Turkey,Austria,Turkey
,,,,"[85.0, 31.3]",,,,,,,,,,,,1.996586,,,,,,,,,,bb3a5ed5-d6f8-4edd-8cca-7723d81a3b3b,25,,"[77.1, 41.2]",3941022,0,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Center Attacking Midfield,3,Turkey,909,"['97bb1c83-6eef-4d4d-96d7-5fd638fdc423', 'cc0a79a1-eb59-4d82-850a-68b64c666652', 'f0c94e78-f28a-4e08-8a1d-db6b5ce62b20']",10,,,,,,,,,,,,,,,,Austria,915,00:00:10.882,Carry,True,,,,,,77.1,41.2,,,85.0,31.3,,,,85.0,31.3,Austria vs Turkey,Austria,Turkey
,,,,"[11.5, 46.8]",,,,,,,,,,,,3.476536,,,,,,,,,,2e9de967-a100-4ba4-b412-1bbf60d8d4c3,30,,"[7.6, 46.0]",3941022,0,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Fehmi Mert Günok,30310.0,Goalkeeper,4,Turkey,909,"['51e8a970-998a-4993-ad8e-e7e5ee08a32b', 'f95448d7-19a2-4a79-83b8-9f5a8e988634']",14,,,,,,,,,,,,,,,,Turkey,909,00:00:14.865,Carry,,,,,,,7.6,46.0,,,11.5,46.8,,,,11.5,46.8,Austria vs Turkey,Austria,Turkey
,,,,"[29.3, 75.6]",,,,,,,,,,,,0.367111,,,,,,,,,,6488adf4-ac46-4334-a165-8f3bfb9899d5,33,,"[29.1, 73.0]",3941022,0,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Mert Müldür,10826.0,Right Wing Back,4,Turkey,909,"['730457d9-1ce2-4bf3-914e-68bb57c60429', '8506f3c6-200f-44f2-9b58-769dbb69dfde']",20,,,,,,,,,,,,,,,,Turkey,909,00:00:20.690,Carry,,,,,,,29.1,73.0,,,29.3,75.6,,,,29.3,75.6,Austria vs Turkey,Austria,Turkey
,,,,"[57.4, 74.9]",,,,,,,,,,,,0.119999,,,,,,,,,,ea561aab-f419-4646-aa4e-01f08be5e3db,36,,"[55.3, 74.5]",3941022,0,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Barış Alper Yılmaz,134209.0,Right Wing,4,Turkey,909,"['39723d1e-0c72-463b-bb27-2be7bfd2f5d4', 'fe85704a-ec61-4d87-9457-32ba96bc95f6']",22,,,,,,,,,,,,,,,,Turkey,909,00:00:22.775,Carry,,,,,,,55.3,74.5,,,57.4,74.9,,,,57.4,74.9,Austria vs Turkey,Austria,Turkey
,,,,"[89.4, 70.1]",,,,,,,,,,,,3.381514,,,,,,,,,,1031e3b4-df40-4cb4-8ace-2c8b930f5a69,39,,"[68.7, 69.9]",3941022,0,,,,,,,,,,,,,,,,,,,,,,,1,From Keeper,Arda Güler,116587.0,Center Forward,4,Turkey,909,"['65cab5a7-b5c5-4884-b834-36bbce4aeb3d', 'ed999961-a83e-4791-b4d3-90500167138c']",23,,,,,,,,,,,,,,,,Turkey,909,00:00:23.849,Carry,,,,,,,68.7,69.9,,,89.4,70.1,,,,89.4,70.1,Austria vs Turkey,Austria,Turkey
,,,,"[42.0, 35.5]",,,,,,,,,,,,2.55982,,,,,,,,,,b9890a34-cbfc-4da1-b82e-061b8d2aa909,54,,"[37.4, 28.3]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Philipp Lienhart,8931.0,Left Center Back,6,Austria,915,"['9a3ee635-c6ae-4847-9f8f-268a5ceb07e5', 'b43c544c-c050-45ed-a6e0-21e4b2ef279c']",0,,,,,,,,,,,,,,,,Austria,915,00:02:00.174,Carry,,,,,,,37.4,28.3,,,42.0,35.5,,,,42.0,35.5,Austria vs Turkey,Austria,Turkey
,,,,"[75.2, 30.4]",,,,,,,,,,,,1.190791,,,,,,,,,,f6056f5e-7484-4524-95fa-42c643ba5323,62,,"[76.3, 29.4]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Marcel Sabitzer,8518.0,Left Wing,6,Austria,915,"['007f268d-15d4-476a-8120-9e282c813c60', '13eef2ff-610c-4258-b282-d3fff69af0ee']",5,,,,,,,,,,,,,,,,Austria,915,00:02:05.047,Carry,,,,,,,76.3,29.4,,,75.2,30.4,,,,75.2,30.4,Austria vs Turkey,Austria,Turkey
,,,,"[98.8, 47.8]",,,,,,,,,,,,1.305155,,,,,,,,,,ddecf498-685f-4dd8-9fd3-fc2f47a264ba,65,,"[85.7, 44.8]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Baumgartner,24977.0,Center Attacking Midfield,6,Austria,915,"['17c911c4-8801-45bf-b8ba-f30614b00b66', '2f3bf467-a438-4707-87b3-abb9d207de11', 'fe6c65d5-8a02-489f-b58a-5eed585af884']",6,,,,,,,,,,,,,,,,Austria,915,00:02:06.928,Carry,True,,,,,,85.7,44.8,,,98.8,47.8,,,,98.8,47.8,Austria vs Turkey,Austria,Turkey
,,,,"[99.6, 51.7]",,,,,,,,,,,,1.280419,,,,,,,,,,6721a601-e3b8-4293-8b63-aaaed1114b15,69,,"[98.8, 47.8]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Baumgartner,24977.0,Center Attacking Midfield,6,Austria,915,"['6ae9579e-0451-42fd-9546-bedc8a963b77', 'ec647db0-fd47-413c-a5c3-2c8c6d0243db', 'f50098c8-5eaa-4629-a3c9-29d89a0d644a', 'fe6c65d5-8a02-489f-b58a-5eed585af884']",8,,,,,,,,,,,,,,,,Austria,915,00:02:08.233,Carry,True,,,,,,98.8,47.8,,,99.6,51.7,,,,99.6,51.7,Austria vs Turkey,Austria,Turkey
,,,,"[101.4, 51.9]",,,,,,,,,,,,1.284006,,,,,,,,,,a575c68f-2951-4eec-af61-1657bd9f6e09,73,,"[99.6, 51.7]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,From Kick Off,Christoph Baumgartner,24977.0,Center Attacking Midfield,6,Austria,915,"['51526415-bf44-411d-b2d3-699b4c322e46', 'cadbc036-5fa8-4943-b395-3ffd2fb89331', 'ec647db0-fd47-413c-a5c3-2c8c6d0243db']",9,,,,,,,,,,,,,,,,Austria,915,00:02:09.513,Carry,True,,,,,,99.6,51.7,,,101.4,51.9,,,,101.4,51.9,Austria vs Turkey,Austria,Turkey
,,,,"[49.8, 71.3]",,,,,,,,,,,,0.454811,,,,,,,,,,9d00ea46-316e-49b5-bc88-d2cf54320789,87,,"[51.1, 72.6]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,8,Austria,915,"['99ea3698-54db-4b03-9b1b-d747903ca058', 'b3cab67b-e000-44f3-be3a-03623a409f47']",47,,,,,,,,,,,,,,,,Austria,915,00:02:47.569,Carry,,,,,,,51.1,72.6,,,49.8,71.3,,,,49.8,71.3,Austria vs Turkey,Austria,Turkey
,,,,"[65.8, 46.2]",,,,,,,,,,,,0.924336,,,,,,,,,,abc64852-b878-4a2d-8dfd-9652e6ef93e8,92,,"[67.3, 50.3]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,8,Austria,915,"['30dfa4d9-8225-4564-9e01-6417b616213b', '8504a152-3b60-4144-97c9-43c93c0a16e5', 'ce8b0b0c-2f72-4ba5-8d92-eeefebad2b24']",50,,,,,,,,,,,,,,,,Austria,915,00:02:50.357,Carry,True,,,,,,67.3,50.3,,,65.8,46.2,,,,65.8,46.2,Austria vs Turkey,Austria,Turkey
,,,,"[94.7, 28.3]",,,,,,,,,,,,4.992065,,,,,,,,,,a45e880a-f87c-4a30-9fa8-b03598eb64ae,96,,"[64.8, 40.2]",3941022,2,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,8,Austria,915,"['19d3c1e7-c7d8-480b-bf8e-19f924e8845c', '4ead7b73-3cdb-4a7b-8ac1-b2aba4a96160']",52,,,,,,,,,,,,,,,,Austria,915,00:02:52.088,Carry,,,,,,,64.8,40.2,,,94.7,28.3,,,,94.7,28.3,Austria vs Turkey,Austria,Turkey
,,,,"[95.4, 29.6]",,,,,,,,,,,,1.273269,,,,,,,,,,45c7c49a-e40e-4144-936c-fbc90e84b6a4,105,,"[94.6, 35.4]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,8,Austria,915,"['071fabc7-f799-405f-8ff6-3afac06a0b9d', '07751c55-f0b1-44b9-928c-4530d12cf945', 'd4889984-1ec5-48c9-9ee9-70ca1bf65746']",4,,,,,,,,,,,,,,,,Austria,915,00:03:04.225,Carry,True,,,,,,94.6,35.4,,,95.4,29.6,,,,95.4,29.6,Austria vs Turkey,Austria,Turkey
,,,,"[36.8, 66.2]",,,,,,,,,,,,0.079999,,,,,,,,,,84418d0a-bb35-4e69-8f2a-28c7eda22a9c,115,,"[36.8, 66.2]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Orkun Kökçü,22212.0,Left Defensive Midfield,9,Turkey,909,"['3b72acf9-5ac5-48a3-94d8-8b3a2ce7c7ba', '984fb762-0af3-47df-bef8-78cdc7e1582e']",33,,,,,,,,,,,,,,,,Turkey,909,00:03:33.099,Carry,,,,,,,36.8,66.2,,,36.8,66.2,,,,36.8,66.2,Austria vs Turkey,Austria,Turkey
,,,,"[61.4, 12.9]",,,,,,,,,,,,0.880212,,,,,,,,,,143ed535-7be8-4df2-9e9a-926fa1ec4595,120,,"[61.1, 16.2]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,10,Austria,915,"['25936a4c-388e-48fc-9a89-487261f20dc9', '6ba9b44c-5e49-4e67-98a3-ab7d5fad9ed4', 'bb8823b7-850d-4e42-aaee-c35cae8706ba']",36,,,,,,,,,,,,,,,,Austria,915,00:03:36.452,Carry,True,,,,,,61.1,16.2,,,61.4,12.9,,,,61.4,12.9,Austria vs Turkey,Austria,Turkey
,,,,"[68.4, 9.4]",,,,,,,,,,,,0.58471,,,,,,,,,,3cb90160-cad4-4535-8a29-d349b39e6016,125,,"[70.6, 11.3]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,10,Austria,915,"['2cd7d1d7-618a-4894-96e4-e9809d98f9b7', 'acd87616-e5dd-41cb-9d77-b7f06e3cff2e', 'd6658e86-1b24-4756-909a-08457c84f580']",38,,,,,,,,,,,,,,,,Austria,915,00:03:38.081,Carry,True,,,,,,70.6,11.3,,,68.4,9.4,,,,68.4,9.4,Austria vs Turkey,Austria,Turkey
,,,,"[62.9, 12.9]",,,,,,,,,,,,0.339707,,,,,,,,,,ce937615-b7d3-47c6-be08-c6a39f418954,131,,"[64.5, 12.4]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolas Seiwald,39460.0,Right Defensive Midfield,10,Austria,915,"['586447ad-bba8-464f-9d20-7f93c6bcbccb', '5ceab1a4-1043-45a4-8ac4-96a8f5f37e8a', '7138babd-c6ae-41a7-b5e9-4faec27bf9b7']",40,,,,,,,,,,,,,,,,Austria,915,00:03:40.046,Carry,True,,,,,,64.5,12.4,,,62.9,12.9,,,,62.9,12.9,Austria vs Turkey,Austria,Turkey
,,,,"[86.2, 35.4]",,,,,,,,,,,,2.67002,,,,,,,,,,5a466de5-db37-478e-8931-fffa5b87b1da,135,,"[69.8, 26.8]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romano Schmid,8784.0,Right Wing,10,Austria,915,"['1586e9a6-a84d-42b1-a508-9facbbf7fd1d', 'b28902a5-a823-44ff-be35-d61c158efa04', 'fc071d92-7686-4771-affd-f7dc6952b8d5']",41,,,,,,,,,,,,,,,,Austria,915,00:03:41.126,Carry,True,,,,,,69.8,26.8,,,86.2,35.4,,,,86.2,35.4,Austria vs Turkey,Austria,Turkey
,,,,"[40.6, 38.1]",,,,,,,,,,,,1.51856,,,,,,,,,,a50a4163-1eef-43ed-b22f-e9656ad3b3b0,143,,"[37.3, 36.6]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Orkun Kökçü,22212.0,Left Defensive Midfield,10,Austria,915,"['1e83a19a-9e42-4e42-9b1c-e8776599af59', '56c0e550-079b-4cd2-a471-9fc24ca9d110', 'e9cb934c-a35d-43e9-a824-8e5d463863f1']",45,,,,,,,,,,,,,,,,Turkey,909,00:03:45.952,Carry,True,,,,,,37.3,36.6,,,40.6,38.1,,,,40.6,38.1,Austria vs Turkey,Austria,Turkey
,,,,"[77.3, 40.1]",,,,,,,,,,,,1.125689,,,,,,,,,,3aa3ab05-d252-4ea1-be69-88e83d962831,146,,"[79.5, 42.0]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romano Schmid,8784.0,Right Wing,10,Austria,915,"['daa8fa61-5829-4da5-9e50-793b2037da3b', 'ed56840a-a8cf-4f2c-b04a-45f296909382']",47,,,,,,,,,,,,,,,,Austria,915,00:03:47.471,Carry,,,,,,,79.5,42.0,,,77.3,40.1,,,,77.3,40.1,Austria vs Turkey,Austria,Turkey
,,,,"[90.0, 30.4]",,,,,,,,,,,,3.329484,,,,,,,,,,1faf23c5-f37d-415f-98ce-38170f5d3971,149,,"[74.5, 33.4]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Konrad Laimer,8506.0,Left Defensive Midfield,10,Austria,915,"['9995eff3-d646-4734-a621-4d5567e80029', 'beac2d21-3428-4430-be42-b9531ba09d5e']",49,,,,,,,,,,,,,,,,Austria,915,00:03:49.721,Carry,,,,,,,74.5,33.4,,,90.0,30.4,,,,90.0,30.4,Austria vs Turkey,Austria,Turkey
,,,,"[104.6, 15.3]",,,,,,,,,,,,3.563153,,,,,,,,,,7eec84d6-d695-4ada-9be8-421f267046b1,152,,"[101.7, 12.4]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,10,Austria,915,"['4272c7ff-5fc0-4f93-913f-cdc0486c1175', '9242b6ff-d513-40b4-8ff1-da367347108f']",54,,,,,,,,,,,,,,,,Austria,915,00:03:54.550,Carry,,,,,,,101.7,12.4,,,104.6,15.3,,,,104.6,15.3,Austria vs Turkey,Austria,Turkey
,,,,"[116.7, 10.3]",,,,,,,,,,,,1.344106,,,,,,,,,,a0f1ef59-dd5f-4749-911e-ab0e1d100888,155,,"[116.4, 12.9]",3941022,3,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Philipp Mwene,13315.0,Left Back,10,Austria,915,"['4d35175f-da19-4c0b-826d-45d4ef28cc31', '98334c96-af2e-4e61-bfea-654b0266d690']",59,,,,,,,,,,,,,,,,Austria,915,00:03:59.874,Carry,,,,,,,116.4,12.9,,,116.7,10.3,,,,116.7,10.3,Austria vs Turkey,Austria,Turkey
,,,,"[113.7, 12.7]",,,,,,,,,,,,1.642314,,,,,,,,,,91634b21-8212-49c9-901e-0118e20a7a5e,158,,"[103.6, 7.9]",3941022,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,10,Austria,915,"['0754ef8a-c8f6-4272-8b82-619847430b60', '605144f5-bcf2-48ae-a267-1fcce0f1749d', '8a9f6ec3-6bb5-4957-9313-2e91226b6327']",1,,,,,,,,,,,,,,,,Austria,915,00:04:01.917,Carry,True,,,,,,103.6,7.9,,,113.7,12.7,,,,113.7,12.7,Austria vs Turkey,Austria,Turkey
,,,,"[17.3, 68.3]",,,,,,,,,,,,3.832227,,,,,,,,,,e62d28ea-e1d8-4dd3-8e60-380e01296c7d,164,,"[9.2, 61.5]",3941022,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kaan Ayhan,12293.0,Right Center Back,10,Austria,915,"['0f0d88f7-3028-43f7-b494-2c748f6b6eec', 'ccbc54a8-cefa-488f-a520-8d586b2b6d6b', 'da792d0c-1812-4263-bf22-ede80a9184ef']",4,,,,,,,,,,,,,,,,Turkey,909,00:04:04.784,Carry,True,,,,,,9.2,61.5,,,17.3,68.3,,,,17.3,68.3,Austria vs Turkey,Austria,Turkey
,,,,"[11.5, 77.4]",,,,,,,,,,,,0.08,,,,,,,,,,08456b4a-1203-407c-9a88-25871b1eb2c8,169,,"[13.4, 76.1]",3941022,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Barış Alper Yılmaz,134209.0,Right Wing,10,Austria,915,"['828a5ca1-a549-4361-88c2-d9e2a26b1340', 'a0f9fb9e-ec3e-4a7b-a9ec-6b784bb9a993', 'a7c8fa4c-4d2a-4be5-b43d-8cdfc561dec5']",9,,,,,,,,,,,,,,,,Turkey,909,00:04:09.996,Carry,True,,,,,,13.4,76.1,,,11.5,77.4,,,,11.5,77.4,Austria vs Turkey,Austria,Turkey
,,,,"[89.2, 27.3]",,,,,,,,,,,,1.488765,,,,,,,,,,cb8f6601-3bb4-49fa-94cb-9ad827a41f41,173,,"[89.9, 35.2]",3941022,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Romano Schmid,8784.0,Right Wing,10,Austria,915,"['129f69dd-8714-4134-9128-753b9006c236', '772383ba-8924-49a3-8389-5bdf570068cc']",11,,,,,,,,,,,,,,,,Austria,915,00:04:11.668,Carry,,,,,,,89.9,35.2,,,89.2,27.3,,,,89.2,27.3,Austria vs Turkey,Austria,Turkey
,,,,"[101.8, 13.9]",,,,,,,,,,,,0.785994,,,,,,,,,,9bba5ca2-ece2-4eb3-b033-d39465d24221,176,,"[100.4, 12.8]",3941022,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Christoph Baumgartner,24977.0,Center Attacking Midfield,10,Austria,915,"['52d312f7-309f-4226-877a-46c686c4e4a6', '71445db6-4a25-47ae-bae6-190401e80382', 'b64401f9-3120-4eab-a2ce-b576154c3ed8']",13,,,,,,,,,,,,,,,,Austria,915,00:04:13.962,Carry,True,,,,,,100.4,12.8,,,101.8,13.9,,,,101.8,13.9,Austria vs Turkey,Austria,Turkey
,,,,"[110.6, 11.3]",,,,,,,,,,,,0.155305,,,,,,,,,,96c3d602-654d-4b95-bb68-260d0cfb860c,180,,"[109.4, 14.4]",3941022,4,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Marcel Sabitzer,8518.0,Left Wing,10,Austria,915,"['9301c18a-9b27-434c-b33b-c1e4942fce29', 'aa3d6416-4880-4c94-8557-8300f5b6a085']",16,,,,,,,,,,,,,,,,Austria,915,00:04:16.828,Carry,,,,,,,109.4,14.4,,,110.6,11.3,,,,110.6,11.3,Austria vs Turkey,Austria,Turkey
,,,,"[22.6, 69.5]",,,,,,,,,,,,2.429826,,,,,,,,,,4b1e0d33-c17e-4acb-8133-f6d48dddfe16,201,,"[30.1, 65.1]",3941022,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Danso,11820.0,Right Center Back,14,Austria,915,"['047fad6c-4715-437f-9251-72c2c03d3cf6', 'b0098b88-9403-4312-a4e2-cb393b90b39c']",34,,,,,,,,,,,,,,,,Austria,915,00:07:34.548,Carry,,,,,,,30.1,65.1,,,22.6,69.5,,,,22.6,69.5,Austria vs Turkey,Austria,Turkey
,,,,"[30.9, 79.3]",,,,,,,,,,,,3.624878,,,,,,,,,,e9740645-4d6c-473e-ba85-5d7c92b48139,204,,"[27.8, 78.2]",3941022,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Posch,11821.0,Right Back,14,Austria,915,"['3671bb30-f328-4d08-a97d-bb04ddc1fc9e', '49c940b3-a1ec-4df2-a07d-9825d929ae0e', 'ed2f4b76-f19d-4d0f-ab13-ea4800e25c30']",37,,,,,,,,,,,,,,,,Austria,915,00:07:37.715,Carry,True,,,,,,27.8,78.2,,,30.9,79.3,,,,30.9,79.3,Austria vs Turkey,Austria,Turkey
,,,,"[20.1, 73.5]",,,,,,,,,,,,0.588069,,,,,,,,,,468de247-be5e-4d4e-953b-a58521ccd49e,208,,"[21.4, 73.8]",3941022,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Kevin Danso,11820.0,Right Center Back,14,Austria,915,"['b1122e8c-d361-4a7b-8527-83690c9e6e70', 'c27dea20-5c79-45ec-806d-edf2fc5dc244', 'df8afd30-20b5-499d-b617-0a5aeae3420b']",42,,,,,,,,,,,,,,,,Austria,915,00:07:42.231,Carry,True,,,,,,21.4,73.8,,,20.1,73.5,,,,20.1,73.5,Austria vs Turkey,Austria,Turkey
,,,,"[21.0, 78.9]",,,,,,,,,,,,0.883405,,,,,,,,,,c26221f0-7305-4634-a4bb-5a61c668f85c,212,,"[21.8, 78.4]",3941022,7,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stefan Posch,11821.0,Right Back,14,Austria,915,"['065d9934-fe1d-4918-9439-83f802845b24', '3e8119bf-1844-4453-ad56-982dc8d8a6ed', 'cc92c007-1ac8-4754-b65d-2c315bbb9aac']",43,,,,,,,,,,,,,,,,Austria,915,00:07:43.640,Carry,True,,,,,,21.8,78.4,,,21.0,78.9,,,,21.0,78.9,Austria vs Turkey,Austria,Turkey
,,,,"[19.3, 13.9]",,,,,,,,,,,,0.021806,,,,,,,,,,b2b6527b-f143-4490-a3f1-eeb52366d6f3,220,,"[18.8, 14.0]",3941022,7,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Philipp Mwene,13315.0,Left Back,15,Austria,915,"['2416378e-e5cc-4753-b52d-2ef37e21f7a1', '7f9099e3-d492-4a55-8704-c682af456da9']",54,,,,,,,,,,,,,,,,Austria,915,00:07:54.333,Carry,,,,,,,18.8,14.0,,,19.3,13.9,,,,19.3,13.9,Austria vs Turkey,Austria,Turkey
,,,,"[71.9, 68.3]",,,,,,,,,,,,0.730094,,,,,,,,,,e01309d7-839b-4e40-ab06-e01cc5ee17d3,224,,"[72.2, 71.5]",3941022,8,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Kaan Ayhan,12293.0,Right Center Back,16,Turkey,909,"['5374d286-15a4-4177-baa2-f93f119b8575', 'fcf6e238-95eb-4646-837e-475da9967fe6']",15,,,,,,,,,,,,,,,,Turkey,909,00:08:15.490,Carry,,,,,,,72.2,71.5,,,71.9,68.3,,,,71.9,68.3,Austria vs Turkey,Austria,Turkey
