50_50,ball_receipt_outcome,ball_recovery_recovery_failure,block_deflection,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,interception_outcome,location,match_id,minute,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_body_part,shot_deflected,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,team,team_id,timestamp,type,under_pressure,tactics.formation,tactics.lineup,tactics,50_50.outcome.id,50_50.outcome.name,x,y,pass_end_x,pass_end_y,carry_end_x,carry_end_y,shot_end_x,shot_end_y,shot_end_z,end_x,end_y,match_name,home_team,away_team
,,,,,"[34.3, 34.1]",,,,,,,,,,,,2.289366,,,,,,,,,,,,a0fee5aa-1dad-46ed-8f0b-b25ed6e37026,1301,,"[29.6, 37.9]",3940878,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,54,Italy,914,"['675b6e8b-0284-4ab4-8db8-c68a5ffcfd3c', '9fcbd204-ff11-40c1-b29a-ba2ae5f2ff30']",47,,,,,,,,,,,,,,,,,Italy,914,00:32:47.161,Carry,,,,,,,29.6,37.9,,,34.3,34.1,,,,34.3,34.1,Switzerland vs Italy,Switzerland,Italy
,,,,,"[38.9, 26.2]",,,,,,,,,,,,0.887006,,,,,,,,,,,,c96fe664-b730-4b9e-81ad-a82d38636111,1304,,"[38.1, 20.0]",3940878,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,54,Italy,914,"['34649f8f-1cbd-493a-8de5-275b4c248526', '471874c1-9e26-4e14-a30f-4399e3a46db9', '4754cb53-c7d2-4b94-9746-4b575b84e5c7']",51,,,,,,,,,,,,,,,,,Italy,914,00:32:51.029,Carry,True,,,,,,38.1,20.0,,,38.9,26.2,,,,38.9,26.2,Switzerland vs Italy,Switzerland,Italy
,,,,,"[4.1, 33.8]",,,,,,,,,,,,1.71889,,,,,,,,,,,,9cdecb04-620e-45b0-81a1-e28f58be1030,1308,,"[4.3, 34.4]",3940878,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluigi Donnarumma,7036.0,Goalkeeper,54,Italy,914,"['8c8fc3fe-7c7c-4ab2-bb4e-903308d8a688', 'e83363c9-cfe9-4c82-93d9-e4dada3cc93f']",54,,,,,,,,,,,,,,,,,Italy,914,00:32:54.739,Carry,,,,,,,4.3,34.4,,,4.1,33.8,,,,4.1,33.8,Switzerland vs Italy,Switzerland,Italy
,,,,,"[30.9, 4.9]",,,,,,,,,,,,3.002316,,,,,,,,,,,,8d84fc16-6bef-44a2-8065-c15f4a87a5b0,1311,,"[14.6, 12.6]",3940878,32,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,54,Italy,914,"['b8ce6370-b110-42aa-ad7b-39030f03fc2b', 'c51a2c48-2115-401f-b80b-1d2b01d3dc7b', 'e08d5c88-9827-415f-948f-7ebe6ce96705']",57,,,,,,,,,,,,,,,,,Italy,914,00:32:57.760,Carry,True,,,,,,14.6,12.6,,,30.9,4.9,,,,30.9,4.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[41.6, 1.0]",,,,,,,,,,,,0.0892,,,,,,,,,,,,c9aa0072-c29f-410b-9b74-8a5dea6e3075,1315,,"[41.6, 1.0]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,54,Italy,914,"['ba9bb7d7-78d8-4cb9-ab4d-f19ff633507b', 'f4041512-5895-4f98-adbd-2361b1ff54ba']",1,,,,,,,,,,,,,,,,,Italy,914,00:33:01.874,Carry,,,,,,,41.6,1.0,,,41.6,1.0,,,,41.6,1.0,Switzerland vs Italy,Switzerland,Italy
,,,,,"[117.8, 60.8]",,,,,,,,,,,,1.528351,,,,,,,,,,,,32d84b33-e454-4cfc-bb81-1d84845d0001,1320,,"[114.0, 67.7]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,From Throw In,Fabian Rieder,50436.0,Right Attacking Midfield,55,Switzerland,773,"['487adb78-1f20-4de9-b863-ac7a19896d39', '74b94f96-9463-49c2-91dc-d631d0836260', 'f408e30f-7b9d-4550-ab93-43c797f9fee5']",9,,,,,,,,,,,,,,,,,Switzerland,773,00:33:09.245,Carry,True,,,,,,114.0,67.7,,,117.8,60.8,,,,117.8,60.8,Switzerland vs Italy,Switzerland,Italy
,,,,,"[51.9, 17.7]",,,,,,,,,,,,3.803874,,,,,,,,,,,,46f0736e-c1ba-45a2-919c-279f779f3ebc,1331,,"[42.9, 13.6]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,56,Italy,914,"['4f44e606-6fef-4950-8fb4-7535f9d742e2', '63b50f13-0a8a-4be7-9c28-e53b66d82990']",26,,,,,,,,,,,,,,,,,Italy,914,00:33:26.144,Carry,,,,,,,42.9,13.6,,,51.9,17.7,,,,51.9,17.7,Switzerland vs Italy,Switzerland,Italy
,,,,,"[47.0, 24.6]",,,,,,,,,,,,0.928252,,,,,,,,,,,,de8a333d-45d3-4fc1-a866-eaa621b56560,1334,,"[47.0, 24.6]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Fagioli,38909.0,Center Defensive Midfield,56,Italy,914,"['8505cf6a-dfdc-4539-9f4e-9d2e5101092d', 'f644773b-b55a-4855-9f07-34303ce7f766']",31,,,,,,,,,,,,,,,,,Italy,914,00:33:31.141,Carry,,,,,,,47.0,24.6,,,47.0,24.6,,,,47.0,24.6,Switzerland vs Italy,Switzerland,Italy
,,,,,"[54.4, 62.2]",,,,,,,,,,,,0.535971,,,,,,,,,,,,62981cc5-f8f4-4ae4-8c06-b68a435f73ad,1337,,"[51.9, 62.0]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Gianluca Mancini,7004.0,Right Center Back,56,Italy,914,"['256e81a7-ba3e-491e-b8f6-5a392b899ef7', '9a74c797-7930-4179-b3c4-125b5224e3cc']",34,,,,,,,,,,,,,,,,,Italy,914,00:33:34.628,Carry,,,,,,,51.9,62.0,,,54.4,62.2,,,,54.4,62.2,Switzerland vs Italy,Switzerland,Italy
,,,,,"[57.8, 48.9]",,,,,,,,,,,,0.90367,,,,,,,,,,,,f3529961-1cf8-4c7c-ba9b-277463641967,1340,,"[57.3, 49.7]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Cristante,6993.0,Right Center Midfield,56,Italy,914,"['8371ece1-47ce-4da2-ba5b-c0f7b75720a5', 'd008ff14-0d72-4116-a8c4-25952e28b25f']",36,,,,,,,,,,,,,,,,,Italy,914,00:33:36.467,Carry,,,,,,,57.3,49.7,,,57.8,48.9,,,,57.8,48.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[67.2, 29.0]",,,,,,,,,,,,1.394203,,,,,,,,,,,,55521b10-7c7f-4085-94ee-ed538cd51b40,1343,,"[62.4, 31.3]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Fagioli,38909.0,Center Defensive Midfield,56,Italy,914,"['6e131451-b41a-457e-b83d-f17c0462032a', 'b1615eaf-7b00-4e4b-92ed-d2eba5a62f35']",38,,,,,,,,,,,,,,,,,Italy,914,00:33:38.819,Carry,,,,,,,62.4,31.3,,,67.2,29.0,,,,67.2,29.0,Switzerland vs Italy,Switzerland,Italy
,,,,,"[71.6, 11.1]",,,,,,,,,,,,0.517152,,,,,,,,,,,,9bcf6a26-09ab-4083-80a5-53fd4e1c9aaa,1346,,"[70.6, 13.6]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,56,Italy,914,"['bcaab171-690c-4ecf-97e2-3e8149ba104d', 'e1cfdd70-2f62-448f-8ab0-ecc7a3fdb00d']",41,,,,,,,,,,,,,,,,,Italy,914,00:33:41.909,Carry,,,,,,,70.6,13.6,,,71.6,11.1,,,,71.6,11.1,Switzerland vs Italy,Switzerland,Italy
,,,,,"[80.0, 2.9]",,,,,,,,,,,,1.330869,,,,,,,,,,,,0003b999-f26c-414b-a270-68c4ff150cf2,1349,,"[81.3, 1.4]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,56,Italy,914,"['54357302-31d2-487c-957f-9563fdcd1617', '6c73aa02-1caa-4588-8f7d-701079c193fb']",43,,,,,,,,,,,,,,,,,Italy,914,00:33:43.594,Carry,,,,,,,81.3,1.4,,,80.0,2.9,,,,80.0,2.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[77.7, 8.5]",,,,,,,,,,,,0.827308,,,,,,,,,,,,7e473ab4-89f2-4e36-9fbe-cb693441523f,1352,,"[77.7, 8.5]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,56,Italy,914,"['54ea2a77-6081-43e7-a01e-7f745580ea73', 'ac460283-191c-441d-bd69-3424c351afd6']",46,,,,,,,,,,,,,,,,,Italy,914,00:33:46.814,Carry,,,,,,,77.7,8.5,,,77.7,8.5,,,,77.7,8.5,Switzerland vs Italy,Switzerland,Italy
,,,,,"[68.5, 15.9]",,,,,,,,,,,,1.392371,,,,,,,,,,,,7458204b-aa9a-4e45-aafc-6b90cdabe827,1355,,"[68.5, 14.4]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Fagioli,38909.0,Center Defensive Midfield,56,Italy,914,"['992d435c-2c07-4c5c-aa9f-e959252d0433', 'f1b70dde-7353-4452-b002-7aed5afd43cd']",48,,,,,,,,,,,,,,,,,Italy,914,00:33:48.553,Carry,,,,,,,68.5,14.4,,,68.5,15.9,,,,68.5,15.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[63.4, 14.9]",,,,,,,,,,,,4.797892,,,,,,,,,,,,073562c7-4706-4f4a-bbcd-42849861cc25,1358,,"[72.9, 11.6]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,56,Italy,914,"['71697c62-ba4a-4f9c-8dec-52de9a598992', '7c527db1-a9fe-4853-913b-181a6633e286']",50,,,,,,,,,,,,,,,,,Italy,914,00:33:50.282,Carry,,,,,,,72.9,11.6,,,63.4,14.9,,,,63.4,14.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[56.0, 34.6]",,,,,,,,,,,,0.616176,,,,,,,,,,,,983b80f0-7fb7-4638-a1e3-f3f6102050f3,1361,,"[55.7, 34.1]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,56,Italy,914,"['11d52c22-2588-4e7b-b935-397153dac42b', '6a99e40b-9824-42ef-aa62-d6808180eadf']",57,,,,,,,,,,,,,,,,,Italy,914,00:33:57.072,Carry,,,,,,,55.7,34.1,,,56.0,34.6,,,,56.0,34.6,Switzerland vs Italy,Switzerland,Italy
,,,,,"[66.5, 62.0]",,,,,,,,,,,,2.301448,,,,,,,,,,,,435304dc-56c5-48f0-b0ad-bf5199572847,1364,,"[63.1, 56.6]",3940878,33,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Cristante,6993.0,Right Center Midfield,56,Italy,914,"['9598ed51-86c0-4ec5-9198-94ef16051420', 'f56e9f61-77fd-44f6-b5c5-27e64a500bb6']",59,,,,,,,,,,,,,,,,,Italy,914,00:33:59.119,Carry,,,,,,,63.1,56.6,,,66.5,62.0,,,,66.5,62.0,Switzerland vs Italy,Switzerland,Italy
,,,,,"[79.8, 75.8]",,,,,,,,,,,,2.398021,,,,,,,,,,,,aa0c51e8-c3c5-440d-b4d5-c3252c6ef08d,1367,,"[77.5, 76.5]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Federico Chiesa,7156.0,Right Wing,56,Italy,914,"['14d67332-f99a-4d23-808d-49101bd992df', '2c2d01c8-8f87-4c26-97f4-de253b5b3617']",2,,,,,,,,,,,,,,,,,Italy,914,00:34:02.808,Carry,,,,,,,77.5,76.5,,,79.8,75.8,,,,79.8,75.8,Switzerland vs Italy,Switzerland,Italy
,,,,,"[70.6, 67.6]",,,,,,,,,,,,0.423648,,,,,,,,,,,,a0d5af3e-11c7-483d-b1fe-af3486c3e0b2,1370,,"[70.6, 67.6]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Cristante,6993.0,Right Center Midfield,56,Italy,914,"['77564a8b-097e-4415-a3ff-e2e794d8126f', 'de7c510d-4201-4bf7-a424-1bb77c313d8b']",6,,,,,,,,,,,,,,,,,Italy,914,00:34:06.594,Carry,,,,,,,70.6,67.6,,,70.6,67.6,,,,70.6,67.6,Switzerland vs Italy,Switzerland,Italy
,,,,,"[66.7, 55.3]",,,,,,,,,,,,0.540544,,,,,,,,,,,,7a296fe3-93e6-409a-b2df-25f3348e3e21,1373,,"[68.0, 55.1]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Fagioli,38909.0,Center Defensive Midfield,56,Italy,914,"['1f8b9ecd-5709-4454-98e2-532536c3a1fb', '51366b38-c5db-49fa-bca4-f8252f325970', '52969e08-fd1e-46bb-9ac7-18fa1a9c57d3']",7,,,,,,,,,,,,,,,,,Italy,914,00:34:07.891,Carry,True,,,,,,68.0,55.1,,,66.7,55.3,,,,66.7,55.3,Switzerland vs Italy,Switzerland,Italy
,,,,,"[61.9, 35.9]",,,,,,,,,,,,1.585063,,,,,,,,,,,,5d388ed0-55b8-49cc-9216-539e2b551587,1377,,"[57.5, 35.1]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,56,Italy,914,"['4daaf284-b61d-4e27-bc77-95ef1fe475ba', 'e94af166-1088-457f-9d6e-a830076c09fd']",9,,,,,,,,,,,,,,,,,Italy,914,00:34:09.579,Carry,,,,,,,57.5,35.1,,,61.9,35.9,,,,61.9,35.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[73.6, 21.1]",,,,,,,,,,,,1.861555,,,,,,,,,,,,5e33db96-c0e4-44e6-aa1a-ea789482fd28,1380,,"[73.4, 19.8]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,56,Italy,914,"['e0941dca-9dee-4f99-84b9-a914e7209ae4', 'ed7bffb3-d30a-4837-85f4-31eb1247843f']",12,,,,,,,,,,,,,,,,,Italy,914,00:34:12.724,Carry,,,,,,,73.4,19.8,,,73.6,21.1,,,,73.6,21.1,Switzerland vs Italy,Switzerland,Italy
,,,,,"[69.0, 28.7]",,,,,,,,,,,,1.397231,,,,,,,,,,,,cf125f47-82ab-4312-9a4f-605c5e917226,1383,,"[67.2, 30.5]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Alessandro Bastoni,7480.0,Left Center Back,56,Italy,914,"['05b91a45-3c25-4be6-b1db-b5b12a4480c3', '0b0e754f-4dcb-4ea7-b265-05b32eacb64b']",15,,,,,,,,,,,,,,,,,Italy,914,00:34:15.926,Carry,,,,,,,67.2,30.5,,,69.0,28.7,,,,69.0,28.7,Switzerland vs Italy,Switzerland,Italy
,,,,,"[92.0, 15.2]",,,,,,,,,,,,2.147948,,,,,,,,,,,,409e75e5-d578-49a4-8d19-d37a223514c4,1386,,"[80.0, 15.7]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Matteo Darmian,4587.0,Left Back,56,Italy,914,"['59a5dab2-68d8-449e-9cb1-865bcb798769', 'd0c62924-0d16-43d9-a9ad-018b104d4430']",18,,,,,,,,,,,,,,,,,Italy,914,00:34:18.844,Carry,,,,,,,80.0,15.7,,,92.0,15.2,,,,92.0,15.2,Switzerland vs Italy,Switzerland,Italy
,,,,,"[94.6, 11.9]",,,,,,,,,,,,2.977398,,,,,,,,,,,,c22b98a8-41f0-4118-a948-4c69b34c304b,1389,,"[102.5, 5.2]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Stephan El Shaarawy,6979.0,Left Wing,56,Italy,914,"['0e34e750-7d56-4330-8711-63d59705beeb', '237324c4-39cf-408d-a8d6-0f6b9f07ed3b', '5ecea2f1-ab76-42b9-9955-e3408801d9cb']",22,,,,,,,,,,,,,,,,,Italy,914,00:34:22.231,Carry,True,,,,,,102.5,5.2,,,94.6,11.9,,,,94.6,11.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[80.5, 25.9]",,,,,,,,,,,,0.55625,,,,,,,,,,,,c3c325c7-5e1f-4eb3-b072-446716d7aac9,1395,,"[80.5, 25.7]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Bryan Cristante,6993.0,Right Center Midfield,56,Italy,914,"['9a3eec06-3f14-47a1-bf2b-b9b7084af530', 'ba962a14-dce9-4215-a6ad-2c69cba8677e']",28,,,,,,,,,,,,,,,,,Italy,914,00:34:28.424,Carry,,,,,,,80.5,25.7,,,80.5,25.9,,,,80.5,25.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[85.9, 25.9]",,,,,,,,,,,,0.687497,,,,,,,,,,,,27865870-23be-4daf-bca9-dc2947ea6787,1398,,"[86.4, 25.7]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Nicolò Barella,8181.0,Left Center Midfield,56,Italy,914,"['0cbf499e-0ab9-4051-9a52-ed01e5e41c3f', '935b9e05-7069-452f-a2e4-a42ce6e3295e', 'd6514290-2ebf-4411-bb91-d6bd96934508']",29,,,,,,,,,,,,,,,,,Italy,914,00:34:29.544,Carry,True,,,,,,86.4,25.7,,,85.9,25.9,,,,85.9,25.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[34.2, 51.4]",,,,,,,,,,,,0.861128,,,,,,,,,,,,ccee4c9c-21e8-49ac-b452-78b552dc3dfc,1402,,"[34.2, 54.2]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Remo Freuler,6983.0,Right Defensive Midfield,57,Switzerland,773,"['90adb1fd-d3ba-42b8-9a1b-f5aad6bbd5d4', 'a2a84478-e890-4bbf-9bfa-3675ff97cea7']",30,,,,,,,,,,,,,,,,,Switzerland,773,00:34:30.232,Carry,,,,,,,34.2,54.2,,,34.2,51.4,,,,34.2,51.4,Switzerland vs Italy,Switzerland,Italy
,,,,,"[36.0, 40.4]",,,,,,,,,,,,1.316665,,,,,,,,,,,,5a439d61-581c-4f2a-a54e-253a24a69543,1405,,"[34.0, 42.4]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Granit Xhaka,3500.0,Left Defensive Midfield,57,Switzerland,773,"['72e6a797-67c4-47b1-bc85-d50170e0e367', 'e5aec794-fb29-47ab-b2fd-6ada71fba26f']",31,,,,,,,,,,,,,,,,,Switzerland,773,00:34:31.670,Carry,,,,,,,34.0,42.4,,,36.0,40.4,,,,36.0,40.4,Switzerland vs Italy,Switzerland,Italy
,,,,,"[68.2, 41.7]",,,,,,,,,,,,3.2444,,,,,,,,,,,,cf5cdf77-6065-4191-9b06-9acb510d077e,1408,,"[46.0, 46.5]",3940878,34,,,,,,,,,,,,,,,,,,,,,,,1,Regular Play,Fabian Rieder,50436.0,Right Attacking Midfield,57,Switzerland,773,"['07f84639-610f-4cd1-888a-637e8b4e27b5', '7720890a-901e-4057-a933-cfca6b227089', 'ae945c2b-27c0-43f2-83db-6da4222d9ea6']",33,,,,,,,,,,,,,,,,,Switzerland,773,00:34:33.826,Carry,True,,,,,,46.0,46.5,,,68.2,41.7,,,,68.2,41.7,Switzerland vs Italy,Switzerland,Italy
,,,,,"[84.6, 23.0]",,,,,,,,,,,,5.480949,,,,,,,,,,,,2f201eae-7a98-4e1d-8e27-448f1b16356f,1421,,"[84.6, 24.0]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,58,Switzerland,773,"['438e4d65-7d38-4315-97cd-5e27a523379e', 'e41c6320-7c84-4597-a47c-6f1b467800f1']",1,,,,,,,,,,,,,,,,,Switzerland,773,00:35:01.787,Carry,,,,,,,84.6,24.0,,,84.6,23.0,,,,84.6,23.0,Switzerland vs Italy,Switzerland,Italy
,,,,,"[102.2, 8.9]",,,,,,,,,,,,2.735702,,,,,,,,,,,,1ba79936-9d04-4383-a398-5540ef5e1cff,1424,,"[104.8, 10.0]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michel Aebischer,16016.0,Left Wing Back,58,Switzerland,773,"['90b9dc40-501e-428e-a58a-16088f74c791', '9fed2cc7-235a-417e-a870-0aadb6a4dbc4']",8,,,,,,,,,,,,,,,,,Switzerland,773,00:35:08.524,Carry,,,,,,,104.8,10.0,,,102.2,8.9,,,,102.2,8.9,Switzerland vs Italy,Switzerland,Italy
,,,,,"[83.5, 11.2]",,,,,,,,,,,,1.572452,,,,,,,,,,,,b5ccef68-e0d5-4b9b-ac20-5199ec68f2e9,1427,,"[84.8, 10.7]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,58,Switzerland,773,"['bf70295e-e5eb-4059-aeef-b1ea9661c967', 'cb506763-b114-4244-9270-7b36a371fa66']",12,,,,,,,,,,,,,,,,,Switzerland,773,00:35:12.516,Carry,,,,,,,84.8,10.7,,,83.5,11.2,,,,83.5,11.2,Switzerland vs Italy,Switzerland,Italy
,,,,,"[70.8, 28.6]",,,,,,,,,,,,0.890272,,,,,,,,,,,,5d85e9ad-4c42-45d9-9f12-bee9fe4b788e,1430,,"[70.3, 27.9]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Manuel Obafemi Akanji,5549.0,Center Back,58,Switzerland,773,"['1d8b9d1c-d7e9-4021-8512-7261fcb03d4a', 'e0c79b7d-48f2-469f-b4a2-6f9e5b3face4']",15,,,,,,,,,,,,,,,,,Switzerland,773,00:35:15.372,Carry,,,,,,,70.3,27.9,,,70.8,28.6,,,,70.8,28.6,Switzerland vs Italy,Switzerland,Italy
,,,,,"[71.0, 50.1]",,,,,,,,,,,,0.961625,,,,,,,,,,,,bffd4917-a689-487b-9684-b4aaa373f9ff,1433,,"[71.0, 49.8]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Fabian Lukas Schär,5537.0,Right Center Back,58,Switzerland,773,"['63c7dd55-7a20-4599-b2d2-065414ab1c9e', '9dd43c40-a167-4a4a-b16f-f92594634d71']",17,,,,,,,,,,,,,,,,,Switzerland,773,00:35:17.895,Carry,,,,,,,71.0,49.8,,,71.0,50.1,,,,71.0,50.1,Switzerland vs Italy,Switzerland,Italy
,,,,,"[95.6, 47.5]",,,,,,,,,,,,5.802875,,,,,,,,,,,,a32219aa-f4e6-4d69-960e-2389bd9a5c51,1436,,"[83.8, 76.9]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Dan Ndoye,45190.0,Right Wing Back,58,Switzerland,773,"['bd8234ef-617c-4ae3-b6f0-65a243c04466', 'be97d141-ced9-4f26-9f40-7b9e0d39083b', 'cdf1169b-04f8-4679-b25a-3b977c18c23f']",20,,,,,,,,,,,,,,,,,Switzerland,773,00:35:20.895,Carry,True,,,,,,83.8,76.9,,,95.6,47.5,,,,95.6,47.5,Switzerland vs Italy,Switzerland,Italy
,,,,,"[103.2, 23.8]",,,,,,,,,,,,2.721217,,,,,,,,,,,,089350c7-381e-413d-b85a-a87fdf6700df,1442,,"[107.1, 29.1]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michel Aebischer,16016.0,Left Wing Back,58,Switzerland,773,"['611b9deb-ad06-4676-9ea9-6a661ede6373', '931b2afa-444c-42f0-9d1b-6a68ac2f23ed']",28,,,,,,,,,,,,,,,,,Switzerland,773,00:35:28.114,Carry,,,,,,,107.1,29.1,,,103.2,23.8,,,,103.2,23.8,Switzerland vs Italy,Switzerland,Italy
,,,,,"[97.9, 28.6]",,,,,,,,,,,,0.119999,,,,,,,,,,,,281eba36-5e8f-41d9-ba5f-888e34ae6ba5,1445,,"[98.1, 28.6]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,58,Switzerland,773,"['4ec75934-692e-412f-88b6-b4c5453ba97d', '66f6a387-2512-48cc-8f03-2700607671cd']",31,,,,,,,,,,,,,,,,,Switzerland,773,00:35:31.440,Carry,,,,,,,98.1,28.6,,,97.9,28.6,,,,97.9,28.6,Switzerland vs Italy,Switzerland,Italy
,,,,,"[92.5, 18.7]",,,,,,,,,,,,0.975975,,,,,,,,,,,,92649396-7a76-473b-91ad-79cf1a0bef61,1448,,"[91.0, 19.2]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Ricardo Iván Rodríguez Araya,5544.0,Left Center Back,58,Switzerland,773,"['0dd8601f-acce-4846-b18d-3721fa4de0aa', 'c53e7edf-0451-4996-aa1c-df7949447d21']",32,,,,,,,,,,,,,,,,,Switzerland,773,00:35:32.677,Carry,,,,,,,91.0,19.2,,,92.5,18.7,,,,92.5,18.7,Switzerland vs Italy,Switzerland,Italy
,,,,,"[99.1, 11.0]",,,,,,,,,,,,1.943805,,,,,,,,,,,,31e4857c-08fd-4351-b25a-68a5a9191eef,1451,,"[100.9, 10.2]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Michel Aebischer,16016.0,Left Wing Back,58,Switzerland,773,"['cf169f71-47b3-41b2-8eae-79be63fc7156', 'feef679e-e5ce-4d83-8737-2c1489e3eb40']",34,,,,,,,,,,,,,,,,,Switzerland,773,00:35:34.644,Carry,,,,,,,100.9,10.2,,,99.1,11.0,,,,99.1,11.0,Switzerland vs Italy,Switzerland,Italy
,,,,,"[88.7, 21.2]",,,,,,,,,,,,0.823657,,,,,,,,,,,,76713608-dca8-468b-ac17-d9680a9168c7,1454,,"[88.7, 21.2]",3940878,35,,,,,,,,,,,,,,,,,,,,,,,1,From Free Kick,Granit Xhaka,3500.0,Left Defensive Midfield,58,Switzerland,773,"['60b210a1-5b2f-4d16-a627-35f85bff9f6c', '9e365eb1-f49f-4452-b8ac-db5132a27211']",37,,,,,,,,,,,,,,,,,Switzerland,773,00:35:37.717,Carry,,,,,,,88.7,21.2,,,88.7,21.2,,,,88.7,21.2,Switzerland vs Italy,Switzerland,Italy
